timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.03689108 -0.03354278  0.03825431  0.03307652]
 [-0.00071257 -0.00067172  0.          0.        ]]","[ 0.99391567  1.3249976   0.21077292 -0.48135491  0.33478615  0.29348396
 -0.15587397 -0.25670254  1.09720449 -0.17680887  0.        ]",-0.174112488547,[ 0.97595364  2.75975446],-1.84534,[ 0.38618386  1.85039997],[-0.49328524 -0.28618959]
1,"[[ 0.07559762  0.0061567   0.03825431  0.03307652]
 [ 3.85852135  3.95743256  0.          0.        ]]","[ 0.99071891  1.32565707  0.27022927 -0.40471577  0.33478603  0.29348386
  0.14368298  0.37143513  1.09136893 -0.02811773  0.        ]",-0.171891302415,[ 0.23014211  1.91318855],-1.84633,[-0.28469712  1.22371531],[-0.49328524 -0.28618959]
2,"[[ 0.16112179  0.1242438   0.03825431  0.03307652]
 [ 4.69114127  7.8383434   0.          0.        ]]","[ 0.97588749  1.31631027  0.40085716 -0.17733126  0.33478591  0.29348376
  0.20831159  0.98732214  1.040504    0.33516279  0.        ]",-0.16658601201,[-0.94978269  0.16534717],-1.84576,[-0.84018898  0.87194359],[-0.49328524 -0.28618959]
3,"[[ 0.21631498  0.28603736  0.03825431  0.03307652]
 [ 0.84099423  8.33933543  0.          0.        ]]","[ 0.96067854  1.27629567  0.48425957  0.12817419  0.33478579  0.29348366
 -0.09054023  1.06682719  0.93879682  0.66206354  0.        ]",-0.161217784631,[-0.79885295  0.76953563],-1.87049,[-0.82952869  1.09515214],[-0.49328524 -0.28618959]
4,"[[  0.20125059   0.48175152   0.03825431   0.03307652]
 [ -2.33684887  11.22245736   0.           0.        ]]","[ 0.96526465  1.18734628  0.4615847   0.47799276  0.33478568  0.29348355
 -0.3372072   1.52436741  0.8311638   0.84068612  0.        ]",-0.155608715048,[-0.10405938  1.20456894],-1.83523,[-0.78883255  0.99745405],[-0.49328524 -0.28618959]
5,"[[  0.15083587   0.74370045   0.03825431   0.03307652]
 [ -2.70333664  14.95997515   0.           0.        ]]","[ 0.97823297  1.00477311  0.38522277  0.89057075  0.33478556  0.29348345
 -0.36565419  2.11749508  0.67535011  0.97660295  0.        ]",-0.146110197577,[-2.469423   -0.05035487],-1.76785,[-1.01072478  0.36134684],[-0.49328524 -0.28618959]
6,"[[  0.05761417   1.03793964   0.03825431   0.03307652]
 [ -6.60596635  14.46553142   0.           0.        ]]","[ 0.99247412  0.72769599  0.24262051  1.24649803  0.33478544  0.29348335
 -0.66857975  2.03902528  0.49999481  1.00943111  0.        ]",-0.132261207532,[-0.7201684   0.73880653],-1.58011,[-0.47919762  0.19127393],[-0.49328524 -0.28618959]
7,"[[ -0.10179171   1.35373294   0.03825431   0.03307652]
 [ -9.32562208  17.10493639   0.           0.        ]]","[  9.87306964e-01   3.72030399e-01  -2.32424070e-03   1.46887455e+00
   3.34785320e-01   2.93483251e-01  -8.79681574e-01   2.45788348e+00
   3.38143982e-01   8.98860158e-01   0.00000000e+00]",-0.113614597659,[ 0.12468662 -0.26844929],-1.31989,[-0.04397604 -0.27760005],[-0.49328524 -0.28618959]
8,"[[ -0.28150033   1.68176415   0.03825431   0.03307652]
 [ -8.64749881  15.70287417   0.           0.        ]]","[ 0.93709049 -0.02431436 -0.27339911  1.50230514  0.3347852   0.29348315
 -0.82704454  2.23537753  0.145958    0.73590266  0.        ]",-0.0900530059184,[-0.74277105 -0.54393147],-1.10601,[-0.00792542 -0.54517031],[-0.49328524 -0.28618959]
9,"[[ -0.48222924   1.97109282   0.03825431   0.03307652]
 [-11.41631775  13.23814413   0.           0.        ]]","[ 0.82739108 -0.36335082 -0.5595168   1.36154201  0.33478508  0.29348305
 -1.04196231  1.84423263 -0.02524938  0.52887238  0.        ]",-0.0665762460323,[ 0.72071133  0.51459532],-0.928612,[ 0.91550845 -0.58076143],[-0.49328524 -0.28618959]
10,"[[ -0.67966978   2.25366354   0.03825431   0.03307652]
 [ -8.33785131  15.01308831   0.           0.        ]]","[ 0.66847096 -0.65666066 -0.81305072  1.08123187  0.33478496  0.29348295
 -0.80300829  2.12590488 -0.2267821   0.33681373  0.        ]",-0.0416229907932,[ 0.84598637 -1.76226158],-0.793889,[ 0.57500893 -0.99587452],[-0.49328524 -0.28618959]
11,"[[ -0.811168     2.51121295   0.03825431   0.03307652]
 [ -4.82364422  10.75609214   0.           0.        ]]","[ 0.53754204 -0.87152293 -0.96161237  0.72149681  0.33478485  0.29348284
 -0.53023183  1.45033727 -0.45401885  0.2107846   0.        ]",-0.0167994023167,[-0.84899802 -1.24194007],-0.846985,[-0.10280961 -1.42827809],[-0.49328524 -0.28618959]
12,"[[-0.94040794  2.68446918  0.03825431  0.03307652]
 [-8.08952619  6.583416    0.          0.        ]]","[ 0.39182757 -0.98032728 -1.08886528  0.43558038  0.33478473  0.29348274
 -0.78373249  0.78815214 -0.60096517  0.10351455  0.        ]",-0.00576730690565,[ 0.44861604 -1.61616041],-0.853038,[ 0.79434472 -1.66624045],[-0.49328524 -0.28618959]
13,"[[-1.08277314  2.77510147  0.03825431  0.03307652]
 [-6.15343155  2.4934568   0.          0.        ]]","[ 0.21469975 -1.02440257 -1.20497263  0.27527299  0.33478461  0.29348264
 -0.63345056  0.13909409 -0.66520318  0.02351304  0.        ]",-0.0130888511508,[-0.86527924 -2.47336659],-0.88644,[ 0.37919343 -1.46935439],[-0.49328524 -0.28618959]
14,"[[-1.23899334  2.7847456   0.03825431  0.03307652]
 [-9.45756447 -1.51569457  0.          0.        ]]","[ 0.00443914 -1.02854936 -1.30066581  0.25785681  0.33478449  0.29348254
 -0.88992027 -0.49714008 -0.64745113 -0.04135296  0.        ]",-0.017897102021,[ 2.48434895 -0.11669432],-0.840902,[ 1.8308208  -0.31987673],[-0.49328524 -0.28618959]
15,"[[-1.38654201  2.75009704  0.03825431  0.03307652]
 [-5.3111242  -1.94770927  0.          0.        ]]","[-0.20494317 -1.01315756 -1.35854201  0.32012394  0.33478437  0.29348244
 -0.56806903 -0.56569866 -0.5912184  -0.11385398  0.        ]",-0.0238913872304,[ 1.62233747 -0.44576879],-0.840259,[ 0.94154137 -0.19309145],[-0.49328524 -0.28618959]
16,"[[-1.45198606  2.69382117  0.03825431  0.03307652]
 [-1.24682939 -3.67412051  0.          0.        ]]","[-0.29996133 -0.98529367 -1.37373797  0.41934027  0.33478425  0.29348234
 -0.25259408 -0.83967206 -0.52692909 -0.16787967  0.        ]",-0.0297096409525,[-0.05230216  0.30539657],-0.868041,[ 0.35735148  0.22822341],[-0.49328524 -0.28618959]
17,"[[-1.47875195  2.63320126  0.03825431  0.03307652]
 [-1.42915639 -2.39214353  0.          0.        ]]","[-0.33906066 -0.95140107 -1.37807028  0.52324535  0.33478414  0.29348224
 -0.26674641 -0.63622766 -0.46408477 -0.21293824  0.        ]",-0.035568726114,[ 0.3162164  -0.32779371],-0.861085,[ 0.37548518  0.07218221],[-0.49328524 -0.28618959]
18,"[[-1.49449018  2.57281121  0.03825431  0.03307652]
 [-0.14893292 -3.64269431  0.          0.        ]]","[-0.3620978  -0.91375875 -1.38010489  0.62332377  0.33478402  0.29348213
 -0.167374   -0.83468416 -0.40459985 -0.2583185   0.        ]",-0.0417461662521,[-0.26262274  0.1782387 ],-0.88976,[ 0.28571409  0.43894416],[-0.49328524 -0.28618959]
19,"[[-1.50787075  2.50776184  0.03825431  0.03307652]
 [-1.185667   -2.86483367  0.          0.        ]]","[-0.38170588 -0.86903983 -1.38153566  0.72687186  0.3347839   0.29348203
 -0.24784638 -0.71124072 -0.34364352 -0.31155209  0.        ]",-0.0487953427094,[ 1.08180536 -0.05762258],-0.888698,[ 0.52941567  0.42772812],[-0.49328524 -0.28618959]
20,"[[-1.49162697  2.44874503  0.03825431  0.03307652]
 [ 2.79675483 -3.03628487  0.          0.        ]]","[-0.35790418 -0.8248786  -1.37976022  0.81664352  0.33478378  0.29348193
  0.06127376 -0.73844892 -0.28845712 -0.34150046  0.        ]",-0.0540734170059,[-0.35635689 -0.17453498],-0.946902,[ 0.0083448   0.40184835],[-0.49328524 -0.28618959]
21,"[[-1.45040217  2.38168851  0.03825431  0.03307652]
 [ 1.33062203 -3.66725839  0.          0.        ]]","[-0.29765054 -0.77075868 -1.37344084  0.91341642  0.33478366  0.29348183
 -0.05252917 -0.83858125 -0.224474   -0.35644537  0.        ]",-0.0591316384155,[-0.31990878  0.09720154],-0.978351,[ 0.21514994  0.65113926],[-0.49328524 -0.28618959]
22,"[[-1.43676065  2.31293362  0.03825431  0.03307652]
 [ 0.03784462 -3.20975282  0.          0.        ]]","[-0.2777732  -0.7111584  -1.37077669  1.00642924  0.33478354  0.29348173
 -0.15287605 -0.76597669 -0.16336389 -0.3990909   0.        ]",-0.0659105012383,[ 0.69081984  0.52763587],-1.00104,[ 0.45131034  0.7261861 ],[-0.49328524 -0.28618959]
23,"[[-1.408573    2.27033717  0.03825431  0.03307652]
 [ 2.77179387 -1.05707342  0.          0.        ]]","[-0.2368204  -0.67226745 -1.36437478  1.06070727  0.33478342  0.29348163
  0.05933641 -0.42435548 -0.12341032 -0.40635311  0.        ]",-0.0691567700679,[ 0.49992251  0.46992208],-1.01877,[ 0.14115131  0.32393074],[-0.49328524 -0.28618959]
24,"[[-1.33383195  2.26807364  0.03825431  0.03307652]
 [ 4.69590776  0.824442    0.          0.        ]]","[-0.12923079 -0.67016017 -1.34157821  1.06351671  0.33478331  0.29348153
  0.20868847 -0.12576689 -0.11251644 -0.32947653  0.        ]",-0.065656180041,[ 0.06119753  1.05920359],-0.996699,[-0.2774995  -0.11220729],[-0.49328524 -0.28618959]
25,"[[-1.23841602  2.32412577  0.03825431  0.03307652]
 [ 4.84522688  4.76762861  0.          0.        ]]","[ 0.00524274 -0.72113149 -1.30036275  0.99173313  0.33478319  0.29348142
  0.22027873  0.50000018 -0.16188428 -0.19200483  0.        ]",-0.0548025793843,[-0.95771652 -1.64384304],-0.891574,[-0.68629479 -0.93618178],[-0.49328524 -0.28618959]
