timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.06788658 -0.01173457  0.17648879  0.01963217]
 [ 0.00153258  0.00147418  0.          0.        ]]","[ 1.01463619  1.19402444  0.15708808 -0.4339278   1.52905194  0.16934017
 -0.10028879 -0.23093676 -0.25982485  0.03481668  0.        ]",-0.0337737410706,[ 0.03437558 -0.89574755],-1.78439,[ 0.32911241 -1.08614695],[-0.74786985 -0.5776487 ]
1,"[[ 0.06929514 -0.04729202  0.17648879  0.01963217]
 [ 0.13886143 -3.54539892  0.          0.        ]]","[ 1.01449257  1.19265631  0.15919254 -0.49441587  1.52905101  0.16934014
 -0.0870507  -0.86000061 -0.25831174 -0.01635063  0.        ]",-0.0347996246142,[ 0.36491671  0.14357835],-1.85992,[ 0.854123  -0.4786413],[-0.74786985 -0.5776487 ]
2,"[[ 0.08652605 -0.11179731  0.17648879  0.01963217]
 [ 1.57943467 -2.9072536   0.          0.        ]]","[ 1.01250236  1.1859759   0.18491871 -0.60383567  1.52905007  0.16934011
  0.05181604 -0.7468206  -0.25988532 -0.06572735  0.        ]",-0.0358524252339,[ 1.02695148 -0.59194748],-1.72439,[ 0.41409665 -0.72200167],[-0.74786985 -0.5776487 ]
3,"[[ 0.15750088 -0.19289687  0.17648879  0.01963217]
 [ 5.50498191 -5.1950669   0.          0.        ]]","[ 0.99968752  1.16993747  0.2903974  -0.74022841  1.52904913  0.16934008
  0.43022648 -1.15258074 -0.26979014  0.01828205  0.        ]",-0.033145866584,[-1.74415164  0.292799  ],-1.96566,[-0.73354238 -0.30426857],[-0.74786985 -0.5776487 ]
4,"[[ 0.2268124  -0.28411817  0.17648879  0.01963217]
 [ 1.43969653 -3.93128816  0.          0.        ]]","[ 0.98005105  1.14185563  0.39226658 -0.89103676  1.52904819  0.16934005
  0.03834556 -0.92843992 -0.28563844  0.08062562  0.        ]",-0.0309610901396,[ 0.65854758 -0.52348319],-1.72519,[ 0.31345791 -0.6000042 ],[-0.74786985 -0.5776487 ]
5,"[[ 0.28146683 -0.38276959  0.17648879  0.01963217]
 [ 4.01716964 -5.92719169  0.          0.        ]]","[ 0.95966545  1.09978563  0.47147747 -1.04962593  1.52904725  0.16934001
  0.28680597 -1.28242755 -0.3050312   0.08715636  0.        ]",-0.0291652165022,[-1.26677105  0.02534711],-1.87868,[-0.40870222 -0.14589623],[-0.74786985 -0.5776487 ]
6,"[[ 0.32132008 -0.49911395  0.17648879  0.01963217]
 [-0.01843537 -5.70799123  0.          0.        ]]","[ 0.94211293  1.03509904  0.52846706 -1.22859897  1.52904632  0.16933998
 -0.10221397 -1.24355015 -0.33101259  0.02311167  0.        ]",-0.0276941905774,[ 0.84503958 -0.35746721],-1.68619,[ 1.1742785   0.01094657],[-0.74786985 -0.5776487 ]
7,"[[ 0.3545013  -0.62635332  0.17648879  0.01963217]
 [ 3.32544492 -7.01158408  0.          0.        ]]","[ 0.92579203  0.94667701  0.5753465  -1.41163909  1.52904538  0.16933995
  0.22012586 -1.47475107 -0.36860383 -0.075467    0.        ]",-0.0273823472075,[ 0.49653849  1.52654906],-1.88124,[ 0.22368282  0.51131499],[-0.74786985 -0.5776487 ]
8,"[[ 0.44004612 -0.72547048  0.17648879  0.01963217]
 [ 5.22275311 -2.9137741   0.          0.        ]]","[ 0.87669822  0.86588448  0.69344394 -1.543189    1.52904444  0.16933992
  0.40302053 -0.74797426 -0.40967087  0.0159118   0.        ]",-0.0211119617984,[-1.94427619 -0.11365166],-1.85072,[-1.4780525  -0.26177105],[-0.74786985 -0.5776487 ]
9,"[[ 0.50377124 -0.78766834  0.17648879  0.01963217]
 [ 1.16325069 -3.3047325   0.          0.        ]]","[ 0.83372334  0.81024285  0.77843267 -1.62015557  1.5290435   0.16933989
  0.01169674 -0.81731335 -0.44112184  0.09870086  0.        ]",-0.016824688132,[-0.87695402  1.26499   ],-1.92866,[-0.08347726  0.13342834],[-0.74786985 -0.5776487 ]
