timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.05399797  0.01863747 -0.19863865 -0.04604168]
 [-0.00381009 -0.00387964  0.          0.        ]]","[ 1.00532015  1.38718144  0.26685193 -0.4169749  -1.70628368 -0.39057104
 -0.190062   -0.2672253   3.28159884  0.78858286  0.        ]",-0.412505161047,[ 0.17184274  1.11790857],-3.03748,[-0.49092555  2.12445402],[-0.40370071 -0.25406489]
1,"[[ 0.06072761  0.05828583 -0.19863865 -0.04604168]
 [ 0.67452193  3.95552147  0.          0.        ]]","[ 1.0047567   1.38534934  0.27721874 -0.33502256 -1.7062809  -0.39057086
 -0.14233     0.33735182  3.27661231  0.85161183  0.        ]",-0.412852386322,[-0.3291188   0.86764017],-3.06122,[-0.48014241  2.06125069],[-0.40370071 -0.25406489]
2,"[[ 0.06100832  0.17108514 -0.19863865 -0.04604168]
 [-0.6420574   7.31321605  0.          0.        ]]","[ 1.00473096  1.36985723  0.27765097 -0.10333696 -1.70627812 -0.39057067
 -0.23497319  0.85005162  3.25607619  0.98618941  0.        ]",-0.412831607931,[ 0.04728421  2.61859192],-3.08469,[-0.49526715  1.98528707],[-0.40370071 -0.25406489]
3,"[[  0.05015735   0.35562384  -0.19863865  -0.04604168]
 [ -0.44366553  11.12794101   0.           0.        ]]","[ 1.00560915  1.31225708  0.26093341  0.26472295 -1.70627534 -0.39057048
 -0.22101292  1.43253616  3.20013743  1.17300672  0.        ]",-0.410597631943,[-1.62867098  2.35726738],-3.12643,[-0.51878506  2.03844857],[-0.40370071 -0.25406489]
4,"[[  1.66811639e-03   6.15714562e-01  -1.98638651e-01  -4.60416752e-02]
 [ -4.39211442e+00   1.48686349e+01   0.00000000e+00   0.00000000e+00]]","[ 1.00744016  1.16688974  0.18614542  0.73920043 -1.70627256 -0.39057029
 -0.49885205  2.00371397  3.09390268  1.34206199  0.        ]",-0.403580850496,[-0.34028626  3.69371644],-3.07393,[-0.30614507  1.97420526],[-0.40370071 -0.25406489]
5,"[[ -0.09881934   0.94986516  -0.19863865  -0.04604168]
 [ -5.65237928  18.53418564   0.           0.        ]]","[ 1.0003272   0.88524456  0.03133821  1.226975   -1.70626978 -0.39057011
 -0.58753245  2.56341326  2.92704988  1.44079436  0.        ]",-0.389264313958,[-0.58090322  2.43145249],-2.93614,[-0.08986416  1.94115996],[-0.40370071 -0.25406489]
6,"[[ -0.23381121   1.35659953  -0.19863865  -0.04604168]
 [ -7.8395084   22.12721991   0.           0.        ]]","[ 0.96776308  0.44191209 -0.17392831  1.56583792 -1.706267   -0.39056992
 -0.74143316  3.11203269  2.67118074  1.47507059  0.        ]",-0.364591366277,[ 0.14736705  2.76337827],-2.68025,[ 0.27131927  1.89976907],[-0.40370071 -0.25406489]
7,"[[ -0.38319183   1.83447257  -0.19863865  -0.04604168]
 [ -7.10081982  25.64837093   0.           0.        ]]","[ 0.90168396 -0.12624926 -0.39334114  1.54161386 -1.70626422 -0.39056973
 -0.6894536   3.64966614  2.30230737  1.42955905  0.        ]",-0.326519984896,[ 0.62011654  1.63673095],-2.37544,[ 0.58097124  2.04751205],[-0.40370071 -0.25406489]
8,"[[ -0.49915811   2.38206943  -0.19863865  -0.04604168]
 [ -4.50422079  29.09988176   0.           0.        ]]","[ 0.82951592 -0.68401096 -0.55505657  0.96888396 -1.70626144 -0.39056954
 -0.50673901  4.176653    1.81277635  1.26494465  0.        ]",-0.272795973537,[ 0.09263818  1.35369248],-2.0072,[ 0.76447529  2.06850028],[-0.40370071 -0.25406489]
9,"[[ -0.58465316   2.99801413  -0.19863865  -0.04604168]
 [ -4.04697598  32.48332555   0.           0.        ]]","[ 0.76523371 -1.00164903 -0.66804268 -0.15953879 -1.70625866 -0.39056936
 -0.4745639   4.69323009  1.31486234  0.83946701  0.        ]",-0.20994409131,[ 0.43108914  2.65995979],-1.57513,[ 1.16180778  2.20708823],[-0.40370071 -0.25406489]
10,"[[ -6.47679850e-01   3.28166742e+00  -1.98638651e-01  -4.60416752e-02]
 [ -2.26148005e+00   1.69886427e-03   0.00000000e+00   0.00000000e+00]]","[ 0.71212811 -1.00224285 -0.74739665 -0.74434916 -1.70625588 -0.39056917
 -0.34892405 -0.26638496  1.13995721  0.54950294  0.        ]",-0.185268836184,[ 1.0815161   2.40205897],-1.50887,[ 0.09692442  2.08873343],[-0.40370071 -0.25406489]
11,"[[-0.65273869  3.20804827 -0.19863865 -0.04604168]
 [ 1.74235555 -5.08777003  0.          0.        ]]","[ 0.70766205 -1.01135176 -0.75360936 -0.59290266 -1.7062531  -0.39056898
 -0.06718669 -1.04349466  1.18542644  0.63942653  0.        ]",-0.191778662641,[-0.78349744  1.73046204],-1.62179,[-0.2341062   2.08577895],[-0.40370071 -0.25406489]
12,"[[-0.64936163  3.11664906 -0.19863865 -0.04604168]
 [-1.39418222 -3.74660149  0.          0.        ]]","[ 0.71064596 -1.01362777 -0.74946385 -0.40393672 -1.70625032 -0.39056879
 -0.28789496 -0.83871115  1.24299616  0.73134624  0.        ]",-0.199813358953,[ 0.3235372   0.99102444],-1.65508,[-0.22506467  1.99345064],[-0.40370071 -0.25406489]
13,"[[-0.66411501  3.05930732 -0.19863865 -0.04604168]
 [-0.08552221 -2.07048059  0.          0.        ]]","[ 0.69751074 -1.00993784 -0.76749277 -0.28550367 -1.70624754 -0.39056861
 -0.19580851 -0.58278403  1.28374278  0.78506883  0.        ]",-0.205326307337,[-1.25337152  1.99652138],-1.69905,[-0.23717797  2.01616192],[-0.40370071 -0.25406489]
14,"[[-0.70553285  3.02946562 -0.19863865 -0.04604168]
 [-4.04307635 -1.0165839   0.          0.        ]]","[ 0.65931015 -1.00645964 -0.81698825 -0.22406542 -1.70624476 -0.39056842
 -0.47428925 -0.42186437  1.31119842  0.81090821  0.        ]",-0.208794050217,[ 0.28558019  1.06988992],-1.69757,[-0.10239762  1.97849798],[-0.40370071 -0.25406489]
15,"[[-0.77424638  3.01526167 -0.19863865 -0.04604168]
 [-2.83231508 -0.46817525  0.          0.        ]]","[ 0.59176792 -1.00443022 -0.89527795 -0.19489126 -1.70624198 -0.39056823
 -0.38909147 -0.33812767  1.33263311  0.82052651  0.        ]",-0.211221861803,[ 0.40818408  2.63889085],-1.68314,[-0.2254888   1.93535209],[-0.40370071 -0.25406489]
