timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ -4.86644471e-02  -1.88735768e-02   1.51807648e-01   1.41786918e-01]
 [ -1.25312195e-04  -9.61824310e-04   0.00000000e+00   0.00000000e+00]]","[ 1.04407923  1.55232295  0.10638859 -0.62287537  1.32116067  1.22242311
 -0.20105805 -0.284776    0.02193743 -1.43461508  0.        ]",-0.164567977797,[ 1.08127093  1.36586679],-1.31893,[ 2.24473047  0.38612249],[-0.30681312 -0.19562155]
1,"[[-0.00899187  0.02081978  0.15180765  0.14178692]
 [ 3.95422198  3.95711083  0.          0.        ]]","[ 1.04572873  1.55227267  0.16684206 -0.52993655  1.32115834  1.22242115
  0.06472427  0.28472536  0.02498797 -1.31204177  0.        ]",-0.152892830636,[ 1.23519778 -0.16064108],-1.17109,[ 1.2984581  -0.33598244],[-0.30681312 -0.19562155]
2,"[[ 0.10900125  0.09277884  0.15180765  0.14178692]
 [ 7.83218231  3.24118305  0.          0.        ]]","[  1.03721717e+00   1.54731173e+00   3.46398847e-01  -3.61747479e-01
   1.32115601e+00   1.22241920e+00   3.25372390e-01   1.81714948e-01
   9.81450156e-04  -9.97758374e-01   0.00000000e+00]",-0.122136624995,[-0.2505373  0.1765496],-1.0998,[ 0.43099487 -0.62928444],[-0.30681312 -0.19562155]
3,"[[ 0.25414445  0.16397679  0.15180765  0.14178692]
 [ 6.68595791  3.87649175  0.          0.        ]]","[ 0.99940806  1.53624628  0.56384755 -0.19643945  1.32115368  1.22241724
  0.24833129  0.27312534 -0.08319535 -0.64132753  0.        ]",-0.0851567397774,[-0.80223129 -0.78083619],-0.770732,[-0.13300098 -0.8943339 ],[-0.30681312 -0.19562155]
4,"[[ 0.35470812  0.2097282   0.15180765  0.14178692]
 [ 3.38139722  0.70920346  0.          0.        ]]","[ 0.95590423  1.52592725  0.71004992 -0.09118326  1.32115135  1.22241528
  0.02622242 -0.18259605 -0.1736632  -0.41162385  0.        ]",-0.0595167070227,[-0.48131902 -0.48575151],-0.582665,[ 0.14297655 -0.534832  ],[-0.30681312 -0.19562155]
5,"[[ 0.40256851  0.20448106  0.15180765  0.14178692]
 [ 1.41119815 -1.22746359  0.          0.        ]]","[ 0.9303622   1.52723367  0.77783993 -0.10320716  1.32114902  1.22241332
 -0.10620024 -0.4612509  -0.21086631 -0.33093009  0.        ]",-0.0502146678184,[ 0.25910882 -0.35965633],-0.49762,[ 0.40105379 -0.26324773],[-0.30681312 -0.19562155]
6,"[[ 0.44080203  0.16588337  0.15180765  0.14178692]
 [ 2.40883022 -2.6276391   0.          0.        ]]","[ 0.90776872  1.53585646  0.83101861 -0.19203552  1.3211467   1.22241137
 -0.03914646 -0.66271311 -0.22401307 -0.2975651   0.        ]",-0.0465452376986,[ 1.51228414 -2.42259677],-0.261364,[ 0.29840285 -0.1355443 ],[-0.30681312 -0.19562155]
7,"[[ 0.52820634  0.07410944  0.15180765  0.14178692]
 [ 6.31857476 -6.53672392  0.          0.        ]]","[ 0.84900934  1.54918392  0.94889562 -0.40531034  1.32114437  1.22240941
  0.22363886 -1.225166   -0.2564063  -0.22668385  0.        ]",-0.038476198108,[-0.0455648  -1.28608302],-0.364554,[-0.08241969  0.3073591 ],[-0.30681312 -0.19562155]
8,"[[  0.6515303   -0.09505328   0.15180765   0.14178692]
 [  6.01483055 -10.36677939   0.           0.        ]]","[ 0.75002844  1.54703287  1.10503692 -0.80092264  1.32114204  1.22240745
  0.20322317 -1.77624489 -0.29136982 -0.168454    0.        ]",-0.031250995074,[-0.27071034  0.49199838],-0.394819,[ 0.1238803   1.06668901],[-0.30681312 -0.19562155]
9,"[[ 0.75988032 -0.28077877  0.15180765  0.14178692]
 [ 4.82413978 -8.21294783  0.          0.        ]]","[ 0.64861835  1.50497483  1.23070472 -1.22754092  1.32113971  1.22240549
  0.12319315 -1.46634049 -0.31536029 -0.16026386  0.        ]",-0.0287662152076,[-1.34622105  0.51360364],-0.367561,[-0.02005553  1.02834773],[-0.30681312 -0.19562155]
10,"[[ 0.81570591 -0.42298644  0.15180765  0.14178692]
 [ 0.77189403 -6.01516122  0.          0.        ]]","[ 0.59149569  1.44552643  1.29073147 -1.53986019  1.32113738  1.22240354
 -0.14917066 -1.15011317 -0.31490743 -0.20540257  0.        ]",-0.0325365037622,[-0.69664712  1.68180564],-0.438546,[ 0.33053946  1.09441006],[-0.30681312 -0.19562155]
11,"[[ 0.80332367 -0.50235676  0.15180765  0.14178692]
 [-2.00087879 -1.93547373  0.          0.        ]]","[ 0.60443747  1.40253308  1.27770687 -1.70612373  1.32113505  1.22240158
 -0.33553713 -0.56311239 -0.27798086 -0.30535956  0.        ]",-0.0435775950996,[-0.19581148  1.13035723],-0.514284,[ 0.427329    0.70666963],[-0.30681312 -0.19562155]
12,"[[ 0.75591634 -0.50095116  0.15180765  0.14178692]
 [-2.73739008  2.06270942  0.          0.        ]]","[ 0.65255083  1.40335087  1.2263093  -1.70323368  1.32113273  1.22239962
 -0.38504009  0.01216102 -0.23768564 -0.38496488  0.        ]",-0.0530701403577,[ 0.13484116 -0.22445733],-0.484199,[ 0.269458    0.11365178],[-0.30681312 -0.19562155]
13,"[[ 0.70706751 -0.46902593  0.15180765  0.14178692]
 [-2.14945399  1.13291229  0.          0.        ]]","[ 0.6996566   1.4214136   1.17089228 -1.63709831  1.3211304   1.22239766
 -0.34552278 -0.12162164 -0.20596538 -0.43752137  0.        ]",-0.0596483346632,[ 0.26085222  0.35067136],-0.567789,[ 0.37383294  0.21278481],[-0.30681312 -0.19562155]
