timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.89529032 -0.55643135],[-2.73848486 -2.51139569],"[ 0.77937486  1.09807763  0.35842688  0.3684838   0.88173449 -1.28427309
  0.38119915 -0.14073075  0.36329211  3.01830175  0.        ]",-0.201762713874,-3.83769,[-1.33212794 -3.185207  ],"[[ 0.06134986  0.09607957  0.10217657 -0.14812764]
 [ 0.00238995 -0.00397984  0.          0.        ]]"
1,[-0.89529032 -0.55643135],[-1.33720613 -0.66883278],"[ 0.78227198  1.10186052  0.2911679   0.29964698  0.88173424 -1.28427254
  0.16148644 -0.82554898  0.37722488  2.82021682  0.        ]",-0.191809151097,-3.74512,[-1.295881   -0.51950291],"[[ 0.02172205  0.05628833  0.10217657 -0.14812764]
 [-3.95200564 -3.96195931  0.          0.        ]]"
2,[-0.89529032 -0.55643135],[ 0.14371207  0.39260283],"[ 0.77454278  1.10269531  0.09106383  0.12781528  0.88173398 -1.28427199
 -0.05392293 -1.16762651  0.36358982  2.26186396  0.        ]",-0.162784191062,-3.32665,[ 0.42595721  1.04517419],"[[-0.0962165  -0.04278748  0.10217657 -0.14812764]
 [-7.8289495  -5.93903447  0.          0.        ]]"
3,[-0.89529032 -0.55643135],[-0.25641346 -1.13762021],"[ 0.73455406  1.09475406 -0.14022362 -0.00682906  0.88173373 -1.28427145
  0.04821547 -0.46230573  0.26908877  1.68744746  0.        ]",-0.130996216706,-2.56014,[ 0.06842039 -1.34275879],"[[-0.23435148 -0.1206676   0.10217657 -0.14812764]
 [-5.99065994 -1.86256015  0.          0.        ]]"
4,[-0.89529032 -0.55643135],[ 0.81537473  0.68837947],"[ 0.67578235  1.07960623 -0.32865233 -0.13804709  0.88173348 -1.2842709
  0.06991921 -1.1410441   0.1220746   1.21506434  0.        ]",-0.102655128452,-2.25127,[ 0.83952234  0.56397421],"[[-0.35024525 -0.19727798  0.10217657 -0.14812764]
 [-5.60003524 -5.78540115  0.          0.        ]]"
5,[-0.89529032 -0.55643135],[ 0.04899257 -0.31462991],"[ 0.62398217  1.05187006 -0.45056581 -0.2931973   0.88173323 -1.28427035
  0.26054601 -0.73507275 -0.04146982  0.8664446   0.        ]",-0.0794988412992,-1.77492,[ 0.12067972 -0.10208244],"[[-0.42782286 -0.28944431  0.10217657 -0.14812764]
 [-2.16912979 -3.4390487   0.          0.        ]]"
6,[-0.89529032 -0.55643135],[ 0.2926251  0.1387711],"[ 0.59494302  1.02304779 -0.50902519 -0.411793    0.88173297 -1.2842698
  0.28946024 -0.79326151 -0.15985615  0.67624344  0.        ]",-0.0654736024124,-1.6255,[ 0.11910195 -0.18015797],"[[-0.46598412 -0.36159959  0.10217657 -0.14812764]
 [-1.64873016 -3.77535787  0.          0.        ]]"
7,[-0.89529032 -0.55643135],[ 0.5292815   0.78571618],"[ 0.57224506  0.98296543 -0.55109378 -0.54252725  0.88173272 -1.28426925
  0.31746159 -0.90378621 -0.28414471  0.51706947  0.        ]",-0.052384664775,-1.64121,[-0.0066873   1.61490203],"[[-0.49390221 -0.44351595  0.10217657 -0.14812764]
 [-1.14476039 -4.41414824  0.          0.        ]]"
8,[-0.89529032 -0.55643135],[ 0.36846954 -0.40963852],"[ 0.55268169  0.95613234 -0.58520548 -0.61637516  0.88173247 -1.28426871
  0.31716665 -0.20356799 -0.37232833  0.41695377  0.        ]",-0.0438155956151,-1.56218,[-0.24316921 -0.798602  ],"[[-0.51685084 -0.49119421  0.10217657 -0.14812764]
 [-1.15006778 -0.36716534  0.          0.        ]]"
9,[-0.89529032 -0.55643135],[ 1.09344745  1.19771457],"[ 0.52367842  0.93232278 -0.63262926 -0.67539633  0.88173222 -1.28426816
  0.26504204 -0.7493703  -0.471043    0.31123476  0.        ]",-0.03503155386,-1.67144,[ 1.08003243  1.43329275],"[[-0.54926465 -0.53018786  0.10217657 -0.14812764]
 [-2.08820613 -3.52168646  0.          0.        ]]"
10,[-0.89529032 -0.55643135],[-0.04782188 -0.74638033],"[ 0.52213978  0.91287374 -0.63504959 -0.71993162  0.88173196 -1.28426761
  0.48706613 -0.05245524 -0.50842398  0.28389928  0.        ]",-0.0319462465507,-1.60526,[-0.06400501 -0.53345179],"[[-0.550936   -0.5602085   0.10217657 -0.14812764]
 [ 1.90778641  0.50620475  0.          0.        ]]"
11,[-0.89529032 -0.55643135],[-0.0532048   0.11077803],"[ 0.55368877  0.90539381 -0.58349277 -0.73628952  0.88173171 -1.28426706
  0.47094226 -0.41963637 -0.45976378  0.35044047  0.        ]",-0.0360073285903,-1.59019,[-0.23510697  0.71193443],"[[-0.51569188 -0.57137674  0.10217657 -0.14812764]
 [ 1.61759056 -1.61595594  0.          0.        ]]"
12,[-0.89529032 -0.55643135],[-0.08478136 -0.89950967],"[ 0.57299421  0.9028791  -0.54974827 -0.7416991   0.88173146 -1.28426651
  0.41742949  0.07370263 -0.42541776  0.39709268  0.        ]",-0.0391611638866,-1.60656,[ 0.27159415 -0.53904917],"[[-0.49300336 -0.57508779  0.10217657 -0.14812764]
 [ 0.65446919  1.23534606  0.          0.        ]]"
13,[-0.89529032 -0.55643135],[-0.36171684 -0.29622781],"[ 0.59234541  0.90494138 -0.51398562 -0.73726466  0.88173121 -1.28426597
  0.47645168 -0.29989448 -0.38253245  0.45292629  0.        ]",-0.0433142084605,-1.56065,[-0.1842843  -1.03492401],"[[-0.46925578 -0.57204527  0.10217657 -0.14812764]
 [ 1.71675207 -0.92389562  0.          0.        ]]"
14,[-0.89529032 -0.55643135],[ 0.17616461  1.54674041],"[ 0.6130393   0.86395645 -0.47327055 -0.82027884  0.88173095 -1.28426542
  0.43413328 -0.98177978 -0.40388558  0.4639768   0.        ]",-0.0416638627097,-1.56125,[-0.81193829  1.10612544],"[[-0.44256236 -0.63006474  0.10217657 -0.14812764]
 [ 0.95510723 -4.86492026  0.          0.        ]]"
15,[-0.89529032 -0.55643135],[ 0.90301228  0.8835789 ],"[ 0.60284524  0.82070524 -0.49367042 -0.89793958  0.8817307  -1.28426487
  0.25452808 -0.27982593 -0.49123506  0.39123445  0.        ]",-0.0335344916377,-1.75451,[ 2.26206696  0.76755807],"[[-0.45589324 -0.68665777  0.10217657 -0.14812764]
 [-2.27742525 -0.80790957  0.          0.        ]]"
16,[-0.89529032 -0.55643135],[-0.32819849 -1.01918721],"[ 0.59862592  0.83207314 -0.50191528 -0.87839153  0.88173045 -1.28426432
  0.47679011  0.24855961 -0.48348253  0.390123    0.        ]",-0.0341836080959,-1.60596,[-0.28033509 -0.32452715],"[[-0.46130578 -0.67217565  0.10217657 -0.14812764]
 [ 1.72284641  2.24594615  0.          0.        ]]"
17,[-0.89529032 -0.55643135],[-0.18220814 -0.51816899],"[ 0.61622817  0.85615131 -0.46674186 -0.83497925  0.8817302  -1.28426377
  0.41329894  0.01860187 -0.40889001  0.46485252  0.        ]",-0.0412576529214,-1.6291,[ 0.30905846  0.35402993],"[[-0.43831409 -0.64059164  0.10217657 -0.14812764]
 [ 0.58013439  0.91688332  0.          0.        ]]"
18,[-0.89529032 -0.55643135],[-0.83625376 -1.49477112],"[ 0.63352615  0.87968197 -0.4300079  -0.78963272  0.88172994 -1.28426323
  0.48056893  0.25793419 -0.33486716  0.5467081   0.        ]",-0.0486863010876,-1.51888,[-1.42907237 -1.05591097],"[[-0.41456376 -0.60837544  0.10217657 -0.14812764]
 [ 1.79086046  2.3001275   0.          0.        ]]"
19,[-0.89529032 -0.55643135],[ 0.61741698  0.64263636],"[ 0.63052021  0.88382835 -0.43656004 -0.78131234  0.88172969 -1.28426268
  0.25886574 -0.43480025 -0.33503292  0.54218157  0.        ]",-0.0485908374366,-1.58282,[-0.43678767  0.35436346],"[[-0.4187815  -0.60254354  0.10217657 -0.14812764]
 [-2.19934921 -1.70359706  0.          0.        ]]"
20,[-0.89529032 -0.55643135],[ 1.25576961  0.61221367],"[ 0.58396256  0.86971803 -0.52973018 -0.80921002  0.88172944 -1.28426213
  0.16524259 -0.18608527 -0.45657813  0.38837422  0.        ]",-0.0364549732059,-1.65659,[ 0.74895851  1.3280515 ],"[[-0.47967491 -0.62219288  0.10217657 -0.14812764]
 [-3.88437643 -0.26612573  0.          0.        ]]"
21,[-0.89529032 -0.55643135],[ 0.44247416 -1.51608539],"[ 0.54387975  0.89419245 -0.59996888 -0.76005006  0.88172919 -1.28426158
  0.33406603  0.49974372 -0.497976    0.31364633  0.        ]",-0.0327276597212,-1.59953,[ 0.2795186  -2.39246722],"[[-0.52687639 -0.58774511  0.10217657 -0.14812764]
 [-0.84589465  3.69768707  0.          0.        ]]"
22,[-0.89529032 -0.55643135],[ 0.27528265 -0.24461605],"[ 0.53886097  0.91680232 -0.6082383  -0.71116585  0.88172893 -1.28426103
  0.39651575 -0.19808953 -0.46928752  0.32781837  0.        ]",-0.0351652342393,-1.61204,[ 0.56947307 -0.94624597],"[[-0.53251715 -0.55425771  0.10217657 -0.14812764]
 [ 0.27807522 -0.33550457  0.          0.        ]]"
23,[-0.89529032 -0.55643135],[-0.09194051  1.03752875],"[ 0.5634003   0.88668081 -0.56674015 -0.77552521  0.88172868 -1.28426048
  0.52145998 -0.845348   -0.47143326  0.35338056  0.        ]",-0.0350195748627,-1.581,[-0.4951751   1.18776346],"[[-0.5043933  -0.59850145  0.10217657 -0.14812764]
 [ 2.52682017 -4.07639519  0.          0.        ]]"
24,[-0.89529032 -0.55643135],[ 0.09987941 -0.05599871],"[ 0.58852616  0.85697545 -0.52120629 -0.83343731  0.88172843 -1.28425994
  0.40975892 -0.14616434 -0.46697103  0.38726266  0.        ]",-0.0355647890686,-1.598,[ 0.36986718 -1.49862827],"[[-0.47402778 -0.63948466  0.10217657 -0.14812764]
 [ 0.51642901 -0.03539986  0.          0.        ]]"
25,[-0.89529032 -0.55643135],[ 0.00188878  1.41125226],"[ 0.60806894  0.82601831 -0.48330007 -0.8888693   0.88172818 -1.28425939
  0.49056926 -0.83122675 -0.47195586  0.41062683  0.        ]",-0.0353328378323,-1.61826,[ 0.19754434  0.9733517 ],"[[-0.44910648 -0.67991847  0.10217657 -0.14812764]
 [ 1.97085273 -3.99478097  0.          0.        ]]"
26,[-0.89529032 -0.55643135],[-0.66446054 -0.0946293 ],"[ 0.64213479  0.79347187 -0.4108121  -0.94251995  0.88172792 -1.28425884
  0.53175413 -0.15074137 -0.44187585  0.4823102   0.        ]",-0.0387761159087,-1.57966,[-0.70984927  0.17724744],"[[-0.40225238 -0.72035379  0.10217657 -0.14812764]
 [ 2.71209878 -0.0618549   0.          0.        ]]"
27,[-0.89529032 -0.55643135],[-0.07644543 -0.01570804],"[ 0.65920034  0.79825739 -0.37069937 -0.93490213  0.88172767 -1.28425829
  0.37272143 -0.02893085 -0.39437973  0.54359576  0.        ]",-0.0437778428682,-1.64645,[ 0.3345523   0.52973606],"[[-0.37672836 -0.71452721  0.10217657 -0.14812764]
 [-0.15016498  0.64215979  0.          0.        ]]"
28,[-0.89529032 -0.55643135],[-0.77520216 -1.25824845],"[ 0.66578499  0.82534785 -0.3543965  -0.89001806  0.88172742 -1.28425774
  0.44638732  0.33171374 -0.34028725  0.59515217  0.        ]",-0.049224534664,-1.561,[-0.57800215 -1.44046588],"[[-0.36642906 -0.68077079  0.10217657 -0.14812764]
 [ 1.1756724   2.72653724  0.          0.        ]]"
29,[-0.89529032 -0.55643135],[ 0.21646681  0.57571167],"[ 0.6660058   0.83646831 -0.35384064 -0.87066772  0.88172717 -1.2842572
  0.31811636 -0.36258801 -0.32385164  0.60849599  0.        ]",-0.0508368735998,-1.59157,[-0.31556566 -0.20679452],"[[-0.36607866 -0.66650153  0.10217657 -0.14812764]
 [-1.1329422  -1.2862405   0.          0.        ]]"
30,[-0.89529032 -0.55643135],[ 0.82755589  1.31781936],"[ 0.64297131  0.80990237 -0.40891031 -0.91598288  0.88172691 -1.28425665
  0.25000832 -0.49978307 -0.41658711  0.50044566  0.        ]",-0.0411626264883,-1.65761,[ 0.70035469  0.96860442],"[[-0.40103629 -0.70018208  0.10217657 -0.14812764]
 [-2.35874692 -2.07917179  0.          0.        ]]"
31,[-0.89529032 -0.55643135],[-0.13642789 -0.54036015],"[ 0.6296765   0.80772574 -0.43838125 -0.91956019  0.88172666 -1.2842561
  0.40647913  0.170766   -0.45044125  0.45666083  0.        ]",-0.037679364284,-1.57411,[-0.56153816 -1.35367433],"[[-0.41995599 -0.70288141  0.10217657 -0.14812764]
 [ 0.45740889  1.79632407  0.          0.        ]]"
32,[-0.89529032 -0.55643135],[ 0.82657325  1.38843846],"[ 0.62004562  0.80436542 -0.45882591 -0.925045    0.88172641 -1.28425555
  0.28261427 -0.52035569 -0.47701847  0.42510561  0.        ]",-0.0350565960572,-1.65496,[ 0.64587476  1.34570817],"[[-0.43317508 -0.707032    0.10217657 -0.14812764]
 [-1.77190409 -2.1980728   0.          0.        ]]"
