timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.04598002  1.35000469  0.01760047  0.39096702 -0.00813909 -0.10180362
 -0.01595754  0.1913717   1.07393907  0.1496667   0.        ]",-0.80148,[ 0.21386649  0.75466502],-0.214842163226,[-0.05728607 -0.50399482],[-0.05844957 -0.06034523],"[[ 0.01695729  0.01084875 -0.00424976 -0.01193665]
 [ 0.00208285  0.00097485  0.          0.        ]]"
1,"[ 1.04571129  1.34903101  0.03070133  0.44803608 -0.00813902 -0.10180282
  0.06491878  0.59238503  1.0725294   0.1860045   0.        ]",-0.83097,[-1.20180637 -0.81435322],-0.215080380911,[-0.05704843 -0.50196511],[-0.05844957 -0.06034523],"[[ 0.02547535  0.04084596 -0.00424976 -0.01193665]
 [ 0.84691449  2.98878995  0.          0.        ]]"
2,"[ 1.04614171  1.34722823 -0.00453532  0.49904976 -0.00813896 -0.10180203
 -0.31526509  0.15185873  1.07252558  0.1727635   0.        ]",-0.798344,[ 0.35557925  0.84127546],-0.214903066586,[-0.05594645 -0.50289547],[-0.05844957 -0.06034523],"[[  2.56784943e-03   6.76910691e-02  -4.24975644e-03  -1.19366461e-02]
 [ -3.12444722e+00  -2.93346658e-01   0.00000000e+00   0.00000000e+00]]"
3,"[ 1.04470649  1.34446198 -0.0779991   0.55141508 -0.0081389  -0.10180123
 -0.1748106   0.5996562   1.07271196  0.1227228   0.        ]",-0.813333,[ 0.06942042 -0.00578571],-0.214399558328,[-0.05230644 -0.49792877],[-0.05844957 -0.06034523],"[[-0.04520091  0.09529872 -0.00424976 -0.01193665]
 [-1.65730927  3.04299469  0.          0.        ]]"
4,"[ 1.04216888  1.33529803 -0.12416006  0.66474266 -0.00813884 -0.10180043
 -0.14537788  0.58847297  1.07016133  0.12480152  0.        ]",-0.771374,[ 1.13946885  0.9666253 ],-0.214022666685,[-0.05085659 -0.4962948 ],[-0.05844957 -0.06034523],"[[-0.07526254  0.15532309 -0.00424976 -0.01193665]
 [-1.34987678  2.95972075  0.          0.        ]]"
5,"[ 1.04339163  1.31137012 -0.10428874  0.84545242 -0.00813877 -0.10179963
  0.23575699  1.09410812  1.06029349  0.21966201  0.        ]",-0.794162,[-1.19720599  0.54407511],-0.2137232529,[-0.05061784 -0.49118096],[-0.05844957 -0.06034523],"[[ -6.23157913e-02   2.52316115e-01  -4.24975644e-03  -1.19366461e-02]
 [  2.63132283e+00   6.72703299e+00   0.00000000e+00   0.00000000e+00]]"
6,"[ 1.04434393  1.25035043 -0.08523191  1.12398549 -0.00813871 -0.10179883
 -0.14801263  1.36555851  1.02890915  0.35510126  0.        ]",-0.778754,[ 1.44167909 -0.79415486],-0.212099645537,[-0.0476463  -0.48451018],[-0.05844957 -0.06034523],"[[ -4.99095718e-02   4.07150674e-01  -4.24975644e-03  -1.19366461e-02]
 [ -1.37736100e+00   8.74967052e+00   0.00000000e+00   0.00000000e+00]]"
7,"[ 1.04508341  1.1710187  -0.06612407  1.3632171  -0.00813865 -0.10179803
  0.23345731  0.92004137  0.98359003  0.47383332  0.        ]",-0.802993,[-1.29856893 -1.24452077],-0.209498321575,[-0.05013152 -0.48693109],[-0.05844957 -0.06034523],"[[ -3.74778536e-02   5.48841335e-01  -4.24975644e-03  -1.19366461e-02]
 [  2.60727894e+00   5.43047009e+00   0.00000000e+00   0.00000000e+00]]"
8,"[ 1.04559075  1.12555624 -0.0477483   1.47093583 -0.00813858 -0.10179723
 -0.15008682  0.3743386   0.95437132  0.53586278  0.        ]",-0.795766,[ 0.79387015  0.24079503],-0.207934853958,[-0.0506708  -0.49031928],[-0.05844957 -0.06034523],"[[-0.02552792  0.61665836 -0.00424976 -0.01193665]
 [-1.39898991  1.36477388  0.          0.        ]]"
9,"[ 1.04569902  1.09911582 -0.04189354  1.52694707 -0.00813852 -0.10179644
  0.15321478  0.49853297  0.93810208  0.56454095  0.        ]",-0.785585,[-0.86949323  0.87889188],-0.206963885872,[-0.05071723 -0.48844552],[-0.05844957 -0.06034523],"[[-0.02172153  0.65323793 -0.00424976 -0.01193665]
 [ 1.76909308  2.29010532  0.          0.        ]]"
