timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.99703435  1.28016165 -0.27482245  1.50723168 -0.59102834 -0.91458226
 -0.18274333  0.28646933  2.36169664  1.45183202  0.        ]",-2.91629,[-1.70311692 -2.73853   ],-0.292094179616,[-1.97591555 -2.68412805],[-0.63867337 -0.68699419],"[[-0.09521364  0.04689262 -0.06802372 -0.10616973]
 [-0.00274046  0.00096398  0.          0.        ]]"
1,"[ 0.99012181  1.28160863 -0.33412654  1.40590841 -0.59102792 -0.91458137
 -0.76803272 -0.40576665  2.34883495  1.27117559  0.        ]",-2.86581,[-1.80220051 -2.23649734],-0.287214015145,[-1.5590179 -1.8595196],[-0.63867337 -0.68699419],"[[-0.13494297  0.0071993  -0.06802372 -0.10616973]
 [-3.95703056 -3.95710985  0.          0.        ]]"
2,"[ 0.95567152  1.27335462 -0.5080697   1.10497487 -0.5910275  -0.91458049
 -1.34175333 -1.08430085  2.25870754  0.7466062   0.        ]",-2.72336,[-1.84361485 -0.48882341],-0.270917111192,[-1.03965211 -1.20442796],[-0.63867337 -0.68699419],"[[-0.25297381 -0.11086952 -0.06802372 -0.10616973]
 [-7.83316885 -7.83684348  0.          0.        ]]"
3,"[ 0.85452429  1.22702025 -0.78257672  0.66841772 -0.59102708 -0.9145796
 -1.9042771  -1.39540452  1.96723174 -0.00711488  0.        ]",-2.29539,[-0.95752281 -0.38936801],-0.240140427719,[-0.24474075 -0.56855106],[-0.63867337 -0.68699419],"[[ -0.4477682   -0.28545423  -0.06802372  -0.10616973]
 [-11.6336796   -9.61568633   0.           0.        ]]"
4,"[ 0.63169153  1.12198178 -1.11847268  0.18273322 -0.59102666 -0.91457871
 -2.43089876 -1.63146065  1.36473515 -0.74383137  0.        ]",-1.84899,[ 1.39716501  0.25270492],-0.192891799406,[ 0.87935406  0.2512632 ],[-0.63867337 -0.68699419],"[[ -0.71613894  -0.49131073  -0.06802372  -0.10616973]
 [-15.19166463 -10.96542817   0.           0.        ]]"
5,"[ 0.33613928  0.96560829 -1.37769573 -0.2545129  -0.59102624 -0.91457783
 -1.80104701 -1.41868102  0.62795547 -1.08437122  0.        ]",-1.61057,[ 1.01729187  1.14662005],-0.141626422244,[ 0.83635658  0.32353729],[-0.63867337 -0.68699419],"[[ -0.97727764  -0.69841253  -0.06802372  -0.10616973]
 [-10.93631964  -9.74880676   0.           0.        ]]"
6,"[ 0.10190691  0.82093189 -1.50614335 -0.53394334 -0.59102582 -0.91457694
 -1.18371621 -0.69262035  0.09938597 -1.06867642  0.        ]",-1.41535,[ 0.87282167 -0.10526926],-0.105302595757,[ 0.76328337  0.19681825],[-0.63867337 -0.68699419],"[[-1.15415881 -0.85173541 -0.06802372 -0.10616973]
 [-6.76554594 -5.59732789  0.          0.        ]]"
7,"[-0.03850318  0.69849236 -1.5596707  -0.71430178 -0.5910254  -0.91457605
 -0.65279562 -0.74631368 -0.2097382  -0.94602633  0.        ]",-1.3316,[-0.96032803  0.37209766],-0.0831441494244,[ 0.41068435  0.17401893],[-0.63867337 -0.68699419],"[[-1.25348085 -0.96676228 -0.06802372 -0.10616973]
 [-3.17856569 -5.90433991  0.          0.        ]]"
8,"[-0.18616131  0.58124734 -1.5996914  -0.8512103  -0.59102498 -0.91457517
 -1.20600485 -0.46798854 -0.48344299 -0.76650857  0.        ]",-1.10845,[ 1.21259608  1.21173367],-0.0642268000649,[ 1.46544838  0.76372635],[-0.63867337 -0.68699419],"[[-1.35455218 -1.06888204 -0.06802372 -0.10616973]
 [-6.91614429 -4.3129303   0.          0.        ]]"
9,"[-0.33140686  0.52653067 -1.6240626  -0.90498145 -0.59102455 -0.91457428
 -0.60027106  0.23926907 -0.683684   -0.6104562   0.        ]",-1.06764,[-0.46104393  0.13779452],-0.0543958618593,[ 0.91718537 -0.17542776],[-0.63867337 -0.68699419],"[[-1.45181518 -1.11456605 -0.06802372 -0.10616973]
 [-2.82371403 -0.26896374  0.          0.        ]]"
10,"[-0.443457    0.52671648 -1.63317844 -0.9048077  -0.59102413 -0.91457339
 -0.86204     0.33571497 -0.80519959 -0.51922902  0.        ]",-1.05226,[ 0.5444257  -0.31381075],-0.0523857469949,[ 1.47448146  0.08208787],[-0.63867337 -0.68699419],"[[-1.52603396 -1.11441241 -0.06802372 -0.10616973]
 [-4.59227112  0.28249659  0.          0.        ]]"
11,"[-0.54845579  0.51836779 -1.63422753 -0.91249396 -0.59102371 -0.91457251
 -0.52969341  0.11732628 -0.9173572  -0.41307893  0.        ]",-1.03703,[ 1.77293139 -0.62426054],-0.0522808322669,[ 1.10851812  0.14117973],[-0.63867337 -0.68699419],"[[-1.59535072 -1.12129106 -0.06802372 -0.10616973]
 [-2.34688847 -0.96620725  0.          0.        ]]"
12,"[-0.55870176  0.46439718 -1.63394038 -0.95901797 -0.59102329 -0.91457162
  0.06294088 -0.31181177 -0.94726772 -0.33938044  0.        ]",-0.96402,[ 0.00115747  0.804022  ],-0.0506109586915,[ 0.19791633  0.14437939],[-0.63867337 -0.68699419],"[[-1.60211596 -1.16523433 -0.06802372 -0.10616973]
 [ 1.65703925 -3.41993512  0.          0.        ]]"
13,"[-0.50893696  0.41969196 -1.63467243 -0.993554   -0.59102287 -0.91457073
  0.05864616  0.25681954 -0.91397576 -0.33578392  0.        ]",-0.983037,[-1.03017806 -0.13908661],-0.0481336253575,[ 0.13508728 -0.40301102],[-0.63867337 -0.68699419],"[[-1.56926637 -1.20101147 -0.06802372 -0.10616973]
 [ 1.62802365 -0.16861398  0.          0.        ]]"
14,"[-0.52024398  0.40852922 -1.63464457 -1.00163159 -0.59102245 -0.91456985
 -0.53178715  0.16126011 -0.92848404 -0.3118311   0.        ]",-1.0,[ 1.7339812   0.36920874],-0.0479923251186,[ 1.24372542  0.24135421],[-0.63867337 -0.68699419],"[[-1.57672925 -1.20986582 -0.06802372 -0.10616973]
 [-2.3610319  -0.71500296  0.          0.        ]]"
15,"[-0.53093102  0.40916024 -1.63454112 -1.00117936 -0.59102203 -0.91456896
  0.06076     0.41924146 -0.93855553 -0.30200128  0.        ]",-0.997119,[-0.50121276 -0.88108153],-0.0482598091404,[ 0.1589174  -0.52288246],[-0.63867337 -0.68699419],"[[-1.58378324 -1.20936587 -0.06802372 -0.10616973]
 [ 1.64230134  0.76008291  0.          0.        ]]"
16,"[-0.5117952   0.38388139 -1.63466458 -1.01871506 -0.59102161 -0.91456807
 -0.23747691 -0.19345414 -0.92809958 -0.29136328  0.        ]",-0.975384,[ 0.68233351  0.43846586],-0.0470198438317,[ 0.78134346  0.3575213 ],[-0.63867337 -0.68699419],"[[-1.5711535  -1.22931359 -0.06802372 -0.10616973]
 [-0.37262957 -2.74318382  0.          0.        ]]"
17,"[-0.4819374   0.33664562 -1.63438019 -1.04863006 -0.59102119 -0.91456719
  0.16319144  0.11957095 -0.91391948 -0.26547895  0.        ]",-1.00962,[-0.70753891 -1.49523395],-0.0448187118034,[ 0.05914707 -0.26317552],[-0.63867337 -0.68699419],"[[-1.55144643 -1.26621959 -0.06802372 -0.10616973]
 [ 2.33434074 -0.95337195  0.          0.        ]]"
18,"[-0.45446156  0.26053871 -1.63360236 -1.08929848 -0.59102077 -0.9145663
 -0.2579243  -0.5695149  -0.90880784 -0.20412809  0.        ]",-0.969018,[ 1.40561898  0.36370054],-0.0417914602273,[ 1.0001986   0.86722112],[-0.63867337 -0.68699419],"[[-1.53330506 -1.3248187  -0.06802372 -0.10616973]
 [-0.51077386 -4.89341982  0.          0.        ]]"
19,"[-0.40969663  0.15159723 -1.63127579 -1.13209811 -0.59102034 -0.91456541
  0.32924589 -0.30085349 -0.89334199 -0.12147254  0.        ]",-0.935953,[-0.05172043 -0.35893236],-0.0374004944588,[ 0.00632153  0.20496292],[-0.63867337 -0.68699419],"[[-1.503719   -1.40727466 -0.06802372 -0.10616973]
 [ 3.45622493 -3.35727287  0.          0.        ]]"
20,"[-0.30963173  0.04347488 -1.6212879  -1.15741721 -0.59101992 -0.91456453
  0.28887458 -0.5377729  -0.82760094 -0.09002522  0.        ]",-0.910736,[-0.22504992  1.01515416],-0.0309077292698,[ 0.15545323  0.5281198 ],[-0.63867337 -0.68699419],"[[-1.43733102 -1.4880118  -0.06802372 -0.10616973]
 [ 3.18347238 -4.71192837  0.          0.        ]]"
21,"[-0.2287336  -0.02871424 -1.60829452 -1.16507187 -0.5910195  -0.91456364
  0.14761922  0.1710825  -0.77137516 -0.0784412   0.        ]",-0.948108,[-0.98812998 -0.85783913],-0.0260450251672,[ 0.30306521 -0.0186221 ],[-0.63867337 -0.68699419],"[[-1.38323677 -1.54158444 -0.06802372 -0.10616973]
 [ 2.22913446 -0.65884908  0.          0.        ]]"
22,"[-0.22142807 -0.09230766 -1.60689793 -1.16575049 -0.59101908 -0.91456275
 -0.4376501  -0.42057252 -0.77577005 -0.01209897  0.        ]",-0.944135,[ 2.19084007  1.38360253],-0.0239030344727,[ 1.33384728  1.1572051 ],[-0.63867337 -0.68699419],"[[-1.37832685 -1.58870358 -0.06802372 -0.10616973]
 [-1.72501656 -4.04180165  0.          0.        ]]"
23,"[-0.21318838 -0.14667654 -1.60527881 -1.16183187 -0.59101866 -0.91456187
  0.15309175  0.28581555 -0.77639109  0.04350701  0.        ]",-0.931859,[ 0.63070611 -0.6455079 ],-0.022420778529,[ 0.42609841  0.03162982],[-0.63867337 -0.68699419],"[[-1.37278344 -1.62901542 -0.06802372 -0.10616973]
 [ 2.26610449 -0.00283346  0.          0.        ]]"
24,"[-0.11012972 -0.18128289 -1.5810227  -1.15716932 -0.59101824 -0.91456098
  0.51598361 -0.16124982 -0.69667688 -0.00207391  0.        ]",-0.911253,[-0.55371882 -0.38180385],-0.0171512767896,[-0.15874523  0.10377651],[-0.63867337 -0.68699419],"[[-1.30286241 -1.65471962 -0.06802372 -0.10616973]
 [ 4.71784511 -2.55905143  0.          0.        ]]"
25,"[-0.00686757 -0.26952612 -1.54892926 -1.13757184 -0.59101782 -0.91456009
  0.1778308  -0.41672169 -0.62384602  0.01978173  0.        ]",-0.899404,[ 1.14055541  0.92293783],-0.0111170782829,[ 0.37052178  0.67370301],[-0.63867337 -0.68699419],"[[-1.23142733 -1.72055645 -0.06802372 -0.10616973]
 [ 2.43324815 -4.01978184  0.          0.        ]]"
26,"[ 0.11659352 -0.32662753 -1.49954869 -1.11888938 -0.5910174  -0.91455921
  0.75646081  0.2362613  -0.52733526 -0.00227672  0.        ]",-0.903143,[ 0.65939649 -0.93945084],-0.010693371206,[-0.61418641 -0.49529517],[-0.63867337 -0.68699419],"[[-1.14353943 -1.76349194 -0.06802372 -0.10616973]
 [ 6.34253836 -0.28617735  0.          0.        ]]"
27,"[ 0.31787429 -0.38332408 -1.38967197 -1.09555466 -0.59101698 -0.91455832
  1.12426429 -0.41333512 -0.35193168 -0.06169039  0.        ]",-0.879385,[-1.07480571  0.24665661],-0.0240698420081,[-0.89021605 -0.20864213],[-0.63867337 -0.68699419],"[[-0.99175696 -1.80648198 -0.06802372 -0.10616973]
 [ 8.8274664  -4.00041706  0.          0.        ]]"
28,"[ 0.4811114  -0.47358664 -1.2674667  -1.04821952 -0.59101656 -0.91455743
  0.51256232 -0.22855607 -0.21082899 -0.04146891  0.        ]",-0.91009,[-0.19588789  0.07833063],-0.0351467105405,[-0.3567853   0.04836811],[-0.63867337 -0.68699419],"[[-0.8566721  -1.87588938 -0.06802372 -0.10616973]
 [ 4.69474538 -2.94389546  0.          0.        ]]"
