timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01040354  1.2405137   0.02809902  1.59135081  0.94675126  0.81817952
 -0.17500043  0.28400377  0.52818438 -0.88172549  0.        ]",-1.85856,[ 2.12781203 -1.33066145],-0.120624300371,[ 2.5821538 -1.2643311],[-0.70615375 -0.77961111],"[[ 0.09894645  0.05254818  0.10868787  0.09457774]
 [-0.00145769  0.00488628  0.          0.        ]]"
1,"[ 1.00331815  1.24230002  0.08696793  1.48862647  0.94675046  0.81817891
  0.43734876 -0.43431349  0.52303831 -0.82175673  0.        ]",-1.61735,[ 2.42034611 -0.84310665],-0.118048810559,[ 2.02978301 -0.96352983],[-0.70615375 -0.77961111],"[[ 0.13862354  0.01290165  0.10868787  0.09457774]
 [ 3.95598405 -3.95633261  0.          0.        ]]"
2,"[ 0.9684133   1.23567166  0.25982097  1.19907086  0.94674965  0.81817829
  1.03754496 -1.02574912  0.49655679 -0.63552204  0.        ]",-1.4875,[ 1.67224698 -0.90632122],-0.10973089337,[ 1.15950775 -0.83241785],[-0.70615375 -0.77961111],"[[ 0.2566614  -0.09894903  0.10868787  0.09457774]
 [ 7.83488776 -7.2178554   0.          0.        ]]"
3,"[ 0.86677392  1.18953636  0.53249256  0.74397615  0.94674884  0.81817768
  1.62589251 -1.65084206  0.41962302 -0.3316194   0.        ]",-1.27661,[ 0.84758132 -0.59246861],-0.0951602648792,[ 0.25247008 -0.47483927],[-0.70615375 -0.77961111],"[[  0.45150894  -0.27789273   0.10868787   0.09457774]
 [ 11.63722814 -10.66499423   0.           0.        ]]"
4,"[ 0.64815484  1.06525352  0.86086174  0.18364949  0.94674803  0.81817706
  2.10926574 -2.03811044  0.25431503  0.05101047  0.        ]",-1.14916,[-1.90014445 -0.64283091],-0.0748345203092,[-0.86495787 -0.02888618],[-0.70615375 -0.77961111],"[[  0.71559631  -0.51262093   0.10868787   0.09457774]
 [ 14.7611678  -12.80064344   0.           0.        ]]"
5,"[ 0.36498677  0.83265752  1.11161566 -0.38935321  0.94674722  0.81817645
  1.45210474 -2.45337374  0.05471449  0.26306584  0.        ]",-0.997238,[-1.19579808  1.19598428],-0.0567278560765,[-0.86809909  0.60728407],[-0.70615375 -0.77961111],"[[  0.96820882  -0.7916101    0.10868787   0.09457774]
 [ 10.51412626 -15.09069293   0.           0.        ]]"
6,"[ 0.14471843  0.54912078  1.23620731 -0.79450251  0.94674641  0.81817583
  0.80753621 -1.68090341 -0.09091152  0.23962192  0.        ]",-0.995328,[-1.10581492  0.77803357],-0.0433264134424,[-0.92773902  0.90114319],[-0.70615375 -0.77961111],"[[  1.13669651  -1.0506828    0.10868787   0.09457774]
 [  6.34845515 -10.83084235   0.           0.        ]]"
7,"[ 0.02495488  0.31932831  1.28518031 -0.99187021  0.94674561  0.81817522
  0.1757039  -1.08316996 -0.17348164  0.12640824  0.        ]",-1.01149,[-0.37538023  0.5404697 ],-0.0354623526065,[-0.50925362  0.95197427],[-0.70615375 -0.77961111],"[[ 1.22269654 -1.2342267   0.10868787  0.09457774]
 [ 2.26509213 -7.5345833   0.          0.        ]]"
8,"[-0.01768036  0.14991902  1.29980941 -1.08099155  0.9467448   0.8181746
 -0.06117121 -0.66798738 -0.21152149 -0.02200093  0.        ]",-1.00563,[-0.83282148  1.05161792],-0.0339769037386,[-0.13078232  1.0019753 ],[-0.70615375 -0.77961111],"[[ 1.2526388  -1.36194628  0.10868787  0.09457774]
 [ 0.73423202 -5.24501691  0.          0.        ]]"
9,"[ 0.00876751  0.06293293  1.29089919 -1.11022203  0.94674399  0.81817399
 -0.57351849  0.06898707 -0.20725165 -0.16781537  0.        ]",-1.03003,[ 0.7443677   0.03979718],-0.0386472503659,[ 0.81692678  0.72435534],[-0.70615375 -0.77961111],"[[ 1.23410146 -1.42606988  0.10868787  0.09457774]
 [-2.57693097 -1.1808932   0.          0.        ]]"
10,"[ 0.03918824  0.03314508  1.27997295 -1.11776421  0.94674318  0.81817337
 -0.10983312  0.10169442 -0.19618292 -0.2497576   0.        ]",-1.01402,[ 0.44554552  0.60981936],-0.0426283774429,[-0.06967296  0.55875838],[-0.70615375 -0.77961111],"[[ 1.21262926 -1.44787805  0.10868787  0.09457774]
 [ 0.41973989 -1.00052488  0.          0.        ]]"
11,"[ 0.00232679  0.03917785  1.29311562 -1.11633575  0.94674237  0.81817276
  0.16163155  0.54308661 -0.21496103 -0.18671002  0.        ]",-1.02932,[-0.64832503  0.08572487],-0.0387644093003,[-0.84066373 -0.00982857],[-0.70615375 -0.77961111],"[[ 1.23862656 -1.44346643  0.10868787  0.09457774]
 [ 2.17414124  1.43357861  0.          0.        ]]"
12,"[-0.02240027  0.08255271  1.30133624 -1.10456824  0.94674157  0.81817214
 -0.24202989  0.59958823 -0.22233008 -0.09743346  0.        ]",-1.03786,[ 0.84332758 -0.46637901],-0.0350976336372,[ -1.41181618e-01   6.84559345e-05],[-0.70615375 -0.77961111],"[[ 1.25593487 -1.41166859  0.10868787  0.09457774]
 [-0.43461025  1.74516443  0.          0.        ]]"
13,"[-0.05819047  0.10432637  1.31240832 -1.09765728  0.94674076  0.81817153
  0.27575271  0.25832944 -0.24165002 -0.01836315  0.        ]",-1.03296,[-0.75091993 -0.21694595],-0.0313143987393,[-1.13653767  0.1388317 ],[-0.70615375 -0.77961111],"[[ 1.28081698 -1.39564713  0.10868787  0.09457774]
 [ 2.91167302 -0.13673974  0.          0.        ]]"
14,"[-0.09855355  0.08894826  1.32374647 -1.10260636  0.94673995  0.81817091
 -0.19294281  0.10316522 -0.26886083  0.02072869  0.        ]",-1.00857,[-0.37829796  0.6824932 ],-0.0281039035203,[-0.23165952  0.45688888],[-0.70615375 -0.77961111],"[[ 1.30865914 -1.40696702  0.10868787  0.09457774]
 [-0.11737279 -0.99240733  0.          0.        ]]"
15,"[-0.07336331  0.09909425  1.31680917 -1.09937711  0.94673914  0.8181703
 -0.42431297  0.59682809 -0.25179628 -0.00282666  0.        ]",-1.02827,[-0.35246192  0.03604677],-0.0300858907659,[ 0.10595344  0.02123569],[-0.70615375 -0.77961111],"[[ 1.29130903 -1.39950094  0.10868787  0.09457774]
 [-1.61265284  1.72994432  0.          0.        ]]"
16,"[-0.00730646  0.14740486  1.29636711 -1.08198041  0.94673833  0.81816968
 -0.63519623  0.6165559  -0.2052352  -0.04064672  0.        ]",-1.02873,[ 0.92382274 -0.17663763],-0.0349483510278,[ 0.66263801  0.07333371],[-0.70615375 -0.77961111],"[[ 1.24538172 -1.36381055  0.10868787  0.09457774]
 [-2.97553262  1.83873722  0.          0.        ]]"
17,"[ 0.02432276  0.18691114  1.28539205 -1.0652309   0.94673752  0.81816907
 -0.06038998  0.48297921 -0.18127024 -0.03998011  0.        ]",-1.01862,[-0.47134231  0.45312361],-0.0369800864465,[-0.42616543 -0.04082219],[-0.70615375 -0.77961111],"[[ 1.22314299 -1.33442648  0.10868787  0.09457774]
 [ 0.7392718   1.10211807  0.          0.        ]]"
18,"[ 0.03009762  0.2400096   1.28330199 -1.03905704  0.94673672  0.81816846
 -0.35132316  0.8044511  -0.17308864  0.01749932  0.        ]",-1.03325,[ 0.64726016 -0.25646948],-0.0365749758884,[ 0.01886252 -0.33512396],[-0.70615375 -0.77961111],"[[ 1.21906359 -1.29459717  0.10868787  0.09457774]
 [-1.1409445   2.87490632  0.          0.        ]]"
19,"[ 0.02569873  0.30154418  1.28489374 -1.00330654  0.94673591  0.81816784
  0.04851955  0.60986921 -0.17322923  0.10240469  0.        ]",-1.04946,[-1.13182823 -0.46567624],-0.0356020754788,[-0.76399964 -0.34474295],[-0.70615375 -0.77961111],"[[ 1.22217153 -1.24786515  0.10868787  0.09457774]
 [ 1.4431199   1.80186966  0.          0.        ]]"
20,"[ 0.04141682  0.32394445  1.27912818 -0.98880142  0.9467351   0.81816723
 -0.56811582  0.26921127 -0.1616812   0.10675397  0.        ]",-1.04835,[ 0.64808029 -0.76529997],-0.0366275113991,[ 0.64163792  0.23267999],[-0.70615375 -0.77961111],"[[ 1.21104979 -1.23067625  0.10868787  0.09457774]
 [-2.5420111  -0.07671685  0.          0.        ]]"
21,"[ 0.0759452   0.28223142  1.26576477 -1.01516432  0.94673429  0.81816661
 -0.16341197 -0.28012763 -0.13984423 -0.00139682  0.        ]",-1.0127,[-0.30378954  0.75974862],-0.0398290014734,[ 0.07404133  0.68041027],[-0.70615375 -0.77961111],"[[ 1.18645152 -1.26260532  0.10868787  0.09457774]
 [ 0.07346681 -3.10609255  0.          0.        ]]"
22,"[ 0.09073959  0.2409013   1.25973837 -1.03857699  0.94673348  0.818166
 -0.34976011  0.27659037 -0.13401417 -0.07738764  0.        ]",-1.03585,[ 0.22100149 -0.12647136],-0.0418916288156,[ 0.33384994  0.24332562],[-0.70615375 -0.77961111],"[[ 1.17583753 -1.29392416  0.10868787  0.09457774]
 [-1.13084538 -0.03602548  0.          0.        ]]"
23,"[ 0.10962366  0.23328532  1.25178001 -1.04260248  0.94673267  0.81816538
 -0.21096049  0.18587342 -0.12326368 -0.11761844  0.        ]",-1.0085,[-0.45357804  0.92513742],-0.0438194147684,[ 0.13645399  0.3078979 ],[-0.70615375 -0.77961111],"[[ 1.16222068 -1.299664    0.10868787  0.09457774]
 [-0.23382689 -0.53629077  0.          0.        ]]"
24,"[ 0.14078345  0.26786487  1.2379826  -1.02360151  0.94673187  0.81816477
 -0.4881016   0.85214329 -0.10008816 -0.12587914  0.        ]",-1.04766,[-0.31740309 -0.35501989],-0.0459767730667,[ 0.49873063 -0.30184093],[-0.70615375 -0.77961111],"[[ 1.13957366 -1.2735254   0.10868787  0.09457774]
 [-2.02490543  3.13790872  0.          0.        ]]"
25,"[ 0.21200747  0.33067423  1.20319956 -0.98427985  0.94673106  0.81816415
 -0.67618655  0.58602353 -0.04914172 -0.16899271  0.        ]",-1.02429,[ 0.88256023  0.23082832],-0.0513847180071,[ 1.1295104   0.05090861],[-0.70615375 -0.77961111],"[[ 1.0868796  -1.22549154  0.10868787  0.09457774]
 [-3.2404424   1.67037323  0.          0.        ]]"
26,"[ 0.2505562   0.38501953  1.18238896 -0.94505026  0.94673025  0.81816354
 -0.12592442  0.74560815 -0.01906728 -0.16849624  0.        ]",-1.07251,[ 0.24342149 -0.99633932],-0.0538870545447,[ 0.00211482 -0.405215  ],[-0.70615375 -0.77961111],"[[ 1.05775112 -1.18325422  0.10868787  0.09457774]
 [ 0.31572809  2.55041724  0.          0.        ]]"
27,"[ 0.22955504  0.39891852  1.19390324 -0.9342109   0.94672944  0.81816292
  0.02230609  0.02101391 -0.03070598 -0.11206476  0.        ]",-1.01866,[-0.38111034  0.6820851 ],-0.0515350945136,[-0.07666148  0.25082862],[-0.70615375 -0.77961111],"[[ 1.07367721 -1.17233733  0.10868787  0.09457774]
 [ 1.27369482 -1.4454102   0.          0.        ]]"
28,"[ 0.21616357  0.39698765  1.20102094 -0.93573567  0.94672863  0.81816231
 -0.21504447  0.51602653 -0.03946797 -0.09056725  0.        ]",-1.02006,[ 0.09944372  0.5277609 ],-0.0503126434067,[ 0.16684991 -0.17299391],[-0.70615375 -0.77961111],"[[ 1.08376081 -1.1738567   0.10868787  0.09457774]
 [-0.26022639  1.28437317  0.          0.        ]]"
29,"[ 0.21777469  0.45536951  1.20017218 -0.88667568  0.94672783  0.81816169
 -0.15344749  0.8903406  -0.03462355 -0.01599016  0.        ]",-1.03589,[ 0.96180289 -0.17499124],-0.0493959057126,[-0.13033193 -0.65242851],[-0.70615375 -0.77961111],"[[ 1.08255044 -1.1274586   0.10868787  0.09457774]
 [ 0.13785453  3.34855762  0.          0.        ]]"
30,"[ 0.16275066  0.52816936  1.22773756 -0.81659662  0.94672702  0.81816108
  0.43501908  0.75248806 -0.07518021  0.17980228  0.        ]",-1.1081,[-1.41702401 -1.24859451],-0.0444325192516,[-1.35707939 -0.84905517],[-0.70615375 -0.77961111],"[[ 1.12346511 -1.06811478  0.10868787  0.09457774]
 [ 3.94092345  2.58836339  0.          0.        ]]"
31,"[ 0.11018657  0.54205834  1.25152691 -0.80203553  0.94672621  0.81816046
 -0.18912277  0.02537895 -0.11818849  0.28734242  0.        ]",-1.02402,[-0.45167758  0.13915559],-0.0414010215001,[-0.10124612  0.09260608],[-0.70615375 -0.77961111],"[[ 1.16181284 -1.05657794  0.10868787  0.09457774]
 [-0.09270077 -1.42132821  0.          0.        ]]"
32,"[ 0.13739878  0.51475346  1.23951071 -0.83028743  0.9467254   0.81815985
 -0.46540486  0.13048867 -0.09414107  0.20437754  0.        ]",-1.00809,[ 0.26941276  0.46764978],-0.042793790143,[ 0.51573801  0.14840862],[-0.70615375 -0.77961111],"[[ 1.14204418 -1.07918883  0.10868787  0.09457774]
 [-1.87822193 -0.84169358  0.          0.        ]]"
33,"[ 0.17349263  0.51707161  1.22257037 -0.82794633  0.94672459  0.81815923
 -0.29478536  0.46924062 -0.06643172  0.14598459  0.        ]",-1.02844,[-0.28514468  0.02344721],-0.0452044904253,[ 0.1335285  -0.27145237],[-0.70615375 -0.77961111],"[[ 1.11554298 -1.07727974  0.10868787  0.09457774]
 [-0.775566    1.02637637  0.          0.        ]]"
34,"[ 0.20935675  0.54272515  1.20456537 -0.80132371  0.94672378  0.81815862
 -0.46699273  0.48244816 -0.04017538  0.11862172  0.        ]",-1.0069,[-0.19326737  0.64573972],-0.0476596849031,[ 0.55149871 -0.21052721],[-0.70615375 -0.77961111],"[[ 1.08886536 -1.05602145  0.10868787  0.09457774]
 [-1.88848598  1.09921165  0.          0.        ]]"
35,"[ 0.26881021  0.59883025  1.17201114 -0.73828002  0.94672298  0.818158
 -0.57964547  0.94219859  0.00288886  0.08938048  0.        ]",-1.06372,[ 1.46360806 -1.10574013],-0.0517156275958,[ 0.68030363 -0.68815684],[-0.70615375 -0.77961111],"[[ 1.04379099 -1.00859949  0.10868787  0.09457774]
 [-2.61652474  3.6345364   0.          0.        ]]"
36,"[ 0.28451428  0.63602546  1.16282088 -0.69260956  0.94672217  0.81815739
  0.04077754  0.21091524  0.01321143  0.11367589  0.        ]",-1.03705,[-0.18262884  0.04553811],-0.0525505949167,[-0.1988305  -0.24116121],[-0.70615375 -0.77961111],"[[ 1.03168995 -0.97637017  0.10868787  0.09457774]
 [ 1.39305796 -0.39816721  0.          0.        ]]"
37,"[ 0.25806183  0.62907656  1.17815247 -0.70138658  0.94672136  0.81815677
 -0.07530597  0.24508251 -0.0070805   0.15313108  0.        ]",-1.03848,[ 0.38281817 -0.12416096],-0.05062716639,[-0.06863281 -0.23675388],[-0.70615375 -0.77961111],"[[ 1.05202405 -0.98244304  0.10868787  0.09457774]
 [ 0.64284994 -0.20974929  0.          0.        ]]"
38,"[ 0.22122928  0.61862248  1.19833442 -0.71437617  0.94672055  0.81815616
  0.15712234  0.15660698 -0.03559667  0.20509605  0.        ]",-1.0372,[-0.4797638  -0.03245917],-0.0481352931134,[-0.5579322  -0.23778878],[-0.70615375 -0.77961111],"[[ 1.0799521  -0.99153336  0.10868787  0.09457774]
 [ 2.14495404 -0.69765184  0.          0.        ]]"
39,"[ 0.18990325  0.60112207  1.21447198 -0.73555439  0.94671974  0.81815554
 -0.14316633  0.13590769 -0.05927858  0.23544305  0.        ]",-1.04974,[ 0.50082442 -0.61658692],-0.0461629293897,[-0.07732964 -0.09378375],[-0.70615375 -0.77961111],"[[ 1.10337998 -1.00663161  0.10868787  0.09457774]
 [ 0.2042928  -0.81179881  0.          0.        ]]"
40,"[ 0.15751534  0.55326979  1.23020223 -0.78998339  0.94671894  0.81815493
  0.16294066 -0.30400368 -0.08100411  0.22369461  0.        ]",-1.01509,[-1.009333    0.52107611],-0.0441042337025,[-0.53847623  0.2896713 ],[-0.70615375 -0.77961111],"[[ 1.12731432 -1.04720764  0.10868787  0.09457774]
 [ 2.18255496 -3.23771198  0.          0.        ]]"
41,"[ 0.15273054  0.50083524  1.2324447  -0.84410591  0.94671813  0.81815431
 -0.45608536  0.08196655 -0.08161689  0.15937057  0.        ]",-1.04194,[-0.14559555 -0.43695536],-0.0438139982814,[ 0.56131476  0.2159566 ],[-0.70615375 -0.77961111],"[[ 1.13082683 -1.09060634  0.10868787  0.09457774]
 [-1.81799208 -1.10926132  0.          0.        ]]"
42,"[ 0.20910672  0.45228744  1.20468406 -0.88940851  0.94671732  0.8181537
 -0.53959884 -0.22776709 -0.04070935 -0.00460324  0.        ]",-0.994304,[ 0.90935714  1.1620847 ],-0.0486879869396,[ 1.00776434  0.6456368 ],[-0.70615375 -0.77961111],"[[ 1.08905197 -1.12992889  0.10868787  0.09457774]
 [-2.35771189 -2.81730145  0.          0.        ]]"
43,"[ 0.22321517  0.43218359  1.19727299 -0.90688025  0.94671651  0.81815308
  0.02422622  0.50020245 -0.03219214 -0.05679107  0.        ]",-1.04458,[-0.37293276 -0.1711611 ],-0.0502856586633,[-0.29255074 -0.2875911 ],[-0.70615375 -0.77961111],"[[ 1.07845688 -1.14599696  0.10868787  0.09457774]
 [ 1.28608697  1.19711794  0.          0.        ]]"
44,"[ 0.20901642  0.45333458  1.20472813 -0.88847625  0.9467157   0.81815247
 -0.20801851  0.37307792 -0.04073451 -0.00303438  0.        ]",-1.04329,[-0.22584229 -0.21473399],-0.0486637058328,[ 0.14101794 -0.10321927],[-0.70615375 -0.77961111],"[[ 1.08911944 -1.12908828  0.10868787  0.09457774]
 [-0.2148272   0.49608582  0.          0.        ]]"
45,"[ 0.22660542  0.45494694  1.19546129 -0.88703879  0.94671489  0.81815185
 -0.34560129  0.21715493 -0.02862246 -0.03240922  0.        ]",-1.04077,[ 0.18128781 -0.1414128 ],-0.0501834230723,[ 0.5218991  0.1267263],[-0.70615375 -0.77961111],"[[ 1.07590181 -1.12779364  0.10868787  0.09457774]
 [-1.10397567 -0.36375675  0.          0.        ]]"
46,"[ 0.24596977  0.43893126  1.18491347 -0.90109501  0.94671409  0.81815124
 -0.23120307  0.11688769 -0.0167284  -0.08906925  0.        ]",-1.03936,[ 0.22201543 -0.02256692],-0.0522560968329,[ 0.3895053   0.20785376],[-0.70615375 -0.77961111],"[[ 1.06124006 -1.14061647  0.10868787  0.09457774]
 [-0.36466269 -0.9166836   0.          0.        ]]"
47,"[ 0.24387271  0.41496374  1.186072   -0.92126214  0.94671328  0.81815062
 -0.09415027  0.10393333 -0.02009852 -0.11699832  0.        ]",-1.02061,[ 0.71213053  0.5231274 ],-0.0525572212495,[ 0.14265388  0.19794157],[-0.70615375 -0.77961111],"[[ 1.06283349 -1.15966691  0.10868787  0.09457774]
 [ 0.52105848 -0.98812059  0.          0.        ]]"
48,"[ 0.19254022  0.41649113  1.21313641 -0.92000658  0.94671247  0.81815001
  0.34019066  0.48297297 -0.05367459 -0.02306749  0.        ]",-1.04399,[-0.60080423 -0.28663208],-0.0478125232076,[-0.92288107 -0.37543812],[-0.70615375 -0.77961111],"[[ 1.10141804 -1.15845749  0.10868787  0.09457774]
 [ 3.32804294  1.10210626  0.          0.        ]]"
49,"[ 0.13544364  0.42964693  1.24037168 -0.90902713  0.94671166  0.81814939
 -0.03780964  0.27332461 -0.09319749  0.09255067  0.        ]",-1.033,[-0.82425428  0.0756883 ],-0.0429471905342,[-0.3173919  -0.07099157],[-0.70615375 -0.77961111],"[[ 1.14346873 -1.14801492  0.10868787  0.09457774]
 [ 0.88516895 -0.05400471  0.          0.        ]]"
