timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.97810797  1.37478501 -0.13720167  1.15125193  1.59713664  0.63379912
 -0.20108246  0.29215483 -0.27356843 -0.76090795  0.        ]",-0.717536,[ 1.39060989 -1.06021906],-0.0777080826774,[ 1.34606087 -0.7190212 ],[-0.48469844 -0.51280779],"[[ 0.01147191 -0.02883445  0.18329322  0.07222047]
 [-0.00115997  0.00122645  0.          0.        ]]"
1,"[ 0.97620265  1.37226981 -0.07693049  1.05271079  1.59713232  0.63379844
  0.32443584 -0.35105815 -0.27476472 -0.71168302  0.        ]",-0.430218,[ 1.29027752  0.76752369],-0.0739562121349,[ 0.6533643  -0.45276356],[-0.48469844 -0.51280779],"[[ 0.0511549  -0.06855345  0.18329322  0.07222047]
 [ 3.95627781 -3.95991802  0.          0.        ]]"
2,"[ 0.95632826  1.36651234  0.10122755  0.93415921  1.597128    0.63379776
  0.83919745  0.15491892 -0.28856198 -0.47022944  0.        ]",-0.589666,[ 0.17393548 -1.31560109],-0.0555976847656,[-0.83222604 -1.142331  ],[-0.48469844 -0.51280779],"[[ 0.16917383 -0.11648814  0.18329322  0.07222047]
 [ 7.83271535 -0.84392603  0.          0.        ]]"
3,"[ 0.89492109  1.35593423  0.33951513  0.79544267  1.59712368  0.63379709
  0.9101986  -0.48535599 -0.33893603 -0.13178984  0.        ]",-0.498968,[-2.69642593 -0.78221114],-0.0299352995749,[-1.32841778 -0.77446634],[-0.48469844 -0.51280779],"[[ 0.3311928  -0.17292858  0.18329322  0.07222047]
 [ 8.36740131 -4.78697226  0.          0.        ]]"
4,"[ 0.8208025   1.31774203  0.51620191  0.4916883   1.59711935  0.63379641
  0.36305898 -0.97263538 -0.38555945  0.01297675  0.        ]",-0.33193,[-1.56364782  0.54774959],-0.0184821461537,[-0.59132022 -0.03321451],[-0.48469844 -0.51280779],"[[ 0.45720136 -0.29877638  0.18329322  0.07222047]
 [ 4.24715209 -7.78782123  0.          0.        ]]"
5,"[ 0.78941952  1.25635552  0.57606298  0.18461568  1.59711503  0.63379573
 -0.17354245 -0.59517009 -0.39463514 -0.057627    0.        ]",-0.340827,[ 0.49155124 -0.39293286],-0.0216365777916,[ 0.24671763  0.18459514],[-0.48469844 -0.51280779],"[[ 0.5016011  -0.43120955  0.18329322  0.07222047]
 [ 0.20626031 -5.46325936  0.          0.        ]]"
6,"[ 0.77165584  1.18024912  0.60730198 -0.08609175  1.59711071  0.63379505
  0.08421038 -0.83036015 -0.40363391 -0.16901856  0.        ]",-0.325451,[-0.18115049 -0.25488038],-0.0285815117197,[-0.0771246   0.48421663],[-0.48469844 -0.51280779],"[[ 0.52520103 -0.55500699  0.18329322  0.07222047]
 [ 2.14727364 -6.91164936  0.          0.        ]]"
7,"[ 0.74368535  1.06805068  0.65327138 -0.38116745  1.59710639  0.63379438
 -0.01656817 -0.97197353 -0.43133112 -0.28340617  0.        ]",-0.300963,[-1.16005744  0.81676025],-0.0360677989257,[ 0.21885851  0.89911652],[-0.48469844 -0.51280779],"[[ 0.56053228 -0.70199014  0.18329322  0.07222047]
 [ 1.3883592  -7.78376324  0.          0.        ]]"
8,"[ 0.75354016  0.95886976  0.63748743 -0.59950774  1.59710206  0.6337937
 -0.54575648 -0.42159146 -0.45447112 -0.47525445  0.        ]",-0.285887,[-0.02254837  1.40494753],-0.050620702092,[ 1.38062382  1.13611078],[-0.48469844 -0.51280779],"[[ 0.5483163  -0.82365787  0.18329322  0.07222047]
 [-2.59670195 -4.39431937  0.          0.        ]]"
9,"[ 0.79353014  0.91281819  0.56857079 -0.67725812  1.59709774  0.63379302
 -0.55095784  0.23550353 -0.46303647 -0.66065903  0.        ]",-0.419127,[ 2.00406383 -0.23506062],-0.065295070693,[ 1.46475208  0.70289707],[-0.48469844 -0.51280779],"[[ 0.49598892 -0.87094319  0.18329322  0.07222047]
 [-2.63587495 -0.34769893  0.          0.        ]]"
