timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.02121331  1.22315112 -0.16445193  1.40085048 -1.08716345  0.8368703
 -0.16510341  0.28319111  3.21607104 -1.59556346  0.        ]",-3.69376,[ 2.54779098 -0.07412346],-0.352215816542,[ 1.87576973 -0.21996468],[-0.75894225 -0.86434573],"[[-0.03427391 -0.04357169 -0.12540566  0.09674672]
 [ 0.00098852 -0.0017666   0.          0.        ]]"
1,"[ 1.02207385  1.22296022 -0.10523862  1.39298761 -1.08716254  0.83686976
  0.47233181  0.22805913  3.21941335 -1.46699523  0.        ]",-3.64768,[ 2.9907247 -0.0586073],-0.350114151602,[ 2.35068607 -0.07846631],[-0.75894225 -0.86434573],"[[ 0.00543732 -0.04656687 -0.12540566  0.09674672]
 [ 3.956963   -0.29676238  0.          0.        ]]"
2,"[ 1.01063963  1.22237361  0.07034069  1.37141808 -1.08716164  0.83686921
  1.09715443  0.18550777  3.20894539 -1.08368495  0.        ]",-3.63362,[ 2.67534772 -0.03218985],-0.343109747371,[ 2.5159533  -0.12120353],[-0.75894225 -0.86434573],"[[ 0.12348272 -0.05478658 -0.12540566  0.09674672]
 [ 7.83466598 -0.52444269  0.          0.        ]]"
3,"[ 0.94651632  1.22137759  0.35339113  1.34079102 -1.08716073  0.83686867
  1.70961038  0.1633569   3.12457637 -0.45937386  0.        ]",-3.63827,[ 2.78563491 -0.39636442],-0.329118977284,[ 2.47313333 -0.35632706],[-0.75894225 -0.86434573],"[[  0.31831224  -0.0664647   -0.12540566   0.09674672]
 [ 11.63563083  -0.64296552   0.           0.        ]]"
4,"[ 0.76907265  1.21814662  0.71441256  1.26617765 -1.08715982  0.83686813
  2.31004047 -0.12783546  2.88244677  0.32665576  0.        ]",-3.69605,[ 2.22024367 -0.1412087 ],-0.305659387849,[ 1.95093036 -0.67720318],[-0.75894225 -0.86434573],"[[  0.58841244  -0.09495699  -0.12540566   0.09674672]
 [ 15.36198386  -2.20105526   0.           0.        ]]"
5,"[ 0.41426547  1.20989394  1.08419144  1.13783091 -1.08715892  0.83686758
  2.89852906 -0.22442199  2.39823112  1.14136286  0.        ]",-3.57847,[ 1.77146798 -1.06532944],-0.269692028181,[ 0.97562182 -1.12683916],[-0.75894225 -0.86434573],"[[  0.93229645  -0.14416367  -0.12540566   0.09674672]
 [ 19.01426292  -2.71786329   0.           0.        ]]"
6,"[-0.15072703  1.18493682  1.34130838  0.89658392 -1.08715801  0.83686704
  3.47559738 -0.95456709  1.64986764  1.74917304  0.        ]",-3.20782,[-1.28470739 -0.81255457],-0.220001447306,[-0.26356471 -1.16805744],[-0.75894225 -0.86434573],"[[  1.34851523  -0.23771974  -0.12540566   0.09674672]
 [ 22.59571999  -6.62466784   0.           0.        ]]"
7,"[-0.75984633  1.11285113  1.35242055  0.48936059 -1.0871571   0.83686649
  2.76638871 -1.53093977  0.90718574  1.90398396  0.        ]",-2.66289,[-1.0066363  -1.11845902],-0.170027395019,[-0.53540796 -0.72726846],[-0.75894225 -0.86434573],"[[  1.75626914  -0.401156    -0.12540566   0.09674672]
 [ 18.19433131  -9.70868616   0.           0.        ]]"
8,"[-1.21170017  0.95197281  1.19106262 -0.03917777 -1.0871562   0.83686595
  2.0712434  -2.23463179  0.4596829   1.75677719  0.        ]",-2.44844,[-0.38680475  0.75139474],-0.134989858614,[-0.31065446  0.14536381],[-0.75894225 -0.86434573],"[[  2.07687107  -0.63310773  -0.12540566   0.09674672]
 [ 13.88018003 -13.47397321   0.           0.        ]]"
9,"[-1.52492759  0.72503025  0.96189821 -0.49293433 -1.08715529  0.83686541
  1.78032318 -1.62853262  0.19689062  1.51438426  0.        ]",-2.10266,[-1.11371967  0.13055132],-0.108399640706,[-0.79955345  0.49002594],[-0.75894225 -0.86434573],"[[  2.33635977  -0.87004837  -0.12540566   0.09674672]
 [ 12.07470029 -10.23091286   0.           0.        ]]"
