timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.97867064  1.361008    0.00381188  1.13367774 -0.43717459  1.13939773
 -0.20150473  0.28694181  2.00127377 -1.28287561  0.        ]",-1.73909,[ 4.11781139 -0.5036996 ],-0.284778221286,[ 3.07843018  0.22899945],[-0.48297328 -0.52835041],"[[ 0.09523535 -0.03903529 -0.05137713  0.13017767]
 [ 0.00027907 -0.00301489  0.          0.        ]]"
1,"[ 0.97172282  1.35972579  0.06354326  1.08363493 -0.4371742   1.13939574
  0.3259415  -0.03748273  1.99545504 -1.20627347  0.        ]",-1.81112,[ 2.05549862  0.06333473],-0.281831118162,[ 2.67388415  0.19083415],[-0.48297328 -0.52835041],"[[ 0.13493917 -0.05912132 -0.05137713  0.13017767]
 [ 3.95692712 -1.99893025  0.          0.        ]]"
2,"[ 0.93707485  1.35598819  0.23886978  0.99142489 -0.4371738   1.13939376
  0.84283793  0.00947075  1.96331233 -0.94963938  0.        ]",-1.70881,[ 2.59766409 -0.1813469 ],-0.271495170541,[  2.24995327e+00  -1.64955854e-03],[-0.48297328 -0.52835041],"[[ 0.25298191 -0.09620173 -0.05137713  0.13017767]
 [ 7.83443927 -1.71006458  0.          0.        ]]"
3,"[ 0.83533529  1.34977362  0.51557647  0.88965792 -0.43717341  1.13939177
  1.34956135 -0.10197336  1.86039975 -0.51341972  0.        ]",-1.65782,[ 1.12100015  0.17160908],-0.251952721867,[ 1.87764561 -0.17093942],[-0.48297328 -0.52835041],"[[  0.44780935  -0.13728225  -0.05137713   0.13017767]
 [ 11.63565103  -2.39568726   0.           0.        ]]"
4,"[ 0.60951348  1.34149187  0.85606588  0.78956441 -0.43717301  1.13938979
  1.8461893   0.01597282  1.61539004  0.05748624  0.        ]",-1.55662,[ 0.67942976 -1.20727691],-0.221185971922,[ 1.04876709 -0.67265582],[-0.48297328 -0.52835041],"[[  0.71790144  -0.1779158   -0.05137713   0.13017767]
 [ 15.3611585   -1.67006379   0.           0.        ]]"
5,"[ 0.22128391  1.32139107  1.17282992  0.6121559  -0.43717262  1.13938781
  2.16418615 -0.62237059  1.19689265  0.59977134  0.        ]",-1.38005,[-0.43548329 -0.25207302],-0.18145157338,[-0.1342091  -0.56639344],[-0.48297328 -0.52835041],"[[  1.04905917  -0.25072017  -0.05137713   0.13017767]
 [ 17.74669038  -5.59725358   0.           0.        ]]"
6,"[-0.25391577  1.27339099  1.34775569  0.32539094 -0.43717222  1.13938582
  1.88780612 -0.76640756  0.71478964  0.92675632  0.        ]",-1.03482,[-1.05835827 -1.02682147],-0.142269179475,[-0.74086869 -0.48293424],[-0.48297328 -0.52835041],"[[  1.38319161  -0.37155622  -0.05137713   0.13017767]
 [ 15.67346128  -6.48339618   0.           0.        ]]"
7,"[-0.66452554  1.17748326  1.36910346 -0.05067558 -0.43717183  1.13938384
  1.31933669 -1.38884202  0.35706433  1.01343007  0.        ]",-0.548252,[-1.08671711 -0.07763471],-0.114183040524,[-0.47298259  0.01063667],[-0.48297328 -0.52835041],"[[  1.65387527  -0.53964471  -0.05137713   0.13017767]
 [ 11.40907282 -10.31272369   0.           0.        ]]"
8,"[-0.94347354  1.01636074  1.31973423 -0.46361835 -0.43717143  1.13938185
  0.76189815 -1.4053481   0.19924569  0.9593457   0.        ]",-0.435706,[ 0.18382668  0.57596358],-0.0987874795702,[-0.08237842  0.28037947],[-0.48297328 -0.52835041],"[[  1.84010159  -0.74691778  -0.05137713   0.13017767]
 [  7.22741727 -10.41429109   0.           0.        ]]"
9,"[-1.15896846  0.839594    1.24287065 -0.76890801 -0.43717104  1.13937987
  0.83970965 -1.00113727  0.09283347  0.87395784  0.        ]",-0.350521,[ 0.17554806  0.23138343],-0.0860640078904,[-0.55179965  0.18636219],[-0.48297328 -0.52835041],"[[ 1.99050618 -0.93025327 -0.05137713  0.13017767]
 [ 7.81113335 -7.92753223  0.          0.        ]]"
10,"[-1.37480305  0.67786666  1.12551402 -0.96660962 -0.43717064  1.13937789
  0.91169133 -0.82669072 -0.05781651  0.78581887  0.        ]",-0.300488,[-0.51691375 -0.03470823],-0.0699961198035,[-0.96251917  0.19907622],[-0.48297328 -0.52835041],"[[ 2.15214649 -1.07803611 -0.05137713  0.13017767]
 [ 8.35111796 -6.85431627  0.          0.        ]]"
