timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01505821  1.24932437 -0.12065812  1.55052055  1.36495935  1.31938476
 -0.17080217  0.28730232  0.02294264 -2.1401452   0.        ]",-2.91306,[ 2.23925783 -1.55460679],-0.157711685877,[ 2.30196047 -0.52778453],[-0.73665839 -0.79918474],"[[-0.00310057  0.02985666  0.15671282  0.15108376]
 [-0.0026182   0.00148196  0.          0.        ]]"
1,"[ 1.01405657  1.2498731  -0.06140321  1.44732831  1.36495768  1.31938321
  0.44880437 -0.43663085  0.02221745 -2.07927947  0.        ]",-2.74871,[ 1.58644432 -0.42505019],-0.15397059166,[ 1.79509783 -0.07644694],[-0.73665839 -0.79918474],"[[ 0.03655354 -0.00985729  0.15671282  0.15108376]
 [ 3.95484645 -3.95966956  0.          0.        ]]"
2,"[ 0.99707511  1.2422855   0.11406649  1.20015832  1.36495601  1.31938167
  1.05601396 -0.73016272  0.00882899 -1.8603067   0.        ]",-2.55255,[ 0.6509206   0.29498311],-0.140241504275,[ 1.29338312  0.10784984],[-0.73665839 -0.79918474],"[[ 0.15456244 -0.10516553  0.15671282  0.15108376]
 [ 7.83313437 -5.56579206  0.          0.        ]]"
3,"[ 0.93093002  1.22130584  0.37606255  0.94733905  1.36495434  1.31938012
  1.4348397  -0.49672001 -0.04827298 -1.45176203  0.        ]",-2.25419,[ 1.37826775 -0.04473974],-0.113755963214,[ 0.36499611 -0.04423057],[-0.73665839 -0.79918474],"[[  0.33550152  -0.20366568   0.15671282   0.15108376]
 [ 10.25272783  -4.28846404   0.           0.        ]]"
4,"[ 0.76976248  1.19194334  0.70081825  0.72892397  1.36495267  1.31937858
  2.02247085 -0.51381109 -0.2046564  -0.85958714  0.        ]",-1.47067,[-0.33627105 -0.44314506],-0.0728604104995,[-1.37661552 -0.25767165],[-0.73665839 -0.79918474],"[[  0.57821351  -0.29037359   0.15671282   0.15108376]
 [ 14.00599104  -4.38198285   0.           0.        ]]"
5,"[ 0.51077791  1.14340079  0.99912615  0.47358795  1.364951    1.31937703
  1.77093866 -0.81848067 -0.46221277 -0.30067932  0.        ]",-1.16127,[-1.84417657  0.58847108],-0.0302551938468,[-2.13480449  0.05179042],[-0.73665839 -0.79918474],"[[  0.84221448  -0.39473943   0.15671282   0.15108376]
 [ 12.39945785  -6.04904681   0.           0.        ]]"
6,"[ 0.25946415  1.08619668  1.17896839  0.24738082  1.36494933  1.31937549
  1.11303592 -0.37042971 -0.70854565  0.04666756  0.        ]",-1.14484,[-2.84078339  0.92923812],-0.0148141066414,[-2.49384308 -0.10356133],[-0.73665839 -0.79918474],"[[ 1.04804328 -0.49112235  0.15671282  0.15108376]
 [ 8.1973913  -3.5974474   0.          0.        ]]"
7,"[ 0.09389496  1.06307104  1.26051156  0.16951479  1.36494766  1.31937394
  0.4680524   0.31531452 -0.88921775  0.25379027  0.        ]",-1.21,[-2.47856022  0.43428566],-0.0307229187456,[-2.34879446 -0.5187124 ],[-0.73665839 -0.79918474],"[[ 1.17065852 -0.52542414  0.15671282  0.15108376]
 [ 4.0778351   0.1547387   0.          0.        ]]"
8,"[ 0.03636735  1.07694893  1.28324281  0.21548972  1.36494599  1.3193724
 -0.16406666  0.62929205 -0.97740612  0.35821122  0.        ]",-1.44515,[-1.91355492 -0.8629267 ],-0.0403988283859,[-1.35167372 -0.54984266],[-0.73665839 -0.79918474],"[[ 1.21170684 -0.5050921   0.15671282  0.15108376]
 [ 0.04044457  1.87273028  0.          0.        ]]"
9,"[ 0.09087891  1.07883001  1.26176838  0.22189597  1.36494432  1.31937085
 -0.78338683 -0.00167687 -0.91011615  0.28902122  0.        ]",-1.32195,[ 0.61393926  1.29463406],-0.0331573129065,[ 0.51202023  0.59440029],[-0.73665839 -0.79918474],"[[ 1.17282765 -0.50227725  0.15671282  0.15108376]
 [-3.91519996 -1.57973884  0.          0.        ]]"
