timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.96513643  1.43609506 -0.21519115  1.29504473 -1.63194015 -0.85356926
 -0.21574589  0.29427273  3.14677688  1.28507536  0.        ]",-2.40961,[-1.65870677 -2.6184208 ],-0.409184624942,[-2.11130834 -2.15249157],[-0.44628111 -0.41762164],"[[-0.03619445  0.0648711  -0.1873626  -0.09856157]
 [-0.00394781  0.00206365  0.          0.        ]]"
1,"[ 0.96171009  1.43837693 -0.27586528  1.19706802 -1.63193453 -0.85356788
 -0.70729626 -0.32461433  3.14380798  1.13838402  0.        ]",-2.37415,[-1.8922783  -1.52569932],-0.406015886119,[-1.94563854 -1.71348369],[-0.44628111 -0.41762164],"[[-0.07594771  0.02519954 -0.1873626  -0.09856157]
 [-3.95821476 -3.95603303  0.          0.        ]]"
2,"[ 0.93730129  1.43326576 -0.45459831  0.90555437 -1.63192892 -0.85356649
 -1.18912888 -0.93125146  3.08907008  0.70823008  0.        ]",-2.23734,[-0.96201237 -0.64233665],-0.393948865089,[-1.66400421 -1.31218076],[-0.44628111 -0.41762164],"[[-0.19400192 -0.09284798 -0.1873626  -0.09856157]
 [-7.83431952 -7.83579026  0.          0.        ]]"
3,"[ 0.85227002  1.39119452 -0.73728513  0.4669706  -1.63192331 -0.85356511
 -1.64284724 -1.30444445  2.8662283   0.07417441  0.        ]",-1.99133,[-0.58583084 -1.49985761],-0.366863097763,[-1.18075037 -0.89784187],[-0.44628111 -0.41762164],"[[ -0.38730882  -0.27351121  -0.1873626   -0.09856157]
 [-11.48428591 -10.22256627   0.           0.        ]]"
4,"[ 0.66377248  1.27233295 -1.0703433  -0.08431799 -1.6319177  -0.85356372
 -1.90261475 -1.89174966  2.36393625 -0.55936446  0.        ]",-1.66833,[ 0.60969578  0.22388556],-0.318277392614,[-0.56429225 -0.33858198],[-0.44628111 -0.41762164],"[[ -0.63796001  -0.51564966  -0.1873626   -0.09856157]
 [-13.57404567 -13.97872983   0.           0.        ]]"
5,"[ 0.40529463  1.06552115 -1.34064578 -0.61018684 -1.63191208 -0.85356234
 -1.5696004  -1.70994195  1.70207329 -0.86687728  0.        ]",-1.45597,[ 0.04606984 -0.28978438],-0.256068036664,[-0.36959594 -0.07381018],[-0.44628111 -0.41762164],"[[ -0.88256299  -0.78355851  -0.1873626   -0.09856157]
 [-10.89515433 -12.81601578   0.           0.        ]]"
6,"[ 0.13096612  0.7969284  -1.51987378 -1.00832978 -1.63190647 -0.85356095
 -1.52030626 -1.84962948  1.08358735 -0.80405267  0.        ]",-1.2153,[ 0.87971395 -0.05090316],-0.191998422293,[ 0.08487423  0.54803807],[-0.44628111 -0.41762164],"[[ -1.09648704  -1.04884296  -0.1873626   -0.09856157]
 [-10.49864535 -13.70944051   0.           0.        ]]"
7,"[-0.11490087  0.47351055 -1.61975069 -1.26160296 -1.63190086 -0.85355956
 -1.0619809  -1.83879656  0.62300548 -0.47675199  0.        ]",-0.907401,[-0.047681    1.55260939],-0.134723875712,[-0.01405647  0.90126586],[-0.44628111 -0.41762164],"[[ -1.26946833  -1.32233713  -0.1873626   -0.09856157]
 [ -6.81165654 -13.64020645   0.           0.        ]]"
8,"[-0.31935766  0.18189695 -1.66798068 -1.33711297 -1.63189524 -0.85355818
 -1.0689396  -1.17742125  0.36807659 -0.07998774  0.        ]",-0.511455,[ 0.26147533  0.4924729 ],-0.0976538960251,[ 0.41033426  1.30116308],[-0.44628111 -0.41762164],"[[-1.40626471 -1.55270183 -0.1873626  -0.09856157]
 [-6.8676532  -9.41035938  0.          0.        ]]"
9,"[-0.51134476 -0.03087655 -1.68746308 -1.31023916 -1.63188963 -0.85355679
 -0.92354022 -0.84339393  0.24230024  0.27528236  0.        ]",-0.412199,[ 0.95425589  1.64353637],-0.0826090417584,[ 0.62472415  1.47100675],[-0.44628111 -0.41762164],"[[-1.53188316 -1.71947495 -0.1873626  -0.09856157]
 [-5.69799819 -7.27407628  0.          0.        ]]"
10,"[-0.62652675 -0.16165755 -1.68762209 -1.25881299 -1.63188402 -0.85355541
 -0.44012522 -0.20182788  0.20921309  0.49816723  0.        ]",-0.393429,[ 0.18678285  1.85256816],-0.083864619935,[ 0.30954763  1.09593177],[-0.44628111 -0.41762164],"[[-1.60682649 -1.82378796 -0.1873626  -0.09856157]
 [-1.8091618  -3.17090452  0.          0.        ]]"
