timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.94396539  1.63831434 -0.28685942  0.96475034 -1.60250895 -0.43036627
 -0.23275144  0.31312312  2.77373829  0.48834147  0.        ]",-2.11947,[-0.6359462  -3.06253376],-0.397207023456,[-0.72298586 -1.86713362],[-0.3551569  -0.31172875],"[[-0.06782109  0.02042722 -0.18558908 -0.05151281]
 [-0.00124638  0.00258412  0.          0.        ]]"
1,"[ 0.94085054  1.63833559 -0.32592248  0.86620718 -1.60250071 -0.43036554
 -0.50221456 -0.26395347  2.7674437   0.39514602  0.        ]",-2.1165,[-1.44976306 -2.00601811],-0.395594867141,[-0.66415834 -1.61579549],[-0.3551569  -0.31172875],"[[-0.09307135 -0.01923964 -0.18558908 -0.05151281]
 [-2.51541369 -3.95607928  0.          0.        ]]"
2,"[ 0.92199816  1.62660286 -0.46344981  0.5739968  -1.60249248 -0.4303648
 -0.92070748 -0.82952487  2.71783554  0.09399439  0.        ]",-2.05977,[-1.09667781 -2.09692472],-0.3883520059,[-0.40695104 -1.35201752],[-0.3551569  -0.31172875],"[[-0.18255603 -0.13728795 -0.18558908 -0.05151281]
 [-6.42007688 -7.83582452  0.          0.        ]]"
3,"[ 0.85482552  1.56907983 -0.71295851  0.10387948 -1.60248425 -0.43036407
 -1.33095508 -1.38389323  2.52829033 -0.39752226  0.        ]",-1.85023,[ 0.87993873 -0.67712077],-0.368665734966,[ 0.09102026 -1.02975345],[-0.3551569  -0.31172875],"[[ -0.34936165  -0.33216046  -0.18558908  -0.05151281]
 [-10.24783501 -11.63874301   0.           0.        ]]"
4,"[ 0.74674517  1.42399635 -0.94932151 -0.4672536  -1.60247602 -0.43036333
 -0.93611198 -1.74131215  2.17748986 -0.82636221  0.        ]",-1.73026,[ 0.49009458 -0.3284659 ],-0.335829301521,[ 0.14035061 -0.83841681],[-0.3551569  -0.31172875],"[[ -0.51735557  -0.58953625  -0.18558908  -0.05151281]
 [ -6.56387357 -14.09065239   0.           0.        ]]"
5,"[ 0.65493031  1.1757784  -1.09343176 -1.00334514 -1.60246779 -0.4303626
 -0.71445776 -1.89031444  1.78448706 -1.02672196  0.        ]",-1.71065,[ 0.19411384 -1.24740369],-0.297259189692,[ 0.09450452 -0.71136588],[-0.3551569  -0.31172875],"[[ -0.62788314  -0.88160569  -0.18558908  -0.05151281]
 [ -4.49579911 -15.11287405   0.           0.        ]]"
6,"[ 0.57763287  0.8035916  -1.19244918 -1.41957649 -1.60245956 -0.43036186
 -0.62266608 -2.42390814  1.37560158 -1.02259412  0.        ]",-1.57849,[ 0.56463055 -1.85041337],-0.251493104864,[ 0.03667992 -0.38093734],[-0.3551569  -0.31172875],"[[ -0.70920479  -1.22059086  -0.18558908  -0.05151281]
 [ -3.63937208 -18.77343552   0.           0.        ]]"
7,"[ 0.52661083  0.28968995 -1.24966839 -1.56570402 -1.60245134 -0.43036113
 -0.37562572 -2.94695494  1.00975899 -0.78774334  0.        ]",-1.28069,[ 0.2541093  -1.11160916],-0.200268939029,[-0.13192075 -0.08580058],[-0.3551569  -0.31172875],"[[ -0.75886546  -1.63206297  -0.18558908  -0.05151281]
 [ -1.33443342 -22.36178873   0.           0.        ]]"
8,"[ 0.50920133 -0.29009557 -1.26793811 -1.21199964 -1.60244311 -0.4303604
 -0.26522793 -3.45956802  0.78895199 -0.33819217  0.        ]",-1.00811,[-0.4623779   0.39878632],-0.157323134036,[-0.25703722  0.19211045],[-0.3551569  -0.31172875],"[[ -0.77521902  -2.11458591  -0.18558908  -0.05151281]
 [ -0.30440132 -25.87876736   0.           0.        ]]"
9,"[ 0.48266591 -0.72887242 -1.29467448 -0.34280887 -1.60243488 -0.43035966
 -0.46098984 -3.15465324  0.7789324   0.19353087  0.        ]",-0.902022,[ 0.21971714 -0.36856605],-0.149523667244,[-0.17633453  0.38015085],[-0.3551569  -0.31172875],"[[ -0.79963461  -2.61117721  -0.18558908  -0.05151281]
 [ -2.13090852 -23.78735418   0.           0.        ]]"
