timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.98675968  1.75182871 -0.03499011  0.89417381  1.21607742  1.42638553
 -0.16083844  0.31734731  0.22761798 -1.11154856  0.        ]",-0.64497,[ 1.29156901 -0.25781152],-0.159538245586,[ 1.32572818 -0.28791296],[-0.21295406 -0.165565  ],"[[ 0.04863331  0.08572634  0.13524255  0.16111846]
 [-0.00149378  0.00225068  0.          0.        ]]"
1,"[ 0.9828031   1.75285326  0.02605687  0.86860737  1.21606925  1.4263738
  0.22663936  0.17485261  0.22222898 -1.05229453  0.        ]",-0.495196,[ 2.5373779  -0.62385897],-0.152864456841,[ 1.11107934 -0.27731267],[-0.21295406 -0.165565  ],"[[ 0.08829827  0.07551318  0.13524255  0.16111846]
 [ 3.95481411 -1.02015447  0.          0.        ]]"
2,"[ 0.95758963  1.75585993  0.20604671  0.75577465  1.21606108  1.42636207
  0.60650597 -0.16682254  0.19838237 -0.89057667  0.        ]",-0.189538,[ 1.28793068  1.68775083],-0.134257424144,[ 0.72313291 -0.29400539],[-0.21295406 -0.165565  ],"[[ 0.20630974  0.03051297  0.13524255  0.16111846]
 [ 7.83341514 -3.47169262  0.          0.        ]]"
3,"[ 0.87288961  1.75642987  0.49235684  0.68288476  1.21605291  1.42635035
  0.97861103  0.39440662  0.11572229 -0.59386217  0.        ]",-0.309347,[ 0.34851148 -0.96506743],-0.0980083391196,[ 0.18244444 -0.42960295],[-0.21295406 -0.165565  ],"[[  4.01098252e-01   1.48168718e-03   1.35242547e-01   1.61118455e-01]
 [  1.16327914e+01   5.55150460e-01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.69564925  1.75598716  0.81788734  0.61420784  1.21604474  1.42633862
  1.09124183 -0.13976667 -0.0548914  -0.24727131  0.        ]",-0.322477,[-1.08845413 -1.47967705],-0.050476224729,[-0.31593677 -0.43132371],[-0.21295406 -0.165565  ],"[[  0.64529307  -0.0258701    0.13524255   0.16111846]
 [ 12.78285744  -3.27755113   0.           0.        ]]"
5,"[ 0.48372048  1.74560403  1.05791895  0.35244364  1.21603658  1.42632689
  0.67918787 -0.68234819 -0.21266205 -0.0410546   0.        ]",-0.104349,[-0.44721217 -0.10912879],-0.017246220607,[-0.39266002 -0.35782272],[-0.21295406 -0.165565  ],"[[ 0.85873827 -0.13048121  0.13524255  0.16111846]
 [ 8.57566764 -7.17058826  0.          0.        ]]"
6,"[ 0.30575065  1.70806518  1.19713124 -0.00705018  1.21602841  1.42631516
  0.48932022 -0.72267284 -0.30321949  0.03751571  0.        ]",-0.14721,[-0.99630571 -0.46088966],-0.00274542940727,[-0.45668241 -0.33896378],[-0.21295406 -0.165565  ],"[[ 1.01080114 -0.27679609  0.13524255  0.16111846]
 [ 6.63707106 -7.45993823  0.          0.        ]]"
7,"[ 0.18927596  1.63395132  1.26680313 -0.39677412  1.21602024  1.42630343
  0.09050544 -0.95621401 -0.32304471  0.02317237  0.        ]",-0.137932,[ 0.28970379 -0.50090722],-0.0054845273632,[-0.26257867 -0.26955   ],[-0.21295406 -0.165565  ],"[[ 1.10268716 -0.44280737  0.13524255  0.16111846]
 [ 2.56504744 -9.13562508  0.          0.        ]]"
8,"[ 0.10709315  1.50243297  1.3074599  -0.8276928   1.21601207  1.42629171
  0.19784004 -1.20748061 -0.30271549 -0.05969784  0.        ]",-0.153301,[-0.89465063 -0.48385525],-0.0144571545027,[-0.35168156 -0.26060191],[-0.21295406 -0.165565  ],"[[  1.1649839   -0.64360893   0.13524255   0.16111846]
 [  3.66097075 -10.93851305   0.           0.        ]]"
9,"[ 0.05722825  1.29639804  1.3289998  -1.2552728   1.2160039   1.42627998
 -0.1558928  -1.44413958 -0.26319931 -0.21300074  0.        ]",-0.110926,[-0.45437873  0.10250233],-0.0333695248612,[-0.07113392 -0.18261224],[-0.21295406 -0.165565  ],"[[  1.20196721  -0.87941656   0.13524255   0.16111846]
 [  0.04926017 -12.63662279   0.           0.        ]]"
