timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.95392329  1.73836832 -0.03829441  0.59753866  1.38230958  0.15925201
 -0.21483191  0.31406692  0.05144974  0.01126632  0.        ]",-0.0990371,[ 0.69741509 -0.1184914 ],-0.0539386338926,[ 0.16032705 -0.56693029],[-0.27475047 -0.22426561],"[[ 0.08728409 -0.07617273  0.15623589  0.01770557]
 [-0.000221    0.00123631  0.          0.        ]]"
1,"[ 0.9497139   1.73788462  0.00446265  0.58572725  1.38230187  0.1592517
  0.06708572  0.24778256  0.04888023  0.05849503  0.        ]",-0.319483,[-0.0078767  -2.31621027],-0.0530985306846,[-0.223746   -0.65090477],[-0.27475047 -0.22426561],"[[ 0.11496233 -0.08086641  0.15623589  0.01770557]
 [ 2.75885815 -0.46903265  0.          0.        ]]"
2,"[ 0.93812672  1.73128644  0.08796755  0.46271526  1.38229416  0.15925138
  0.05848228 -0.3090031   0.04283611  0.11187367  0.        ]",-0.139225,[-0.56803068 -0.23900823],-0.0523647102655,[-0.2489872  -0.49494827],[-0.27475047 -0.22426561],"[[ 0.16929475 -0.12988137  0.15623589  0.01770557]
 [ 2.67465913 -4.41929839  0.          0.        ]]"
3,"[ 0.92972277  1.7092976   0.13439947  0.2218879   1.38228645  0.15925107
 -0.17649315 -0.42993596  0.03891536  0.07312661  0.        ]",-0.201248,[-0.25522587 -1.27461838],-0.051742712051,[ 0.05872828 -0.3404538 ],[-0.27475047 -0.22426561],"[[ 0.19971488 -0.22687584  0.15623589  0.01770557]
 [ 0.37500157 -5.27729354  0.          0.        ]]"
4,"[ 0.93051755  1.65506711  0.13030356 -0.12566517  1.38227874  0.15925076
 -0.28027502 -0.9732538   0.02693574 -0.07295029  0.        ]",-0.150008,[ 0.05054334 -1.01645439],-0.0530272642438,[ 0.36190408 -0.04452212],[-0.27475047 -0.22426561],"[[ 0.19702449 -0.37109738  0.15623589  0.01770557]
 [-0.64069309 -9.1320168   0.          0.        ]]"
5,"[ 0.9335739   1.52487655  0.11404045 -0.61806838  1.38227102  0.15925044
 -0.25843614 -1.50587433 -0.0268819  -0.29991766  0.        ]",-0.103722,[-0.44217745 -0.28161064],-0.0605792692086,[ 0.56938773  0.26389188],[-0.27475047 -0.22426561],"[[  0.18635565  -0.59165236   0.15623589   0.01770557]
 [ -0.42696661 -12.91088618   0.           0.        ]]"
6,"[ 0.9403234   1.29948729  0.07426013 -1.12063159  1.38226331  0.15925013
 -0.43635706 -1.6269196  -0.15196606 -0.56739355  0.        ]",-0.0395952,[ 0.08096685  1.3427403 ],-0.0772248968338,[ 0.96728325  0.54314023],[-0.27475047 -0.22426561],"[[  0.16034654  -0.85848727   0.15623589   0.01770557]
 [ -2.16824083 -13.76975332   0.           0.        ]]"
7,"[ 0.94869528  1.05376399  0.013164   -1.44981388  1.3822556   0.15924982
 -0.399432   -1.03040499 -0.31696566 -0.78227286  0.        ]",-0.0951312,[ 0.07336037  0.98398175],-0.0966005802637,[ 1.02171755  0.57451069],[-0.27475047 -0.22426561],"[[ 0.12060646 -1.09142023  0.15623589  0.01770557]
 [-1.8068744  -9.53764436  0.          0.        ]]"
8,"[ 0.95383804  0.87804958 -0.03761397 -1.59842729  1.38224789  0.1592495
 -0.36625732 -0.45464022 -0.44820648 -0.89894059  0.        ]",-0.210835,[-0.29825335  0.33900429],-0.110163730562,[ 1.01800787  0.55175847],[-0.27475047 -0.22426561],"[[ 0.08772564 -1.24118784  0.15623589  0.01770557]
 [-1.4822115  -5.45272901  0.          0.        ]]"
9,"[ 0.95799393  0.76215462 -0.1014352  -1.66484489  1.38224018  0.15924919
 -0.48390637 -0.25018561 -0.55312495 -0.98138845  0.        ]",-0.195729,[ 1.96044635  0.95791068],-0.12148525915,[ 1.16372752  0.57792389],[-0.27475047 -0.22426561],"[[ 0.04652897 -1.33568852  0.15623589  0.01770557]
 [-2.63361695 -4.00217492  0.          0.        ]]"
10,"[ 0.95874578  0.71073129 -0.12075867 -1.6869665   1.38223247  0.15924888
 -0.07432199  0.29547153 -0.59638841 -1.00585277  0.        ]",-0.505481,[ 1.69604651 -0.73055459],-0.125457379279,[ 0.72366858  0.38914067],[-0.27475047 -0.22426561],"[[ 0.03407434 -1.37688997  0.15623589  0.01770557]
 [ 1.37484922 -0.13086746  0.          0.        ]]"
11,"[ 0.95194335  0.67097478 -0.01707829 -1.70109239  1.38222476  0.15924857
  0.32731867 -0.11199598 -0.57103412 -0.93765585  0.        ]",-0.533663,[ 0.25516588 -1.16459042],-0.117253879414,[ 0.19342846  0.37014318],[-0.27475047 -0.22426561],"[[ 0.10100929 -1.40851271  0.15623589  0.01770557]
 [ 5.30557352 -3.02174563  0.          0.        ]]"
12,"[ 0.92456595  0.54464664  0.15945957 -1.72927809  1.38221705  0.15924825
  0.41986372 -0.66166968 -0.57225254 -0.8318021   0.        ]",-0.214741,[-0.75359879  0.3342393 ],-0.105848324031,[ 0.01902659  0.49402195],[-0.27475047 -0.22426561],"[[ 0.21620806 -1.5080757   0.15623589  0.01770557]
 [ 6.21128751 -6.92154389  0.          0.        ]]"
13,"[ 0.88818892  0.38664028  0.29896513 -1.72952562  1.38220934  0.15924794
  0.10254147 -0.45572539 -0.6156228  -0.75928131  0.        ]",-0.19764,[ 0.19011432  0.29670028],-0.0998466142536,[ 0.28453302  0.56547189],[-0.27475047 -0.22426561],"[[ 0.30927571 -1.63184641  0.15623589  0.01770557]
 [ 3.10577708 -5.46043428  0.          0.        ]]"
14,"[ 0.85315936  0.26435743  0.39988629 -1.70302016  1.38220163  0.15924763
  0.17312992 -0.27490476 -0.65570549 -0.70739134  0.        ]",-0.148613,[-0.62007979  0.74064265],-0.096424856818,[ 0.11395162  0.51943815],[-0.27475047 -0.22426561],"[[ 0.37832234 -1.72818375  0.15623589  0.01770557]
 [ 3.79660148 -4.17756844  0.          0.        ]]"
15,"[ 0.8232752   0.19743627  0.47206641 -1.67839665  1.38219392  0.15924731
 -0.08535841  0.15015976 -0.67311522 -0.66637723  0.        ]",-0.164,[ 0.05671443  0.35594233],-0.093246998238,[ 0.31278807  0.47595674],[-0.27475047 -0.22426561],"[[ 0.42887302 -1.7814774   0.15623589  0.01770557]
 [ 1.26688228 -1.16186243  0.          0.        ]]"
16,"[ 0.80565113  0.18637159  0.51042337 -1.67360813  1.38218621  0.159247
 -0.06500106  0.35205247 -0.66693539 -0.64018697  0.        ]",-0.119823,[ 1.39080604  0.73395652],-0.0902674721987,[ 0.23236319  0.38588661],[-0.27475047 -0.22426561],"[[ 0.45620958 -1.79034321  0.15623589  0.01770557]
 [ 1.46610958  0.27050791  0.          0.        ]]"
17,"[ 0.75690841  0.22955435  0.60455271 -1.69109415  1.3821785   0.15924669
  0.33641545  0.76085946 -0.60854051 -0.55709492  0.        ]",-0.0653981,[ 0.59891747  1.18294446],-0.0785762434049,[-0.40279678  0.02704851],[-0.27475047 -0.22426561],"[[ 0.52494796 -1.75583288  0.15623589  0.01770557]
 [ 5.39459777  3.1708756   0.          0.        ]]"
18,"[ 0.64757029  0.35928066  0.77291026 -1.72557526  1.38217079  0.15924637
  0.56761935  1.31009297 -0.48860082 -0.35919945  0.        ]",0.00374466,[-1.54209101  2.08174624],-0.0521413861726,[-0.97853315 -0.40607011],[-0.27475047 -0.22426561],"[[ 0.65554339 -1.65331888  0.15623589  0.01770557]
 [ 7.6572956   7.06755232  0.          0.        ]]"
19,"[ 0.53763345  0.5884971   0.90444647 -1.72224746  1.38216308  0.15924606
  0.14759788  1.84858117 -0.36064506 -0.09508503  0.        ]",-0.24611,[-1.0862554  -1.44596713],-0.0196658919494,[-0.80565691 -0.65065151],[-0.27475047 -0.22426561],"[[  0.7674469   -1.47363531   0.15623589   0.01770557]
 [  3.54675128  10.88806251   0.           0.        ]]"
20,"[ 0.50522524  0.80904535  0.93805271 -1.64064588  1.38215537  0.15924575
 -0.26388851  1.26021008 -0.27889549  0.09132232  0.        ]",-0.0479937,[ 0.12195606  0.1108577 ],-0.0101943781278,[-0.42121679 -0.44011617],[-0.27475047 -0.22426561],"[[ 0.79797574 -1.29775608  0.15623589  0.01770557]
 [-0.48026485  6.71378544  0.          0.        ]]"
21,"[ 0.51024605  0.97421644  0.93297392 -1.5245706   1.38214766  0.15924544
 -0.21363194  1.30332164 -0.22956412  0.20676204  0.        ]",-0.165522,[-0.91181363 -0.66035893],-0.0217555583714,[-0.57415223 -0.57662624],[-0.27475047 -0.22426561],"[[ 0.79330525 -1.16041104  0.15623589  0.01770557]
 [ 0.01156588  7.01969755  0.          0.        ]]"
22,"[ 0.54813589  1.1027944   0.89308859 -1.39654951  1.38213995  0.15924512
 -0.58224347  0.91532098 -0.18950844  0.25535079  0.        ]",-0.156958,[-0.42302016 -0.78418906],-0.0292774154025,[-0.09557777 -0.3760514 ],[-0.27475047 -0.22426561],"[[ 0.7573415  -1.04763637  0.15623589  0.01770557]
 [-3.59585186  4.26696199  0.          0.        ]]"
23,"[ 0.63477716  1.16088067  0.78980462 -1.32620289  1.38213224  0.15924481
 -0.74590193  0.4658291  -0.15435191  0.16333887  0.        ]",-0.0860403,[-1.12222167  0.13554593],-0.027994797241,[ 0.2829507  -0.15740998],[-0.27475047 -0.22426561],"[[ 0.6693545  -0.99429363  0.15623589  0.01770557]
 [-5.19750905  1.07794893  0.          0.        ]]"
24,"[ 0.75554745  1.18926316  0.60693517 -1.28865415  1.38212453  0.1592445
 -1.13969712  0.53865328 -0.12942418 -0.0477434   0.        ]",-0.0839252,[ 0.43858822 -0.63522109],-0.0329861380406,[ 1.01754737  0.00650805],[-0.27475047 -0.22426561],"[[ 0.52673678 -0.967551    0.15623589  0.01770557]
 [-9.05141212  1.59462503  0.          0.        ]]"
25,"[ 0.86046443  1.19590887  0.3804755  -1.27953331  1.38211682  0.15924418
 -0.94399891  0.17963635 -0.14086149 -0.3110125   0.        ]",-0.0422522,[ 1.56709027  0.01764496],-0.0520840269284,[ 1.11271358  0.15723331],[-0.27475047 -0.22426561],"[[ 0.36492416 -0.96121437  0.15623589  0.01770557]
 [-7.1362552  -0.95249112  0.          0.        ]]"
26,"[ 0.90770197  1.17675297  0.23047524 -1.30543864  1.38210911  0.15924387
 -0.5252819   0.19198576 -0.1782669  -0.4908057   0.        ]",-0.0173888,[ 0.3046441   1.18925769],-0.0680035569814,[ 0.79433525  0.08728023],[-0.27475047 -0.22426561],"[[ 0.26331281 -0.97938491  0.15623589  0.01770557]
 [-3.03851649 -0.86487317  0.          0.        ]]"
27,"[ 0.92485163  1.20052849  0.15794116 -1.27310154  1.3821014   0.15924356
 -0.39609004  0.75245451 -0.18382955 -0.55129855  0.        ]",-0.139147,[ 0.09780052 -0.68901392],-0.0741670302595,[ 0.65432972 -0.14710075],[-0.27475047 -0.22426561],"[[ 0.21522773 -0.95678621  0.15623589  0.01770557]
 [-1.77419767  3.11148783  0.          0.        ]]"
28,"[ 0.93417282  1.23583141  0.1103942  -1.22211273  1.38209369  0.15924325
 -0.35287669  0.35921071 -0.17738215 -0.57648789  0.        ]",-0.112171,[ 0.19391209 -0.37000573],-0.0771059503414,[ 0.67985541 -0.02195111],[-0.27475047 -0.22426561],"[[ 0.18398684 -0.92254873  0.15623589  0.01770557]
 [-1.35130124  0.32155777  0.          0.        ]]"
29,"[ 0.93914838  1.22731177  0.08125349 -1.23473728  1.38208598  0.15924293
 -0.27170251  0.15177656 -0.19058438 -0.61296401  0.        ]",-0.173814,[ 0.21729858 -0.94035537],-0.0805173904569,[ 0.63813365  0.04613106],[-0.27475047 -0.22426561],"[[ 0.16493128 -0.93088334  0.15623589  0.01770557]
 [-0.55690375 -1.15011479  0.          0.        ]]"
30,"[ 0.93973155  1.16434594  0.07759099 -1.32164003  1.38207828  0.15924262
 -0.18261509 -0.36987053 -0.22786059 -0.65805413  0.        ]",-0.0798868,[ 0.64869635  0.36593949],-0.0842746664048,[ 0.6170736   0.25386101],[-0.27475047 -0.22426561],"[[ 0.16254082 -0.99101808  0.15623589  0.01770557]
 [ 0.31493631 -4.85102219  0.          0.        ]]"
31,"[ 0.93117845  1.07498903  0.12646514 -1.42721367  1.38207057  0.15924231
  0.07897582 -0.15219875 -0.26357655 -0.66197409  0.        ]",-0.173908,[ 0.81793265 -0.82521593],-0.0839017509319,[ 0.25167918  0.12400739],[-0.27475047 -0.22426561],"[[ 0.1945247  -1.0725442   0.15623589  0.01770557]
 [ 2.87496182 -3.30672254  0.          0.        ]]"
32,"[ 0.89929386  0.96194815  0.26130508 -1.53483882  1.38206286  0.15924199
  0.40396673 -0.60363965 -0.2854912  -0.58981296  0.        ]",-0.0916301,[ 0.06985218  0.04562661],-0.0755248963018,[-0.20633125  0.18956314],[-0.27475047 -0.22426561],"[[ 0.28393441 -1.17081385  0.15623589  0.01770557]
 [ 6.05544405 -6.50953596  0.          0.        ]]"
33,"[ 0.83682571  0.80881049  0.44045321 -1.64063796  1.38205515  0.15924168
  0.41997562 -0.55999191 -0.32006535 -0.4893139   0.        ]",-0.121726,[-0.41269098 -0.52687267],-0.06389785957,[-0.37290546  0.18301074],[-0.27475047 -0.22426561],"[[ 0.40661523 -1.29789775  0.15623589  0.01770557]
 [ 6.21212168 -6.19988216  0.          0.        ]]"
34,"[ 0.7656076   0.62910506  0.58875445 -1.71298288  1.38204744  0.15924137
  0.240591   -0.83667196 -0.38077663 -0.42624108  0.        ]",-0.0762589,[ 0.66642822 -0.04134641],-0.0567634818908,[-0.21496263  0.36781478],[-0.27475047 -0.22426561],"[[ 0.51324462 -1.44159012  0.15623589  0.01770557]
 [ 4.45661203 -8.16283672  0.          0.        ]]"
35,"[ 0.6723875   0.42099183  0.73857807 -1.73254122  1.38203974  0.15924105
  0.50108958 -0.83701108 -0.46134664 -0.36764535  0.        ]",-0.0636287,[-1.85267024  0.58805791],-0.0519776178981,[-0.62268662  0.29726422],[-0.27475047 -0.22426561],"[[ 0.62795445 -1.60487157  0.15623589  0.01770557]
 [ 7.00594028 -8.16526195  0.          0.        ]]"
36,"[ 0.57899508  0.24538705  0.85832881 -1.69658656  1.38203203  0.15924074
  0.082474   -0.48592016 -0.53646039 -0.31962534  0.        ]",-0.0655006,[ 0.05804371  0.22943308],-0.0505938282397,[-0.24648297  0.40666974],[-0.27475047 -0.22426561],"[[ 0.72697052 -1.74318488  0.15623589  0.01770557]
 [ 2.90925131 -5.6744222   0.          0.        ]]"
37,"[ 0.51707259  0.11684969  0.92594603 -1.63871812  1.38202432  0.15924043
  0.10005499 -0.34203237 -0.59924146 -0.30234783  0.        ]",-0.0910655,[-0.56864695  0.00999095],-0.0533476395727,[-0.32174191  0.39284885],[-0.27475047 -0.22426561],"[[ 0.78688172 -1.84643113  0.15623589  0.01770557]
 [ 3.08130544 -4.65360327  0.          0.        ]]"
38,"[ 0.47532808  0.00569238  0.96725651 -1.56556534  1.38201661  0.15924012
 -0.13617308 -0.32343349 -0.66005548 -0.30297201  0.        ]",-0.0925581,[ 1.04478757  0.02351467],-0.0584967152485,[-0.0444271   0.49896562],[-0.27475047 -0.22426561],"[[ 0.82531321 -1.93817919  0.15623589  0.01770557]
 [ 0.76951682 -4.52165698  0.          0.        ]]"
