timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.98149105  1.35168029 -0.06574199  1.44935639 -0.36776816  1.2547326
 -0.19761759  0.28996065  1.92506668 -1.43030924  0.        ]",-1.75497,[ 3.7139546  -0.66841944],-0.280403994218,[ 3.14860487  0.10029   ],[-0.49317619 -0.55627054],"[[ 0.05602696  0.07928692 -0.04274599  0.14426178]
 [-0.00259141 -0.0023378   0.          0.        ]]"
1,"[ 0.97689565  1.35397097 -0.00582234  1.38315027 -0.36776786  1.25473029
  0.33822771 -0.14522903  1.92014187 -1.36187966  0.        ]",-1.67594,[ 3.17356401  0.72208267],-0.27761944098,[ 2.73688436  0.13891524],[-0.49317619 -0.55627054],"[[ 0.09567649  0.05267034 -0.04274599  0.14426178]
 [ 3.95436548 -2.65049064  0.          0.        ]]"
2,"[ 0.94911873  1.35523645  0.17076411  1.32384081 -0.36776756  1.25472798
  0.86318195  0.333011    1.88270893 -1.0840315   0.        ]",-1.66626,[ 2.73347514 -0.14050009],-0.265471771448,[ 2.2810204  -0.22958736],[-0.49317619 -0.55627054],"[[ 0.21365818  0.02885863 -0.04274599  0.14426178]
 [ 7.83090072  0.25962484  0.          0.        ]]"
3,"[ 0.85812062  1.35525076  0.45134654  1.3227025  -0.36776726  1.25472567
  1.37793354  0.24049735  1.75495678 -0.59176605  0.        ]",-1.61023,[ 1.84060703 -1.03920932],-0.241271956476,[ 1.82273316 -0.45388585],[-0.49317619 -0.55627054],"[[  0.40841483   0.02840284  -0.04274599   0.14426178]
 [ 11.63210691  -0.30332379   0.           0.        ]]"
4,"[ 0.64525732  1.35557853  0.80061479  1.20867024 -0.36776696  1.25472336
  1.88267778 -0.40946272  1.4931325  -0.03051661  0.        ]",-1.44497,[ 1.3600637  -0.24430781],-0.207895145571,[ 1.08011842 -0.44682845],[-0.49317619 -0.55627054],"[[  0.67845445  -0.01734591  -0.04274599   0.14426178]
 [ 15.35944026  -4.25835934   0.           0.        ]]"
5,"[ 0.25208003  1.34767319  1.14272511  0.97481706 -0.36776666  1.25472105
  2.37727717 -0.55479918  1.05198202  0.50384889  0.        ]",-1.33528,[-0.64662195 -0.46420413],-0.164715990948,[-0.49304646 -0.62191522],[-0.49317619 -0.55627054],"[[  1.02228938  -0.11138669  -0.04274599   0.14426178]
 [ 19.0119039   -5.1427402    0.           0.        ]]"
6,"[-0.24487778  1.32086048  1.33554451  0.67960672 -0.36776636  1.25471874
  1.98005868 -0.83990634  0.52235044  0.83302253  0.        ]",-0.75528,[-0.63338107  0.59742167],-0.120818146354,[-1.02137303 -0.4720366 ],[-0.49317619 -0.55627054],"[[  1.37309745  -0.23164833  -0.04274599   0.14426178]
 [ 16.07867692  -6.87763322   0.           0.        ]]"
7,"[-0.69107585  1.27915948  1.35815394  0.41099552 -0.36776607  1.25471642
  1.59757561 -0.42856208  0.05374722  0.93615601  0.        ]",-0.759831,[-0.68670413 -2.081902  ],-0.0863931096061,[-1.60002828 -0.71204698],[-0.49317619 -0.55627054],"[[  1.6663326   -0.34408709  -0.04274599   0.14426178]
 [ 13.25423698  -4.37459214   0.           0.        ]]"
8,"[-1.04179183  1.21380021  1.28291123  0.12201391 -0.36776577  1.25471411
  1.19441267 -1.06481777 -0.28550822  0.90232644  0.        ]",-0.566577,[-2.29049831 -0.21059836],-0.0645334426343,[-1.56514966 -0.20191911],[-0.49317619 -0.55627054],"[[  1.90154664  -0.47042423  -0.04274599   0.14426178]
 [ 10.27706723  -8.24623649   0.           0.        ]]"
9,"[-1.27099349  1.09550375  1.1834453  -0.24089284 -0.36776547  1.2547118
  0.63120549 -1.17475685 -0.42378438  0.81713427  0.        ]",-0.516447,[-0.72683558 -0.53275719],-0.0537922538761,[-0.96661288  0.1948393 ],[-0.49317619 -0.55627054],"[[ 2.06535961 -0.64206083 -0.04274599  0.14426178]
 [ 6.11802767 -8.91523126  0.          0.        ]]"
