timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01401691  1.23955929 -0.23952751  1.49265969 -1.07589597 -0.03525719
 -0.1730637   0.28278091  3.09809514 -0.03103831  0.        ]",-3.67123,[-1.06291517 -2.47126224],-0.33382017308,[-1.31606495 -2.10239673],[-0.71607834 -0.78782058],"[[-0.08122465  0.01214006 -0.12419293 -0.00360779]
 [ 0.00456405 -0.00168572  0.          0.        ]]"
1,"[ 1.00800133  1.23913348 -0.29833276  1.38948723 -1.07589494 -0.03525717
 -0.78730145 -0.43723009  3.08332266 -0.22383167  0.        ]",-3.6239,[-0.94921094 -2.08382353],-0.333172700863,[-1.65224099 -2.13927531],[-0.71607834 -0.78782058],"[[ -1.20809331e-01  -2.76057205e-02  -1.24192926e-01  -3.60779072e-03]
 [ -3.94987148e+00  -3.95970575e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.97697489  1.22502066 -0.46851067  1.08417121 -1.07589391 -0.03525716
 -1.3581936  -1.14300341  2.98683489 -0.77716535  0.        ]",-3.48373,[-0.10999337 -1.77539804],-0.329141078869,[-1.38672268 -1.68305683],[-0.71607834 -0.78782058],"[[ -2.36682724e-01  -1.45726703e-01  -1.24192926e-01  -3.60779072e-03]
 [ -7.62525693e+00  -7.83946270e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 0.90467009  1.16028591 -0.68889292  0.59372906 -1.07589288 -0.03525714
 -1.40216733 -1.83503181  2.71165809 -1.50047815  0.        ]",-3.56463,[-0.87193936 -1.67845494],-0.317381562094,[-1.35558891 -1.48766077],[-0.71607834 -0.78782058],"[[ -3.92027711e-01  -3.40684949e-01  -1.24192926e-01  -3.60779072e-03]
 [ -7.90836955e+00  -1.16436752e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.76988993  0.98983159 -0.9407445  -0.02807047 -1.07589185 -0.03525712
 -1.91359264 -2.51313317  2.1603259  -2.19757317  0.        ]",-3.60011,[-0.91855446 -1.65143166],-0.291896495375,[-1.01797211 -0.96582365],[-0.71607834 -0.78782058],"[[ -5.83228167e-01  -6.10959696e-01  -1.24192926e-01  -3.60779072e-03]
 [ -1.12009276e+01  -1.53713577e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.51623512  0.65628514 -1.23180771 -0.65808657 -1.07589082 -0.03525711
 -2.44382481 -3.17775654  1.26177971 -2.57093704  0.        ]",-3.15062,[ 0.64193694 -0.56207039],-0.243657155043,[-0.15783381 -0.10648652],[-0.71607834 -0.78782058],"[[ -8.41493023e-01  -9.55045443e-01  -1.24192926e-01  -3.60779072e-03]
 [ -1.46145906e+01  -1.90249992e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.18835395  0.15558638 -1.45283677 -1.0741549  -1.07588979 -0.03525709
 -2.0048521  -3.51408125  0.35638129 -2.21819176  0.        ]",-2.64249,[-0.46144295  0.75258334],-0.176233961076,[ 0.08620221  0.54821873],[-0.71607834 -0.78782058],"[[ -1.10542938e+00  -1.35409676e+00  -1.24192926e-01  -3.60779072e-03]
 [ -1.17885236e+01  -2.08739590e+01   0.00000000e+00   0.00000000e+00]]"
7,"[-0.16845889 -0.3705188  -1.57770664 -1.09887086 -1.07588876 -0.03525708
 -2.25293163 -2.8966412  -0.17201585 -1.36427317  0.        ]",-1.9334,[ 2.378338  1.721625],-0.105430171661,[ 1.4095279   1.73531783],[-0.71607834 -0.78782058],"[[ -1.35722588e+00  -1.73752144e+00  -1.24192926e-01  -3.60779072e-03]
 [ -1.33856949e+01  -1.74798144e+01   0.00000000e+00   0.00000000e+00]]"
8,"[-0.5056154  -0.77060913 -1.61152651 -0.84969797 -1.07588774 -0.03525706
 -1.59741215 -2.11338088 -0.27968437 -0.53585695  0.        ]",-1.40742,[ 0.88544583  2.30025881],-0.0519111945992,[ 1.28921044  1.87908185],[-0.71607834 -0.78782058],"[[ -1.58260126e+00  -2.04391645e+00  -1.24192926e-01  -3.60779072e-03]
 [ -9.16547926e+00  -1.31740650e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-0.72512557 -1.02491608 -1.59299447 -0.53396723 -1.07588671 -0.03525705
 -1.02499304 -1.34564777 -0.16612723 -0.03451552  0.        ]",-1.11978,[ 0.45776468  1.93724515],-0.0380955905952,[ 0.93741691  1.70542538],[-0.71607834 -0.78782058],"[[ -1.72893825e+00  -2.26505279e+00  -1.24192926e-01  -3.60779072e-03]
 [ -5.48025079e+00  -8.95364713e+00   0.00000000e+00   0.00000000e+00]]"
10,"[-0.85840081 -1.1621113  -1.56576288 -0.28734557 -1.07588568 -0.03525703
 -0.72672761 -0.59311315 -0.03735342  0.21078982  0.        ]",-1.06308,[ 1.59053874  1.40081117],-0.0479287076714,[ 0.75482535  1.51198542],[-0.71607834 -0.78782058],"[[ -1.81927799e+00  -2.40261907e+00  -1.24192926e-01  -3.60779072e-03]
 [ -3.56002089e+00  -4.81677058e+00   0.00000000e+00   0.00000000e+00]]"
11,"[-0.90316362 -1.21226616 -1.55377557 -0.17790678 -1.07588465 -0.03525701
 -0.10086799  0.14451542  0.02405911  0.28593992  0.        ]",-1.03103,[-0.47326252  1.24388444],-0.0540753024976,[-0.01346648  0.55912697],[-0.71607834 -0.78782058],"[[-1.85005175 -2.45826998 -0.12419293 -0.00360779]
 [ 0.46926254 -0.76183528  0.          0.        ]]"
12,"[-0.91691363 -1.19045552 -1.54979548 -0.2270133  -1.07588362 -0.035257
 -0.39333637  0.86754438 -0.00269238  0.27979853  0.        ]",-1.08805,[-0.64587046 -0.44254175],-0.0516038783495,[ 0.34486184  0.13495356],[-0.71607834 -0.78782058],"[[-1.85955835 -2.43362745 -0.12419293 -0.00360779]
 [-1.41364912  3.21284378  0.          0.        ]]"
