timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89136055  0.95795042 -0.04017149 -0.3909528   1.01745974 -1.26409292
  0.51054897 -0.25060336  0.04825077  1.96073976  0.        ]",-3.4204,[-2.73632288 -0.85510548],-0.162383427457,[-2.93324137 -0.88326865],[-0.67284703 -0.66922474],"[[-0.04795599 -0.02164573  0.11749452 -0.14616555]
 [-0.00168076  0.00099931  0.          0.        ]]"
1,"[ 0.88691545  0.95638909 -0.10114541 -0.46168447  1.0174593  -1.26409222
  0.31823271 -0.90453265  0.0359881   1.78312589  0.        ]",-3.27879,[-1.861151   -0.79636502],-0.151966690233,[-2.1113708  -0.68435782],[-0.67284703 -0.66922474],"[[-0.08766658 -0.055582    0.11749452 -0.14616555]
 [-3.95621787 -3.38335111  0.          0.        ]]"
2,"[ 0.85843791  0.94409092 -0.28073184 -0.66617815  1.01745886 -1.26409153
  0.12971231 -1.50057727 -0.04704498  1.26991423  0.        ]",-2.73345,[-0.41027602  0.20748081],-0.120490694281,[ 0.0705909  0.4046565],[-0.67284703 -0.66922474],"[[-0.20568463 -0.15419959  0.11749452 -0.14616555]
 [-7.83270218 -6.46812837  0.          0.        ]]"
3,"[ 0.77720186  0.91377048 -0.53308743 -0.91027589  1.01745842 -1.26409083
  0.05829251 -1.31697246 -0.26840212  0.61435818  0.        ]",-1.8339,[ 1.91656319  1.5388158 ],-0.0760758544281,[ 2.35270262  1.27585626],[-0.67284703 -0.66922474],"[[-0.37707329 -0.27402831  0.11749452 -0.14616555]
 [-9.30128423 -5.51790298  0.          0.        ]]"
4,"[ 0.67360278  0.88858939 -0.73324408 -1.04845842  1.01745798 -1.26409013
  0.25954653 -0.53107456 -0.51211544  0.16960695  0.        ]",-1.64826,[ 2.6950068   0.91933014],-0.0424568398381,[ 2.2990911   1.06372929],[-0.67284703 -0.66922474],"[[-0.52157834 -0.34357739  0.11749452 -0.14616555]
 [-5.16296245 -1.45056258  0.          0.        ]]"
5,"[ 0.61934434  0.89167968 -0.81516848 -1.03314748  1.01745754 -1.26408943
  0.4568324   0.17754253 -0.59875679  0.03499759  0.        ]",-1.58237,[ 1.09455399  0.01981438],-0.0327549955836,[ 1.33953071  0.34878236],[-0.67284703 -0.66922474],"[[-0.58413533 -0.33579259  0.11749452 -0.14616555]
 [-1.10623626  2.21681855  0.          0.        ]]"
6,"[ 0.63532881  0.90808954 -0.79219976 -0.94452089  1.0174571  -1.26408873
  0.65028078  0.18393239 -0.53030413  0.12111893  0.        ]",-1.44887,[-0.3843293  -0.63775232],-0.0399714653686,[-0.08800717 -0.04898846],[-0.67284703 -0.66922474],"[[-0.56634934 -0.29112446  0.11749452 -0.14616555]
 [ 2.8715822   2.24988888  0.          0.        ]]"
7,"[ 0.67099904  0.91445147 -0.73744834 -0.90600724  1.01745666 -1.26408804
  0.57362629 -0.31248784 -0.45330778  0.24078791  0.        ]",-1.59653,[ 0.14167032  0.81567626],-0.0491459666657,[ 0.14783564  0.33734405],[-0.67284703 -0.66922474],"[[-0.52473237 -0.27190403  0.11749452 -0.14616555]
 [ 1.29536507 -0.31928657  0.          0.        ]]"
8,"[ 0.69616775  0.92240583 -0.69543794 -0.85341898  1.01745622 -1.26408734
  0.59957508  0.31275087 -0.38919343  0.34819253  0.        ]",-1.28363,[-1.26551529 -1.61100833],-0.0574312385474,[-0.66599774 -0.4369517 ],[-0.67284703 -0.66922474],"[[-0.4934715  -0.2458233   0.11749452 -0.14616555]
 [ 1.82894485  2.91657588  0.          0.        ]]"
9,"[ 0.69345159  0.92744804 -0.70012283 -0.81684014  1.01745578 -1.26408664
  0.40550617 -0.46318942 -0.37928545  0.36141711  0.        ]",-1.59591,[ 1.08959125  0.43578444],-0.0586405222199,[ 0.78431511  0.41582045],[-0.67284703 -0.66922474],"[[-0.49693116 -0.22778361  0.11749452 -0.14616555]
 [-2.1616255  -1.09922735  0.          0.        ]]"
