timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89677868  1.0284954   0.13611614 -0.28256354 -1.60265273 -0.0227146
  0.58730581 -0.26619882  3.0763156   0.20578015  0.        ]",-3.67161,[-0.74684946  3.61146765],-0.39519239752,[-0.25744921  2.82020307],[-0.51443106 -0.51682711],"[[ 0.05525692  0.00126976 -0.18526502 -0.00247631]
 [-0.00443796 -0.00277976  0.          0.        ]]"
1,"[ 0.89869506  1.02754711  0.09002432 -0.19259145 -1.60265088 -0.02271459
  0.44507382  0.44631945  3.0768274   0.18167763  0.        ]",-3.65926,[ 0.33130796  2.88061168],-0.395182119292,[-0.03080864  2.66504979],[-0.51443106 -0.51682711],"[[  2.55107681e-02   4.09540970e-02  -1.85265022e-01  -2.47631497e-03]
 [ -2.96033059e+00   3.95800861e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.89889553  1.01421697  0.01949221  0.07374035 -1.60264902 -0.02271459
  0.51088358  1.14442917  3.06885761  0.22515614  0.        ]",-3.43009,[-0.85235933  2.30919073],-0.394496824693,[-0.53488332  2.28822517],[-0.51443106 -0.51682711],"[[ -1.99736567e-02   1.59050540e-01  -1.85265022e-01  -2.47631497e-03]
 [ -1.59265379e+00   7.83870466e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 0.89340214  0.95834902 -0.08174572  0.50072928 -1.60264717 -0.02271458
  0.35008287  1.82903783  3.03698424  0.32033268  0.        ]",-3.30512,[-0.91150411  2.73948343],-0.391640174621,[-0.44709414  2.27052808],[-0.51443106 -0.51682711],"[[ -8.53559245e-02   3.54008181e-01  -1.85265022e-01  -2.47631497e-03]
 [ -4.93444508e+00   1.16443603e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.86099736  0.8151021  -0.28684851  1.04022132 -1.60264532 -0.02271457
  0.18120128  2.50007397  2.96801852  0.33219948  0.        ]",-3.11792,[ 0.03039716  3.01909143],-0.384723829325,[-0.124907    2.35861659],[-0.51443106 -0.51682711],"[[ -2.19258738e-01   6.24322440e-01  -1.85265022e-01  -2.47631497e-03]
 [ -8.44417511e+00   1.53745893e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.78220254  0.53816978 -0.53235194  1.58332557 -1.60264347 -0.02271456
  0.19497113  3.1575523   2.82766716  0.35009567  0.        ]",-2.69517,[-1.66356542  3.05542566],-0.370628626108,[-0.5528245   2.18775749],[-0.51443106 -0.51682711],"[[ -3.85271844e-01   9.68485092e-01  -1.85265022e-01  -2.47631497e-03]
 [ -8.15800609e+00   1.90294882e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.63243507  0.1062197  -0.8078654   1.94338081 -1.60264162 -0.02271456
  0.01229593  3.80215874  2.58637023  0.35591736  0.        ]",-2.29313,[-1.29628084  1.96246872],-0.346280206907,[-0.94030923  2.23111892],[-0.51443106 -0.51682711],"[[ -5.86521258e-01   1.38502947e+00  -1.85265022e-01  -2.47631497e-03]
 [ -1.19543965e+01   2.26128880e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.34084469 -0.43887462 -1.12779773  1.87994661 -1.60263976 -0.02271455
 -0.16680112  4.43384843  2.22628917  0.2751745   0.        ]",-1.64265,[-2.1814128   1.44822107],-0.309453644224,[-1.6218127   2.02066469],[-0.51443106 -0.51682711],"[[ -8.62952034e-01   1.87252235e+00  -1.85265022e-01  -2.47631497e-03]
 [ -1.56764251e+01   2.61245593e+01   0.00000000e+00   0.00000000e+00]]"
8,"[-0.13814286 -0.95906748 -1.40219674  1.19632958 -1.60263791 -0.02271454
 -0.34239037  5.05289472  1.72893617  0.17704951  0.        ]",-1.00099,[-1.22923631  1.35244742],-0.258723355091,[-2.43640685  1.54100251],[-0.51443106 -0.51682711],"[[ -1.21309242e+00   2.42954379e+00  -1.85265022e-01  -2.47631497e-03]
 [ -1.93255546e+01   2.95660443e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-0.80022445 -1.22965552 -1.49711302 -0.08866016 -1.60263606 -0.02271453
 -0.51452379  4.58356433  1.10670929  0.17001779  0.        ]",-0.482999,[-3.14992157  2.20636916],-0.19574482811,[-2.66941452  1.07836604],[-0.51443106 -0.51682711],"[[ -1.63549379e+00   3.05471031e+00  -1.85265022e-01  -2.47631497e-03]
 [ -2.29028648e+01   2.69572238e+01   0.00000000e+00   0.00000000e+00]]"
