timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88850645  0.937064    0.16492824 -0.36688115 -0.92331182 -1.33903857
  0.46032414 -0.24533515  2.58545929  2.76032052  0.        ]",-5.45699,[-4.16257568 -0.8097302 ],-0.360569089608,[-4.71531391 -0.97897065],[-0.81281126 -0.78397477],"[[ 0.08925619  0.0146819  -0.10613922 -0.15486526]
 [ 0.00029411 -0.00220956  0.          0.        ]]"
1,"[ 0.89308109  0.93700734  0.10421111 -0.43154785 -0.92331154 -1.33903794
  0.26055606 -0.89086851  2.59474022  2.57089187  0.        ]",-5.29555,[-3.95893353 -0.76032519],-0.355689229031,[-4.0756793  -0.81762922],[-0.81281126 -0.78397477],"[[ 0.04958402 -0.01751524 -0.10613922 -0.15486526]
 [-3.95434828 -3.20682941  0.          0.        ]]"
2,"[ 0.89123674  0.92956312 -0.07669087 -0.61927166 -0.92331125 -1.33903732
  0.06473276 -1.48421933  2.57389585  2.01135231  0.        ]",-4.70837,[-3.60129871 -0.24264051],-0.339359150033,[-3.07756972 -0.71162033],[-0.81281126 -0.78397477],"[[-0.06839737 -0.11120571 -0.10613922 -0.15486526]
 [-7.83089918 -6.15240222  0.          0.        ]]"
3,"[ 0.83788954  0.90099152 -0.37093133 -0.87898719 -0.92331096 -1.33903669
 -0.12726531 -1.65290569  2.39997184  1.16607879  0.        ]",-3.72686,[-1.72660786 -1.0027108 ],-0.308326380554,[-1.4232688  -0.10902113],[-0.81281126 -0.78397477],"[[ -0.26314982  -0.24265592  -0.10613922  -0.15486526]
 [-11.63172522  -6.98981647   0.           0.        ]]"
4,"[ 0.66436618  0.82940077 -0.75163034 -1.21679851 -0.92331068 -1.33903607
 -0.31542914 -2.42230509  1.90802997  0.18610579  0.        ]",-3.5019,[ 2.07200702  1.82756115],-0.256296570331,[ 1.72830915  2.03818941],[-0.81281126 -0.78397477],"[[ -0.53315634  -0.4207753   -0.10613922  -0.15486526]
 [-15.35664802 -10.80935822   0.           0.        ]]"
5,"[ 0.39376009  0.72475391 -1.06984904 -1.52234388 -0.92331039 -1.33903544
 -0.10035112 -1.58181766  1.21716558 -0.44240852  0.        ]",-3.09385,[ 1.4021248   2.20460353],-0.197056692337,[ 1.81208611  2.52169847],[-0.81281126 -0.78397477],"[[ -0.79757136  -0.59509909  -0.10613922  -0.15486526]
 [-11.09892971  -6.63692932   0.           0.        ]]"
6,"[ 0.16184075  0.65701205 -1.24404289 -1.66992705 -0.92331011 -1.33903482
  0.11050254 -0.75798327  0.71720909 -0.64419194  0.        ]",-2.64937,[ 1.42030152  3.1351703 ],-0.156322565067,[ 1.4058938   2.48490715],[-0.81281126 -0.78397477],"[[-0.97767093 -0.6868036  -0.10613922 -0.15486526]
 [-6.92483735 -2.54716651  0.          0.        ]]"
7,"[ 0.02330857  0.64855517 -1.32144004 -1.68650632 -0.92330982 -1.33903419
  0.31720355  0.04952314  0.48746423 -0.69688778  0.        ]",-2.37985,[-0.21341119  2.03641634],-0.137842201604,[ 0.41079578  1.92669904],[-0.81281126 -0.78397477],"[[-1.07511286 -0.69752613 -0.10613922 -0.15486526]
 [-2.83295132  1.46153999  0.          0.        ]]"
8,"[-0.07272428  0.70078972 -1.36572117 -1.57783366 -0.92330953 -1.33903357
  0.27731787  0.84136616  0.42651425 -0.74449131  0.        ]",-2.22704,[-0.07941383  0.27648326],-0.133705955018,[-0.07256164  1.1969614 ],[-0.81281126 -0.78397477],"[[-1.13969402 -0.62885486 -0.10613922 -0.15486526]
 [-3.62253324  5.39248921  0.          0.        ]]"
9,"[-0.18768186  0.77927465 -1.40978116 -1.37880576 -0.92330925 -1.33903294
  0.26505061  1.04041051  0.40055593 -0.803685    0.        ]",-2.21373,[-0.58125071  0.67844492],-0.132841646106,[-0.11490022  1.0092696 ],[-0.81281126 -0.78397477],"[[-1.21458119 -0.51109096 -0.10613922 -0.15486526]
 [-3.86537672  6.38060726  0.          0.        ]]"
