timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.8928298   0.95828065  0.04297273 -0.43574119  0.7505377  -1.68813633
  0.51314555 -0.25174053  0.38520604  2.80660544  0.        ]",-4.61426,[-4.16876986 -0.49364338],-0.227740692345,[-3.87525344 -1.08576941],[-0.67909396 -0.66711515],"[[ 0.0056422  -0.04447734  0.08675819 -0.19527407]
 [ 0.00157075 -0.00332637  0.          0.        ]]"
1,"[ 0.89190068  0.95701087 -0.01806655 -0.47678084  0.75053744 -1.68813494
  0.32117773 -0.6283379   0.37976205  2.65235356  0.        ]",-4.48334,[-2.95562778 -0.09989851],-0.218726100022,[-3.14750504 -1.05887365],[-0.67909396 -0.66711515],"[[-0.03400961 -0.06413915  0.08675819 -0.19527407]
 [-3.95358589 -1.95635043  0.          0.        ]]"
2,"[ 0.87381642  0.95267538 -0.19881768 -0.56569124  0.75053719 -1.68813354
  0.13297623 -0.69685144  0.3339367   2.22335824  0.        ]",-3.88018,[-1.6384881  -1.17074347],-0.192675804337,[-2.14823627 -1.11874127],[-0.67909396 -0.66711515],"[[-0.15198598 -0.10683109  0.08675819 -0.19527407]
 [-7.83114445 -2.31166079  0.          0.        ]]"
3,"[ 0.7945667   0.93752798 -0.48892144 -0.74234311  0.75053694 -1.68813214
 -0.05143965 -1.45125023  0.15263029  1.52857537  0.        ]",-3.11633,[-0.05100008  0.61884545],-0.146052592832,[ 0.17780071 -0.35003763],[-0.67909396 -0.66711515],"[[ -0.34673068  -0.19231771   0.08675819  -0.19527407]
 [-11.63070693  -6.22395531   0.           0.        ]]"
4,"[ 0.62359676  0.90945924 -0.8082774  -0.94250041  0.75053669 -1.68813075
 -0.05012071 -0.95496361 -0.2139615   0.81598603  0.        ]",-1.8686,[ 3.52134282  0.25463783],-0.0882859819801,[ 2.40230417  0.48044077],[-0.67909396 -0.66711515],"[[ -0.57907228  -0.29097387   0.08675819  -0.19527407]
 [-11.60353263  -3.6502292    0.           0.        ]]"
5,"[ 0.42793012  0.88605454 -1.03657445 -1.06577371  0.75053644 -1.68812935
  0.15300202 -0.74688727 -0.59410105  0.37584625  0.        ]",-1.67674,[ 3.00417341  0.9790347 ],-0.0422172526986,[ 3.02057219  1.19517541],[-0.67909396 -0.66711515],"[[-0.76915394 -0.35315167  0.08675819 -0.19527407]
 [-7.41855005 -2.57115262  0.          0.        ]]"
6,"[ 0.29818186  0.88102397 -1.14880933 -1.08932028  0.75053618 -1.68812795
  0.3520606   0.01015354 -0.81070637  0.19519695  0.        ]",-1.7062,[ 2.27251398  0.63331583],-0.019217354059,[ 2.57423902  0.77439541],[-0.67909396 -0.66711515],"[[-0.8763761  -0.36518391  0.08675819 -0.19527407]
 [-3.31730165  1.35483882  0.          0.        ]]"
7,"[ 0.26482396  0.90158939 -1.17402836 -0.98687772  0.75053593 -1.68812656
  0.5472078   0.48824    -0.80342785  0.18518789  0.        ]",-1.70838,[ 2.13266619  0.79843643],-0.0191814972324,[ 1.36668313  0.07764822],[-0.67909396 -0.66711515],"[[-0.90238154 -0.31321107  0.08675819 -0.19527407]
 [ 0.70336019  3.83418126  0.          0.        ]]"
8,"[ 0.33280397  0.93440773 -1.12116634 -0.76952549  0.75053568 -1.68812516
  0.73847822  1.08293657 -0.58478725  0.3459689   0.        ]",-1.53569,[-1.09380906 -0.44733683],-0.0416609445583,[-0.78833199 -1.01209354],[-0.67909396 -0.66711515],"[[-0.84877503 -0.2055839   0.08675819 -0.19527407]
 [ 4.6441495   6.91826167  0.          0.        ]]"
9,"[ 0.39607968  0.95502223 -1.06641659 -0.52307305  0.75053543 -1.68812376
  0.54204911  0.7152769  -0.37491688  0.55572039  0.        ]",-1.53189,[-1.30926299 -0.91736976],-0.0656969869127,[-0.54273039 -1.10118079],[-0.67909396 -0.66711515],"[[-0.79649763 -0.08634886  0.08675819 -0.19527407]
 [ 0.59708327  5.01159126  0.          0.        ]]"
10,"[ 0.36274881  0.95912362 -1.09596994 -0.39200153  0.75053518 -1.68812237
  0.34954265 -0.00398844 -0.36506033  0.5641745   0.        ]",-1.62529,[ 1.1812275 -0.7938986],-0.0667698838013,[ 0.84664518 -0.49435347],[-0.67909396 -0.66711515],"[[-0.82435049 -0.02354218  0.08675819 -0.19527407]
 [-3.36916456  1.28150401  0.          0.        ]]"
