timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.94741638  1.27094817  0.23162561 -0.15969828 -1.11309681  1.53508683
  0.69134148 -0.31114855  2.31378849 -1.53785507  0.        ]",-2.67417,[ 3.7622713   4.08904624],-0.368489758492,[ 3.63991714  3.97531939],[-0.35833561 -0.33261663],"[[ 0.09704194  0.08575669 -0.12906672  0.17926792]
 [-0.00470109 -0.00480676  0.          0.        ]]"
1,"[ 0.94061662  1.26626206  0.29282148 -0.06262992 -1.11309538  1.53508386
  0.88969058  0.33640959  2.29312826 -1.40715041  0.        ]",-2.65889,[ 2.18571459  3.496345  ],-0.361420623635,[ 2.95094132  3.55987883],[-0.35833561 -0.33261663],"[[ 0.13662405  0.12537393 -0.12906672  0.17926792]
 [ 3.94975632  3.95334377  0.          0.        ]]"
2,"[ 0.9068774   1.24199949  0.47274209  0.22301808 -1.11309394  1.53508089
  1.08412306  0.97114894  2.19001183 -1.03255526  0.        ]",-2.43509,[ 1.17083683  4.36768818],-0.338107881692,[ 1.80543733  2.7387948 ],[-0.35833561 -0.33261663],"[[ 0.25451164  0.24336812 -0.12906672  0.17926792]
 [ 7.82613715  7.83314375  0.          0.        ]]"
3,"[ 0.80818227  1.16904486  0.75675428  0.67473857 -1.1130925   1.53507792
  1.27473247  1.59331155  1.89617836 -0.49582479  0.        ]",-2.16508,[-0.78161177  1.94995835],-0.293007517145,[ 0.03701755  1.33409226],[-0.35833561 -0.33261663],"[[  0.4491614    0.4381873   -0.12906672   0.17926792]
 [ 11.62631013  11.63608252   0.           0.        ]]"
4,"[ 0.65532272  1.00511866  1.02087953  1.23227749 -1.11309107  1.53507495
  1.10808343  2.20356342  1.40646748 -0.08369998  0.        ]",-1.68099,[-0.3154454   0.52778451],-0.232425878867,[-0.79792225  0.21353528],[-0.35833561 -0.33261663],"[[  0.64835185   0.70833503  -0.12906672   0.17926792]
 [  8.30389495  15.36624674   0.           0.        ]]"
5,"[ 0.50712626  0.72715417  1.19783664  1.74618527 -1.11308963  1.53507198
  1.03729862  2.49571766  0.86849108  0.02251936  0.        ]",-1.16013,[-1.47309042 -1.8203685 ],-0.170119586321,[-1.28088295 -0.68936121],[-0.35833561 -0.33261663],"[[  0.80026988   1.03357798  -0.12906672   0.17926792]
 [  6.89269912  17.15208515   0.           0.        ]]"
6,"[ 0.40011165  0.41668117  1.29741523  2.02422113 -1.11308819  1.53506901
  0.83211103  1.79252096  0.4688     -0.11330082  0.        ]",-0.619968,[-1.22069442 -0.58531906],-0.124838539205,[-0.75189334 -0.63122946],[-0.35833561 -0.33261663],"[[  0.89708295   1.33349431  -0.12906672   0.17926792]
 [  2.80193689  12.85385217   0.           0.        ]]"
7,"[ 0.38181268  0.15963504  1.3125974   2.09322241 -1.11308676  1.53506605
  0.63089095  1.37185014  0.2914538  -0.30432322  0.        ]",-0.405939,[ 0.24514747  1.15381482],-0.108515285994,[-0.16636759 -0.3287971 ],[-0.35833561 -0.33261663],"[[  0.91287338   1.56477276  -0.12906672   0.17926792]
 [ -1.20973147  10.28253053   0.           0.        ]]"
8,"[ 0.39830245 -0.1109397   1.2989341   2.02420377 -1.11308532  1.53506308
  0.6807577   1.98630418  0.18731583 -0.53920358  0.        ]",-0.619445,[-0.52806456 -1.30401114],-0.106653763725,[-0.65721792 -0.69756174],[-0.35833561 -0.33261663],"[[  0.89865251   1.80810709  -0.12906672   0.17926792]
 [ -0.21553837  14.0383957    0.           0.        ]]"
9,"[ 0.4270982  -0.36090821  1.2740915   1.81983558 -1.11308389  1.53506011
  0.57617393  1.29307606  0.13883534 -0.78899984  0.        ]",-0.683415,[-0.28690031 -0.88539155],-0.116370283062,[-0.21334597 -0.1568968 ],[-0.35833561 -0.33261663],"[[ 0.87342347  2.0463607  -0.12906672  0.17926792]
 [-2.30059068  9.80106606  0.          0.        ]]"
10,"[ 0.48985372 -0.51229827  1.2152533   1.61372916 -1.11308245  1.53505714
  0.52150664  0.68779014  0.1592472  -0.94500799  0.        ]",-0.699685,[ 0.3176367  -0.30324547],-0.12844199718,[ 0.16257608  0.23334016],[-0.35833561 -0.33261663],"[[ 0.81647719  2.20526085 -0.12906672  0.17926792]
 [-3.39047109  6.10127116  0.          0.        ]]"
11,"[ 0.54687217 -0.60647579  1.15547363  1.44345749 -1.11308101  1.53505417
  0.58794509  0.47157819  0.18802127 -1.04790959  0.        ]",-0.832771,[-0.42498888 -1.03048088],-0.13789060066,[ 0.14362983  0.27980378],[-0.35833561 -0.33261663],"[[ 0.76195757  2.31402626 -0.12906672  0.17926792]
 [-2.06589603  4.77968225  0.          0.        ]]"
12,"[ 0.60384589 -0.65068276  1.08862877  1.34920291 -1.11307958  1.5350512
  0.50560972 -0.19168973  0.22172675 -1.08979238  0.        ]",-0.68743,[ 0.65881057  0.97772354],-0.143447907346,[ 0.47461182  0.59809732],[-0.35833561 -0.33261663],"[[ 0.7041702   2.36894276 -0.12906672  0.17926792]
 [-3.70738691  0.72547229  0.          0.        ]]"
13,"[ 0.64764708 -0.69120438  1.03146939  1.2529326  -1.11307814  1.53504823
  0.64010743  0.43930918  0.2471457  -1.13526984  0.        ]",-0.685878,[ 0.89160838  1.37970538],-0.148625508871,[ 0.10508768  0.33218631],[-0.35833561 -0.33261663],"[[ 0.65692614  2.4221503  -0.12906672  0.17926792]
 [-1.02593288  4.58243771  0.          0.        ]]"
14,"[ 0.6339238  -0.78023459  1.04997579  0.99801664 -1.1130767   1.53504526
  0.81818409  1.07225322  0.2404919  -1.29109403  0.        ]",-0.80804,[ 0.39114567  0.99816381],-0.159547621518,[-0.33894017 -0.04387158],[-0.35833561 -0.33261663],"[[ 0.67202785  2.55261651 -0.12906672  0.17926792]
 [ 2.5243469   8.45129718  0.          0.        ]]"
