timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89098294  0.94808503  0.11384653 -0.40217298 -0.49434379 -0.45906076
  0.49049418 -0.24816304  1.97789036  0.92705317  0.        ]",-3.29507,[-2.04183406  0.89625808],-0.27379735254,[-2.48768377  0.64211905],[-0.77571648 -0.71811503],"[[ 0.05373539 -0.01674872 -0.05679785 -0.05301953]
 [-0.00385823  0.00100529  0.          0.        ]]"
1,"[ 0.89321369  0.94803848  0.05272508 -0.32899929 -0.49434367 -0.45906065
  0.29575279  0.44967649  1.97955894  0.85936922  0.        ]",-3.14302,[-1.84918302 -0.04495987],-0.272968189984,[-2.0770402   0.37039351],[-0.77571648 -0.71811503],"[[ 0.01395464  0.01889303 -0.05679785 -0.05301953]
 [-3.96103572  3.55133213  0.          0.        ]]"
2,"[ 0.88438983  0.94363477 -0.12859365 -0.18848259 -0.49434355 -0.45906055
  0.10493518  0.40115867  1.97413769  0.59582529  0.        ]",-3.10429,[-1.58378359  0.95813344],-0.269346381685,[-1.03092766  0.63299441],[-0.77571648 -0.71811503],"[[-0.10416959  0.08744316 -0.05679785 -0.05301953]
 [-7.83848124  3.3044935   0.          0.        ]]"
3,"[ 0.81978989  0.9262785  -0.42173509  0.02189335 -0.49434343 -0.45906044
 -0.08218615  1.1342746   1.92390938  0.15108342  0.        ]",-3.04695,[ 0.1202367   0.07392254],-0.261977071933,[-0.39833978  0.77226216],[-0.77571648 -0.71811503],"[[ -0.29908908   0.19095554  -0.05679785  -0.05301953]
 [-11.64081788   7.03429333   0.           0.        ]]"
4,"[ 0.67029322  0.88176972 -0.7390802   0.30368634 -0.49434331 -0.45906033
 -0.04745611  1.16435268  1.80854481 -0.30319105  0.        ]",-3.08379,[ 0.73353775  1.74494575],-0.251971490405,[ 0.00225062  1.12129748],[-0.77571648 -0.71811503],"[[ -0.52482468   0.33317687  -0.05679785  -0.05301953]
 [-10.93509813   7.18732111   0.           0.        ]]"
5,"[ 0.49041537  0.79131556 -0.97351237  0.64383213 -0.49434319 -0.45906023
  0.10592072  1.91440879  1.68677755 -0.54518709  0.        ]",-2.72313,[-1.5654683   1.02409412],-0.242731902384,[-0.84972256  0.76363671],[-0.77571648 -0.71811503],"[[ -0.71225683   0.51521019  -0.05679785  -0.05301953]
 [ -7.81845648  11.00331241   0.           0.        ]]"
6,"[ 0.25735916  0.60482998 -1.17950042  1.06564224 -0.49434308 -0.45906012
 -0.08123715  2.65007656  1.54340137 -0.64527053  0.        ]",-2.52592,[-0.14303006  0.50273941],-0.231006148555,[-0.73398829  0.39442492],[-0.77571648 -0.71811503],"[[ -0.90678274   0.77282993  -0.05679785  -0.05301953]
 [-11.62153329  14.74611561   0.           0.        ]]"
7,"[-0.07587726  0.3039879  -1.36735738  1.44761277 -0.49434296 -0.45906001
 -0.09781871  2.98388593  1.32909249 -0.70463356  0.        ]",-2.26973,[-1.10779264  0.24492811],-0.212801500218,[-0.74293047 -0.37998822],[-0.77571648 -0.71811503],"[[ -1.14259398   1.08479231  -0.05679785  -0.05301953]
 [-11.95847353  16.44443467   0.           0.        ]]"
8,"[-0.51365893 -0.0792758  -1.48851042  1.66209806 -0.49434284 -0.4590599
 -0.28095521  3.11052938  1.03792862 -0.72615387  0.        ]",-2.10429,[-0.75656653 -1.19533806],-0.187567197132,[-0.22733893 -0.99714148],[-0.77571648 -0.71811503],"[[ -1.41909926   1.42014724  -0.05679785  -0.05301953]
 [-15.67983495  17.08878      0.           0.        ]]"
9,"[-1.07526807 -0.43898981 -1.47883623  1.66290687 -0.49434272 -0.4590598
 -0.41306065  2.2655918   0.66075226 -0.78690752  0.        ]",-2.02748,[ 0.91999008 -1.19375106],-0.156058549069,[ 0.7684018  -0.93896401],[-0.77571648 -0.71811503],"[[ -1.75962789   1.71879346  -0.05679785  -0.05301953]
 [-18.36423812  12.79007159   0.           0.        ]]"
10,"[-1.58187264 -0.68831852 -1.30603411  1.55264074 -0.4943426  -0.45905969
 -0.21600096  1.43722988  0.30789333 -0.80511886  0.        ]",-1.86968,[ 1.0062218 -0.1483354],-0.126808008176,[ 1.06648612 -0.51935828],[-0.77571648 -0.71811503],"[[ -2.08673776   1.93230919  -0.05679785  -0.05301953]
 [-14.35995885   8.57568117   0.           0.        ]]"
11,"[-1.906722   -0.86710872 -1.0825022   1.40840827 -0.49434248 -0.45905958
 -0.00723906  1.28823017  0.07123365 -0.71605243  0.        ]",-1.86547,[ 1.17012972 -0.9083827 ],-0.104992757704,[ 0.88757271 -0.73237872],[-0.77571648 -0.71811503],"[[ -2.33137588   2.09621603  -0.05679785  -0.05301953]
 [-10.11788878   7.81762976   0.           0.        ]]"
12,"[-2.08406274 -0.98670446 -0.89865354  1.2739501  -0.49434236 -0.45905948
  0.19742365  0.55074625 -0.06051066 -0.60145172  0.        ]",-1.90137,[ 1.6753376  -0.60344661],-0.0910716018546,[ 0.77529597 -0.21004894],[-0.77571648 -0.71811503],"[[-2.49200794  2.21492257 -0.05679785 -0.05301953]
 [-5.95911507  4.06558765  0.          0.        ]]"
13,"[-2.15841825 -1.04016254 -0.80006359  1.20167004 -0.49434225 -0.45905937
  0.39804489  0.06523658 -0.11785845 -0.53851696  0.        ]",-1.94824,[ 0.01472859 -0.43033492],-0.0846829725522,[ 0.44881108 -0.01635861],[-0.77571648 -0.71811503],"[[-2.57028815  2.27145083 -0.05679785 -0.05301953]
 [-1.88246411  1.59549614  0.          0.        ]]"
14,"[-2.19035395 -1.05347693 -0.75206378  1.18231619 -0.49434213 -0.45905926
  0.40275011 -0.27589506 -0.14750093 -0.52633392  0.        ]",-1.94335,[-0.04213361  0.39780703],-0.0819157193317,[ 0.48900756  0.30697161],[-0.77571648 -0.71811503],"[[-2.60697814  2.2859474  -0.05679785 -0.05301953]
 [-1.7868517  -0.140054    0.          0.        ]]"
15,"[-2.22065962 -1.06530282 -0.70251492  1.16464125 -0.49434201 -0.45905915
  0.39627969  0.03425305 -0.17739698 -0.51527122  0.        ]",-1.95456,[-0.11675378 -0.3815599 ],-0.0791584387956,[ 0.5067606   0.00905943],[-0.77571648 -0.71811503],"[[-2.64403432  2.29897809 -0.05679785 -0.05301953]
 [-1.91832954  1.43786301  0.          0.        ]]"
16,"[-2.25304256 -1.07724389 -0.64428138  1.14631461 -0.49434189 -0.45905905
  0.375404   -0.26830277 -0.2116802  -0.50348127  0.        ]",-1.95945,[ 0.36883299  0.00158247],-0.0760233437183,[ 0.5489009   0.31187308],[-0.77571648 -0.71811503],"[[-2.686657    2.31229115 -0.05679785 -0.05301953]
 [-2.34252434 -0.10142725  0.          0.        ]]"
17,"[-2.27539963 -1.07550689 -0.60011969  1.14900972 -0.49434177 -0.45905894
  0.44954152 -0.26668554 -0.2423497  -0.5119361   0.        ]",-1.94687,[-0.23109072  1.02388961],-0.0737480266176,[ 0.41826549  0.22962616],[-0.77571648 -0.71811503],"[[-2.71839244  2.31034513 -0.05679785 -0.05301953]
 [-0.83603941 -0.09319964  0.          0.        ]]"
18,"[-2.29241211 -1.10874872 -0.56383962  1.09551464 -0.49434165 -0.45905883
  0.40533012  0.51195877 -0.24794076 -0.45710164  0.        ]",-1.92437,[ 0.42139323 -0.17856969],-0.071814780392,[ 0.39702353 -0.49767354],[-0.77571648 -0.71811503],"[[-2.74412698  2.34822767 -0.05679785 -0.05301953]
 [-1.73441805  3.86824829  0.          0.        ]]"
19,"[-2.30346761 -1.16653942 -0.53879068  0.99196674 -0.49434153 -0.45905873
  0.48911826  0.35792358 -0.23243556 -0.3508399   0.        ]",-1.95155,[-0.3842567 -0.3902369],-0.0707202049316,[ 0.28231412 -0.41900304],[-0.77571648 -0.71811503],"[[-2.76173283  2.41772975 -0.05679785 -0.05301953]
 [-0.03183174  3.0845761   0.          0.        ]]"
20,"[-2.31303761 -1.20207721 -0.5160266   0.92046882 -0.49434142 -0.45905862
  0.41428633  0.04220823 -0.2271186  -0.28098402  0.        ]",-1.91848,[ 0.41869479  1.33354557],-0.0699549172633,[ 0.5662241  -0.02387378],[-0.77571648 -0.71811503],"[[-2.77762593  2.46330537 -0.05679785 -0.05301953]
 [-1.55242237  1.47833655  0.          0.        ]]"
21,"[-2.32120517 -1.25213777 -0.49570203  0.80718064 -0.4943413  -0.45905851
  0.49737402  0.8147343  -0.21364336 -0.17232217  0.        ]",-1.92675,[ 0.76255334 -0.9198562 ],-0.0698199860103,[ 0.23517661 -0.81462348],[-0.77571648 -0.71811503],"[[-2.79173484  2.53230624 -0.05679785 -0.05301953]
 [ 0.13593034  5.40865591  0.          0.        ]]"
22,"[-2.30162078 -1.29844514 -0.54304293  0.68556273 -0.49434118 -0.4590584
  0.64581297  0.07778736 -0.17446614 -0.0490867   0.        ]",-1.98541,[ 0.48221533 -0.68766118],-0.0727165032995,[ 0.08127178 -0.2956892 ],[-0.77571648 -0.71811503],"[[-2.75875271  2.60286136 -0.05679785 -0.05301953]
 [ 3.15222791  1.65935124  0.          0.        ]]"
23,"[-2.24605422 -1.30186358 -0.65733877  0.67578648 -0.49434106 -0.4590583
  0.73669254 -0.46386385 -0.12532757 -0.01723313  0.        ]",-2.01769,[-0.28767706  0.30570772],-0.0771318982365,[-0.08430136  0.09335896],[-0.77571648 -0.71811503],"[[-2.67717967  2.60839945 -0.05679785 -0.05301953]
 [ 4.99891408 -1.09636342  0.          0.        ]]"
24,"[-2.17545571 -1.29593763 -0.77490464  0.6926506  -0.49434094 -0.45905819
  0.67577348 -0.22168338 -0.07520087 -0.00309852  0.        ]",-1.96636,[-0.03727878  0.29246582],-0.0816597929849,[ 0.0296955  -0.07922885],[-0.77571648 -0.71811503],"[[-2.58962145  2.59883441 -0.05679785 -0.05301953]
 [ 3.7610368   0.13575774  0.          0.        ]]"
25,"[-2.10831083 -1.3047644  -0.86822966  0.66739014 -0.49434082 -0.45905808
  0.66484766  0.00540205 -0.0358626   0.05064132  0.        ]",-1.9491,[-0.15205638 -0.30395042],-0.0853408888274,[ 0.03057439 -0.28869399],[-0.77571648 -0.71811503],"[[-2.51662825  2.6131413  -0.05679785 -0.05301953]
 [ 3.53902688  1.29108111  0.          0.        ]]"
26,"[-2.04349595 -1.31289112 -0.94617557  0.64337866 -0.4943407  -0.45905798
  0.63177335 -0.23618704 -0.00521743  0.102286    0.        ]",-1.99481,[ 0.0705661  -0.91432734],-0.0883570032433,[ 0.17218621 -0.05282289],[-0.77571648 -0.71811503],"[[-2.45259076  2.62663082 -0.05679785 -0.05301953]
 [ 2.86695731  0.06196868  0.          0.        ]]"
27,"[-1.97848599 -1.29134912 -1.01509498  0.70545727 -0.49434059 -0.45905787
  0.64272546 -0.94803349  0.03278476  0.07422306  0.        ]",-2.03066,[ 0.15817973  0.01980752],-0.0916131713527,[ 0.0902859   0.53653181],[-0.77571648 -0.71811503],"[[-2.39301866  2.59153349 -0.05679785 -0.05301953]
 [ 3.08950884 -3.55963288  0.          0.        ]]"
28,"[-1.89968019 -1.2448339  -1.08864486  0.82474553 -0.49434047 -0.45905776
  0.67053292 -0.91876976  0.08610633 -0.00260836  0.        ]",-2.01449,[-0.38373154  0.02875682],-0.0961878984477,[ 0.03575093  0.48616979],[-0.77571648 -0.71811503],"[[-2.32555908  2.52183463 -0.05679785 -0.05301953]
 [ 3.65456257 -3.41075199  0.          0.        ]]"
29,"[-1.82889562 -1.19607531 -1.14695384  0.93300235 -0.49434035 -0.45905765
  0.59220943 -0.88312054  0.13567858 -0.07586853  0.        ]",-1.96791,[-0.91286822  1.11805766],-0.100689172648,[ 0.1598364   0.53954655],[-0.77571648 -0.71811503],"[[-2.26843632  2.45543925 -0.05679785 -0.05301953]
 [ 2.06302583 -3.2293841   0.          0.        ]]"
30,"[-1.8230518  -1.17725207 -1.15147487  0.97108717 -0.49434023 -0.45905755
  0.4123472  -0.09226995  0.14382553 -0.11286336  0.        ]",-1.91422,[ 0.04525593 -0.00827265],-0.101527047998,[ 0.40172836  0.05764717],[-0.77571648 -0.71811503],"[[-2.26384574  2.43122105 -0.05679785 -0.05301953]
 [-1.59178733  0.7941578   0.          0.        ]]"
