timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[  8.91763490e-01   9.70999368e-01   2.03399137e-03  -4.56437999e-01
  -6.93433852e-01   1.59463934e+00   5.34113266e-01  -2.53925897e-01
   2.14110911e+00  -2.78864722e+00   0.00000000e+00]",-4.06778,[ 6.53483726  5.98522933],-0.349976617046,[ 6.15965796  5.1657505 ],[-0.60991138 -0.58768409],"[[-0.02263079 -0.06510987 -0.07998503  0.18470009]
 [-0.00394935 -0.00036578  0.          0.        ]]"
1,"[ 0.89194729  0.97310122  0.06312438 -0.37179035 -0.6934336   1.59463797
  0.72512503  0.49369575  2.14564849 -2.60925074  0.        ]",-4.06655,[ 5.13551521  4.31578425],-0.343385427909,[ 5.26409197  4.18831921],[-0.60991138 -0.58768409],"[[ 0.01696609 -0.0254047  -0.07998503  0.18470009]
 [ 3.95047383  3.95769723  0.          0.        ]]"
2,"[ 0.87726867  0.96845583  0.24440656 -0.1200685  -0.69343336  1.59463661
  0.91236102  1.22651986  2.10634584 -2.07819707  0.        ]",-3.86908,[ 3.77481848  2.74022565],-0.321529098166,[ 3.97270489  3.22747827],[-0.60991138 -0.58768409],"[[ 0.13486702  0.09267578 -0.07998503  0.18470009]
 [ 7.82673161  7.83742149  0.          0.        ]]"
3,"[ 0.80381284  0.9254129   0.53622765  0.28775941 -0.69343311  1.59463524
  1.09590781  1.94482811  1.87498365 -1.26014002  0.        ]",-3.46162,[ 1.68074775  1.60741011],-0.278801343879,[ 2.1268034  1.855955 ],[-0.60991138 -0.58768409],"[[  0.32952612   0.28757991  -0.07998503   0.18470009]
 [ 11.62661721  11.64030422   0.           0.        ]]"
4,"[ 0.60582916  0.7960782   0.90742662  0.81208757 -0.69343286  1.59463388
  1.27586949  2.64888099  1.26760396 -0.39425349  0.        ]",-2.88039,[-0.406024   -0.10217339],-0.208590281068,[-0.48917994 -0.5676136 ],[-0.60991138 -0.58768409],"[[  0.59943684   0.55778495  -0.07998503   0.18470009]
 [ 15.35228707  15.36773393   0.           0.        ]]"
5,"[ 0.28690677  0.56843378  1.23331551  1.29708341 -0.69343261  1.59463251
  1.18370766  2.51500335  0.39451229  0.01264283  0.        ]",-1.93351,[-1.41843311 -1.87787484],-0.124030989741,[-1.61316729 -2.13853359],[-0.60991138 -0.58768409],"[[  0.88733911   0.85802872  -0.07998503   0.18470009]
 [ 13.44432246  14.65898036   0.           0.        ]]"
6,"[-0.02565459  0.32499564  1.42159221  1.59269345 -0.69343236  1.59463115
  0.97987632  1.71242001 -0.30876527 -0.11015219  0.        ]",-1.64525,[-1.12857847 -1.52745938],-0.0578695273705,[-1.47456622 -2.3461082 ],[-0.60991138 -0.58768409],"[[  1.1138894    1.10857616  -0.07998503   0.18470009]
 [  9.22451691  10.40993404   0.           0.        ]]"
7,"[-0.24307487  0.14425773  1.50445527  1.72395103 -0.69343212  1.59462978
  0.78001284  0.92574002 -0.69602874 -0.38064251  0.        ]",-1.79515,[-0.60105869 -3.06984387],-0.0336935695798,[-1.07376528 -2.31556559],[-0.60991138 -0.58768409],"[[ 1.25686727  1.27498734 -0.07998503  0.18470009]
 [ 5.08685247  6.24507525  0.          0.        ]]"
8,"[-0.36454692  0.04919176  1.53671095  1.76892289 -0.69343187  1.59462842
  0.66031659  0.15457227 -0.86821844 -0.56706473  0.        ]",-1.9685,[-1.94914843 -2.44273285],-0.0399984983762,[-1.07225657 -2.09735775],[-0.60991138 -0.58768409],"[[ 1.33374264  1.35892539 -0.07998503  0.18470009]
 [ 2.60884764  2.16233986  0.          0.        ]]"
9,"[-0.3836741   0.0456457   1.54093716  1.77030151 -0.69343162  1.59462705
  0.46671714 -0.60125932 -0.88798559 -0.58440866  0.        ]",-1.78172,[-0.21105856 -2.0051621 ],-0.0410597247816,[-1.03641653 -1.68610847],[-0.60991138 -0.58768409],"[[ 1.34570633  1.3620234  -0.07998503  0.18470009]
 [-1.3991384  -1.83920271  0.          0.        ]]"
10,"[-0.32616825  0.13204423  1.52753685  1.73060066 -0.69343137  1.59462569
  0.42775962 -1.34225652 -0.78974876 -0.44249697  0.        ]",-1.61091,[-0.87959005 -0.72772056],-0.0331379372563,[-0.93770701 -0.86700749],[-0.60991138 -0.58768409],"[[ 1.30963108  1.28587851 -0.07998503  0.18470009]
 [-2.20565292 -5.76221189  0.          0.        ]]"
11,"[-0.20290868  0.28876349  1.49165938  1.62419957 -0.69343112  1.59462432
  0.26179982 -1.86482687 -0.55382441 -0.20258141  0.        ]",-1.33458,[ 0.1129675  -0.22237739],-0.0369266697771,[ 0.04165953  0.64930701],[-0.60991138 -0.58768409],"[[ 1.23104467  1.14287596 -0.07998503  0.18470009]
 [-5.64142971 -8.52882703  0.          0.        ]]"
12,"[-0.04034038  0.46936821  1.42828271  1.43704252 -0.69343087  1.59462296
  0.28882286 -1.99929799 -0.18906075  0.01076252  0.        ]",-1.17959,[ 1.20104378  1.96447093],-0.0687323584037,[ 0.65414464  1.80272138],[-0.60991138 -0.58768409],"[[ 1.12382923  0.96515633 -0.07998503  0.18470009]
 [-5.08198458 -9.24076044  0.          0.        ]]"
13,"[ 0.04854696  0.59992586  1.38508177  1.24559579 -0.69343063  1.59462159
  0.48474653 -1.21707797  0.08454363  0.09948653  0.        ]",-1.26992,[ 1.42635705  1.91731429],-0.0949329297984,[ 0.68968493  1.51343775],[-0.60991138 -0.58768409],"[[ 1.06288699  0.82189161 -0.07998503  0.18470009]
 [-1.02587913 -5.09951086  0.          0.        ]]"
14,"[ 0.02060234  0.65091516  1.39936142  1.15370063 -0.69343038  1.59462023
  0.67677081 -0.45034706  0.11314193  0.13144823  0.        ]",-1.41174,[-0.01682319  1.0185064 ],-0.0978297387464,[ 0.00871713  0.52619243],[-0.60991138 -0.58768409],"[[ 1.08225595  0.76062923 -0.07998503  0.18470009]
 [ 2.94950062 -1.0402606   0.          0.        ]]"
15,"[-0.06435231  0.63532607  1.43886842  1.18300372 -0.69343013  1.59461886
  0.67067541  0.30145214 -0.02640162  0.13114506  0.        ]",-1.4667,[-0.60551666 -0.78663131],-0.0846769482906,[-0.46663636 -0.62253976],[-0.60991138 -0.58768409],"[[ 1.1399797   0.77975866 -0.07998503  0.18470009]
 [ 2.82331583  2.93993814  0.          0.        ]]"
16,"[-0.11226977  0.61283034  1.45869321  1.22338437 -0.69342988  1.5946175
  0.55230921 -0.29772081 -0.12071463  0.11546003  0.        ]",-1.37989,[-0.0179851   0.43501459],-0.0756718481751,[ 0.02526164 -0.04842702],[-0.60991138 -0.58768409],"[[ 1.17185996  0.80673011 -0.07998503  0.18470009]
 [ 0.37284863 -0.23222133  0.          0.        ]]"
17,"[-0.1223688   0.60204628  1.46265411  1.24198841 -0.69342963  1.59461613
  0.5484891   0.02850252 -0.14769095  0.10688869  0.        ]",-1.35854,[ 0.90694995  0.40145849],-0.0730647105523,[-0.04732555 -0.48763499],[-0.60991138 -0.58768409],"[[ 1.17852344  0.81941425 -0.07998503  0.18470009]
 [ 0.29376664  1.49487944  0.          0.        ]]"
18,"[-0.18636096  0.56228359  1.48606353  1.30669357 -0.69342939  1.59461477
  0.72151417  0.32294867 -0.27911466  0.06666598  0.        ]",-1.51937,[-1.61452364 -0.95909736],-0.0603966782242,[-1.0573343  -1.33308029],[-0.60991138 -0.58768409],"[[ 1.22033825  0.86495245 -0.07998503  0.18470009]
 [ 3.87581425  3.05374465  0.          0.        ]]"
19,"[-0.24390844  0.54216179  1.50469573  1.33726358 -0.69342914  1.5946134
  0.52675654 -0.40555403 -0.37519651  0.03579912  0.        ]",-1.42115,[-0.5705357  -0.46856627],-0.051162759446,[-0.45332167 -0.56291723],[-0.60991138 -0.58768409],"[[ 1.257401    0.8873302  -0.07998503  0.18470009]
 [-0.15614133 -0.80311373  0.          0.        ]]"
