timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.90481207  1.07670087 -0.06534731 -0.49643178  1.30767675 -0.11380243
  0.61919025 -0.27586952 -0.220127   -0.13046022  0.        ]",-0.691103,[ 0.34731863 -1.22804252],-0.0585865960199,[ 0.43945354 -0.28681314],[-0.45279548 -0.43839875],"[[-0.08262612 -0.08798643  0.15110555 -0.01320446]
 [ 0.00254205  0.0040804   0.          0.        ]]"
1,"[ 0.90644343  1.07193364 -0.04386807 -0.58875603  1.30767539 -0.11380239
  0.68621964 -0.96872109 -0.22404854 -0.14746475  0.        ]",-0.757225,[ 0.84771277  0.00486581],-0.0585335144113,[ 0.5393337   0.78060222],[-0.45279548 -0.43839875],"[[-0.0687751  -0.12763882  0.15110555 -0.01320446]
 [ 1.37797427 -3.95611931  0.          0.        ]]"
2,"[ 0.91007801  1.05744725  0.05080914 -0.76922095  1.30767403 -0.11380234
  0.84831604 -0.95186924 -0.22550079 -0.09641206  0.        ]",-0.772881,[ 0.68931601  1.42340767],-0.0574349662815,[-0.30966115  0.487995  ],[-0.45279548 -0.43839875],"[[-0.0078431  -0.20579491  0.15110555 -0.01320446]
 [ 4.70415723 -3.85980164  0.          0.        ]]"
3,"[ 0.90025034  1.04833073  0.23783065 -0.85304626  1.30767267 -0.1138023
  0.97659732 -0.24592413 -0.216537    0.15831505  0.        ]",-0.561371,[-1.67183646 -0.35250254],-0.0582340262497,[-1.65127063 -1.05317879],[-0.45279548 -0.43839875],"[[ 0.11265074 -0.24250622  0.15110555 -0.01320446]
 [ 7.33646705  0.17523306  0.          0.        ]]"
4,"[ 0.87317039  1.04544823  0.39972317 -0.87692792  1.30767131 -0.11380226
  0.77676434 -0.49044646 -0.22487996  0.4098339   0.        ]",-0.73823,[-2.07587806  0.98056116],-0.064423214526,[-1.27003217 -0.60690403],[-0.45279548 -0.43839875],"[[ 0.21823851 -0.25302441  0.15110555 -0.01320446]
 [ 3.23596199 -1.22240646  0.          0.        ]]"
5,"[ 0.86449824  1.04945875  0.43662215 -0.84338297  1.30766995 -0.11380221
  0.58078526  0.19333562 -0.22954461  0.49040104  0.        ]",-0.58659,[-1.64191983 -1.34189127],-0.0674828985412,[-0.90428823 -1.31201541],[-0.45279548 -0.43839875],"[[ 0.24260954 -0.23825868  0.15110555 -0.01320446]
 [-0.7854651   2.68594744  0.          0.        ]]"
6,"[ 0.88285228  1.05291153  0.352718   -0.81267     1.30766858 -0.11380217
  0.38883039 -0.50844842 -0.21907524  0.36988653  0.        ]",-0.733495,[ 1.09297311  0.1317559 ],-0.0634451709977,[ 0.52922255  0.10482547],[-0.45279548 -0.43839875],"[[ 0.18738062 -0.22478589  0.15110555 -0.01320446]
 [-4.72431822 -1.32530136  0.          0.        ]]"
7,"[ 0.89625606  1.04743519  0.27004055 -0.86055169  1.30766722 -0.11380212
  0.58616027 -0.41285336 -0.21675115  0.20647366  0.        ]",-0.698407,[ 1.26999023  0.00402977],-0.0590415004316,[-0.05702349 -0.19660705],[-0.45279548 -0.43839875],"[[ 0.13352058 -0.24580973  0.15110555 -0.01320446]
 [-0.67516302 -0.77890169  0.          0.        ]]"
8,"[ 0.89026203  1.04315458  0.31053517 -0.8951912   1.30766586 -0.11380208
  0.77959729 -0.4076276  -0.21917413  0.25248835  0.        ]",-0.646652,[-0.5592792   0.13602408],-0.0598281763581,[-1.01838374 -0.57741296],[-0.45279548 -0.43839875],"[[ 0.15984224 -0.26108816  0.15110555 -0.01320446]
 [ 3.29411436 -0.74903341  0.          0.        ]]"
9,"[ 0.87817148  1.04038966  0.37634986 -0.91647636  1.3076645  -0.11380203
  0.66858942 -0.31065029 -0.22358448  0.34810062  0.        ]",-0.655535,[-0.23019676 -0.08917292],-0.062245486671,[-0.77488577 -0.62936407],[-0.45279548 -0.43839875],"[[ 0.20287029 -0.27050731  0.15110555 -0.01320446]
 [ 1.01627538 -0.19473312  0.          0.        ]]"
