timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89307863  0.98595089  0.02366272 -0.08567784  1.20012334  1.16545694
  0.55498777 -0.2571225  -0.14894641 -1.71955722  0.        ]",-2.98617,[ 4.22003907  0.99561104],-0.145182826331,[ 3.45904517  0.62689841],[-0.54244298 -0.59643286],"[[-0.01048573  0.09732598  0.1386047   0.13514321]
 [-0.00298148  0.00225407  0.          0.        ]]"
1,"[  8.92476645e-01   9.80615336e-01   8.48989912e-02   7.80845372e-05
   1.20012254e+00   1.16545620e+00   7.45048142e-01   4.73184039e-01
  -1.60620420e-01  -1.54781641e+00   0.00000000e+00]",-2.96365,[ 1.95333253 -1.35303942],-0.133739798943,[ 1.97031569 -0.92629099],[-0.54244298 -0.59643286],"[[ 0.02913054  0.13690868  0.1386047   0.13514321]
 [ 3.95145256  3.94288715  0.          0.        ]]"
2,"[ 0.8755795   0.97374211  0.26642807  0.08267997  1.20012175  1.16545545
  0.93149787 -0.27538389 -0.21401773 -1.16045636  0.        ]",-2.43284,[ 0.93565783 -0.19889538],-0.107307022724,[ 0.53216785 -0.51039815],[-0.54244298 -0.59643286],"[[ 0.14708198  0.17524013  0.1386047   0.13514321]
 [ 7.83076586 -0.09628061  0.          0.        ]]"
3,"[ 0.80030649  0.97566221  0.55436664  0.06156145  1.20012096  1.16545471
  1.1019649  -0.42124948 -0.34438442 -0.65638948  0.        ]",-1.92691,[-1.68989611 -0.80786157],-0.0712125328717,[-1.34441853 -1.05402505],[-0.54244298 -0.59643286],"[[  0.33928321   0.16541761   0.1386047    0.13514321]
 [ 11.37754422  -0.88335134   0.           0.        ]]"
4,"[ 0.67387049  0.98367597  0.81456247 -0.04550261  1.20012017  1.16545397
  0.90107513 -1.01054457 -0.50766774 -0.25546731  0.        ]",-1.51846,[-1.90596312  0.08342774],-0.0409310451272,[-1.01476121 -0.20717427],[-0.54244298 -0.59643286],"[[ 0.52489758  0.115847    0.1386047   0.13514321]
 [ 7.19780789 -4.06310629  0.          0.        ]]"
5,"[ 0.58262613  0.99054264  0.94779909 -0.21321336  1.20011938  1.16545323
  0.70409375 -0.93412307 -0.58298681 -0.10736475  0.        ]",-1.38746,[-0.07383716  0.69075295],-0.0299936175943,[-0.4398903  -0.15489611],[-0.54244298 -0.59643286],"[[ 0.62773302  0.03872219  0.1386047   0.13514321]
 [ 3.0993874  -3.65074935  0.          0.        ]]"
6,"[ 0.52450685  0.99138518  1.01931617 -0.3110283   1.20011859  1.16545248
  0.68705607 -0.41381429 -0.62925703 -0.02840751  0.        ]",-1.39811,[-0.04150409 -1.77888989],-0.0244347818763,[-0.79654568 -1.04946244],[-0.54244298 -0.59643286],"[[ 0.6861641  -0.00612412  0.1386047   0.13514321]
 [ 2.74490437 -0.84323841  0.          0.        ]]"
7,"[ 0.46836925  0.98915052  1.08098234 -0.43403387  1.2001178   1.16545174
  0.67662861 -1.14452402 -0.66210601  0.02168779  0.        ]",-1.38953,[-0.99499075  0.06458405],-0.021128293639,[-0.58822811  0.12621674],[-0.54244298 -0.59643286],"[[ 0.73888552 -0.06254837  0.1386047   0.13514321]
 [ 2.52795459 -4.78604643  0.          0.        ]]"
8,"[ 0.45671276  0.97762334  1.0929958  -0.63389552  1.200117    1.165451
  0.48503999 -1.07928421 -0.61465282 -0.06619283  0.        ]",-1.28128,[ 0.4331067   0.30391722],-0.0262719460685,[ 0.53326547  0.49848205],[-0.54244298 -0.59643286],"[[ 0.74944975 -0.15473729  0.1386047   0.13514321]
 [-1.45826437 -4.4340252   0.          0.        ]]"
9,"[ 0.46960397  0.96090475  1.0796931  -0.79601871  1.20011621  1.16545026
  0.56874894 -0.84011817 -0.55469018 -0.1896596   0.        ]",-1.31641,[ 0.06461417  0.14192119],-0.0346907803,[ 0.26569542  0.17153922],[-0.54244298 -0.59643286],"[[ 0.73775904 -0.23046978  0.1386047   0.13514321]
 [ 0.28340069 -3.14352174  0.          0.        ]]"
10,"[ 0.46060765  0.9441964   1.08900805 -0.91538753  1.20011542  1.16544951
  0.58075289 -0.72445694 -0.53492065 -0.24574877  0.        ]",-1.34104,[-0.6647299  -0.40391697],-0.0382635460868,[ 0.25243992  0.06811866],[-0.54244298 -0.59643286],"[[ 0.74593296 -0.28707852  0.1386047   0.13514321]
 [ 0.53316103 -2.51943201  0.          0.        ]]"
11,"[ 0.47794695  0.92027548  1.07091391 -1.05188047  1.20011463  1.16544877
  0.45388473 -1.01143001 -0.48643995 -0.37368021  0.        ]",-1.34936,[ 1.18654497  2.09289852],-0.0473065430983,[ 1.27681255  0.92145741],[-0.54244298 -0.59643286],"[[ 0.7301121  -0.35300341  0.1386047   0.13514321]
 [-2.10647269 -4.06790012  0.          0.        ]]"
12,"[ 0.48015526  0.90309134  1.06856703 -1.13482418  1.20011384  1.16544803
  0.64595044 -0.26295961 -0.46811045 -0.43611974  0.        ]",-1.42604,[ 0.38547924 -0.98008451],-0.0515166503354,[ 0.10037748 -0.46920976],[-0.54244298 -0.59643286],"[[ 0.72807701 -0.39384051  0.1386047   0.13514321]
 [ 1.8896779  -0.02926266  0.          0.        ]]"
13,"[ 0.42133042  0.88476919  1.1279599  -1.21376793  1.20011305  1.16544728
  0.71751706 -0.98215753 -0.51028883 -0.36498858  0.        ]",-1.3383,[ 0.91053195  1.03790641],-0.0450677287688,[-0.15369797  0.5382092 ],[-0.54244298 -0.59643286],"[[ 0.78081047 -0.43336204  0.1386047   0.13514321]
 [ 3.3787086  -3.90995228  0.          0.        ]]"
14,"[ 0.29727466  0.86576361  1.23512869 -1.28775534  1.20011225  1.16544654
  0.88736236 -0.23422049 -0.61604918 -0.17957091  0.        ]",-1.41966,[-2.47576899 -1.2723107 ],-0.0290171628573,[-1.65855265 -1.01048303],[-0.54244298 -0.59643286],"[[ 0.88384056 -0.47106919  0.1386047   0.13514321]
 [ 6.9125412   0.12580621  0.          0.        ]]"
15,"[ 0.17016888  0.84556972  1.32463096 -1.35940886  1.20011146  1.1654458
  0.69072058 -0.96821763 -0.72547411 -0.01924673  0.        ]",-1.36383,[-0.57570011  0.62773964],-0.0150689019557,[-0.78459394  0.40554735],[-0.54244298 -0.59643286],"[[ 0.98104176 -0.50829029  0.1386047   0.13514321]
 [ 2.8211926  -3.83473673  0.          0.        ]]"
16,"[ 0.1250039   0.81564834  1.3523005  -1.45515387  1.20011067  1.16544506
  0.57852972 -0.49334336 -0.74487447 -0.01901474  0.        ]",-1.34815,[ 0.15861474  0.05361419],-0.013198880381,[-0.39506343 -0.07234323],[-0.54244298 -0.59643286],"[[ 1.01404537 -0.55927604  0.1386047   0.13514321]
 [ 0.48693955 -1.2723862   0.          0.        ]]"
17,"[ 0.10285526  0.80127114  1.3651514  -1.49749671  1.20010988  1.16544431
  0.60822215 -0.44937166 -0.75533342 -0.01731527  0.        ]",-1.48558,[-1.70659203  0.41297903],-0.0121750772636,[-0.55818933 -0.13713658],[-0.54244298 -0.59643286],"[[ 1.02998261 -0.58234323  0.1386047   0.13514321]
 [ 1.10472854 -1.03512228  0.          0.        ]]"
18,"[ 0.12761148  0.79867689  1.35075485 -1.50491184  1.20010909  1.16544357
  0.41699952 -0.14226085 -0.72923579 -0.05974205  0.        ]",-1.35073,[ 0.2175019  -0.29588181],-0.0153833117739,[ 0.32553494 -0.29646036],[-0.54244298 -0.59643286],"[[ 1.01215869 -0.58641919  0.1386047   0.13514321]
 [-2.87386961  0.62200137  0.          0.        ]]"
19,"[ 0.19325512  0.79903299  1.30969152 -1.50389522  1.2001083   1.16544283
  0.46110837 -0.36172448 -0.66662957 -0.16183327  0.        ]",-1.3545,[ 0.42306636  0.46801183],-0.0240981450056,[ 0.37306499  0.00470266],[-0.54244298 -0.59643286],"[[ 0.96388927 -0.58586055  0.1386047   0.13514321]
 [-1.95613258 -0.56219173  0.          0.        ]]"
20,"[ 0.2223965   0.80376072  1.29003523 -1.49030913  1.20010751  1.16544208
  0.54338007 -0.01633568 -0.64226921 -0.19945335  0.        ]",-1.36381,[ 0.61734088 -0.07703938],-0.0275719549433,[-0.08293414 -0.63442826],[-0.54244298 -0.59643286],"[[ 0.94194117 -0.57840563  0.1386047   0.13514321]
 [-0.24437462  1.30147348  0.          0.        ]]"
21,"[ 0.19630562  0.81782654  1.30767459 -1.44853464  1.20010671  1.16544134
  0.66100074 -0.07780397 -0.67674396 -0.12499458  0.        ]",-1.37637,[-0.73963825 -0.70491625],-0.0219396170323,[-0.78415042 -0.81143522],[-0.54244298 -0.59643286],"[[ 0.96160755 -0.55570399  0.1386047   0.13514321]
 [ 2.20285907  0.96979992  0.          0.        ]]"
22,"[ 0.17714569  0.81243884  1.32016819 -1.46478084  1.20010592  1.1654406
  0.51831698 -0.59844886 -0.69134506 -0.10636869  0.        ]",-1.29605,[ 0.43996446 -0.28310936],-0.0200716872926,[ 0.08678687  0.21509865],[-0.54244298 -0.59643286],"[[ 0.97587903 -0.56449476  0.1386047   0.13514321]
 [-0.76583049 -1.83952002  0.          0.        ]]"
23,"[ 0.17403662  0.78191819  1.32215887 -1.55129763  1.20010513  1.16543986
  0.60271941 -0.79956523 -0.67381787 -0.16763646  0.        ]",-1.34476,[ 0.40547235  1.09768162],-0.0237291708845,[-0.14947465  0.51957738],[-0.54244298 -0.59643286],"[[ 0.97818178 -0.61217331  0.1386047   0.13514321]
 [ 0.9902595  -2.92471439  0.          0.        ]]"
24,"[ 0.12524438  0.76970392  1.3521502  -1.58356524  1.20010434  1.16543911
  0.67880994 -0.05511234 -0.71187837 -0.11678956  0.        ]",-1.38262,[-0.88813177 -0.70341206],-0.0186359488357,[-0.89023888 -0.73028326],[-0.54244298 -0.59643286],"[[ 1.01387115 -0.63036426  0.1386047   0.13514321]
 [ 2.57341206  1.09223636  0.          0.        ]]"
25,"[ 0.10340985  0.76539822  1.36482692 -1.59464905  1.20010355  1.16543837
  0.50753444 -0.57506937 -0.72974137 -0.09246171  0.        ]",-1.36512,[ 0.27246813  0.94661981],-0.0162651795602,[ 0.11097724  0.33894622],[-0.54244298 -0.59643286],"[[ 1.02958507 -0.63666904  0.1386047   0.13514321]
 [-0.99015837 -1.71337045  0.          0.        ]]"
26,"[ 0.11566953  0.76791284  1.35776264 -1.58818995  1.20010276  1.16543763
  0.56022181  0.12579782 -0.71975122 -0.10588291  0.        ]",-1.32704,[ 0.56879932 -1.11544818],-0.0175805928946,[-0.39429542 -0.81960523],[-0.54244298 -0.59643286],"[[ 1.02078058 -0.63299274  0.1386047   0.13514321]
 [ 0.1060639   2.06839731  0.          0.        ]]"
27,"[ 0.08112354  0.76874529  1.37730994 -1.5860391   1.20010197  1.16543688
  0.6683425  -0.61575715 -0.75302071 -0.05282203  0.        ]",-1.41525,[-1.10120561  0.4346268 ],-0.0130330072424,[-0.73420244  0.14974028],[-0.54244298 -0.59643286],"[[ 1.04547251 -0.63177132  0.1386047   0.13514321]
 [ 2.35563764 -1.93291521  0.          0.        ]]"
28,"[ 0.07131591  0.75423893  1.38266091 -1.62271011  1.20010117  1.16543614
  0.47592632 -0.28946992 -0.75295004 -0.06743209  0.        ]",-1.36815,[ 0.0180556   0.20557322],-0.0134394660713,[ 0.12064288 -0.02040365],[-0.54244298 -0.59643286],"[[ 1.05241775 -0.65276495  0.1386047   0.13514321]
 [-1.64778602 -0.17232258  0.          0.        ]]"
29,"[ 0.116055    0.75755943  1.35753505 -1.6144538   1.20010038  1.1654354
  0.4809126  -0.13798868 -0.71309413 -0.12735691  0.        ]",-1.37939,[-1.00601991 -0.52480036],-0.0189253329552,[ 0.12836534 -0.26002827],[-0.54244298 -0.59643286],"[[ 1.02050295 -0.64801048  0.1386047   0.13514321]
 [-1.54403764  0.64504524  0.          0.        ]]"
30,"[ 0.21142866  0.75191547  1.29753004 -1.62843283  1.20009959  1.16543466
  0.29226675 -0.52520898 -0.62387746 -0.29119938  0.        ]",-1.34118,[ 1.61103184  1.23210287],-0.0330913739111,[ 1.37142372  0.66698569],[-0.54244298 -0.59643286],"[[ 0.95024185 -0.65607306  0.1386047   0.13514321]
 [-5.46901517 -1.4443327   0.          0.        ]]"
