timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89318473  0.94724603  0.0644872  -0.4000911   0.08568649 -0.17423489
  0.48872863 -0.24853138  1.23952706  0.32523841  0.        ]",-2.69191,[-1.11432982  1.51682977],-0.201222716588,[-0.79670644  1.05701685],[-0.77933091 -0.73500806],"[[ 0.02193979 -0.01457616  0.01007656 -0.02006162]
 [ 0.00469386 -0.00201088  0.          0.        ]]"
1,"[ 0.89332451  0.94699208  0.00360152 -0.31871319  0.08568648 -0.17423485
  0.2936365   0.53145573  1.23961997  0.26468207  0.        ]",-2.64472,[-0.28953957  1.1236735 ],-0.200816707079,[-0.11049912  0.88020325],[-0.77933091 -0.73500806],"[[-0.01767321  0.02512731  0.01007656 -0.02006162]
 [-3.95281208  3.9591509   0.          0.        ]]"
2,"[ 0.88402152  0.93497026 -0.13408292 -0.07757073  0.08568646 -0.17423482
  0.24095265  1.29577812  1.23262714  0.17510398  0.        ]",-2.5231,[-0.79407456  0.76714513],-0.199717891076,[-0.11065067  0.64610261],[-0.77933091 -0.73500806],"[[-0.10745215  0.14325584  0.01007656 -0.02006162]
 [-5.02151974  7.84076164  0.          0.        ]]"
3,"[ 0.84668782  0.88242857 -0.3322436   0.29207536  0.08568644 -0.17423478
  0.090937    1.8635555   1.2033424   0.0696722   0.        ]",-2.53704,[ 0.74737968  1.9190794 ],-0.196748110916,[ 0.43108761  0.65630633],[-0.77933091 -0.73500806],"[[ -2.38414891e-01   3.29002011e-01   1.00765566e-02  -2.00616158e-02]
 [ -8.06463451e+00   1.07242246e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.78231432  0.74863796 -0.52286631  0.75496477  0.08568643 -0.17423475
  0.24448798  2.6011817   1.13760375  0.08276664  0.        ]",-2.22419,[-1.18664705  1.06800698],-0.190872948275,[-0.80287147 -0.2007069 ],[-0.77933091 -0.73500806],"[[ -3.68456398e-01   5.81071659e-01   1.00765566e-02  -2.00616158e-02]
 [ -4.94980381e+00   1.44702774e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.68569506  0.48220425 -0.71448341  1.2447652   0.08568641 -0.17423472
  0.0542263   3.324662    1.0031683   0.19442239  0.        ]",-1.95197,[-0.66707432 -0.76778556],-0.179241553812,[-0.72597778 -1.08200717],[-0.77933091 -0.73500806],"[[ -5.06175672e-01   9.07342719e-01   1.00765566e-02  -2.00616158e-02]
 [ -8.80932052e+00   1.81445135e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.4961222   0.13421306 -0.9677786   1.56586584  0.08568639 -0.17423468
 -0.06726478  2.65535717  0.80579635  0.1344176   0.        ]",-1.97589,[ 0.21958205 -0.71998049],-0.161260547217,[ 0.10522748 -0.85520422],[-0.77933091 -0.73500806],"[[ -7.07087237e-01   1.23612989e+00   1.00765566e-02  -2.00616158e-02]
 [ -1.12738045e+01   1.47454607e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.23796891 -0.17724612 -1.19365851  1.6743803   0.08568638 -0.17423465
 -0.01342187  2.03638027  0.60113609 -0.02085315  0.        ]",-1.92522,[ 0.01514486 -0.59815   ],-0.142515287382,[ 0.43704185 -0.83300602],[-0.77933091 -0.73500806],"[[ -9.21604694e-01   1.49949935e+00   1.00765566e-02  -2.00616158e-02]
 [ -1.01815850e+01   1.16019848e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ -4.58804401e-02  -4.26081524e-01  -1.35453753e+00   1.66102718e+00
   8.56863620e-02  -1.74234613e-01  -5.35482659e-04   1.52469465e+00
   4.07331148e-01  -1.74334334e-01   0.00000000e+00]",-1.89204,[ 0.52606704 -0.44257273],-0.125455587306,[ 0.77810138 -0.82814074],[-0.77933091 -0.73500806],"[[-1.12261351  1.70546636  0.01007656 -0.02006162]
 [-9.92018073  9.00338293  0.          0.        ]]"
9,"[-0.31786108 -0.61597282 -1.44957315  1.59082375  0.08568635 -0.17423458
  0.11178166  1.14441341  0.23470656 -0.29017176  0.        ]",-1.8931,[ 1.16551814 -1.08584043],-0.110899443943,[ 0.66607052 -0.99519038],[-0.77933091 -0.73500806],"[[-1.2981578   1.86615656  0.01007656 -0.02006162]
 [-7.64179398  7.07211828  0.          0.        ]]"
