timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89398294  0.99601774  0.04528465 -0.3221857  -0.94856424  1.06559957
  0.56076655 -0.25846306  2.39593838 -1.66985528  0.        ]",-3.45945,[ 4.15353297  6.02753144],-0.34292747816,[ 4.40053034  5.16676712],[-0.54748964 -0.5774076 ],"[[ 0.00205593 -0.01299082 -0.10958191  0.12338523]
 [ 0.00398488  0.00046447  0.          0.        ]]"
1,"[ 0.89256637  0.99570356  0.10674764 -0.23497021 -0.94856374  1.06559894
  0.75057579  0.47157182  2.39247268 -1.4982666   0.        ]",-3.49415,[ 3.31221861  3.96446615],-0.338206701793,[ 3.42601085  4.52385044],[-0.54748964 -0.5774076 ],"[[ 0.04180989  0.02673077 -0.10958191  0.12338523]
 [ 3.95825125  3.95850876  0.          0.        ]]"
2,"[ 0.87327265  0.98408042  0.28829396  0.02325008 -0.94856323  1.0655983
  0.93663451  1.18715659  2.33117884 -0.99579978  0.        ]",-3.36784,[ 1.96353557  3.12220237],-0.321972426837,[ 2.19916224  3.60011697],[-0.54748964 -0.5774076 ],"[[ 0.15986506  0.14482727 -0.10958191  0.12338523]
 [ 7.83438664  7.83821117  0.          0.        ]]"
3,"[ 0.79288183  0.93041246  0.57920484  0.4381081  -0.94856273  1.06559767
  1.11903001  1.88856563  2.07197199 -0.23674351  0.        ]",-3.09941,[ 0.30878698  2.11054453],-0.288466040697,[ 0.22443852  2.04911995],[-0.54748964 -0.5774076 ],"[[  0.35467654   0.33974693  -0.10958191   0.12338523]
 [ 11.63421125  11.64106593   0.           0.        ]]"
4,"[ 0.61273213  0.78883144  0.91191192  0.96423804 -0.94856223  1.06559704
  1.16660405  2.57625094  1.49430135  0.49164451  0.        ]",-2.61175,[-1.56628856 -0.85656895],-0.234114406531,[-1.4605056  -0.11163625],[-0.54748964 -0.5774076 ],"[[  0.59730301   0.60997747  -0.10958191   0.12338523]
 [ 12.62532803  15.36953378   0.           0.        ]]"
5,"[ 0.39238988  0.57879239  1.15973309  1.39919082 -0.94856173  1.06559641
  0.96482981  1.89475288  0.82427916  0.79497608  0.        ]",-2.00316,[-1.30315549 -0.65326042],-0.175734152749,[-1.3202492 -0.8252281],[-0.54748964 -0.5774076 ],"[[  0.80763607   0.8802962   -0.10958191   0.12338523]
 [  8.42181459  11.67464842   0.           0.        ]]"
6,"[ 0.23455574  0.38284614  1.28620676  1.64868827 -0.94856123  1.06559577
  0.7669881   1.37522653  0.36778704  0.76804372  0.        ]",-1.51692,[-1.44143437 -0.26184291],-0.133558767951,[-1.03232801 -1.18993437],[-0.54748964 -0.5774076 ],"[[ 0.93472078  1.08552804 -0.10958191  0.12338523]
 [ 4.30022325  8.85792079  0.          0.        ]]"
7,"[ 0.17417868  0.20856184  1.32666969  1.79054613 -0.94856073  1.06559514
  0.57300198  1.15183774  0.12897536  0.63900886  0.        ]",-1.2652,[-1.47590084 -0.9037145 ],-0.108352868176,[-0.32692987 -1.24064815],[-0.54748964 -0.5774076 ],"[[ 0.98017904  1.25053472 -0.10958191  0.12338523]
 [ 0.25895246  7.64676995  0.          0.        ]]"
8,"[ 0.22026509  0.08039974  1.29613817  1.85633419 -0.94856023  1.06559451
  0.38285134  0.46407824  0.08838396  0.53484218  0.        ]",-1.08901,[ 0.32990708 -0.64064674],-0.101588392361,[ 0.60253483 -0.4157277 ],[-0.54748964 -0.5774076 ],"[[ 0.9456135   1.36605764 -0.10958191  0.12338523]
 [-3.70241564  3.91792058  0.          0.        ]]"
9,"[ 0.2977987   0.02144748  1.23940133  1.87667212 -0.94855973  1.06559388
  0.44905952 -0.01816423  0.14395386  0.49337651  0.        ]",-1.03793,[ 1.25219629 -0.21924574],-0.105550423745,[ 0.56340849  0.03722095],[-0.54748964 -0.5774076 ],"[[ 0.88540412  1.41818291 -0.10958191  0.12338523]
 [-2.32311109  1.3033299   0.          0.        ]]"
10,"[ 0.30569323  0.00200878  1.23321536  1.88205728 -0.94855923  1.06559324
  0.64123195 -0.18319272  0.13996639  0.47719181  0.        ]",-1.08425,[ 0.05333962 -0.29224763],-0.10478181722,[-0.09434132 -0.09143078],[-0.54748964 -0.5774076 ],"[[ 0.87911011  1.43527221 -0.10958191  0.12338523]
 [ 1.68038252  0.4085892   0.          0.        ]]"
