timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89212429  0.93684673 -0.06235358 -0.45539167 -1.60445357 -1.26001084
  0.46104369 -0.24584665  3.48623082  2.03604196  0.        ]",-5.14011,[-4.56063618 -1.19113222],-0.415079574254,[-4.46739292 -0.728185  ],[-0.81548476 -0.77740389],"[[-0.05905814 -0.0296399  -0.18477381 -0.14573631]
 [-0.00284001 -0.00430109  0.          0.        ]]"
1,"[ 0.88691681  0.93441284 -0.12312406 -0.53528728 -1.60445261 -1.26001029
  0.26147134 -1.04254424  3.46985381  1.83424395  0.        ]",-5.05102,[-3.75907749 -0.09879453],-0.409923378119,[-3.85779428 -0.45637071],[-0.81548476 -0.77740389],"[[-0.09878947 -0.06943747 -0.18477381 -0.14573631]
 [-3.95713435 -3.96226924  0.          0.        ]]"
2,"[ 0.8560928   0.92318612 -0.30190221 -0.69980072 -1.60445165 -1.26000975
  0.06577322 -1.10518992  3.3819833   1.30896387  0.        ]",-4.50468,[-3.76322157 -0.34291405],-0.394224766917,[-2.87799144 -0.30342454],[-0.81548476 -0.77740389],"[[-0.21683647 -0.15180546 -0.18477381 -0.14573631]
 [-7.83466553 -4.27349289  0.          0.        ]]"
3,"[ 0.75613753  0.89898591 -0.58575559 -0.89320542 -1.60445068 -1.2600092
 -0.12604043 -1.36115909  3.13251239  0.56673611  0.        ]",-4.14282,[-1.8003904   0.22382483],-0.365202873595,[-1.63015413  0.69984901],[-0.81548476 -0.77740389],"[[ -0.4116617   -0.25003429  -0.18477381  -0.14573631]
 [-11.63523038  -5.54514224   0.           0.        ]]"
4,"[ 0.52341551  0.86212261 -0.93870627 -1.08684608 -1.60444972 -1.26000865
 -0.31411091 -1.160335    2.6252074  -0.23009165  0.        ]",-4.13476,[ 0.48674987  2.61303567],-0.31901551166,[-0.28544521  1.86799693],[-0.81548476 -0.77740389],"[[ -0.6817542   -0.35092729  -0.18477381  -0.14573631]
 [-15.36162866  -4.54745714   0.           0.        ]]"
5,"[ 0.17697016  0.83929914 -1.2345757  -1.18092248 -1.60444876 -1.2600081
 -0.2016741  -0.34528999  1.99625707 -0.75058395  0.        ]",-3.67392,[ 0.19682539  1.49275885],-0.267440331542,[-0.29549265  1.79140973],[-0.81548476 -0.77740389],"[[ -0.96663503  -0.40125026  -0.18477381  -0.14573631]
 [-13.13382538  -0.49834074   0.           0.        ]]"
6,"[-0.19441791  0.85319208 -1.41217481 -1.12532665 -1.60444779 -1.26000756
 -0.14933624  0.45369534  1.46330761 -0.97123823  0.        ]",-3.19386,[ 0.02078398  0.21094631],-0.224737241076,[-0.48795578  1.34018731],[-0.81548476 -0.77740389],"[[ -1.21890714  -0.37139137  -0.18477381  -0.14573631]
 [-12.09681262   3.47099191   0.           0.        ]]"
7,"[-0.57966449  0.88429802 -1.49638123 -0.97886316 -1.60444683 -1.26000701
 -0.13311949  0.60800859  0.99676129 -1.03051371  0.        ]",-3.10045,[ 0.12125363  1.03082661],-0.186782844066,[ 0.16599986  1.33896303],[-0.81548476 -0.77740389],"[[ -1.45761952  -0.29427965  -0.18477381  -0.14573631]
 [-11.77549716   4.23761552   0.           0.        ]]"
8,"[-0.95849652  0.9194503  -1.49602717 -0.73717239 -1.60444587 -1.26000646
 -0.0972248   1.38811689  0.60842617 -0.98756532  0.        ]",-2.81017,[-0.14239911  0.03322284],-0.154063152563,[ 0.20343897  0.72821623],[-0.81548476 -0.77740389],"[[ -1.68599364  -0.1706425   -0.18477381  -0.14573631]
 [-11.06428661   8.11316967   0.           0.        ]]"
9,"[-1.32171531  0.93734033 -1.41838983 -0.41324277 -1.6044449  -1.26000591
 -0.11460728  1.38230019  0.28392827 -0.87232156  0.        ]",-2.59479,[ 0.86669563  0.50351136],-0.125137728958,[ 0.97287315  0.56863546],[-0.81548476 -0.77740389],"[[ -1.91073484e+00  -8.66885703e-03  -1.84773811e-01  -1.45736312e-01]
 [ -1.14087003e+01   8.08427589e+00   0.00000000e+00   0.00000000e+00]]"
