timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.91551941  1.10442974  0.12320329 -0.45076359  0.11984835 -0.10298122
  0.63119168 -0.28225913  1.10019847  0.18485219  0.        ]",-1.2929,[ 0.28681757  0.51719273],-0.196945302117,[-0.35957754  0.73651147],[-0.42264086 -0.40502045],"[[ 0.03701559 -0.06428975  0.01334259 -0.01180254]
 [-0.00269623 -0.00313257  0.          0.        ]]"
1,"[ 0.91477302  1.10566175  0.14079417 -0.40240117  0.1198483  -0.10298118
  0.68662333  0.07204119  1.10011796  0.23950642  0.        ]",-1.15346,[-0.82084032  0.91845042],-0.197284661933,[-0.78433818  0.44608241],[-0.42264086 -0.40502045],"[[ 0.04833816 -0.04380926  0.01334259 -0.01180254]
 [ 1.13117992  2.04435997  0.          0.        ]]"
2,"[ 0.91545261  1.1061169   0.12495614 -0.22039594  0.11984825 -0.10298114
  0.52671718  0.69455272  1.09792187  0.3142092   0.        ]",-1.12408,[-0.28481859  0.2171512 ],-0.197701322124,[-0.56998795  0.22099075],[-0.42264086 -0.40502045],"[[ 0.03814367  0.03317267  0.01334259 -0.01180254]
 [-2.13973293  5.64183887  0.          0.        ]]"
3,"[ 0.91638854  1.09362208  0.04150063  0.06280033  0.1198482  -0.1029811
  0.47369015  0.82408193  1.09131898  0.33694392  0.        ]",-1.21161,[ 0.69868927  0.51190089],-0.197239518214,[-0.44185945  0.21052787],[-0.42264086 -0.40502045],"[[-0.01553386  0.15351991  0.01334259 -0.01180254]
 [-3.22440826  6.39038762  0.          0.        ]]"
4,"[ 0.91451485  1.05682689 -0.01463877  0.40090543  0.11984815 -0.10298105
  0.61189621  1.15274079  1.06828593  0.43538351  0.        ]",-0.96678,[-1.91317431 -0.69009204],-0.196059946918,[-1.27455974 -0.30573815],[-0.42264086 -0.40502045],"[[-0.05165771  0.30038404  0.01334259 -0.01180254]
 [-0.39736491  8.28970353  0.          0.        ]]"
5,"[ 0.90898314  1.001937   -0.08836179  0.70231905  0.1198481  -0.10298101
  0.41893616  0.65176201  1.03836966  0.49038362  0.        ]",-1.12725,[-0.97495544  0.1984211 ],-0.193780734216,[-0.36242881  0.3060078 ],[-0.42264086 -0.40502045],"[[-0.09920637  0.43713041  0.01334259 -0.01180254]
 [-4.34440146  5.39456416  0.          0.        ]]"
6,"[ 0.87802866  0.94129742 -0.279668    0.94097893  0.11984805 -0.10298097
  0.23456261  0.76945468  1.02297422  0.3327618   0.        ]",-1.1618,[ 0.89377856  2.35748751],-0.189955075508,[ 0.54216927  0.66917294],[-0.42264086 -0.40502045],"[[-0.22393366  0.55184612  0.01334259 -0.01180254]
 [-8.11579973  6.07470938  0.          0.        ]]"
7,"[ 0.82341691  0.8360921  -0.4663621   1.24598399  0.119848   -0.10298093
  0.41520594  1.43357487  0.97774979  0.23336039  0.        ]",-0.945396,[-0.39778624 -0.71381382],-0.184218761474,[-0.40647832  0.01572844],[-0.42264086 -0.40502045],"[[-0.34917631  0.71184729  0.01334259 -0.01180254]
 [-4.42069911  9.91264916  0.          0.        ]]"
8,"[ 0.76121252  0.70254471 -0.61422405  1.52353173  0.11984795 -0.10298088
  0.34258722  0.91059796  0.91441847  0.19860596  0.        ]",-0.963264,[-0.32490712  0.46259056],-0.177231044755,[ 0.21943721  0.47252613],[-0.42264086 -0.40502045],"[[-0.45249349  0.87977709  0.01334259 -0.01180254]
 [-5.90612629  6.89038482  0.          0.        ]]"
9,"[ 0.6621273   0.56162418 -0.78959719  1.7341429   0.1198479  -0.10298084
  0.2854215   1.20397928  0.84339648  0.09472127  0.        ]",-0.890446,[ 0.32623802  0.92793574],-0.169186702094,[ 0.33971393  0.42612535],[-0.42264086 -0.40502045],"[[-0.58234817  1.03459596  0.01334259 -0.01180254]
 [-7.07545951  8.58583375  0.          0.        ]]"
