timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.09186358  1.67163147 -0.07235414 -0.83070549 -1.58851931  1.31482177
  0.55014445 -0.28565306  2.41429044 -1.42332966  0.        ]",-1.75673,[ 1.17924549  3.98726105],-0.433841745591,[ 0.85140079  2.07895803],[-0.07142007 -0.20729154],"[[-0.08958243 -0.08552524 -0.18566013  0.15441634]
 [-0.00442519  0.00118121  0.          0.        ]]"
1,"[ 1.09567707  1.67488185 -0.01237444 -0.73738292 -1.58850104  1.31481006
  0.84105189  0.25675443  2.42419383 -1.32590747  0.        ]",-1.69657,[-0.1230347   1.85841659],-0.430033085491,[ 0.69596851  1.93899775],[-0.07142007 -0.20729154],"[[-0.04999494 -0.04578942 -0.18566013  0.15441634]
 [ 3.95000927  3.95921514  0.          0.        ]]"
2,"[ 1.09702244  1.67289466  0.09895416 -0.45952823 -1.58848278  1.31479835
  0.79938437  0.78866143  2.42482183 -1.10641958  0.        ]",-1.58265,[ 1.69486741  2.49710978],-0.41972896046,[ 0.51828802  1.77771008],[-0.07142007 -0.20729154],"[[ 0.02332289  0.07233849 -0.18566013  0.15441634]
 [ 3.3836719   7.84063753  0.          0.        ]]"
3,"[ 1.08570936  1.63159364  0.26043775 -0.00794628 -1.58846451  1.31478664
  1.08537787  1.30979264  2.36393365 -0.77608308  0.        ]",-1.4435,[ 1.20580631  1.86341412],-0.398708930526,[ 0.25895649  1.56476212],[-0.07142007 -0.20729154],"[[  0.13000178   0.26730637  -0.18566013   0.15441634]
 [  7.271343    11.64347724   0.           0.        ]]"
4,"[ 1.0298375   1.49915531  0.53219423  0.57558781 -1.58844625  1.31477493
  1.36576677  1.82058532  2.1380329  -0.32675297  0.        ]",-1.19445,[ 0.54015496  1.87605919],-0.355631306169,[-0.0330907   1.29611897],[-0.07142007 -0.20729154],"[[  0.31366909   0.5375754   -0.18566013   0.15441634]
 [ 11.08290051  15.37098648   0.           0.        ]]"
5,"[ 0.88989561  1.2192251   0.8633616   1.18693694 -1.58842798  1.31476323
  1.5068917   2.32130779  1.67323854  0.04533929  0.        ]",-0.85861,[-2.70793639  0.41375487],-0.285524883718,[-0.26345116  1.00204396],[-0.07142007 -0.20729154],"[[  0.55457331   0.88165942  -0.18566013   0.15441634]
 [ 13.00146478  19.02520576   0.           0.        ]]"
6,"[ 0.7045896   0.78731521  1.12345495  1.62171088 -1.58840972  1.31475152
  1.19707726  2.49423669  1.13485861  0.09078671  0.        ]",-0.365748,[ 0.89944869  1.56361701],-0.207258142921,[-0.27571958  0.79354179],[-0.07142007 -0.20729154],"[[  0.77234999   1.27482918  -0.18566013   0.15441634]
 [  8.79019331  20.28754753   0.           0.        ]]"
7,"[ 0.4816483   0.23944442  1.32678818  1.69916726 -1.58839146  1.31473981
  1.44637711  2.98154847  0.68937741 -0.1970644   0.        ]",-0.221815,[-0.04373567  0.33916578],-0.143841699949,[-0.31774193  0.56112409],[-0.07142007 -0.20729154],"[[  0.98215221   1.71626684  -0.18566013   0.15441634]
 [ 12.17920418  23.84436714   0.           0.        ]]"
8,"[ 0.186611   -0.31902189  1.49076091  1.27065807 -1.5883732   1.3147281
  1.4162318   3.10070677  0.50031646 -0.71539762  0.        ]",-0.199069,[ 2.31550256 -0.38967014],-0.146066509552,[-0.26578984  0.41340244],[-0.07142007 -0.20729154],"[[  1.22162803   2.20188654  -0.18566013   0.15441634]
 [ 11.76961671  24.71472121   0.           0.        ]]"
9,"[-0.18140616 -0.69976632  1.57797256  0.42746786 -1.58835494  1.3147164
  1.6905537   2.82207991  0.65318749 -1.16332805  0.        ]",-0.51749,[-0.83097465  0.5035011 ],-0.202043263457,[-0.23010102  0.35960075],[-0.07142007 -0.20729154],"[[  1.49443969   2.67578515  -0.18566013   0.15441634]
 [ 15.49887691  22.68195775   0.           0.        ]]"
