timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.90582075  1.06312863  0.05847582 -0.27835633 -1.25369052 -1.56980436
  0.60960202 -0.27256758  2.63060277  2.27298578  0.        ]",-3.39063,[-4.78389752 -2.45663374],-0.398990032449,[-4.78251028 -2.06420565],[-0.46550742 -0.47192654],"[[-0.00091533  0.00389649 -0.14505554 -0.18177731]
 [-0.00421577  0.00192253  0.          0.        ]]"
1,"[ 0.90452271  1.06241915 -0.00331704 -0.37039635 -1.25368935 -1.56980239
  0.41832997 -0.97085843  2.62671986  2.1165742   0.        ]",-3.2722,[-5.58228387 -2.4280802 ],-0.392995491521,[-4.09872675 -1.86427391],[-0.46550742 -0.47192654],"[[-0.04067387 -0.03577783 -0.14505554 -0.18177731]
 [-3.95847828 -3.95616886  0.          0.        ]]"
2,"[ 0.8860885   1.04990276 -0.18584007 -0.64292421 -1.25368818 -1.56980041
  0.23083697 -1.65532628  2.56728791  1.65883727  0.        ]",-2.95146,[-3.26113591 -1.18096829],-0.37268654241,[-2.9859364  -0.93584073],[-0.46550742 -0.47192654],"[[-0.15873358 -0.15382799 -0.14505554 -0.18177731]
 [-7.83461526 -7.83591681  0.          0.        ]]"
3,"[ 0.80874365  0.99569126 -0.47836513 -1.08020632 -1.25368701 -1.56979844
  0.04703474 -2.32623263  2.32096139  0.96854451  0.        ]",-2.41682,[-1.24755823  0.15120419],-0.331695093629,[-1.25764251  0.38026527],[-0.46550742 -0.47192654],"[[ -0.35354972  -0.3487022   -0.14505554  -0.18177731]
 [-11.63445136 -11.63881513   0.           0.        ]]"
4,"[ 0.61037487  0.88405701 -0.84799286 -1.54565735 -1.25368584 -1.56979647
 -0.13324725 -2.17964848  1.77857499  0.28965095  0.        ]",-1.99452,[ 0.34676477  1.47288559],-0.267248866204,[ 1.15330172  1.54442608],[-0.46550742 -0.47192654],"[[ -0.62363246  -0.57314271  -0.14505554  -0.18177731]
 [-15.36151164 -10.80796333   0.           0.        ]]"
5,"[ 0.29452571  0.76441607 -1.17137254 -1.86465211 -1.25368467 -1.56979449
 -0.05230017 -1.44334564  1.10295356 -0.05466548  0.        ]",-1.51658,[ 1.21228572  1.50168077],-0.196264800071,[ 1.80054009  1.56300032],[-0.46550742 -0.47192654],"[[ -0.91407339  -0.74742741  -0.14505554  -0.18177731]
 [-13.68805325  -6.63440859   0.           0.        ]]"
6,"[-0.01605273  0.6912472  -1.35621002 -2.01378562 -1.2536835  -1.56979252
  0.1520899  -0.72178653  0.58339203 -0.09235453  0.        ]",-1.03953,[ 2.3044931   1.17750468],-0.142446221776,[ 1.66119015  1.32563984],[-0.46550742 -0.47192654],"[[-1.14544036 -0.83907906 -0.14505554 -0.18177731]
 [-9.46259753 -2.5444168   0.          0.        ]]"
7,"[-0.23348649  0.68231121 -1.43519391 -2.03021918 -1.25368233 -1.56979055
  0.35246035 -0.01454407  0.30286015 -0.05350746  0.        ]",-0.72321,[ 1.51843176 -0.56468755],-0.113118987731,[ 1.0158112   0.74732125],[-0.46550742 -0.47192654],"[[-1.29313125 -0.84974509 -0.14505554 -0.18177731]
 [-5.32024098  1.46442586  0.          0.        ]]"
8,"[-0.33342783  0.68780946 -1.45992626 -2.02014244 -1.25368116 -1.56978857
  0.5489642  -0.41434211  0.19016521 -0.02781327  0.        ]",-0.732319,[ 1.48801009  1.10395063],-0.101299821347,[ 0.68443358  1.01439548],[-0.46550742 -0.47192654],"[[-1.35877645 -0.84319363 -0.14505554 -0.18177731]
 [-1.25781947 -0.80173839  0.          0.        ]]"
9,"[-0.31079124  0.70754595 -1.45492461 -1.98286038 -1.25367999 -1.5697866
  0.74148348  0.2867904   0.23743047 -0.05388286  0.        ]",-0.418131,[-0.72264827 -0.83644447],-0.106327928018,[-0.44051701  0.10478389],[-0.46550742 -0.47192654],"[[-1.34399965 -0.81935391 -0.14505554 -0.18177731]
 [ 2.7222295   3.17246946  0.          0.        ]]"
10,"[-0.27232424  0.73144396 -1.4456226  -1.93523492 -1.25367882 -1.56978463
  0.60063236 -0.30842455  0.31002509 -0.08632532  0.        ]",-0.631796,[ 0.37741978 -0.47515942],-0.114054916743,[ 0.32093289  0.77546215],[-0.46550742 -0.47192654],"[[-1.31877094 -0.78975529 -0.14505554 -0.18177731]
 [-0.18964436 -0.20136818  0.          0.        ]]"
11,"[-0.25527591  0.71303815 -1.44117145 -1.97215545 -1.25367765 -1.56978265
  0.6730717  -0.63973019  0.30989558 -0.07463528  0.        ]",-0.647324,[-0.13632305  0.76835438],-0.113966023951,[ 0.21603569  1.01836705],[-0.46550742 -0.47192654],"[[-1.30753816 -0.81262458 -0.14505554 -0.18177731]
 [ 1.30793445 -2.07929801  0.          0.        ]]"
12,"[-0.2243304   0.7043317  -1.43257123 -1.98904118 -1.25367648 -1.56978068
  0.64568328 -0.09569829  0.33773862 -0.0747109   0.        ]",-0.516583,[-0.81362284  1.01098747],-0.116854870823,[-0.02721487  0.51823711],[-0.46550742 -0.47192654],"[[-1.28706041 -0.82327059 -0.14505554 -0.18177731]
 [ 0.74172817  1.00441782  0.          0.        ]]"
13,"[-0.25095101  0.75195278 -1.44000718 -1.89201292 -1.25367531 -1.56977871
  0.48920382  0.59953206  0.36002602 -0.10880733  0.        ]",-0.513634,[ 0.38758452 -0.50176937],-0.119398871884,[ 0.16221598 -0.07391995],[-0.46550742 -0.47192654],"[[-1.30468332 -0.76364346 -0.14505554 -0.18177731]
 [-2.49323723  4.94516684  0.          0.        ]]"
14,"[-0.30263149  0.80986596 -1.45302876 -1.75656785 -1.25367414 -1.56977673
  0.5657952   0.23165481  0.36972378 -0.14642568  0.        ]",-0.491313,[-0.44636359 -0.66314084],-0.120729794213,[ 0.11925313  0.16253331],[-0.46550742 -0.47192654],"[[-1.33866115 -0.68566181 -0.14505554 -0.18177731]
 [-0.90982412  2.8599434   0.          0.        ]]"
15,"[-0.35741745  0.83095843 -1.46483611 -1.70149819 -1.25367297 -1.56977476
  0.48129011 -0.24146738  0.33104014 -0.15254456  0.        ]",-0.686781,[ 1.13169707  0.55133352],-0.116797890188,[ 0.76739144  0.74396574],[-0.46550742 -0.47192654],"[[-1.3743859  -0.65537013 -0.14505554 -0.18177731]
 [-2.65683022  0.17816422  0.          0.        ]]"
16,"[-0.37733517  0.84802858 -1.46862763 -1.65428646 -1.2536718  -1.56977279
  0.67516299  0.1428044   0.33065694 -0.16293331  0.        ]",-0.447646,[-0.91491646 -0.52286367],-0.116869126246,[-0.14953054  0.12888816],[-0.46550742 -0.47192654],"[[-1.3873087  -0.62995274 -0.14505554 -0.18177731]
 [ 1.35119454  2.35631538  0.          0.        ]]"
17,"[-0.39209055  0.86482024 -1.47126605 -1.60527269 -1.25367063 -1.56977082
  0.49882139 -0.23045001  0.33734778 -0.17444486  0.        ]",-0.61501,[ 0.31969721  0.38533514],-0.11768779267,[ 0.70261824  0.66926003],[-0.46550742 -0.47192654],"[[-1.39686209 -0.60405395 -0.14505554 -0.18177731]
 [-2.29438592  0.24061404  0.          0.        ]]"
18,"[-0.44285027  0.87740682 -1.47925236 -1.56668296 -1.25366946 -1.56976884
  0.56216983  0.0378077   0.29405424 -0.17349525  0.        ]",-0.598833,[ 0.79580123  0.67833433],-0.113220138224,[ 0.38599318  0.34693605],[-0.46550742 -0.47192654],"[[-1.42960985 -0.58398546 -0.14505554 -0.18177731]
 [-0.98475138  1.76116646  0.          0.        ]]"
19,"[-0.42409734  0.91378762 -1.47649605 -1.44466262 -1.25366829 -1.56976687
  0.71535186  0.50531242  0.37728869 -0.21082345  0.        ]",-0.520003,[ 0.25170638 -1.52649252],-0.122242006639,[-0.50832522 -0.35399133],[-0.46550742 -0.47192654],"[[-1.41753118 -0.52217448 -0.14505554 -0.18177731]
 [ 2.18205245  4.41110145  0.          0.        ]]"
20,"[-0.34193438  0.93928973 -1.46169602 -1.34762813 -1.25366712 -1.5697649
  0.76149929 -0.20870859  0.52886938 -0.2418724   0.        ]",-0.645272,[-0.46437058 -0.91539892],-0.138210607869,[-0.56195617  0.08459622],[-0.46550742 -0.47192654],"[[-1.36431812 -0.47455984 -0.14505554 -0.18177731]
 [ 3.13608649  0.36385246  0.          0.        ]]"
