timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.04201203  1.64261909  0.04189002 -0.4902096  -0.26560483 -0.58734253
  0.78700849 -0.34808914  1.48594273  0.60907099  0.        ]",-0.975178,[-0.87965414  0.40903453],-0.250497806039,[-1.15862656  0.08892143],[-0.24990608 -0.28466499],"[[-0.0289757   0.04218987 -0.03171933 -0.06736672]
 [ 0.00030296  0.00418436  0.          0.        ]]"
1,"[ 1.03973     1.6416156  -0.01163136 -0.44688159 -0.26560457 -0.5873418
  0.60620174 -0.10290779  1.48473576  0.55833261  0.        ]",-0.841141,[-2.22767095  0.99821382],-0.248950879334,[-0.84939355  0.11892998],[-0.24990608 -0.28466499],"[[-0.06388994  0.05853636 -0.03171933 -0.06736672]
 [-3.48013749  1.62505757  0.          0.        ]]"
2,"[ 1.02171548  1.6333942  -0.17707972 -0.25708399 -0.2656043  -0.58734106
  0.40419282  0.49032808  1.47398114  0.42225783  0.        ]",-0.941096,[-0.27054055 -0.04922341],-0.244423534527,[-0.41426498  0.09700406],[-0.24990608 -0.28466499],"[[-0.17250794  0.13038666 -0.03171933 -0.06736672]
 [-7.36871504  5.54689146  0.          0.        ]]"
3,"[ 0.96706379  1.6094236  -0.40972322  0.02424887 -0.26560404 -0.58734032
  0.35616998  0.44428007  1.44084636  0.2339808   0.        ]",-0.86781,[-0.736953   0.3779533],-0.237224296986,[ 0.05267806  0.29350796],[-0.24990608 -0.28466499],"[[-0.32915706  0.23827027 -0.03171933 -0.06736672]
 [-8.29312636  5.24247558  0.          0.        ]]"
4,"[ 0.85477752  1.56717964 -0.67969566  0.32557915 -0.26560377 -0.58733959
  0.21320821  0.65509292  1.37029963 -0.00221446  0.        ]",-0.909436,[ 0.48069644  1.16123732],-0.226868389689,[ 0.68376291  0.46158791],[-0.24990608 -0.28466499],"[[ -0.52263048   0.35710318  -0.03171933  -0.06736672]
 [-11.04507139   6.63614454   0.           0.        ]]"
5,"[ 0.69127758  1.47840239 -0.9282085   0.73545853 -0.2656035  -0.58733885
  0.32326519  1.23401986  1.27511456 -0.17923254  0.        ]",-0.818773,[ 0.76329692 -0.34827569],-0.215609635505,[ 0.6531145   0.29584813],[-0.24990608 -0.28466499],"[[ -0.72227608   0.52822599  -0.03171933  -0.06736672]
 [ -8.92651998  10.46339119   0.           0.        ]]"
6,"[ 0.5442364   1.34146345 -1.08538317  1.1509611  -0.26560324 -0.58733811
  0.48933454  0.99389584  1.20030554 -0.22657847  0.        ]",-0.758895,[ 0.28862553  1.18385657],-0.206640647118,[ 0.56029689  0.40769643],[-0.24990608 -0.28466499],"[[-0.86873274  0.72156636 -0.03171933 -0.06736672]
 [-5.72975533  8.87596699  0.          0.        ]]"
7,"[ 0.43011546  1.14914791 -1.18021726  1.5364475  -0.26560297 -0.58733737
  0.5544836   1.56618489  1.14574247 -0.16927373  0.        ]",-0.682869,[ 0.78414915  0.26426879],-0.199021642529,[ 0.11265095  0.17677924],[-0.24990608 -0.28466499],"[[ -0.97074587   0.93704547  -0.03171933  -0.06736672]
 [ -4.47565548  12.65934719   0.           0.        ]]"
8,"[ 0.36207747  0.87250884 -1.22791902  1.86971429 -0.26560271 -0.58733664
  0.72027343  1.68641239  1.0960639   0.00700533  0.        ]",-0.508488,[-0.42816802  0.12805239],-0.191766407122,[-0.5725354  0.0593546],[-0.24990608 -0.28466499],"[[ -1.02824014   1.19820703  -0.03171933  -0.06736672]
 [ -1.28426698  13.45420046   0.           0.        ]]"
9,"[ 0.31032     0.55346667 -1.26034053  2.03825029 -0.26560244 -0.5873359
  0.63359727  1.72286378  1.01219774  0.20915844  0.        ]",-0.288286,[-0.50880851  1.49113757],-0.182406385228,[-0.89646882  0.06186721],[-0.24990608 -0.28466499],"[[ -1.07066508   1.46970949  -0.03171933  -0.06736672]
 [ -2.9527218   13.69521993   0.           0.        ]]"
