timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.06170524  1.36519931 -0.01866793 -0.36597958 -0.22085049  0.56819119
  0.2174716  -0.19615582  1.25915697 -0.5149248   0.        ]",-0.814887,[ 0.45970644  1.66963443],-0.24752673601,[ 0.05211265  0.86853206],[-0.03735915 -0.11257397],"[[-0.03480535  0.03611165 -0.02589439  0.07184322]
 [ 0.00268474 -0.00434646  0.          0.        ]]"
1,"[ 1.06234501  1.36245848  0.00924532 -0.2898206  -0.22084898  0.56818629
  0.38668633  0.33154904  1.258185   -0.45707537  0.        ]",-0.688844,[ 1.98715389  0.36080955],-0.245022882376,[ 0.03633275  0.838458  ],[-0.03735915 -0.11257397],"[[-0.01652162  0.07574632 -0.02589439  0.07184322]
 [ 1.81964491  3.95462243  0.          0.        ]]"
2,"[ 1.06007719  1.34861557  0.1248268  -0.11294012 -0.22084747  0.56818139
  0.75170429  0.51133841  1.23986642 -0.27436174  0.        ]",-0.629053,[-3.18898149 -0.39801187],-0.236485227615,[ 0.01864374  0.81588691],[-0.03735915 -0.11257397],"[[ 0.05919573  0.1683721  -0.02589439  0.07184322]
 [ 5.7390555   5.30346316  0.          0.        ]]"
3,"[ 1.05015735  1.32548459  0.23722817  0.05483798 -0.22084596  0.56817649
  0.37276698  0.28747772  1.1996053  -0.10171819  0.        ]",-0.610999,[-0.37387388 -0.00947934],-0.227328530802,[ 0.01667055  0.81434882],[-0.03735915 -0.11257397],"[[ 0.13315408  0.25759128 -0.02589439  0.07184322]
 [ 1.67031154  3.62404712  0.          0.        ]]"
4,"[ 1.04653587  1.30017051  0.26479497  0.18634238 -0.22084445  0.56817158
  0.23194739  0.27298493  1.17077158 -0.02589079  0.        ]",-0.629337,[-0.25761947  1.43755187],-0.222379799122,[ 0.01365153  0.80674362],[-0.03735915 -0.11257397],"[[ 0.15139001  0.32898151 -0.02589439  0.07184322]
 [ 0.15831119  3.51533533  0.          0.        ]]"
5,"[ 1.0479815   1.25001154  0.25406084  0.38138611 -0.22084294  0.56816668
  0.13660709  0.79155195  1.13426956  0.0375639   0.        ]",-0.553456,[-0.71869747  0.37956277],-0.216730939573,[-0.00158466  0.76739281],[-0.03735915 -0.11257397],"[[ 0.14428519  0.43832162 -0.02589439  0.07184322]
 [-0.86536697  7.40570725  0.          0.        ]]"
6,"[ 1.0556847   1.15174429  0.18483488  0.65134687 -0.22084143  0.56816178
 -0.12664238  0.9724638   1.08808941  0.07781341  0.        ]",-0.4762,[ 1.65171468  2.61960056],-0.209817395452,[-0.00756861  0.74225342],[-0.03735915 -0.11257397],"[[ 0.09861839  0.60005413 -0.02589439  0.07184322]
 [-3.69192011  8.76300385  0.          0.        ]]"
7,"[ 1.05948465  0.98235547  0.13396211  0.9628677  -0.22083992  0.56815688
  0.24853113  1.47692843  0.99845488  0.15257036  0.        ]",-0.385263,[ 1.61185925  1.23406591],-0.196852574755,[-0.03441805  0.68086672],[-0.03735915 -0.11257397],"[[  0.06519547   0.81328736  -0.02589439   0.07184322]
 [  0.33635981  12.54773541   0.           0.        ]]"
8,"[ 1.05376331  0.69453339  0.20447357  1.28103498 -0.22083841  0.56815197
  0.61639738  1.9713918   0.78897366  0.31483468  0.        ]",-0.302001,[ 0.24565685  1.0019557 ],-0.169176752921,[-0.07564995  0.58368641],[-0.03735915 -0.11257397],"[[  0.11154981   1.10146517  -0.02589439   0.07184322]
 [  4.28619816  16.25770739   0.           0.        ]]"
9,"[ 1.03287114  0.27190095  0.34713312  1.47796874 -0.2208369   0.56814707
  0.6991424   2.45612497  0.45724268  0.4262417   0.        ]",-0.216694,[-0.65986522 -0.12622349],-0.127024522949,[-0.12247209  0.44929582],[-0.03735915 -0.11257397],"[[  0.20618593   1.46311468  -0.02589439   0.07184322]
 [  5.17470043  19.89512498   0.           0.        ]]"
