timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.02771463  0.04666444 -0.18779989 -0.01678002]
 [-0.00403693 -0.00051382  0.          0.        ]]","[ 0.97688595  1.48932666  0.18378576 -0.91833025 -1.61331125 -0.13943905
 -0.3528917  -0.3175918   3.47909114  0.03711761  0.        ]",-0.398067183907,[ 4.56244828  4.80610864],-3.39973,[ 3.93657446  5.18025827],[-0.53216791 -0.27267849]
1,"[[ 0.01188054  0.08636666 -0.18779989 -0.01678002]
 [ 3.95039678  3.95754996  0.          0.        ]]","[ 0.97739315  1.48610428  0.24350774 -0.80988964 -1.61330847 -0.13943898
 -0.15358158  0.28047659  3.47405934  0.17746536  0.        ]",-0.398301897826,[ 3.33711674  4.87870624],-3.50509,[ 4.01379156  4.8034811 ],[-0.53216791 -0.27267849]
2,"[[ 0.12978053  0.20444415 -0.18779989 -0.01678002]
 [ 7.82673158  7.83726751  0.          0.        ]]","[ 0.96387456  1.46523584  0.42080674 -0.49024141 -1.6133057  -0.13943891
  0.04179222  0.86670644  3.40720844  0.58820051  0.        ]",-0.396373292505,[ 4.87595599  4.79983468],-3.38618,[ 4.14241743  4.54854822],[-0.53216791 -0.27267849]
3,"[[  0.3244414    0.39934502  -0.18779989  -0.01678002]
 [ 11.62681747  11.64013005   0.           0.        ]]","[ 0.89293657  1.39462743  0.70645341  0.01837674 -1.61330292 -0.13943884
  0.23332294  1.44132206  3.13665853  1.20569694  0.        ]",-0.384699257317,[ 3.45918961  4.26014187],-3.40828,[ 3.85971785  4.06077051],[-0.53216791 -0.27267849]
4,"[[  0.59435941   0.66954626  -0.18779989  -0.01678002]
 [ 15.35284106  15.36752565   0.           0.        ]]","[ 0.6995157   1.22718047  1.07029221  0.65298635 -1.61330015 -0.13943878
  0.42112076  2.00453155  2.49731862  1.82806078  0.        ]",-0.351995510805,[ 2.93401519  4.70281281],-2.92167,[ 3.24406672  3.50562453],[-0.53216791 -0.27267849]
5,"[[  9.38077953e-01   1.01355160e+00  -1.87799890e-01  -1.67800165e-02]
 [  1.90073015e+01   1.90207540e+01   0.00000000e+00   0.00000000e+00]]","[ 0.31506539  0.91568435  1.44204355  1.27738359 -1.61329737 -0.13943871
  0.60531159  2.55652909  1.47401597  2.07091336  0.        ]",-0.286834826994,[ 1.69272473  1.7226925 ],-2.43634,[ 1.94837928  2.40461326],[-0.53216791 -0.27267849]
6,"[[  1.35419085e+00   1.42989067e+00  -1.87799890e-01  -1.67800165e-02]
 [  2.25926403e+01   2.26011283e+01   0.00000000e+00   0.00000000e+00]]","[-0.29511766  0.44169319  1.69879548  1.66440082 -1.6132946  -0.13943864
  0.7860184   3.0975104   0.43012179  1.5542585   0.        ]",-0.186224276483,[-0.34337989  0.33854323],-1.77933,[-0.30420339  0.16795295],[-0.53216791 -0.27267849]
7,"[[  1.78798785e+00   1.89085551e+00  -1.87799890e-01  -1.67800165e-02]
 [  2.07929628e+01   2.34924240e+01   0.00000000e+00   0.00000000e+00]]","[-0.99280227 -0.11363659  1.69860209  1.55250739 -1.61329182 -0.13943857
  0.69531096  3.23216755  0.06924765  0.50320325  0.        ]",-0.0923436956547,[-1.35478637  1.02706506],-0.999396,[-0.72309268 -0.37416586],[-0.53216791 -0.27267849]
8,"[[  2.16005949e+00   2.39575403e+00  -1.87799890e-01  -1.67800165e-02]
 [  1.64284049e+01   2.69858830e+01   0.00000000e+00   0.00000000e+00]]","[-1.54436322 -0.62605156  1.47963746  0.81164331 -1.61328904 -0.1394385
  0.47532914  3.75999985  0.52239302 -0.23820786  0.        ]",-0.115402361238,[ 0.31875912  2.56908728],-1.00078,[ 1.02481103  2.69157076],[-0.53216791 -0.27267849]
9,"[[  2.49806619e+00   2.96983279e+00  -1.87799890e-01  -1.67800165e-02]
 [  1.73686290e+01   3.04106840e+01   0.00000000e+00   0.00000000e+00]]","[-1.9402661  -0.93207057  1.13068386 -0.57813943 -1.61328627 -0.13943844
  0.52271782  4.27744247  1.23523365 -0.1777869   0.        ]",-0.183252323944,[ 3.93116065  6.439327  ],-0.980878,[ 3.23313046  6.28666115],[-0.53216791 -0.27267849]
