timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.03328385  0.03078748  0.12339876 -0.12249127]
 [ 0.0036451  -0.0018621   0.          0.        ]]","[  1.01864337e+00   1.41682567e+00   8.19408625e-04  -1.22833520e+00
   1.06467147e+00  -1.06139757e+00   4.52817649e-01  -3.60752590e-01
   3.28372607e-01   1.38787125e+00   0.00000000e+00]",-0.147053378092,[-2.57854355 -0.43142896],-2.48127,[-3.16994905  0.07662758],[-0.77552456 -0.67132056]
1,"[[-0.07289551  0.01362631  0.12339876 -0.12249127]
 [-3.9516438  -1.70857257  0.          0.        ]]","[ 1.015357    1.41732204 -0.05695682 -1.27265769  1.06467084 -1.06139694
  0.21040806 -0.67059523  0.32436564  1.25686744  0.        ]",-0.138692241485,[-2.28123084  0.91626382],-2.38038,[-1.95921266  0.86611235],[-0.77552456 -0.67132056]
2,"[[-0.19084896  0.01621056  0.12339876 -0.12249127]
 [-7.83078032  1.9547833   0.          0.        ]]","[ 0.99112427  1.41727051 -0.22765876 -1.26598125  1.0646702  -1.06139631
 -0.02733434 -0.00553514  0.2942179   0.94471976  0.        ]",-0.118460731031,[-1.29776082  0.76996387],-2.1291,[-1.04345596  0.9575032 ],[-0.77552456 -0.67132056]
3,"[[ -0.38561285   0.08552163   0.12339876  -0.12249127]
 [-11.63295125   4.96627442   0.           0.        ]]","[ 0.90471223  1.41266887 -0.49998737 -1.08718692  1.06466957 -1.06139568
 -0.26035971  0.54118281  0.20696031  0.53280914  0.        ]",-0.0909329219638,[ 0.52773132  2.01820941],-1.86034,[ 0.55767411  1.03213191],[-0.77552456 -0.67132056]
4,"[[-0.59503279  0.22357883  0.12339876 -0.12249127]
 [-9.31675206  8.82657931  0.          0.        ]]","[ 0.75082473  1.38494101 -0.7693569  -0.7350549   1.06466894 -1.06139505
 -0.11840565  1.24199726  0.08326624  0.20047632  0.        ]",-0.0673467564783,[ 1.04085446 -1.49398465],-1.65472,[ 0.89291328  0.0508166 ],[-0.77552456 -0.67132056]
5,"[[-0.73981266  0.35861272  0.12339876 -0.12249127]
 [-5.17501679  4.69061222  0.          0.        ]]","[ 0.61085487  1.33437581 -0.93531426 -0.40113272  1.0646683  -1.06139443
  0.13543094  0.49113705 -0.00973373  0.04165977  0.        ]",-0.0544352265669,[ 0.27705501 -0.33430778],-1.59415,[ 0.75043499  0.54107893],[-0.77552456 -0.67132056]
6,"[[-0.83128423  0.43820704  0.12339876 -0.12249127]
 [-3.97613094  3.27354734  0.          0.        ]]","[ 0.50976082  1.29406679 -1.02974623 -0.21166032  1.06466767 -1.0613938
  0.20890762  0.23387729 -0.07897454 -0.05696975  0.        ]",-0.0460622377023,[-0.03781906  0.90681808],-1.58563,[ 0.97035086  0.72064412],[-0.77552456 -0.67132056]
7,"[[-0.91153209  0.5390536   0.12339876 -0.12249127]
 [-4.04840336  6.79935706  0.          0.        ]]","[ 0.41378696  1.23228126 -1.10518546  0.01828526  1.06466704 -1.06139317
  0.20447816  0.87396679 -0.13163929 -0.0963511   0.        ]",-0.0404556240709,[ 0.59305746 -0.33975487],-1.54,[ 0.80798697 -0.44822603],[-0.77552456 -0.67132056]
8,"[[-0.96815104  0.66018354  0.12339876 -0.12249127]
 [-1.62155734  5.31858592  0.          0.        ]]","[ 0.34232614  1.14308109 -1.15396689  0.27646884  1.0646664  -1.06139254
  0.35321351  0.60514129 -0.15356825 -0.05330354  0.        ]",-0.0387027869405,[ 0.9635722  -0.35276443],-1.50375,[ 0.2781024  -0.51172644],[-0.77552456 -0.67132056]
9,"[[-0.96200621  0.75147111  0.12339876 -0.12249127]
 [ 2.22326003  3.81519292  0.          0.        ]]","[ 0.35022319  1.06579011 -1.14885572  0.45589552  1.06466577 -1.06139191
  0.5888528   0.332209   -0.12122181  0.08427923  0.        ]",-0.0448955772267,[-1.07878706 -1.52672336],-1.50863,[-1.07457411 -0.68984997],[-0.77552456 -0.67132056]
10,"[[-0.95766398  0.78730239  0.12339876 -0.12249127]
 [-1.77575154 -0.21862863  0.          0.        ]]","[ 0.35578324  1.03324314 -1.14521642  0.52238692  1.06466514 -1.06139128
  0.34376295 -0.40010772 -0.10932527  0.14333382  0.        ]",-0.0479328876845,[ 0.61328962  0.24361616],-1.47511,[ 0.33572721  0.62508124],[-0.77552456 -0.67132056]
11,"[[-0.96848484  0.79264352  0.12339876 -0.12249127]
 [ 0.68547237  0.7495195   0.          0.        ]]","[ 0.34189586  1.02828873 -1.15424097  0.53209901  1.0646645  -1.06139065
  0.49460528 -0.22434595 -0.11922779  0.12767394  0.        ]",-0.0464927202498,[-1.00059257 -0.0457402 ],-1.51327,[-0.42500359  0.1646788 ],[-0.77552456 -0.67132056]
12,"[[-0.99460651  0.80568072  0.12339876 -0.12249127]
 [-3.28442531  0.55483795  0.          0.        ]]","[ 0.30794756  1.01608683 -1.17544459  0.55558458  1.06466387 -1.06139002
  0.25129966 -0.25968919 -0.1434029   0.09088642  0.        ]",-0.04306275538,[ 1.61282346 -0.16153821],-1.45254,[ 0.85014784  0.50269312],[-0.77552456 -0.67132056]
13,"[[-1.01994524  0.81023657  0.12339876 -0.12249127]
 [ 0.73716191 -0.09707039  0.          0.        ]]","[ 0.27446129  1.01178616 -1.19521422  0.563717    1.06466324 -1.06138939
  0.49777302 -0.37803933 -0.16925376  0.04462176  0.        ]",-0.0392598283905,[ 0.1914474   1.23019742],-1.51317,[-0.07133382  0.38553858],[-0.77552456 -0.67132056]
14,"[[-0.99776121  0.84803986  0.12339876 -0.12249127]
 [ 1.47879637  3.86419838  0.          0.        ]]","[ 0.3038077   0.97539229 -1.17794756  0.62968515  1.0646626  -1.06138876
  0.54322585  0.34110659 -0.13883058  0.14325023  0.        ]",-0.0453175711322,[-2.03481642 -1.21679505],-1.58202,[-0.96004343 -0.87555945],[-0.77552456 -0.67132056]
15,"[[-1.00816242  0.88484087  0.12339876 -0.12249127]
 [-2.50567912 -0.17066079  0.          0.        ]]","[ 0.29009927  0.93877744 -1.18611778  0.69124556  1.06466197 -1.06138813
  0.29902662 -0.39139941 -0.14359874  0.1731254   0.        ]",-0.0460857622989,[ 0.71630844  0.11257502],-1.4684,[ 0.52860945  0.43094122],[-0.77552456 -0.67132056]
16,"[[-1.02934488  0.88592487  0.12339876 -0.12249127]
 [ 0.37783008  0.27757308  0.          0.        ]]","[ 0.26190425  0.93768123 -1.20234331  0.69301794  1.06466134 -1.0613875
  0.47575    -0.31002494 -0.16449943  0.13059809  0.        ]",-0.0425866068789,[-0.15122991 -0.51771138],-1.47074,[-0.21590878  0.10130024],[-0.77552456 -0.67132056]
17,"[[-1.02786023  0.87085552  0.12339876 -0.12249127]
 [-0.22734792 -1.77765889  0.          0.        ]]","[ 0.26389225  0.95282552 -1.20122342  0.66816478  1.06466071 -1.06138688
  0.4386599  -0.68314072 -0.16544247  0.11263714  0.        ]",-0.0418291377403,[ 0.36399919  1.20571465],-1.49612,[ 0.21104412  0.75083631],[-0.77552456 -0.67132056]
18,"[[-1.01792502  0.87537875  0.12339876 -0.12249127]
 [ 1.21607101  2.21667142  0.          0.        ]]","[ 0.27715024  0.94829904 -1.19366307  0.67567177  1.06466007 -1.06138625
  0.52712353  0.04200807 -0.15465579  0.13944886  0.        ]",-0.043787203831,[-0.19246067 -0.93272902],-1.48618,[-0.69218659 -0.47259998],[-0.77552456 -0.67132056]
