timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.40936732  1.111058  ],[ 2.78643222  1.299443  ],-0.280672439722,-0.280672439722,"[ 1.08084179  1.46236292 -0.14412322  1.43674332  0.06859096  1.68574363
 -0.20929504  0.28884321  1.56399427 -2.29407282  0.        ]","[[-0.05810742  0.09125307  0.00863207  0.19359341]
 [-0.00266891  0.00299686  0.          0.        ]]",[-0.60392994 -0.57868952]
1,[ 2.09012556  0.70421392],[ 2.72033597  0.23548162],-0.271635648532,-0.271635648532,"[ 1.08301033  1.45667679 -0.08515596  1.5373247   0.06859093  1.68574084
  0.30236945  0.8847299   1.55936319 -2.13687313  0.        ]","[[-0.01848505  0.13102484  0.00863207  0.19359341]
 [ 3.95175024  3.96099327  0.          0.        ]]",[-0.60392994 -0.57868952]
2,[ 1.9010452   0.30162853],[ 2.17525582  0.48346478],-0.245839494007,-0.245839494007,"[ 1.07618625  1.43699735  0.09025859  1.75721508  0.0685909   1.68573806
  0.80407697  1.01307093  1.50856406 -1.71668188  0.        ]","[[ 0.09945357  0.21879783  0.00863207  0.19359341]
 [ 7.82921843  4.81346437  0.          0.        ]]",[-0.60392994 -0.57868952]
3,[ 1.60067141 -0.41507554],[ 1.55679699 -0.69815713],-0.202540911333,-0.202540911333,"[ 1.02181425  1.39679872  0.37422497  2.03742589  0.06859087  1.68573527
  1.2958334   1.28669404  1.32441136 -1.10553148  0.        ]","[[  2.94169712e-01   3.33302486e-01   8.63206792e-03   1.93593410e-01]
 [  1.16297858e+01   6.63093035e+00   0.00000000e+00   0.00000000e+00]]",[-0.60392994 -0.57868952]
4,[ 0.48541021 -0.7733677 ],[ 0.0130241  -2.01592552],-0.143313538256,-0.143313538256,"[ 0.86161723  1.34669471  0.73878007  2.28153175  0.06859084  1.68573249
  1.7781098   0.85048437  0.9326614  -0.45350728  0.        ]","[[  5.64162732e-01   4.36851004e-01   8.63206792e-03   1.93593410e-01]
 [  1.53571005e+01   3.73354702e+00   0.00000000e+00   0.00000000e+00]]",[-0.60392994 -0.57868952]
5,[-0.72672141 -0.89789754],[-1.23497468 -1.76391872],-0.0817546651724,-0.0817546651724,"[ 0.5765902   1.32736833  1.07961817  2.35973661  0.06859081  1.6857297
  1.74567311  0.2431756   0.41467422  0.01010667  0.        ]","[[  8.68790252e-01   4.71048946e-01   8.63206792e-03   1.93593410e-01]
 [  1.51064357e+01  -3.00312100e-01   0.00000000e+00   0.00000000e+00]]",[-0.60392994 -0.57868952]
6,[-0.67158687 -0.74417388],[-0.32031067 -0.92309149],-0.0367031443114,-0.0367031443114,"[ 0.2655099   1.35286538  1.28830347  2.2550134   0.06859078  1.68572692
  1.19530841 -0.35187077 -0.01668852  0.22011895  0.        ]","[[  1.12824238e+00   4.25386497e-01   8.63206792e-03   1.93593410e-01]
 [  1.08529246e+01  -4.25272230e+00   0.00000000e+00   0.00000000e+00]]",[-0.60392994 -0.57868952]
7,[-0.98582965 -0.39629218],[-1.85132089  0.14488419],-0.0155861093733,-0.0155861093733,"[-0.00652941  1.40842563  1.38897707  1.96782391  0.06859075  1.68572413
  1.00372979 -0.88941552 -0.28442781  0.30141718  0.        ]","[[  1.33044529e+00   3.04508131e-01   8.63206792e-03   1.93593410e-01]
 [  9.37230622e+00  -7.82319804e+00   0.00000000e+00   0.00000000e+00]]",[-0.60392994 -0.57868952]
8,[-0.50055295 -0.34175676],[ 0.22636993  0.06146112],-0.0168250377935,-0.0168250377935,"[-0.21209017  1.45218738  1.4251496   1.59861508  0.06859072  1.68572134
  0.46784135 -0.77949777 -0.41865079  0.33184787  0.        ]","[[ 1.47633686  0.15536925  0.00863207  0.19359341]
 [ 5.23066717 -7.09310776  0.          0.        ]]",[-0.60392994 -0.57868952]
9,[-1.11753225 -0.30702353],[-1.22026688 -0.19130511],-0.0217259344503,-0.0217259344503,"[-0.37287364  1.46751425  1.43154359  1.24897206  0.06859069  1.68571856
  0.57030209 -0.72176448 -0.49948019  0.33885271  0.        ]","[[ 1.5888953   0.01735456  0.00863207  0.19359341]
 [ 6.02254238 -6.70963583  0.          0.        ]]",[-0.60392994 -0.57868952]
10,[-0.17068903 -0.04747371],[-0.5701302  -0.98262652],-0.0222644328795,-0.0222644328795,"[-0.4864538   1.4579562   1.42468771  0.89235317  0.06859066  1.68571577
  0.04306646 -0.81556917 -0.51145744  0.33355462  0.        ]","[[ 1.66846288 -0.12308958  0.00863207  0.19359341]
 [ 1.94777782 -7.33270746  0.          0.        ]]",[-0.60392994 -0.57868952]
11,[ 0.94710976  0.78992659],[ 1.4526548   0.11953184],-0.0137576340891,-0.0137576340891,"[-0.50914433  1.40732829  1.42218022  0.43498438  0.06859063  1.68571299
 -0.25356818 -1.3793499  -0.35066343  0.30637583  0.        ]","[[  1.68441698e+00  -3.07315914e-01   8.63206792e-03   1.93593410e-01]
 [ -3.44776558e-01  -1.10774521e+01   0.00000000e+00   0.00000000e+00]]",[-0.60392994 -0.57868952]
12,[ 0.26342738  1.03953671],[-0.57173824  0.83198832],-0.0187532376475,-0.0187532376475,"[-0.55574362  1.29612539  1.41583151 -0.06394405  0.0685906   1.6857102
  0.25913641 -1.27529333 -0.19829034  0.23148447  0.        ]","[[  1.71727753e+00  -5.21930609e-01   8.63206792e-03   1.93593410e-01]
 [  3.61768199e+00  -1.03862989e+01   0.00000000e+00   0.00000000e+00]]",[-0.60392994 -0.57868952]
13,[ 0.83469313  0.92747706],[ 1.60135699  0.58375699],-0.024626537965,-0.024626537965,"[-0.62469577  1.16918252  1.40343396 -0.42396873  0.06859057  1.68570742
 -0.04296018 -0.74823945 -0.12655506  0.14967523  0.        ]","[[ 1.7662058  -0.6945319   0.00863207  0.19359341]
 [ 1.28291741 -6.88551312  0.          0.        ]]",[-0.60392994 -0.57868952]
14,[-0.35842124  0.74056363],[-0.7758142  -0.14552364],-0.023048096929,-0.023048096929,"[-0.71536611  1.06971067  1.38152755 -0.63435417  0.06859054  1.68570463
  0.46556713 -0.37991167 -0.14335762  0.09861087  0.        ]","[[ 1.83129614 -0.80769593  0.00863207  0.19359341]
 [ 5.2130894  -4.43901374  0.          0.        ]]",[-0.60392994 -0.57868952]
15,[ 0.30557221  0.94494158],[-0.02317157  1.14850169],-0.0190018843428,-0.0190018843428,"[-0.81441286  0.97869611  1.34999017 -0.79080719  0.06859051  1.68570185
  0.05508556 -0.45327449 -0.1907602   0.05699233  0.        ]","[[ 1.90372844 -0.90136511  0.00863207  0.19359341]
 [ 2.04067027 -4.92630441  0.          0.        ]]",[-0.60392994 -0.57868952]
