timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.93699074 -2.75837946],[-0.02297595 -3.87121317],-0.154850599205,-0.154850599205,"[ 1.0509552   1.60542059 -0.15580887  0.98314644  0.54247131 -0.60642441
 -0.22360973  0.29781073  0.92538923  0.74219919  0.        ]","[[-0.06269994 -0.03903466  0.06326472 -0.06912357]
 [ 0.00397116 -0.00447522  0.          0.        ]]",[-0.40322167 -0.38221356]
1,[-0.69742393 -2.23865294],[-0.89199038 -1.58326421],-0.152880002521,-0.152880002521,"[ 1.05087923  1.60241172 -0.15702931  0.88061871  0.54247091 -0.60642393
 -0.23442981 -0.26726858  0.92049504  0.69249081  0.        ]","[[-0.06351781 -0.07885076  0.06326472 -0.06912357]
 [-0.08546601 -3.9639393   0.          0.        ]]",[-0.40322167 -0.38221356]
2,[ 0.21646392 -1.56882739],[-0.45320343 -1.11295713],-0.143915824222,-0.143915824222,"[ 1.04647699  1.58158966 -0.21228752  0.57876116  0.5424705  -0.60642345
 -0.66094581 -0.82097053  0.8846025   0.4685415   0.        ]","[[-0.10059896 -0.19705626  0.06326472 -0.06912357]
 [-3.61093782 -7.84368538  0.          0.        ]]",[-0.40322167 -0.38221356]
3,[ 1.19298351 -0.69572145],[ 1.60131418 -1.70095111],-0.12722916564,-0.12722916564,"[ 1.02771707  1.50913634 -0.34462989  0.09806733  0.54247009 -0.60642297
 -0.86906031 -1.36380687  0.75467704  0.060462    0.        ]","[[ -0.19007651  -0.39209295   0.06326472  -0.06912357]
 [ -5.33116331 -11.64730667   0.           0.        ]]",[-0.40322167 -0.38221356]
4,[ 1.07171881 -0.1745715 ],[ 1.58697491 -1.03501596],-0.109328350072,-0.109328350072,"[ 1.00662602  1.33531915 -0.4406617  -0.50284179  0.54246969 -0.60642249
 -0.37759505 -1.89619417  0.51797419 -0.30668067  0.        ]","[[ -0.255941    -0.66246786   0.06326472  -0.06912357]
 [ -1.26884682 -15.37773385   0.           0.        ]]",[-0.40322167 -0.38221356]
5,[ 0.74972469  0.1365492 ],[-0.04088094 -0.41796526],-0.0906413108942,-0.0906413108942,"[ 1.01181849  1.0100339  -0.41953895 -1.09619438  0.54246928 -0.60642201
  0.10413413 -2.41801064  0.23692899 -0.47727819  0.        ]","[[ -0.24136692  -1.0067088    0.06326472  -0.06912357]
 [  2.7129945  -19.03412935   0.           0.        ]]",[-0.40322167 -0.38221356]
6,[ 0.96505409  0.71934426],[ 0.61033099 -0.0856851 ],-0.0681376665589,-0.0681376665589,"[ 1.02793204  0.54243006 -0.34345351 -1.4584005   0.54246888 -0.60642153
  0.0779695  -2.60039696 -0.08238571 -0.48354603  0.        ]","[[ -0.18927604  -1.40021447   0.06326472  -0.06912357]
 [  2.4967253  -20.31218178   0.           0.        ]]",[-0.40322167 -0.38221356]
7,[ 0.46994567  0.8628664 ],[ 0.17444654  0.73705399],-0.0457515532616,-0.0457515532616,"[ 1.04412486  0.02645829 -0.23460831 -1.42491418  0.54246847 -0.60642105
  0.36408269 -2.59146091 -0.39086929 -0.32996489  0.        ]","[[ -0.11561487  -1.80583117   0.06326472  -0.06912357]
 [  4.86165749 -20.24964816   0.           0.        ]]",[-0.40322167 -0.38221356]
8,[ 0.19821586  1.07482469],[-0.06441241  1.12073286],-0.0347262625281,-0.0347262625281,"[ 1.05367888 -0.40579234 -0.08069713 -1.03542165  0.54246806 -0.60642057
  0.43587377 -2.11772921 -0.61717582 -0.06557085  0.        ]","[[ -1.24293490e-02  -2.17751973e+00   6.32647218e-02  -6.91235722e-02]
 [  5.45506428e+00  -1.69302618e+01   0.00000000e+00   0.00000000e+00]]",[-0.40322167 -0.38221356]
9,[ 0.00888803  1.26005912],[-0.4585714   1.71660445],-0.0433825100541,-0.0433825100541,"[ 1.04752831 -0.68071964  0.07679213 -0.51519597  0.54246766 -0.60642009
  0.39192445 -1.5047873  -0.76153853  0.20086905  0.        ]","[[  0.09302638  -2.47303307   0.06326472  -0.06912357]
 [  5.09179422 -12.635395     0.           0.        ]]",[-0.40322167 -0.38221356]
10,[ 0.13270703  1.55723405],[-0.24555315  1.22799209],-0.0575932099861,-0.0575932099861,"[ 1.03151096 -0.82448175  0.19917142 -0.05699483  0.54246725 -0.60641961
  0.16008674 -0.90399384 -0.85186323  0.40951688  0.        ]","[[ 0.1756353  -2.68350292  0.06326472 -0.06912357]
 [ 3.17549333 -8.42563615  0.          0.        ]]",[-0.40322167 -0.38221356]
11,[ 0.13461663  1.66812444],[-0.4449768   1.56349432],-0.0678691740646,-0.0678691740646,"[ 1.01606242 -0.88705113  0.27698409  0.24551461  0.54246685 -0.60641913
  0.03487743 -0.31510053 -0.90212012  0.54087836  0.        ]","[[ 0.22876117 -2.81061429  0.06326472 -0.06912357]
 [ 2.14055105 -4.29925695  0.          0.        ]]",[-0.40322167 -0.38221356]
12,[ 0.34701094  1.34344137],[ 0.64520084  1.57442259],-0.0716122725559,-0.0716122725559,"[ 1.00751698 -0.90470296  0.31286498  0.35710997  0.54246644 -0.60641865
 -0.18337332  0.26212763 -0.91796949  0.58865791  0.        ]","[[ 0.25347213 -2.8560182   0.06326472 -0.06912357]
 [ 0.33655626 -0.25461514  0.          0.        ]]",[-0.40322167 -0.38221356]
13,[-0.54635179  0.40423042],[-0.67325159  1.40956727],-0.0673362345062,-0.0673362345062,"[ 0.99505952 -0.89144256  0.35941074  0.27170716  0.54246603 -0.60641817
  0.12488451  0.82795003 -0.89007152  0.55476206  0.        ]","[[ 0.28576792 -2.82133113  0.06326472 -0.06912357]
 [ 2.88452032  3.71010886  0.          0.        ]]",[-0.40322167 -0.38221356]
14,[-0.18270989 -0.3801865 ],[ 0.01138522  0.02549143],-0.0548978697963,-0.0548978697963,"[  9.82020925e-01  -8.38089724e-01   4.02786241e-01   3.44759959e-04
   5.42465629e-01  -6.06417694e-01  -2.04500087e-01   1.38254390e+00
  -8.09903966e-01   4.51403486e-01   0.00000000e+00]","[[ 0.31614178 -2.70813891  0.06326472 -0.06912357]
 [ 0.16193014  7.59616452  0.          0.        ]]",[-0.40322167 -0.38221356]
15,[-0.23752894 -0.59072691],[-0.92988215  0.14148336],-0.0389410308746,-0.0389410308746,"[ 0.98036401 -0.74358796  0.40798092 -0.3404095   0.54246522 -0.60641721
 -0.19944995  1.37548409 -0.69912825  0.32821612  0.        ]","[[ 0.31979925 -2.55671179  0.06326472 -0.06912357]
 [ 0.203672    7.54671248  0.          0.        ]]",[-0.40322167 -0.38221356]
16,[ 0.6217733  -0.72194111],[ 2.23644374 -0.52750548],-0.024502798154,-0.024502798154,"[ 0.99459531 -0.62150337  0.36102627 -0.65549275  0.54246482 -0.60641673
 -0.64532594  1.43411127 -0.59192807  0.20958683  0.        ]","[[ 0.28689474 -2.40165584  0.06326472 -0.06912357]
 [-3.48179857  7.95753134  0.          0.        ]]",[-0.40322167 -0.38221356]
17,[-0.22383775 -0.69293082],[ 0.09592041 -1.0968142 ],-0.0140297797306,-0.0140297797306,"[ 1.00597463 -0.49501348  0.31893681 -0.89874064  0.54246441 -0.60641626
 -0.15805076  1.11352725 -0.49210106  0.11738734  0.        ]","[[ 0.25766992 -2.26504314  0.06326472 -0.06912357]
 [ 0.54585776  5.71120547  0.          0.        ]]",[-0.40322167 -0.38221356]
18,[-0.15722874 -0.10961132],[ 0.16210376  0.58829193],-0.00864385470175,-0.00864385470175,"[ 1.00042947 -0.42062032  0.340034   -1.01438096  0.54246401 -0.60641578
 -0.11340772  0.5322991  -0.41583009  0.09218131  0.        ]","[[ 0.27228916 -2.19168146  0.06326472 -0.06912357]
 [ 0.91486169  1.63853519  0.          0.        ]]",[-0.40322167 -0.38221356]
19,[-0.54052007 -0.70367098],[-0.02158354  0.22106659],-0.0083349716033,-0.0083349716033,"[ 0.99044736 -0.36131027  0.37527032 -1.09483438  0.5424636  -0.6064153
 -0.03798483  0.86010259 -0.34694573  0.08859814  0.        ]","[[ 0.29684156 -2.13586492  0.06326472 -0.06912357]
 [ 1.53828175  3.93546355  0.          0.        ]]",[-0.40322167 -0.38221356]
20,[-0.72117484 -1.07759404],[-1.93605961 -0.92970608],-0.0166173875943,-0.0166173875943,"[ 0.97730358 -0.26500372  0.41740014 -1.20627415  0.54246319 -0.60641482
 -0.05202513  0.97390669 -0.24356895  0.09025966  0.        ]","[[ 0.32644288 -2.04915474  0.06326472 -0.06912357]
 [ 1.42222919  4.7328975   0.          0.        ]]",[-0.40322167 -0.38221356]
21,[ 0.486671   -0.25957787],[-0.01937727 -0.94436552],-0.0221460874893,-0.0221460874893,"[ 0.98257454 -0.19948494  0.40100811 -1.26997649  0.54246279 -0.60641434
 -0.53428696  0.43521207 -0.1963214   0.0711443   0.        ]","[[ 0.31489206 -1.99236904  0.06326472 -0.06912357]
 [-2.5639833   0.95826182  0.          0.        ]]",[-0.40322167 -0.38221356]
22,[ 0.87739557  0.52431101],[ 0.30301349 -0.19427591],-0.0191552374054,-0.0191552374054,"[ 1.00384852 -0.22107511  0.32714968 -1.24999793  0.54246238 -0.60641386
 -0.5373928  -0.1011427  -0.25123939  0.02874235  0.        ]","[[ 0.263355   -2.01091146  0.06326472 -0.06912357]
 [-2.5896584  -2.79997923  0.          0.        ]]",[-0.40322167 -0.38221356]
23,[ 0.76282096  0.75636995],[ 1.70204048 -0.0380319 ],-0.0149194503212,-0.0149194503212,"[ 1.01756075 -0.29316657  0.27020336 -1.17597003  0.54246198 -0.60641338
 -0.38608445 -0.20302561 -0.34057134  0.014832    0.        ]","[[ 0.22411005 -2.07407378  0.06326472 -0.06912357]
 [-1.3389992  -3.51387376  0.          0.        ]]",[-0.40322167 -0.38221356]
24,[-0.21402666  0.65967476],[-1.12665767  1.00821293],-0.0114435436369,-0.0114435436369,"[ 1.01318809 -0.37134707  0.28942125 -1.08188312  0.54246157 -0.6064129
  0.09602533 -0.2146219  -0.39734599  0.05022631  0.        ]","[[ 0.23731196 -2.14516665  0.06326472 -0.06912357]
 [ 2.64594849 -3.59512987  0.          0.        ]]",[-0.40322167 -0.38221356]
25,[ 0.51818353  0.21876504],[-0.17681402  0.13495993],-0.0103686790235,-0.0103686790235,"[ 1.00875939 -0.40484188  0.30781329 -1.03672698  0.54246116 -0.60641242
 -0.38925109  0.36065571 -0.41738398  0.07151722  0.        ]","[[ 0.24998613 -2.17662515  0.06326472 -0.06912357]
 [-1.36517291  0.43583822  0.          0.        ]]",[-0.40322167 -0.38221356]
26,[ 0.72527885  0.16422375],[ 1.66120371  0.25074625],-0.0131971505943,-0.0131971505943,"[ 1.02014207 -0.3900307   0.2582672  -1.05707173  0.54246076 -0.60641194
 -0.47066338  0.43569481 -0.42874014  0.04372141  0.        ]","[[ 0.21593097 -2.16263288  0.06326472 -0.06912357]
 [-2.03809981  0.96163859  0.          0.        ]]",[-0.40322167 -0.38221356]
27,[-0.3272419  -0.27816057],[-0.34040667 -0.40027055],-0.0132898330351,-0.0132898330351,"[ 1.0203393  -0.35888999  0.25733142 -1.09790175  0.54246035 -0.60641146
  0.01312394  0.57464246 -0.40263     0.03086851  0.        ]","[[ 0.21529044 -2.13363155  0.06326472 -0.06912357]
 [ 1.9607073   1.93524602  0.          0.        ]]",[-0.40322167 -0.38221356]
28,[ 0.03001275  0.009828  ],[-0.28248997  0.33847981],-0.0122177970875,-0.0122177970875,"[ 1.01205775 -0.33442108  0.29419187 -1.12820927  0.54245995 -0.60641098
 -0.15458559  0.34299722 -0.36334539  0.03963554  0.        ]","[[ 0.24059606 -2.11121204  0.06326472 -0.06912357]
 [ 0.57448244  0.31211306  0.          0.        ]]",[-0.40322167 -0.38221356]
