timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.78533101 -1.53256226],[-3.26387453 -0.77810389],-0.396504433876,-0.396504433876,"[ 1.10486707  1.38242753 -0.13901559  1.50987926 -1.57812333 -0.5829436
 -0.18916845  0.28535323  3.59107812  1.00497547  0.        ]","[[-0.05788601  0.09182756 -0.18138369 -0.06697724]
 [-0.00277877  0.00277474  0.          0.        ]]",[-0.73810703 -0.74777836]
1,[-3.48079014 -1.32071769],[-3.99519362 -1.60335228],-0.394439135011,-0.394439135011,"[ 1.10047411  1.38550331 -0.19769281  1.43203935 -1.57812143 -0.58294333
 -0.7378891  -0.20201111  3.58784458  0.84660861  0.        ]","[[-0.09761959  0.06098552 -0.18138369 -0.06697724]
 [-3.95741288 -3.07672125  0.          0.        ]]",[-0.73810703 -0.74777836]
2,[-2.93143106 -1.07256269],[-3.08481766 -1.46385978],-0.385913818132,-0.385913818132,"[ 1.07428191  1.38690454 -0.3703065   1.1774244  -1.57811954 -0.58294306
 -1.27571106 -0.81878169  3.53403761  0.36813612  0.        ]","[[-0.21565772 -0.03965049 -0.18138369 -0.06697724]
 [-7.83350499 -6.97389398  0.          0.        ]]",[-0.73810703 -0.74777836]
3,[-2.52907276 -0.92209584],[-3.74361221 -0.88093167],-0.364039849149,-0.364039849149,"[ 0.9890392   1.3571472  -0.64440181  0.73165418 -1.57811765 -0.58294279
 -1.80292147 -1.42333733  3.29788247 -0.37982962  0.        ]","[[ -0.41044993  -0.21745575  -0.18138369  -0.06697724]
 [-11.63313117 -10.79389056   0.           0.        ]]",[-0.73810703 -0.74777836]
4,[-1.7884326  -0.40789253],[-1.43661294 -0.69859486],-0.319220377574,-0.319220377574,"[ 0.79025146  1.24845424 -0.98533336  0.14004073 -1.57811576 -0.58294253
 -2.31982653 -1.9412849   2.71552876 -1.17248577  0.        ]","[[ -0.68048852  -0.46617064  -0.18138369  -0.06697724]
 [-15.35850721 -14.06665123   0.           0.        ]]",[-0.73810703 -0.74777836]
5,[-0.16066261  1.09330869],[-0.41409926  0.7601117 ],-0.24362183206,-0.24362183206,"[ 0.42366479  1.01697701 -1.31890649 -0.48877158 -1.57811387 -0.58294226
 -2.82674775 -2.33465889  1.75022425 -1.57078378  0.        ]","[[ -1.02431167  -0.77244366  -0.18138369  -0.06697724]
 [-19.01196133 -16.55228733   0.           0.        ]]",[-0.73810703 -0.74777836]
6,[ 1.8125608   2.92026377],[ 2.04802091  2.76602791],-0.147407092959,-0.147407092959,"[-0.0982915   0.70840151 -1.5172251  -0.94264377 -1.57811197 -0.58294199
 -3.00240917 -1.80620032  0.74817625 -1.20769634  0.        ]","[[ -1.41725395  -1.06998731  -0.18138369  -0.06697724]
 [-20.2780341  -13.21313962   0.           0.        ]]",[-0.73810703 -0.74777836]
7,[ 2.49582362  3.04906321],[ 2.22046498  2.64895805],-0.063947184914,-0.063947184914,"[-0.6103071   0.44065587 -1.50262169 -1.15568413 -1.57811008 -0.58294172
 -2.39813798 -1.13811864  0.15867278 -0.3943255   0.        ]","[[ -1.77912281  -1.29189495  -0.18138369  -0.06697724]
 [-15.92305739  -8.9917428    0.           0.        ]]",[-0.73810703 -0.74777836]
8,[ 2.61413717  2.86171961],[ 2.81732955  3.14659461],-0.0349058144794,-0.0349058144794,"[-0.97813492  0.26395587 -1.36454235 -1.22852376 -1.57810819 -0.58294145
 -1.80560734 -0.48331563 -0.04005778  0.33696992  0.        ]","[[ -2.05474007  -1.43021638  -0.18138369  -0.06697724]
 [-11.65266741  -4.85424501   0.           0.        ]]",[-0.73810703 -0.74777836]
9,[ 2.38989615  2.39708138],[ 2.22899116  1.93015476],-0.0572443366862,-0.0572443366862,"[-1.20529964  0.19071332 -1.20981017 -1.24452977 -1.5781063  -0.58294118
 -1.22466142  0.15847508 -0.07774943  0.80575164  0.        ]","[[-2.245786   -1.48661289 -0.18138369 -0.06697724]
 [-7.46575459 -0.7989674   0.          0.        ]]",[-0.73810703 -0.74777836]
10,[ 1.82816398  1.4838351 ],[ 2.0555795  1.9447857],-0.0694895786213,-0.0694895786213,"[-1.3200193   0.22180983 -1.10315257 -1.23872171 -1.57810441 -0.58294092
 -0.6551597   0.78752205 -0.10379467  1.00399572  0.        ]","[[-2.35392007 -1.46271189 -0.18138369 -0.06697724]
 [-3.36131508  3.17578759  0.          0.        ]]",[-0.73810703 -0.74777836]
11,[ 0.42787427 -0.28295779],[ 0.31684973  0.16878895],-0.0627522734115,-0.0627522734115,"[-1.34674635  0.35416896 -1.07470384 -1.19751795 -1.57810251 -0.58294065
 -0.09696171  1.40408932 -0.17274642  0.93946448  0.        ]","[[-2.38078172 -1.36010704 -0.18138369 -0.06697724]
 [ 0.66165898  7.07169294  0.          0.        ]]",[-0.73810703 -0.74777836]
12,[-0.39119789 -1.11961353],[ 0.54580208 -0.51350247],-0.0430652550697,-0.0430652550697,"[-1.32121017  0.53811472 -1.10191294 -1.09352065 -1.57810062 -0.58294038
  0.07513235  1.48765716 -0.24846689  0.69156714  0.        ]","[[-2.35510396 -1.21337505 -0.18138369 -0.06697724]
 [ 1.90195337  7.59974262  0.          0.        ]]",[-0.73810703 -0.74777836]
13,[-1.50752461 -1.27075124],[-1.63873846 -1.61079578],-0.0197657888847,-0.0197657888847,"[-1.25970023  0.69308689 -1.16211152 -0.95861418 -1.57809873 -0.58294011
  0.36960666  1.14197806 -0.27331945  0.37083994  0.        ]","[[-2.29577125 -1.08329535 -0.18138369 -0.06697724]
 [ 4.02425111  5.41550827  0.          0.        ]]",[-0.73810703 -0.74777836]
