timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.10165937 -2.15942168],[-0.9084218  -1.67471052],-0.403727270561,-0.403727270561,"[ 1.0304605   1.77634007 -0.11837518  1.11847514 -1.63804275  0.51675931
 -0.24970074  0.31715064  2.96819055 -0.45024264  0.        ]","[[-0.0328152   0.05722127 -0.18909914  0.06092335]
 [ 0.00207075  0.00201217  0.          0.        ]]",[-0.30241683 -0.29463464]
1,[ 0.17341432 -1.88160539],[ 0.41175151 -2.54071152],-0.405423702826,-0.405423702826,"[ 1.02779178  1.77825567 -0.17244714  1.01157409 -1.63803827  0.51675882
 -0.64993104 -0.23091982  2.96571247 -0.56916148  0.        ]","[[-0.06881448  0.01754729 -0.18909914  0.06092335]
 [-3.59004257 -3.95622325  0.          0.        ]]",[-0.30241683 -0.29463464]
2,[ 0.12522981 -1.77329516],[ 0.15611848 -0.35107942],-0.407470510933,-0.407470510933,"[ 1.02012429  1.77190874 -0.25437428  0.69364682 -1.63803379  0.51675834
 -0.46036839 -0.76842317  2.93955923 -0.81133289  0.        ]","[[-0.12354517 -0.10052579 -0.18909914  0.06092335]
 [-1.88870324 -7.83814416  0.          0.        ]]",[-0.30241683 -0.29463464]
3,[ 0.10705654 -1.80561781],[-0.58816749 -1.95561077],-0.406756706952,-0.406756706952,"[ 1.01381092  1.73161491 -0.30084318  0.24584176 -1.63802931  0.51675785
 -0.38734998 -0.93945204  2.87742267 -1.05039482  0.        ]","[[-0.15474382 -0.26968186 -0.18909914  0.06092335]
 [-1.23335929 -9.07334453  0.          0.        ]]",[-0.30241683 -0.29463464]
4,[ 0.28097761 -1.63333368],[-0.47431966 -0.89875353],-0.401348714528,-0.401348714528,"[ 1.00143345  1.62655656 -0.37152055 -0.30256493 -1.63802483  0.51675737
 -0.64375638 -1.46271421  2.74086818 -1.34540914  0.        ]","[[ -0.20249943  -0.4890655   -0.18909914   0.06092335]
 [ -3.53463477 -12.85243051   0.           0.        ]]",[-0.30241683 -0.29463464]
5,[ 0.47120792 -1.45811808],[ 0.95177574 -1.52770916],-0.385567776051,-0.385567776051,"[ 0.96977825  1.40456297 -0.5010084  -0.93072186 -1.63802036  0.51675688
 -0.84501589 -1.92013036  2.45593171 -1.6946424   0.        ]","[[ -0.29131376  -0.77925983  -0.18909914   0.06092335]
 [ -5.34096499 -16.15599513   0.           0.        ]]",[-0.30241683 -0.29463464]
6,[ 0.25791508 -1.56704664],[ 0.90278196 -0.06788242],-0.356165073456,-0.356165073456,"[ 0.93809031  1.02513886 -0.59787309 -1.48464898 -1.63801588  0.51675639
 -0.41371296 -2.4242394   2.06403407 -1.89062994  0.        ]","[[ -0.35929404  -1.13890974  -0.18909914   0.06092335]
 [ -1.46998994 -19.79683011   0.           0.        ]]",[-0.30241683 -0.29463464]
7,[-0.15727203 -1.66314971],[-1.08208995 -2.25641104],-0.319257574615,-0.319257574615,"[ 0.94150389  0.5309657  -0.5884015  -1.73038067 -1.6380114   0.51675591
 -0.01260497 -2.40728513  1.71460693 -1.83305212  0.        ]","[[ -0.35257599  -1.53361922  -0.18909914   0.06092335]
 [  2.12998404 -19.67447124   0.           0.        ]]",[-0.30241683 -0.29463464]
8,[-0.00165557 -1.61986208],[ 0.38805483 -2.66435843],-0.273177719759,-0.273177719759,"[ 0.94273524 -0.01231925 -0.58493357 -1.52757167 -1.63800692  0.51675542
 -0.45844959 -2.90150954  1.37957309 -1.59603863  0.        ]","[[ -0.35012067  -1.96292226  -0.18909914   0.06092335]
 [ -1.87150537 -23.24400071   0.           0.        ]]",[-0.30241683 -0.29463464]
9,[-0.36791313 -1.89171016],[ 0.28757755 -1.33278421],-0.220224965387,-0.220224965387,"[ 0.93157114 -0.52570949 -0.6154228  -0.72850572 -1.63800244  0.51675494
 -0.28340664 -3.38601935  1.11855185 -1.13872558  0.        ]","[[ -0.37178905  -2.46291379  -0.18909914   0.06092335]
 [ -0.300486   -26.74346852   0.           0.        ]]",[-0.30241683 -0.29463464]
10,[-0.6096921 -1.7946198],[-0.93641774 -1.20746699],-0.189035468143,-0.189035468143,"[ 0.93444146 -0.80507128 -0.60776708  0.66987266 -1.63799797  0.51675445
 -0.15601244 -3.10882787  1.10743269 -0.5228126   0.        ]","[[ -0.36633199  -3.03219849  -0.18909914   0.06092335]
 [  0.84288309 -24.74168993   0.           0.        ]]",[-0.30241683 -0.29463464]
11,[-0.40556908 -0.55723161],[-0.28242449 -0.39637444],-0.189846201152,-0.189846201152,"[ 0.92344612 -0.81012362 -0.63643169  1.13798066 -1.63799349  0.51675396
 -0.57084444  0.38320594  1.16735284 -0.33114851  0.        ]","[[-0.386827   -3.20605976 -0.18909914  0.06092335]
 [-2.88025985  0.4789439   0.          0.        ]]",[-0.30241683 -0.29463464]
12,[-0.33951324 -0.68908536],[-0.34130548 -1.18288359],-0.188939875246,-0.188939875246,"[ 0.88277024 -0.81278462 -0.73010387  0.98242314 -1.63798901  0.51675348
 -0.68906484  0.8357486   1.14494643 -0.39125179  0.        ]","[[-0.45507726 -3.14832718 -0.18909914  0.06092335]
 [-3.94130011  3.74736327  0.          0.        ]]",[-0.30241683 -0.29463464]
13,[-0.28580254 -0.59382206],[-0.57289933 -0.43921732],-0.187670517241,-0.187670517241,"[ 0.81862668 -0.81055834 -0.85091161  0.80525113 -1.63798453  0.51675299
 -0.83094121  0.68384475  1.11820209 -0.44835115  0.        ]","[[-0.54667918 -3.08258901 -0.18909914  0.06092335]
 [-5.21465582  2.6502694   0.          0.        ]]",[-0.30241683 -0.29463464]
