timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.60968769 -2.33222651],[ 1.60791458 -2.69127853],-0.119909054879,-0.119909054879,"[ 1.07862385  1.47914201 -0.12149047  1.37555389  0.77466062  0.09357643
 -0.2120053   0.28862332  0.77121061 -0.00592279  0.        ]","[[-0.04290297  0.07167068  0.09052401  0.010559  ]
 [ 0.00042813 -0.00428347  0.          0.        ]]",[-0.56798887 -0.56063634]
1,[ 1.1754055  -2.11369872],[ 2.20439093 -1.01830469],-0.119680083849,-0.119680083849,"[ 1.07993364  1.48179176 -0.06234536  1.27421997  0.77466007  0.09357639
  0.29464428 -0.30358602  0.77208285  0.04255502  0.        ]","[[ -3.18853674e-03   3.18425837e-02   9.05240145e-02   1.05590017e-02]
 [  3.95783287e+00  -3.96532044e+00   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
2,[ 0.21305642 -1.92605317],[ -1.19601401e-03  -1.38642740e+00],-0.118840847449,-0.118840847449,"[ 1.07049674  1.47763889  0.1131837   0.97319677  0.77465952  0.09357634
  0.79126923 -0.88406515  0.76583113  0.1866922   0.        ]","[[ 0.11488833 -0.08641912  0.09052401  0.010559  ]
 [ 7.83693766 -7.84790117  0.          0.        ]]",[-0.56798887 -0.56063634]
3,[ 0.10790339 -1.53139687],[ 1.09064301 -1.13983179],-0.116793208231,-0.116793208231,"[ 1.02802825  1.43176308  0.33982529  0.4852152   0.77465896  0.0935763
  0.77100964 -1.45281073  0.73801589  0.31928494  0.        ]","[[  2.70039450e-01  -2.81545089e-01   9.05240145e-02   1.05590017e-02]
 [  7.67869582e+00  -1.16520096e+01   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
4,[-0.96689594 -1.06162035],[-1.09481275 -1.0364693 ],-0.111194494563,-0.111194494563,"[ 0.92989643  1.2912656   0.60617426 -0.14297864  0.77465841  0.09357626
  1.25823057 -2.0104945   0.66875417  0.43240171  0.        ]","[[  4.61796183e-01  -5.52011569e-01   9.05240145e-02   1.05590017e-02]
 [  1.14843520e+01  -1.53821489e+01   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
5,[-0.27421361 -0.50175309],[-0.31425272 -0.05221852],-0.0985159245766,-0.0985159245766,"[ 0.78825485  0.9991224   0.84341752 -0.79681815  0.77465786  0.09357622
  0.72279773 -2.55670193  0.54738607  0.41977679  0.        ]","[[  6.49523694e-01  -8.96309819e-01   9.05240145e-02   1.05590017e-02]
 [  7.30213033e+00  -1.90355599e+01   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
6,[ 0.07957141  0.12525067],[ 1.26566401  0.09339812],-0.0777064221822,-0.0777064221822,"[ 0.66419057  0.57014056  0.99184871 -1.24429792  0.77465731  0.09357618
  0.54505101 -2.53118097  0.37197725  0.23236478  0.        ]","[[  7.81637192e-01  -1.27530865e+00   9.05240145e-02   1.05590017e-02]
 [  5.91376687e+00  -1.88649162e+01   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
7,[-0.73971546  0.25809279],[-0.50544155  0.49586916],-0.0522523529303,-0.0522523529303,"[ 0.49414251  0.09970535  1.14409118 -1.34767792  0.77465676  0.09357613
  1.03667244 -2.42011524  0.1336741   0.12101434  0.        ]","[[  9.38438425e-01  -1.64515494e+00   9.05240145e-02   1.05590017e-02]
 [  9.75379027e+00  -1.81220896e+01   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
8,[-0.5541591   0.70381898],[-0.94807437  1.439503  ],-0.0250476237324,-0.0250476237324,"[ 0.2825237  -0.32185189  1.27776552 -1.13999237  0.77465621  0.09357609
  0.75580645 -2.07283561 -0.12980997  0.07358654  0.        ]","[[  1.11150346e+00  -1.98429081e+00   9.05240145e-02   1.05590017e-02]
 [  7.55997235e+00  -1.57992973e+01   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
9,[ 0.03929343  1.38837409],[-0.49821661  1.35081236],-0.0110506955118,-0.0110506955118,"[ 0.13498478 -0.62060005  1.34323129 -0.77737791  0.77465566  0.09357605
  0.25612917 -1.43403039 -0.36478098  0.00186498  0.        ]","[[  1.22354398e+00  -2.25740647e+00   9.05240145e-02   1.05590017e-02]
 [  3.65703449e+00  -1.15265723e+01   0.00000000e+00   0.00000000e+00]]",[-0.56798887 -0.56063634]
