timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.04356407 -0.61635768],[ 0.52713048 -0.3408714 ],-0.22673137468,-0.22673137468,"[ 1.04627259  1.46397691 -0.13406481  0.50160198  1.13311174  1.61481015
  0.084352    0.22537597  0.23014893 -1.42542151  0.        ]","[[-0.09475919  0.02713953  0.12580404  0.19390316]
 [-0.00275584 -0.00044181  0.          0.        ]]",[-0.05145146 -0.11612781]
1,[ 0.04321191 -0.61799997],[ 0.06809354 -1.27157557],-0.224139645411,-0.224139645411,"[ 1.04869911  1.46428837 -0.10204945  0.47405858  1.13309723  1.6147775
  0.28313977  0.04302576  0.23162238 -1.40455957  0.        ]","[[-0.07388642  0.01358055  0.12580404  0.19390316]
 [ 2.08308586 -1.35095213  0.          0.        ]]",[-0.05145146 -0.11612781]
2,[ 0.04094147 -0.62312913],[-0.14218705 -2.2340691 ],-0.222376183704,-0.222376183704,"[ 1.05185093  1.46266624 -0.03446794  0.33904893  1.13308272  1.61474485
  0.30502855 -0.48800989  0.2319537  -1.39062902  0.        ]","[[-0.02992009 -0.05289887  0.12580404  0.19390316]
 [ 2.31277711 -5.28388217  0.          0.        ]]",[-0.05145146 -0.11612781]
3,[ 0.03765863 -0.62893498],[ 0.21168198 -1.45447512],-0.228642240555,-0.228642240555,"[ 1.05238659  1.44065862  0.02735617  0.04832452  1.13306822  1.6147122
  0.24720064 -1.00848238  0.22220594 -1.44364302  0.        ]","[[ 0.0102479  -0.19725238  0.12580404  0.19390316]
 [ 1.70602689 -9.13862329  0.          0.        ]]",[-0.05145146 -0.11612781]
4,[ 0.03468455 -0.62748849],[ 0.55583816  0.10931963],-0.240561748018,-0.240561748018,"[ 1.05053953  1.35916684  0.09227479 -0.37811358  1.13305371  1.61467955
  0.32391827 -1.5187057   0.18662058 -1.54954738  0.        ]","[[  0.05244541  -0.41794043   0.12580404   0.19390316]
 [  2.51101174 -12.9175827    0.           0.        ]]",[-0.05145146 -0.11612781]
5,[ 0.03503901 -0.61968219],[ 0.10688848  0.63629504],-0.247916165993,-0.247916165993,"[ 1.04174384  1.20065449  0.20231355 -0.81414991  1.13303921  1.6146469
  0.52871852 -1.42580321  0.12614271 -1.62602995  0.        ]","[[  0.12422588  -0.66939069   0.12580404   0.19390316]
 [  4.65991838 -12.22971461   0.           0.        ]]",[-0.05145146 -0.11612781]
6,[ 0.03608269 -0.60961509],[ 0.08323134  0.55731337],-0.246913302632,-0.246913302632,"[ 1.01876259  1.0150577   0.3486075  -1.12744177  1.13302471  1.61461426
  0.56014405 -1.05291879  0.06648983 -1.63595878  0.        ]","[[ 0.22073257 -0.88627748  0.12580404  0.19390316]
 [ 4.98969276 -9.4681615   0.          0.        ]]",[-0.05145146 -0.11612781]
7,[ 0.03702816 -0.59916592],[-0.79332157 -2.60205394],-0.240913742625,-0.240913742625,"[ 0.98074281  0.84872585  0.49993841 -1.31738621  1.1330102   1.61458162
  0.58205634 -0.72964076  0.01970313 -1.6033926   0.        ]","[[ 0.32283338 -1.05161889  0.12580404  0.19390316]
 [ 5.21965156 -7.07395452  0.          0.        ]]",[-0.05145146 -0.11612781]
8,[ 0.03644875 -0.57704163],[ 0.38685123  0.90596682],-0.240497976525,-0.240497976525,"[ 0.9457294   0.64925688  0.60350444 -1.46918613  1.1329957   1.61454898
  0.27312431 -1.24522567 -0.0509987  -1.61550752  0.        ]","[[  0.39470562  -1.23141121   0.12580404   0.19390316]
 [  1.97823667 -10.89258795   0.           0.        ]]",[-0.05145146 -0.11612781]
9,[ 0.0395434 -0.5584414],[ 0.80707403 -0.85365958],-0.2422388092,-0.2422388092,"[ 0.91474567  0.43678945  0.68005476 -1.55919175  1.1329812   1.61451634
  0.41519774 -0.73178248 -0.13547338 -1.64145958  0.        ]","[[ 0.44922613 -1.41111036  0.12580404  0.19390316]
 [ 3.4689459  -7.08998313  0.          0.        ]]",[-0.05145146 -0.11612781]
10,[ 0.0404713  -0.53646958],[ 0.80998568  0.78874321],-0.236760682421,-0.236760682421,"[ 0.84780852  0.22464874  0.81611501 -1.58479053  1.1329667   1.6144837
  0.71312366 -1.16927409 -0.21095279 -1.60917835  0.        ]","[[  0.54996862  -1.58542093   0.12580404   0.19390316]
 [  6.59493026 -10.33023022   0.           0.        ]]",[-0.05145146 -0.11612781]
11,[ 0.04209363 -0.52182281],[ 1.23780683 -1.29209465],-0.223764128436,-0.223764128436,"[ 0.71468098  0.01435878  1.01811947 -1.5492412   1.13295219  1.61445107
  1.00618711 -0.71998769 -0.27972695 -1.51847255  0.        ]","[[ 0.71271878 -1.75864072  0.12580404  0.19390316]
 [ 9.66994363 -7.00278252  0.          0.        ]]",[-0.05145146 -0.11612781]
12,[ 0.04161092 -0.49808607],[ 0.79825908  1.64878137],-0.205189978102,-0.205189978102,"[ 0.47887247 -0.19500833  1.25819721 -1.45022428  1.13293769  1.61441843
  1.36525345 -1.23586721 -0.35794647 -1.38365415  0.        ]","[[  0.94391881  -1.93703265   0.12580404   0.19390316]
 [ 13.43758675 -10.82359509   0.           0.        ]]",[-0.05145146 -0.11612781]
13,[ 0.04150088 -0.47839689],[ 0.9763882  -1.36263383],-0.184723273855,-0.184723273855,"[ 0.11338796 -0.38650878  1.46825559 -1.29500133  1.13292319  1.6143858
  1.64106201 -0.67220845 -0.45844799 -1.22652984  0.        ]","[[  1.24170873  -2.11162088   0.12580404   0.19390316]
 [ 16.33180907  -6.64907991   0.           0.        ]]",[-0.05145146 -0.11612781]
14,[ 0.03783816 -0.4652018 ],[ 1.47074544 -1.0547024 ],-0.168756073129,-0.168756073129,"[-0.38088327 -0.55592011  1.54998875 -1.09110209  1.13290869  1.61435317
  1.97866814 -1.18891892 -0.59459974 -1.07977386  0.        ]","[[  1.60389088  -2.28300028   0.12580404   0.19390316]
 [ 19.8746791  -10.47603569   0.           0.        ]]",[-0.05145146 -0.11612781]
15,[ 0.0342599  -0.45749676],[-0.13282861 -0.72021702],-0.173183063306,-0.173183063306,"[-0.95879694 -0.75790214  1.38641491 -0.71957497  1.1328942   1.61432055
  2.31850219 -1.6953332  -0.79166995 -1.03342114  0.        ]","[[  2.03716886  -2.53015498   0.12580404   0.19390316]
 [ 23.4412809  -14.22689857   0.           0.        ]]",[-0.05145146 -0.11612781]
16,[ 0.03105236 -0.45015037],[ 0.91413175 -0.9607369 ],-0.199079833319,-0.199079833319,"[-1.44315518 -0.92427835  0.93754837 -0.15592441  1.1328797   1.61428792
  2.22416603 -2.04215784 -0.97527214 -1.13637384  0.        ]","[[  2.49607191  -2.84046839   0.12580404   0.19390316]
 [ 22.45220566 -16.79600603   0.           0.        ]]",[-0.05145146 -0.11612781]
17,[ 0.03347873 -0.43190062],[ 1.2327836  -1.05107003],-0.225143808181,-0.225143808181,"[-1.70351879 -0.97852124  0.26371424  0.37672226  1.1328652   1.6142553
  2.52670767 -0.36825175 -1.06251053 -1.2978541   0.        ]","[[  2.97697728  -3.1071818    0.12580404   0.19390316]
 [ 25.6278904   -4.39843995   0.           0.        ]]",[-0.05145146 -0.11612781]
18,[ 0.03464009 -0.42614463],[-1.01557414 -1.36101346],-0.221352852054,-0.221352852054,"[-1.6219413  -0.97870093 -0.56320175  0.3866197   1.1328507   1.61422268
  2.85555425  0.47998657 -1.07589185 -1.25654981  0.        ]","[[  3.52417361  -3.11205739   0.12580404   0.19390316]
 [ 29.08013856   1.88392889   0.           0.        ]]",[-0.05145146 -0.11612781]
19,[ 0.03351933 -0.42989135],[ 1.41422796  0.2385631 ],-0.220960520738,-0.220960520738,"[-1.17681774 -0.97605775 -1.21200182  0.30047037  1.13283621  1.61419006
  2.42329986  0.49333904 -1.131057   -1.21252896  0.        ]","[[  4.06027534  -3.06959485   0.12580404   0.19390316]
 [ 24.54512828   1.98284689   0.           0.        ]]",[-0.05145146 -0.11612781]
20,[ 0.03775436 -0.43002924],[-1.9035775   0.02756644],-0.229158990904,-0.229158990904,"[-0.50972622 -0.97031715 -1.51557051  0.20191018  1.13282171  1.61415745
  2.75415139  0.6156355  -1.20669019 -1.22472349  0.        ]","[[  4.58602751  -3.02085012   0.12580404   0.19390316]
 [ 28.0185025    2.88864398   0.           0.        ]]",[-0.05145146 -0.11612781]
21,[ 0.04162033 -0.43413639],[-1.30899408 -2.41386313],-0.243198307367,-0.243198307367,"[ 0.19091651 -0.95967195 -1.41297893  0.08482027  1.13280721  1.61412483
  2.32393175  0.6226779  -1.26685149 -1.3013075   0.        ]","[[  5.10110662  -2.96255361   0.12580404   0.19390316]
 [ 23.50444995   2.94083762   0.           0.        ]]",[-0.05145146 -0.11612781]
22,[ 0.0428991  -0.43985215],[-1.26602055  1.60022334],-0.251232381619,-0.251232381619,"[ 0.67415058 -0.95542922 -1.04491465  0.04788658  1.13279272  1.61409222
  1.90226347  0.08021345 -1.26217754 -1.37729381  0.        ]","[[  5.52680011  -2.94404669   0.12580404   0.19390316]
 [ 19.07967208  -1.07677487   0.           0.        ]]",[-0.05145146 -0.11612781]
23,[ 0.04567335 -0.43945149],[-0.08655548 -0.3579962 ],-0.2556089032,-0.2556089032,"[ 0.93282242 -0.95080241 -0.6137671   0.01128759  1.13277823  1.61405961
  1.48900259  0.61772858 -1.23516349 -1.43658682  0.        ]","[[  5.86488079  -2.92563961   0.12580404   0.19390316]
 [ 14.74282898   2.90419843   0.           0.        ]]",[-0.05145146 -0.11612781]
24,[ 0.04558527 -0.44350818],[ 0.75165443 -2.04897835],-0.259389001941,-0.259389001941,"[ 1.04075554 -0.9383454  -0.1877399  -0.07417622  1.13276373  1.614027
  1.42850395  0.41859095 -1.19322635 -1.4989639   0.        ]","[[  6.15336939  -2.88235308   0.12580404   0.19390316]
 [ 14.10815398   1.4293733    0.           0.        ]]",[-0.05145146 -0.11612781]
25,[ 0.04484295 -0.44524914],[-0.87725751  0.68674443],-0.255705695357,-0.255705695357,"[ 1.03015088 -0.94183538  0.28621131 -0.05171514  1.13274924  1.61399439
  1.68540538 -0.11981607 -1.13994173 -1.50322088  0.        ]","[[  6.46258776  -2.89377381   0.12580404   0.19390316]
 [ 16.80471938  -2.55814288   0.           0.        ]]",[-0.05145146 -0.11612781]
26,[ 0.04493378 -0.44303539],[ 0.35491457  1.74212138],-0.250176417574,-0.250176417574,"[ 0.89734814 -0.9485054   0.71868799 -0.00555263  1.13273475  1.61396179
  1.32275786  0.25419127 -1.09750686 -1.48393308  0.        ]","[[  6.76049731  -2.9171447    0.12580404   0.19390316]
 [ 12.99890231   0.21179921   0.           0.        ]]",[-0.05145146 -0.11612781]
27,[ 0.04598548 -0.44291142],[ 0.39504345  0.50140036],-0.245601372918,-0.245601372918,"[ 0.68128733 -0.93540597  1.05944663 -0.09208775  1.13272025  1.61392919
  1.43211249  0.78829211 -1.0286701  -1.48694427  0.        ]","[[  7.03199341  -2.87322069   0.12580404   0.19390316]
 [ 14.14685462   4.16742873   0.           0.        ]]",[-0.05145146 -0.11612781]
28,[ 0.04567581 -0.44458148],[ 0.9458425  -1.38060565],-0.235109643815,-0.235109643815,"[ 0.36181038 -0.89608904  1.34262171 -0.28959077  1.13270576  1.61389658
  1.55440813  1.04525592 -0.91315938 -1.46312868  0.        ]","[[  7.327812    -2.77077718   0.12580404   0.19390316]
 [ 15.43068785   6.07060176   0.           0.        ]]",[-0.05145146 -0.11612781]
29,[ 0.04323196 -0.44580796],[ 0.47604647  0.36150399],-0.216361501655,-0.216361501655,"[-0.08241249 -0.85679805  1.5250912  -0.43944315  1.13269127  1.61386399
  1.882021    0.49446418 -0.82121434 -1.35851756  0.        ]","[[  7.67092907  -2.69029314   0.12580404   0.19390316]
 [ 18.86959047   1.99144377   0.           0.        ]]",[-0.05145146 -0.11612781]
30,[ 0.04028256 -0.44685   ],[-0.10351642 -1.04839714],-0.194056602284,-0.194056602284,"[-0.62348556 -0.82654279  1.51712393 -0.53647556  1.13267678  1.61383139
  2.02592922  0.68251932 -0.7957008  -1.19609416  0.        ]","[[  8.06348146  -2.63649038   0.12580404   0.19390316]
 [ 20.38058209   3.38422253   0.           0.        ]]",[-0.05145146 -0.11612781]
31,[ 0.03423288 -0.45157704],[-0.13416531 -0.06649063],-0.178185076337,-0.178185076337,"[-1.1285242  -0.81000249  1.27406844 -0.58462536  1.13266229  1.61379879
  1.94837232  0.13893983 -0.85073197 -1.04060816  0.        ]","[[  8.46293074  -2.60919739   0.12580404   0.19390316]
 [ 19.56712193  -0.64151184   0.           0.        ]]",[-0.05145146 -0.11612781]
