timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.48814476 -3.6727798 ],[-1.27705151 -3.40957215],-0.110856821872,-0.110856821872,"[ 1.10027843  1.34852854 -0.17860113  1.39296789  0.94078579 -0.56086344
 -0.1666747   0.28192945  0.66091966  0.83939497  0.        ]","[[-0.09167569  0.03549687  0.10998392 -0.06436561]
 [ 0.00344428 -0.00027321  0.          0.        ]]",[-0.77993357 -0.76811266]
1,[ 0.72534633 -2.68691087],[ 1.17105359 -2.75433353],-0.104687492032,-0.104687492032,"[ 1.09399498  1.34934525 -0.23681651  1.29264717  0.94078523 -0.56086321
 -0.74526003 -0.35743606  0.64779146  0.66389915  0.        ]","[[-0.13128255 -0.00422094  0.10998392 -0.06436561]
 [-3.95096812 -3.95832196  0.          0.        ]]",[-0.77993357 -0.76811266]
2,[ 0.11162212 -2.14494228],[ 0.37133738 -2.78065137],-0.0952329838076,-0.0952329838076,"[ 1.08575454  1.33951162 -0.29315805  0.9950029   0.94078467 -0.56086298
 -0.15480736 -0.98464322  0.60420764  0.37676234  0.        ]","[[-0.16981227 -0.12234468  0.10998392 -0.06436561]
 [ 0.08454964 -7.84110533  0.          0.        ]]",[-0.77993357 -0.76811266]
3,[ 0.28687611 -1.37295222],[ 0.54408818 -0.86201451],-0.0868823434616,-0.0868823434616,"[ 1.08952265  1.28359492 -0.26917743  0.51500016  0.94078412 -0.56086275
  0.06008215 -1.59926998  0.5317274   0.14603991  0.        ]","[[ -0.15338527  -0.31734274   0.10998392  -0.06436561]
 [  1.55323694 -11.64601591   0.           0.        ]]",[-0.77993357 -0.76811266]
4,[ 0.13323721 -0.45554751],[-0.14115716 -0.99067635],-0.0763369107339,-0.0763369107339,"[ 1.0989932   1.13238453 -0.19236197 -0.0858075   0.94078356 -0.56086251
  0.37066044 -2.1135014   0.40749144 -0.05376788  0.        ]","[[ -0.1010228   -0.58220349   0.10998392  -0.06436561]
 [  3.67592028 -14.82943352   0.           0.        ]]",[-0.77993357 -0.76811266]
5,[ 0.81092876  0.8469556 ],[ 0.67554993  0.54012085],-0.0610548427295,-0.0610548427295,"[ 1.10544683  0.83524299 -0.0932191  -0.69923886  0.940783   -0.56086228
  0.27841202 -2.69967977  0.19343984 -0.23833542  0.        ]","[[ -0.03382889  -0.91520141   0.10998392  -0.06436561]
 [  3.04543887 -18.45827011   0.           0.        ]]",[-0.77993357 -0.76811266]
6,[-0.12715586  1.45250559],[ 0.72552701  1.14602347],-0.0440636259029,-0.0440636259029,"[ 1.10423836  0.43606533  0.0355787  -1.10135986  0.94078245 -0.56086205
  0.66051639 -2.29527863 -0.06314737 -0.30292214  0.        ]","[[  0.05328053  -1.25924925   0.10998392  -0.06436561]
 [  5.65697497 -15.95480934   0.           0.        ]]",[-0.77993357 -0.76811266]
7,[-1.39625144  1.51706052],[-1.56642085  1.26918251],-0.0269006437354,-0.0269006437354,"[ 1.07948571  0.07890507  0.24209458 -1.22139533  0.94078189 -0.56086182
  1.06409729 -1.60469875 -0.22758346 -0.16928712  0.        ]","[[  0.19409317  -1.53545251   0.10998392  -0.06436561]
 [  8.4152972  -11.67970575   0.           0.        ]]",[-0.77993357 -0.76811266]
8,[-0.70678025  1.41787601],[-0.52295518  1.72368517],-0.0129313075155,-0.0129313075155,"[ 1.03341582 -0.17250177  0.42351194 -1.19221864  0.94078133 -0.56086159
  0.46058715 -0.92760156 -0.33260608 -0.01795892  0.        ]","[[ 0.32101481 -1.72698977  0.10998392 -0.06436561]
 [ 4.29054287 -7.48805848  0.          0.        ]]",[-0.77993357 -0.76811266]
9,[-0.38598591  0.91469395],[-0.87165148  0.41149584],-0.00833626105856,-0.00833626105856,"[ 1.00176865 -0.31222787  0.51257842 -1.13495964  0.94078077 -0.56086136
  0.14524588 -0.26399267 -0.40520571  0.05615688  0.        ]","[[ 0.38520156 -1.83553234  0.10998392 -0.06436561]
 [ 2.13530965 -3.37990947  0.          0.        ]]",[-0.77993357 -0.76811266]
