timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.64225757 -2.1235857 ],[-1.72061842 -2.55860934],-0.406368799677,-0.406368799677,"[ 1.0494571   2.06518403 -0.08221348  0.90216538 -1.53064488 -1.0704896
 -0.26765434  0.34514846  2.60640402  1.18062653  0.        ]","[[ 0.00272583  0.04254968 -0.17541823 -0.12388267]
 [ 0.00189443 -0.00388112  0.          0.        ]]",[-0.15658557 -0.21981363]
1,[-1.28682232 -1.95038962],[-2.08799774 -1.94319777],-0.402497326735,-0.402497326735,"[ 1.04850396  2.06638953 -0.14298604  0.78201694 -1.53063843 -1.07048671
 -0.63940008 -0.19418886  2.6062374   1.07114945  0.        ]","[[ -3.69117214e-02   2.76042518e-03  -1.75418231e-01  -1.23882673e-01]
 [ -3.95248733e+00  -3.96185876e+00   0.00000000e+00   0.00000000e+00]]",[-0.15658557 -0.21981363]
2,[-0.75623727 -1.72688949],[-0.93892753 -0.82342437],-0.388370032506,-0.388370032506,"[ 1.03267058  2.0573833  -0.32291732  0.42587199 -1.53063198 -1.07048381
 -1.00379781 -0.72285081  2.56864166  0.74903471  0.        ]","[[-0.15485261 -0.11540243 -0.17541823 -0.12388267]
 [-7.82871818 -7.84149783  0.          0.        ]]",[-0.15658557 -0.21981363]
3,[-0.19049172 -1.43167043],[ 0.55237901 -1.26873191],-0.35774802204,-0.35774802204,"[ 0.96577793  2.00459404 -0.60810231 -0.12868625 -1.53062553 -1.07048092
 -1.33832694 -1.14578032  2.39593616  0.26735259  0.        ]","[[ -0.34712997  -0.30337321  -0.17541823  -0.12388267]
 [-11.3872512  -10.94522321   0.           0.        ]]",[-0.15658557 -0.21981363]
4,[ 0.04942134 -1.20689392],[-1.73325578 -0.04970226],-0.310671605788,-0.310671605788,"[ 0.84206393  1.85984896 -0.88884388 -0.83038652 -1.53061908 -1.07047802
 -1.11166091 -1.65589848  2.04298945 -0.166064    0.        ]","[[ -0.55068284  -0.5598386   -0.17541823  -0.12388267]
 [ -8.97617005 -14.68882352   0.           0.        ]]",[-0.15658557 -0.21981363]
5,[ 0.56601477 -0.70411551],[ 0.466267   -0.20718796],-0.248122196553,-0.248122196553,"[ 0.6555406   1.60369318 -1.15188016 -1.50088884 -1.53061263 -1.07047512
 -1.46703315 -1.64286139  1.54027295 -0.41155035  0.        ]","[[ -0.76813289  -0.85265598  -0.17541823  -0.12388267]
 [-12.75643417 -14.59320581   0.           0.        ]]",[-0.15658557 -0.21981363]
6,[ 0.66810191 -0.36973026],[ 0.02480991 -0.01089145],-0.176776109463,-0.176776109463,"[ 0.4019137   1.26636465 -1.37866232 -1.98317968 -1.53060618 -1.07047223
 -1.27005081 -1.71528757  0.99790392 -0.38446368  0.        ]","[[ -1.00223847  -1.14985359  -0.17541823  -0.12388267]
 [-10.66111486 -15.124776     0.           0.        ]]",[-0.15658557 -0.21981363]
7,[ 0.75927615 -0.10440795],[ 1.02635716 -0.03968888],-0.114745570399,-0.114745570399,"[ 0.13869682  0.87691875 -1.52246516 -2.22475114 -1.53059973 -1.07046933
 -1.24120404 -1.68029984  0.58208627 -0.11004991  0.        ]","[[ -1.21238238  -1.44977358  -0.17541823  -0.12388267]
 [-10.35430462 -14.86807341   0.           0.        ]]",[-0.15658557 -0.21981363]
8,[ 0.58973742 -0.09147449],[-1.13756675 -0.60006866],-0.0878917257882,-0.0878917257882,"[-0.08424249  0.47812845 -1.5914143  -2.20071199 -1.53059328 -1.07046644
 -0.850079   -1.66164839  0.3719617   0.27166117  0.        ]","[[ -1.37772668  -1.74576227  -0.17541823  -0.12388267]
 [ -6.19379685 -14.73125482   0.           0.        ]]",[-0.15658557 -0.21981363]
9,[ 0.80494416  0.09496665],[ 0.37775625  0.50726583],-0.108062029732,-0.108062029732,"[-0.31036106  0.07637846 -1.61917781 -1.89069352 -1.53058683 -1.07046354
 -1.21082495 -1.94557315  0.33696458  0.69423043  0.        ]","[[ -1.5401024   -2.0612939   -0.17541823  -0.12388267]
 [-10.03121046 -16.81496915   0.           0.        ]]",[-0.15658557 -0.21981363]
10,[ 0.75924742  0.08573088],[ 1.67413818  1.38777106],-0.150233922044,-0.150233922044,"[-0.56715472 -0.25989564 -1.601989   -1.32354527 -1.53058038 -1.07046065
 -1.05175878 -1.62647753  0.46215155  1.0580767   0.        ]","[[ -1.72375236  -2.37409822  -0.17541823  -0.12388267]
 [ -8.33919988 -14.47328047   0.           0.        ]]",[-0.15658557 -0.21981363]
11,[ 0.64261639  0.03455554],[ 2.51216281  0.17181339],-0.181303683241,-0.181303683241,"[-0.73890812 -0.45990027 -1.56085135 -0.7287911  -1.53057393 -1.07045775
 -0.66413878 -1.04786484  0.64638789  1.22709458  0.        ]","[[ -1.8491689   -2.62095978  -0.17541823  -0.12388267]
 [ -4.21596806 -10.22703352   0.           0.        ]]",[-0.15658557 -0.21981363]
12,[ 0.50871706 -0.04304864],[ 0.10511846 -1.71183657],-0.19976553598,-0.19976553598,"[-0.79754712 -0.56833779 -1.54099795 -0.19063521 -1.53056748 -1.07045485
 -0.28411986 -0.92755505  0.80910438  1.2659489   0.        ]","[[-1.89293047 -2.81664205 -0.17541823 -0.12388267]
 [-0.17358558 -9.34413142  0.          0.        ]]",[-0.15658557 -0.21981363]
13,[ 0.4324201 -0.0921714],[-0.78184915 -0.66999723],-0.216321798327,-0.216321798327,"[-0.79656612 -0.63234584 -1.54134826  0.4715602  -1.53056103 -1.07045196
 -0.24468442 -1.08014867  0.99124521  1.24262881  0.        ]","[[ -1.89219459  -3.04139625  -0.17541823  -0.12388267]
 [  0.24589822 -10.46399243   0.           0.        ]]",[-0.15658557 -0.21981363]
