timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.68610132 -2.84305549],[-2.04023338 -3.05286002],-0.262980431417,-0.262980431417,"[ 1.06738436  1.49080426  0.05403114  1.36708206 -0.39633783 -0.40518978
 -0.20360612  0.28841449  2.00992632  1.00384977  0.        ]","[[ 0.07230805  0.07477731 -0.04507485 -0.04617168]
 [-0.00456699 -0.00271149  0.          0.        ]]",[-0.5253166  -0.52065021]
1,[-1.35849345 -2.36547875],[-1.61506605 -1.8026548 ],-0.261037751555,-0.261037751555,"[ 1.07038107  1.49360681 -0.00514165  1.26607619 -0.39633761 -0.40518956
 -0.71580888 -0.29725766  2.02068708  0.85223957  0.        ]","[[ 0.03254252  0.03501119 -0.04507485 -0.04617168]
 [-3.95882248 -3.96071434  0.          0.        ]]",[-0.5253166  -0.52065021]
2,[-0.5375331  -1.84555209],[ 0.1285761 -2.5095432],-0.253874258727,-0.253874258727,"[ 1.0658833   1.48995291 -0.1809186   0.9657932  -0.3963374  -0.40518934
 -1.21788561 -0.87133785  2.00543705  0.40099321  0.        ]","[[-0.08552369 -0.08312904 -0.04507485 -0.04617168]
 [-7.83491014 -7.84038024  0.          0.        ]]",[-0.5253166  -0.52065021]
3,[-0.79347825 -1.98773408],[-1.2019149  -1.13872995],-0.240156179281,-0.240156179281,"[ 1.03141159  1.44499224 -0.40140494  0.47861281 -0.39633718 -0.40518912
 -1.13176154 -1.43430585  1.8640999  -0.20234295  0.        ]","[[ -0.23555042  -0.2781093   -0.04507485  -0.04617168]
 [ -7.17003389 -11.64495807   0.           0.        ]]",[-0.5253166  -0.52065021]
4,[ 0.28988859 -0.975492  ],[-0.71759723 -1.37238486],-0.216392691915,-0.216392691915,"[ 0.94772855  1.30586098 -0.65747099 -0.14921328 -0.39633697 -0.4051889
 -1.62574073 -1.98586306  1.49701741 -0.84409464  0.        ]","[[ -0.41721188  -0.54840767  -0.04507485  -0.04617168]
 [-10.98361966 -15.37244027   0.           0.        ]]",[-0.5253166  -0.52065021]
5,[ 1.68237507  0.58417195],[ 2.31510895  1.19975513],-0.177426684482,-0.177426684482,"[ 0.76617056  1.01543731 -0.97104182 -0.80383733 -0.39633675 -0.40518868
 -1.96544815 -2.5265322   0.80551908 -1.32986365  0.        ]","[[ -0.6631941   -0.89251793  -0.04507485  -0.04617168]
 [-13.60622843 -19.02637335   0.           0.        ]]",[-0.5253166  -0.52065021]
6,[ 1.32453609  0.91238064],[ 0.35147407  1.06975179],-0.135046986018,-0.135046986018,"[ 0.53464938  0.63902673 -1.21437892 -1.22023772 -0.39633654 -0.40518846
 -1.41853226 -1.88498361  0.09638937 -1.33011558  0.        ]","[[ -0.89295877  -1.22954487  -0.04507485  -0.04617168]
 [ -9.38399447 -14.69076618   0.           0.        ]]",[-0.5253166  -0.52065021]
7,[ 1.57770693  1.04796982],[ 1.677053    1.19508875],-0.103078147126,-0.103078147126,"[ 0.32966844  0.3244288  -1.35711439 -1.35661454 -0.39633633 -0.40518824
 -1.21464281 -1.25604546 -0.35140039 -1.06246718  0.        ]","[[ -1.06484795  -1.48071446  -0.04507485  -0.04617168]
 [ -7.80995609 -10.4403594    0.           0.        ]]",[-0.5253166  -0.52065021]
8,[ 1.04111648  0.46494788],[ 0.57781557  0.23479858],-0.0830737396032,-0.0830737396032,"[ 0.18071247  0.10997138 -1.43134853 -1.35940356 -0.39633611 -0.40518802
 -0.68217756 -0.63963825 -0.57651555 -0.78960542  0.        ]","[[-1.17980539 -1.64772544 -0.04507485 -0.04617168]
 [-3.69926785 -6.27462919  0.          0.        ]]",[-0.5253166  -0.52065021]
9,[ 0.70612663  0.35114586],[ 1.31868434  0.15603162],-0.071162544997,-0.071162544997,"[ 0.11312593 -0.03636017 -1.45816334 -1.32025209 -0.3963359  -0.4051878
 -0.37652367 -0.48373214 -0.65983079 -0.59958187  0.        ]","[[-1.23011591 -1.76264669 -0.04507485 -0.04617168]
 [-1.3395875  -5.22100449  0.          0.        ]]",[-0.5253166  -0.52065021]
10,[-0.43425441 -0.22770655],[ 0.25507663  0.82160636],-0.0624570080435,-0.0624570080435,"[ 0.13096156 -0.15766551 -1.45147492 -1.26139613 -0.39633568 -0.40518758
  0.1395767  -0.37708664 -0.65744052 -0.48421964  0.        ]","[[-1.21693204 -1.85983577 -0.04507485 -0.04617168]
 [ 2.64476349 -4.50028681  0.          0.        ]]",[-0.5253166  -0.52065021]
11,[-0.91062057 -0.98073304],[-0.62840001  1.13632762],-0.0583299115775,-0.0583299115775,"[ 0.21427856 -0.22663362 -1.41649236 -1.2165812  -0.39633547 -0.40518735
  0.26353569  0.11747112 -0.60255355 -0.46402606  0.        ]","[[-1.15443525 -1.91630757 -0.04507485 -0.04617168]
 [ 3.60174088 -1.15802593  0.          0.        ]]",[-0.5253166  -0.52065021]
12,[-0.35591972 -1.49611843],[ 0.88395751 -2.29315052],-0.0611345836264,-0.0611345836264,"[ 0.27463247 -0.20625088 -1.38709597 -1.23071601 -0.39633525 -0.40518713
 -0.06793703  0.70680835 -0.55641637 -0.52315613  0.        ]","[[-1.1080756  -1.89950738 -0.04507485 -0.04617168]
 [ 1.04273775  2.82476324  0.          0.        ]]",[-0.5253166  -0.52065021]
13,[-1.34759641 -1.38052905],[-0.9753847  -2.46336404],-0.0645162003343,-0.0645162003343,"[ 0.34538012 -0.18648174 -1.34795239 -1.24370451 -0.39633504 -0.40518691
  0.38264976  0.11258012 -0.49760877 -0.58512445  0.        ]","[[-1.05231933 -1.88330447 -0.04507485 -0.04617168]
 [ 4.52131326 -1.19107507  0.          0.        ]]",[-0.5253166  -0.52065021]
