timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.84107184 -0.84778255],[ 2.44931103 -0.67456868],-0.220081915799,-0.220081915799,"[ 1.10154775  1.36237097 -0.0453897   1.40697191  0.06012428  0.79776062
 -0.17136844  0.28309034  1.69367123 -1.03863191  0.        ]","[[-0.00047567  0.04543128  0.00798961  0.0924901 ]
 [ 0.00076652  0.00323189  0.          0.        ]]",[-0.75448972 -0.7561931 ]
1,[ 2.84754086 -0.78786284],[ 2.39399181 -0.6807466 ],-0.217852632974,-0.217852632974,"[ 1.10044919  1.36349505  0.01343253  1.33940827  0.06012426  0.79776019
  0.39944483 -0.14404442  1.69213771 -0.96489339  0.        ]","[[ 0.03924044  0.01868068  0.00798961  0.0924901 ]
 [ 3.95766508 -2.66938045  0.          0.        ]]",[-0.75448972 -0.7561931 ]
2,[ 2.7702136  -0.72491646],[ 3.24832173 -0.22653056],-0.21094985137,-0.21094985137,"[ 1.08393585  1.36126247  0.18739955  1.13755531  0.06012424  0.79775976
  0.95896642 -0.56662667  1.67704256 -0.74710948  0.        ]","[[ 0.15730915 -0.06123641  0.00798961  0.0924901 ]
 [ 7.83629141 -5.31350781  0.          0.        ]]",[-0.75448972 -0.7561931 ]
3,[ 2.4402504  -0.79805183],[ 2.3079547  -0.56668711],-0.19797258215,-0.19797258215,"[ 1.01401106  1.34356694  0.46632249  0.85107251  0.06012422  0.79775933
  1.50732359 -0.69339301  1.61476694 -0.36954598  0.        ]","[[  3.52173827e-01  -1.75465083e-01   7.98961253e-03   9.24901025e-02]
 [  1.16375326e+01  -6.10669531e+00   0.00000000e+00   0.00000000e+00]]",[-0.75448972 -0.7561931 ]
4,[ 0.8429873 -0.8387174],[ 1.20868665 -1.24384907],-0.17824538641,-0.17824538641,"[ 0.83417173  1.29753456  0.81887463  0.49989968  0.0601242   0.7977589
  2.04492647 -1.03287586  1.45244965  0.14084686  0.        ]","[[  6.22315302e-01  -3.18911951e-01   7.98961253e-03   9.24901025e-02]
 [  1.53642392e+01  -8.23086613e+00   0.00000000e+00   0.00000000e+00]]",[-0.75448972 -0.7561931 ]
5,[-1.60712385 -0.78608793],[-1.258106   -1.36821446],-0.152728726267,-0.152728726267,"[ 0.48595686  1.18915145  1.17419533  0.0330045   0.06012418  0.79775846
  2.57203128 -1.63978082  1.14570665  0.66639476  0.        ]","[[  9.66260565e-01  -5.21631325e-01   7.98961253e-03   9.24901025e-02]
 [  1.90181972e+01  -1.20283227e+01   0.00000000e+00   0.00000000e+00]]",[-0.75448972 -0.7561931 ]
6,[-1.03246605 -0.25097352],[-1.18804607 -1.00287471],-0.128183239075,-0.128183239075,"[ 0.05246417  0.96606956  1.38402132 -0.51970876  0.06012416  0.79775803
  1.94732739 -2.23418085  0.80554852  0.93911274  0.        ]","[[  1.30317651e+00  -7.99513524e-01   7.98961253e-03   9.24901025e-02]
 [  1.46877363e+01  -1.57475523e+01   0.00000000e+00   0.00000000e+00]]",[-0.75448972 -0.7561931 ]
7,[-0.00777338 -0.17095587],[-0.02995879  0.49209513],-0.107516373179,-0.107516373179,"[-0.30120674  0.58603779  1.43655407 -1.01544122  0.06012414  0.7977576
  1.33485558 -2.81687524  0.60202268  0.85193971  0.        ]","[[  1.55433525e+00  -1.15104535e+00   7.98961253e-03   9.24901025e-02]
 [  1.04420521e+01  -1.93935681e+01   0.00000000e+00   0.00000000e+00]]",[-0.75448972 -0.7561931 ]
8,[-0.31673682  0.17272693],[-0.71467085  0.39910273],-0.0862376173834,-0.0862376173834,"[-0.5927973   0.12363737  1.41034107 -1.23094814  0.06012412  0.79775717
  1.28789921 -2.44401891  0.45025432  0.60136199  0.        ]","[[  1.75991005e+00  -1.51550932e+00   7.98961253e-03   9.24901025e-02]
 [  1.01165554e+01  -1.70606071e+01   0.00000000e+00   0.00000000e+00]]",[-0.75448972 -0.7561931 ]
9,[ 0.25911132  0.54820657],[ 0.83353455  0.37014818],-0.0671728100245,-0.0671728100245,"[-0.82851502 -0.2948002   1.34123516 -1.14548641  0.0601241   0.79775674
  0.85095717 -2.13735304  0.31007283  0.31538659  0.        ]","[[  1.93185215e+00  -1.83746860e+00   7.98961253e-03   9.24901025e-02]
 [  7.08764789e+00  -1.51417921e+01   0.00000000e+00   0.00000000e+00]]",[-0.75448972 -0.7561931 ]
