timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.31881228 -1.84063196],[ 0.43299265 -2.54931286],-0.345471358387,-0.345471358387,"[ 1.06023674  1.55425518 -0.06316725  1.26218641 -1.14374785  0.4701021
 -0.21452547  0.29349057  2.73668156 -0.39579147  0.        ]","[[ -6.49413036e-03   5.53728606e-02  -1.31978511e-01   5.46494298e-02]
 [ -7.65328993e-05  -8.49708027e-04   0.00000000e+00   0.00000000e+00]]",[-0.45976168 -0.41768041]
1,[ 0.22994095 -1.78118777],[ 0.6168538  -2.37445049],-0.345670450982,-0.345670450982,"[  1.06018319e+00   1.55605910e+00  -3.75041313e-02   1.16048667e+00
  -1.14374645e+00   4.70101798e-01  -1.32920653e-03  -2.79045451e-01
   2.73748528e+00  -4.04429026e-01   0.00000000e+00]","[[ 0.01070549  0.01562151 -0.13197851  0.05464943]
 [ 1.71432556 -3.96108492  0.          0.        ]]",[-0.45976168 -0.41768041]
2,[ 0.16629824 -1.95947826],[ 0.35562716 -1.97810407],-0.34552480722,-0.34552480722,"[ 1.05680975  1.54948377  0.04961901  0.85841016 -1.14374504  0.47010149
  0.29809462 -0.84028463  2.73513826 -0.41274814  0.        ]","[[ 0.06915017 -0.10255059 -0.13197851  0.05464943]
 [ 4.12212032 -7.84318208  0.          0.        ]]",[-0.45976168 -0.41768041]
3,[ 0.08310933 -2.14908314],[ 0.67218083 -2.76665046],-0.343732503945,-0.343732503945,"[ 1.04065152  1.49991519  0.19146196  0.36981921 -1.14374364  0.47010119
  0.46308403 -1.39034712  2.71670448 -0.42836922  0.        ]","[[  0.16490435  -0.29758909  -0.13197851   0.05464943]
 [  5.44887159 -11.6479792    0.           0.        ]]",[-0.45976168 -0.41768041]
4,[-0.04887093 -2.52049708],[ 0.07845597 -1.25602415],-0.337981434066,-0.337981434066,"[ 0.9959088   1.35511899  0.38674615 -0.25666593 -1.14374224  0.47010088
  0.78053543 -1.92956932  2.66143288 -0.44589918  0.        ]","[[  0.29949435  -0.56797166  -0.13197851   0.05464943]
 [  8.0016353  -15.37781443   0.           0.        ]]",[-0.45976168 -0.41768041]
5,[-0.186528   -2.73322201],[-1.94735525 -2.15160097],-0.325757976636,-0.325757976636,"[ 0.90930112  1.0592774   0.61035964 -0.90419909 -1.14374084  0.47010058
  0.79959363 -2.45796742  2.54254198 -0.48906505  0.        ]","[[  0.46106542  -0.91219991  -0.13197851   0.05464943]
 [  8.1548958  -19.03281469   0.           0.        ]]",[-0.45976168 -0.41768041]
6,[-0.35642165 -2.69359684],[ 1.15191911 -1.06282249],-0.305423867358,-0.305423867358,"[ 0.82157321  0.58237397  0.76778041 -1.36504122 -1.14373944  0.47010027
  0.28749968 -2.97573703  2.32150201 -0.67285172  0.        ]","[[  0.5828503   -1.32879006  -0.13197851   0.05464943]
 [  4.03693891 -22.61435127   0.           0.        ]]",[-0.45976168 -0.41768041]
7,[-0.69881767 -3.62201381],[ 0.3184202  -3.30486331],-0.271740295405,-0.271740295405,"[ 0.71797473 -0.03587206  0.91059151 -1.36286635 -1.14373803  0.47009997
  0.76963027 -3.48349747  1.96252158 -0.83788909  0.        ]","[[  0.70248721  -1.81631897  -0.13197851   0.05464943]
 [  7.9139528  -26.1267291    0.           0.        ]]",[-0.45976168 -0.41768041]
8,[-0.79333973 -4.14469624],[-0.56320875 -4.34513457],-0.222043986909,-0.222043986909,"[ 0.54476235 -0.64564313  1.08873357 -0.65840047 -1.14373663  0.47009966
  0.90678336 -3.98108922  1.4807545  -0.82744401  0.        ]","[[  0.87183218  -2.37338982  -0.13197851   0.05464943]
 [  9.01686347 -29.56886821   0.           0.        ]]",[-0.45976168 -0.41768041]
9,[-0.57793635 -4.19552994],[-0.23518387 -4.99375381],-0.15740922373,-0.15740922373,"[ 0.36131837 -0.99226523  1.22415011  0.75571418 -1.14373523  0.47009936
  0.60717985 -4.46882782  0.9059969  -0.62832695  0.        ]","[[  1.02799665  -2.99862011  -0.13197851   0.05464943]
 [  6.60763385 -32.94297657   0.           0.        ]]",[-0.45976168 -0.41768041]
10,[ 0.85774887 -0.5287503 ],[ 0.6029808  -1.02718421],-0.125251488183,-0.125251488183,"[ 0.20575995 -0.99198449  1.30815037  1.48914342 -1.14373383  0.47009905
  0.47529681  0.29520013  0.64719324 -0.45672176  0.        ]","[[ 1.14951053 -3.28608975 -0.13197851  0.05464943]
 [ 5.5471117   0.01088167  0.          0.        ]]",[-0.45976168 -0.41768041]
11,[ 0.96933335 -0.11817648],[ 0.61696433 -0.16696391],-0.136245946216,-0.136245946216,"[ 0.02448504 -1.00222902  1.37737433  1.29856966 -1.14373242  0.47009875
  0.75855786  1.04086586  0.73002817 -0.52949567  0.        ]","[[ 1.28330781 -3.21120562 -0.13197851  0.05464943]
 [ 7.82493199  5.16882537  0.          0.        ]]",[-0.45976168 -0.41768041]
12,[ 1.03639328 -0.02754229],[ 0.65895598  0.08435825],-0.148826653658,-0.148826653658,"[-0.22955168 -1.00483637  1.42991003  1.04942207 -1.14373102  0.47009844
  1.04306221  0.94258876  0.84339806 -0.56605349  0.        ]","[[  1.46276102  -3.11382838  -0.13197851   0.05464943]
 [ 10.11275379   4.48902731   0.           0.        ]]",[-0.45976168 -0.41768041]
13,[ 0.8747474   0.10914619],[ 0.39499309 -0.08399712],-0.158843835808,-0.158843835808,"[-0.55618738 -0.99611753  1.42816267  0.81399758 -1.14372962  0.47009814
  1.34260732  0.97805011  0.95450893 -0.53599735  0.        ]","[[  1.68918426  -3.02158676  -0.13197851   0.05464943]
 [ 12.52153131   4.73432838   0.           0.        ]]",[-0.45976168 -0.41768041]
14,[ 0.61587727  0.32473582],[ 0.8327663  -0.80034732],-0.164908409453,-0.164908409453,"[-0.9243843  -0.97707918  1.33104412  0.58576222 -1.14372822  0.47009783
  1.50624406  0.91644321  1.04537404 -0.43208232  0.        ]","[[  1.95281773  -2.93117596  -0.13197851   0.05464943]
 [ 13.837421     4.30818598   0.           0.        ]]",[-0.45976168 -0.41768041]
15,[-0.04749449  0.12618461],[-0.17083919  0.10656952],-0.163340801063,-0.163340801063,"[-1.30466744 -0.96097595  1.09813489  0.4526064  -1.14372682  0.47009753
  1.88216725  0.44602688  1.06306782 -0.29622392  0.        ]","[[  2.25989663  -2.87766064  -0.13197851   0.05464943]
 [ 16.86040873   1.05421392   0.           0.        ]]",[-0.45976168 -0.41768041]
16,[-0.31076223  0.39639655],[-0.10177513  0.52552505],-0.156190677455,-0.156190677455,"[-1.61441312 -0.95219568  0.73227989  0.39076056 -1.14372541  0.47009723
  1.75653869  0.50405244  1.01796731 -0.17870272  0.        ]","[[  2.58696916  -2.85254919  -0.13197851   0.05464943]
 [ 15.85020769   1.45559172   0.           0.        ]]",[-0.45976168 -0.41768041]
17,[-0.68202639  0.62491143],[-2.03068746  0.97681733],-0.145866051977,-0.145866051977,"[-1.78801467 -0.93254108  0.30815067  0.26974217 -1.14372401  0.47009692
  1.66740156  0.80075157  0.93931912 -0.0561479   0.        ]","[[  2.89678199  -2.80284563  -0.13197851   0.05464943]
 [ 15.13344496   3.50792853   0.           0.        ]]",[-0.45976168 -0.41768041]
18,[-0.64974219  0.62622249],[-1.10104974 -0.96917872],-0.130644764751,-0.130644764751,"[-1.83095093 -0.87947624 -0.07606317  0.01379879 -1.14372261  0.47009662
  1.13777749  1.34988574  0.81160925  0.09161119  0.        ]","[[  3.15672002  -2.69457542  -0.13197851   0.05464943]
 [ 10.8745191    7.30642137   0.           0.        ]]",[-0.45976168 -0.41768041]
