timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.12667809 -0.9674108 ],[-1.59063569 -2.01129981],-0.415280349822,-0.415280349822,"[ 1.05350871  1.52774721  0.0515977   0.56414363 -1.36583625 -1.55109883
  0.06233114  0.24494204  2.14874129  1.43801863  0.        ]","[[ 0.028396    0.0379215  -0.16368745 -0.1716024 ]
 [ 0.00051139 -0.00472297  0.          0.        ]]",[-0.03558585 -0.15333334]
1,[-0.12513496 -0.9669807 ],[-1.03571117  1.31361997],-0.410125581422,-0.410125581422,"[ 1.05396933  1.52860183 -0.0093747   0.47978247 -1.36581703 -1.55107289
 -0.31254659 -0.29117012  2.15043184  1.34485869  0.        ]","[[ -1.12689356e-02  -1.88442723e-03  -1.63687447e-01  -1.71602399e-01]
 [ -3.95384302e+00  -3.96268375e+00   0.00000000e+00   0.00000000e+00]]",[-0.03558585 -0.15333334]
2,[-0.12499432 -0.96320796],[ 0.30803366 -2.10006335],-0.396829987474,-0.396829987474,"[ 1.04246319  1.52756781 -0.19022634  0.39772042 -1.3657978  -1.55104694
 -0.6803019   0.25599606  2.13459242  1.13272096  0.        ]","[[-0.12926743 -0.04060795 -0.16368745 -0.1716024 ]
 [-7.83308439  0.07686573  0.          0.        ]]",[-0.03558585 -0.15333334]
3,[-0.12067518 -0.95501542],[ 1.47101702 -1.6341364 ],-0.37870568735,-0.37870568735,"[ 1.00294507  1.52474602 -0.40526839  0.31687053 -1.36577858 -1.55102099
 -0.54994481 -0.2806181   2.08218745  0.88910364  0.        ]","[[-0.27213321 -0.07881899 -0.16368745 -0.1716024 ]
 [-6.4580807  -3.88476473  0.          0.        ]]",[-0.03558585 -0.15333334]
4,[-0.11545382 -0.94714367],[-0.08854994 -1.25142615],-0.359344461482,-0.359344461482,"[ 0.9648792   1.5051677  -0.53405879  0.0720262  -1.36575936 -1.55099505
 -0.16266755 -0.80674723  1.99938762  0.67929716  0.        ]","[[-0.36030788 -0.19548623 -0.16368745 -0.1716024 ]
 [-2.37300116 -7.76900782  0.          0.        ]]",[-0.03558585 -0.15333334]
5,[-0.10831907 -0.93363297],[-0.09462644 -0.58784237],-0.3361865125,-0.3361865125,"[ 0.93851114  1.43684642 -0.60597161 -0.3202671  -1.36574014 -1.55096911
 -0.191307   -1.32222083  1.87654432  0.49198499  0.        ]","[[ -0.41079847  -0.38904977  -0.16368745  -0.1716024 ]
 [ -2.67510543 -11.57466252   0.           0.        ]]",[-0.03558585 -0.15333334]
6,[-0.09889255 -0.90605974],[-0.14229087 -0.38222016],-0.303257057634,-0.303257057634,"[ 0.90502344  1.28457821 -0.68488687 -0.7848413  -1.36572092 -1.55094317
 -0.22175478 -1.60641836  1.67899326  0.31064425  0.        ]","[[ -0.46752228  -0.64159621  -0.16368745  -0.1716024 ]
 [ -2.9962845  -13.6729886    0.           0.        ]]",[-0.03558585 -0.15333334]
7,[-0.08686079 -0.86220479],[ 0.04227092 -1.58973879],-0.262254237044,-0.262254237044,"[ 0.86176867  1.03763213 -0.77253899 -1.2123032  -1.3657017  -1.55091723
 -0.26955279 -1.77468753  1.41645207  0.18928039  0.        ]","[[ -0.53250577  -0.9275228   -0.16368745  -0.1716024 ]
 [ -3.5004765  -14.91552973   0.           0.        ]]",[-0.03558585 -0.15333334]
8,[-0.07126317 -0.7987988 ],[ 0.40345411 -1.97850442],-0.214776951713,-0.214776951713,"[ 0.81138636  0.67398151 -0.86026872 -1.53606244 -1.36568249 -1.55089129
 -0.24717895 -2.2709538   1.10469425  0.17660936  0.        ]","[[ -0.60014586  -1.26259865  -0.16368745  -0.1716024 ]
 [ -3.2644902  -18.57984069   0.           0.        ]]",[-0.03558585 -0.15333334]
9,[-0.05421087 -0.72126716],[-1.27576378 -0.38895992],-0.171281085269,-0.171281085269,"[ 0.77190496  0.18014492 -0.92091583 -1.62544061 -1.36566327 -1.55086535
 -0.08982868 -2.75737342  0.80231164  0.32904624  0.        ]","[[ -0.64878223  -1.6702358   -0.16368745  -0.1716024 ]
 [ -1.60476739 -22.17188292   0.           0.        ]]",[-0.03558585 -0.15333334]
10,[-0.03836097 -0.64491069],[-0.57800396 -1.70088348],-0.152526257002,-0.152526257002,"[ 0.70913195 -0.34329123 -1.00606313 -1.31892775 -1.36564405 -1.55083941
 -0.46231763 -2.90632226  0.57313429  0.64398312  0.        ]","[[ -0.72029635  -2.12471673  -0.16368745  -0.1716024 ]
 [ -5.53378331 -23.27258688   0.           0.        ]]",[-0.03558585 -0.15333334]
11,[-0.02398743 -0.58156633],[ 0.57191364 -1.67452004],-0.182676468635,-0.182676468635,"[ 0.57893029 -0.76475561 -1.14988287 -0.56263742 -1.36562484 -1.55081348
 -0.66912566 -3.37997242  0.5204927   1.07762729  0.        ]","[[ -0.85285895  -2.62527153  -0.16368745  -0.1716024 ]
 [ -7.71522143 -26.77125756   0.           0.        ]]",[-0.03558585 -0.15333334]
12,[-0.02535491 -0.54747933],[-0.10756582  1.03925237],-0.22806043714,-0.22806043714,"[ 0.43558914 -0.92420066 -1.27125734  0.42696847 -1.36560562 -1.55078754
 -0.44001049 -1.29477929  0.67216088  1.37313172  0.        ]","[[ -0.98292577  -3.1147598   -0.16368745  -0.1716024 ]
 [ -5.29857407 -11.37478342   0.           0.        ]]",[-0.03558585 -0.15333334]
