timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.69367999 -1.54274285],[ 0.32084772 -1.80637491],-0.339012857645,-0.339012857645,"[ 1.0800062   1.98401855 -0.00699371  0.60837266 -0.97527941  0.83176897
 -0.16039684  0.33510506  2.04475995 -0.71311169  0.        ]","[[ 0.01947493 -0.02687626 -0.11412547  0.10056483]
 [ 0.00399117 -0.00364671  0.          0.        ]]",[-0.09633925 -0.22268304]
1,[ 0.65668106 -1.53051269],[ 0.16576158 -0.97567272],-0.339419609235,-0.339419609235,"[ 1.07954216  1.98153463  0.01258157  0.49547178 -0.97527586  0.83176634
 -0.04398222 -0.20405248  2.04406339 -0.72665574  0.        ]","[[ 0.03230401 -0.06668126 -0.11412547  0.10056483]
 [ 1.2746804  -3.96365431  0.          0.        ]]",[-0.09633925 -0.22268304]
2,[ 0.6510486  -1.51215672],[ 2.60671963 -1.65744951],-0.340481091219,-0.340481091219,"[ 1.07741397  1.96211551  0.06111441  0.16532722 -0.9752723   0.83176371
  0.01391625 -0.71938621  2.03780711 -0.77642091  0.        ]","[[ 0.06413848 -0.18393083 -0.11412547  0.10056483]
 [ 1.90665347 -7.74868612  0.          0.        ]]",[-0.09633925 -0.22268304]
3,[ 0.50662076 -1.54722989],[ 0.99786524 -0.34385577],-0.339157360964,-0.339157360964,"[ 1.06640294  1.89135937  0.17869332 -0.36096147 -0.97526875  0.83176108
  0.37301721 -1.23779545  2.01613683 -0.81521382  0.        ]","[[  0.14159856  -0.37710811  -0.11412547   0.10056483]
 [  5.82631032 -11.55633149   0.           0.        ]]",[-0.09633925 -0.22268304]
4,[ 0.29719916 -1.59345257],[-1.11771136 -1.84217523],-0.331559190092,-0.331559190092,"[ 1.01982298  1.73816668  0.40936901 -0.96434115 -0.97526519  0.83175845
  0.72416896 -1.3921815   1.97330411 -0.76805733  0.        ]","[[  0.29658076  -0.61961293  -0.11412547   0.10056483]
 [  9.65920779 -12.69032045   0.           0.        ]]",[-0.09633925 -0.22268304]
5,[ 0.34633675 -1.4524914 ],[-0.77115956 -1.17144254],-0.320820537746,-0.320820537746,"[ 0.94355703  1.47209903  0.62468242 -1.55826246 -0.97526164  0.83175582
  0.34430947 -1.89685088  1.89237549 -0.76839823  0.        ]","[[  0.44816649  -0.91061047  -0.11412547   0.10056483]
 [  5.51299496 -16.39713638   0.           0.        ]]",[-0.09633925 -0.22268304]
6,[ 0.43274251 -1.26752079],[-0.04389077 -0.37043707],-0.307773266698,-0.307773266698,"[ 0.89264086  1.04582912  0.73059481 -2.03159678 -0.97525808  0.83175319
  0.05478891 -2.39159559  1.73933609 -0.91991585  0.        ]","[[  0.52672246  -1.27501417  -0.11412547   0.10056483]
 [  2.35284295 -20.03117603   0.           0.        ]]",[-0.09633925 -0.22268304]
7,[ 0.44443825 -1.09530556],[-0.72713322 -0.78764803],-0.28624819933,-0.28624819933,"[ 0.86024948  0.50691533  0.78896203 -2.13594081 -0.97525453  0.83175057
  0.03449906 -2.53725843  1.49376853 -1.08163196  0.        ]","[[  0.57155796  -1.6863747   -0.11412547   0.10056483]
 [  2.13137789 -21.1013142    0.           0.        ]]",[-0.09633925 -0.22268304]
8,[ 0.45006034 -0.84914571],[ 0.52225325 -0.75488543],-0.253017518199,-0.253017518199,"[ 0.85017573 -0.04926295  0.80597738 -1.71402362 -0.97525097  0.83174794
 -0.23319726 -2.90490076  1.15979041 -1.16290437  0.        ]","[[  0.58487134  -2.1354975   -0.11412547   0.10056483]
 [ -0.79055504 -23.80201454   0.           0.        ]]",[-0.09633925 -0.22268304]
9,[ 0.38683516 -0.6804496 ],[-0.49227429 -1.22626481],-0.20473894209,-0.20473894209,"[ 0.84628362 -0.49981923  0.81241695 -0.68858656 -0.97524742  0.83174531
 -0.04250815 -3.24762292  0.78336796 -1.06127717  0.        ]","[[  0.5899417   -2.63680033  -0.11412547   0.10056483]
 [  1.29082812 -26.31985023   0.           0.        ]]",[-0.09633925 -0.22268304]
10,[ 0.49205944 -0.61498606],[ 1.65140528 -1.20065439],-0.161118427835,-0.161118427835,"[ 0.84164159 -0.66468133  0.82000719  0.61814846 -0.97524387  0.83174268
 -0.2234096  -1.17844615  0.54038691 -0.8398377   0.        ]","[[  0.59593994  -3.11815192  -0.11412547   0.10056483]
 [ -0.6837241  -11.12135249   0.           0.        ]]",[-0.09633925 -0.22268304]
11,[ 0.42485845 -0.76438141],[ 1.36725917 -1.92689305],-0.146495234766,-0.146495234766,"[ 0.82089844 -0.6645316   0.85279712  0.76363214 -0.97524031  0.83174005
  0.14062379  0.61810019  0.47784257 -0.74427569  0.        ]","[[ 0.62213403 -3.16939267 -0.11412547  0.10056483]
 [ 3.2897125   2.07467766  0.          0.        ]]",[-0.09633925 -0.22268304]
12,[ 0.3265762  -0.83822584],[ 0.67755806  0.07852527],-0.154514818962,-0.154514818962,"[ 0.73028399 -0.66439428  0.97774567  0.59593605 -0.97523676  0.83173742
  0.49739964  0.74866364  0.51349597 -0.79520122  0.        ]","[[ 0.72700067 -3.11032792 -0.11412547  0.10056483]
 [ 7.18393552  3.03370915  0.          0.        ]]",[-0.09633925 -0.22268304]
13,[ 0.23111345 -0.88311732],[ 1.27180113 -0.63693195],-0.163176322862,-0.163176322862,"[ 0.56063798 -0.65913453  1.1552723   0.41687878 -0.9752332   0.83173479
  0.73014479  0.78283344  0.56620703 -0.83409524  0.        ]","[[ 0.89616842 -3.04713541 -0.11412547  0.10056483]
 [ 9.72436934  3.28471045  0.          0.        ]]",[-0.09633925 -0.22268304]
14,[ 0.076938   -0.91393018],[-1.69747958 -1.20793589],-0.168887081733,-0.168887081733,"[ 0.28859584 -0.65303516  1.34272086  0.30331361 -0.97522965  0.83173216
  1.07523091  0.45679299  0.61859606 -0.83862764  0.        ]","[[  1.1284478   -3.00687539  -0.11412547   0.10056483]
 [ 13.49102487   0.88988747   0.           0.        ]]",[-0.09633925 -0.22268304]
