timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.97414112 -2.04622459],[-2.5856853  -2.18642089],-0.140092706949,-0.140092706949,"[ 1.08949693  1.43653837  0.02301931  1.16247254  1.29108876 -1.03129149
 -0.20238258  0.2870913   0.21991295  1.75430721  0.        ]","[[ 0.05445267 -0.0266452   0.15033568 -0.11834087]
 [ 0.00282239  0.00079959  0.          0.        ]]",[-0.66621476 -0.63144052]
1,[-1.28831089 -1.09152925],[-1.84661653 -1.17133965],-0.128744082486,-0.128744082486,"[ 1.09145426  1.4341514  -0.03585711  1.06173037  1.29108738 -1.03129064
 -0.72620857 -0.31872079  0.22024448  1.59240781  0.        ]","[[ 0.01483348 -0.06634176  0.15033568 -0.11834087]
 [-3.95158336 -3.95726946  0.          0.        ]]",[-0.66621476 -0.63144052]
2,[ 1.52298093  0.41103619],[ 1.88861818  0.77753353],-0.0942938101307,-0.0942938101307,"[ 1.08403353  1.41507122 -0.21094256  0.76427267  1.29108601 -1.03128979
 -1.23968686 -0.91254128  0.1725927   1.11597663  0.        ]","[[-0.10308988 -0.18441369  0.15033568 -0.11834087]
 [-7.82787891 -7.83699351  0.          0.        ]]",[-0.66621476 -0.63144052]
3,[ 0.8077473  -0.01755416],[ 0.20052337 -0.5767631 ],-0.0591785231705,-0.0591785231705,"[ 1.05770297  1.37586685 -0.38013415  0.45819082  1.29108463 -1.03128894
 -0.69532591 -0.41780718  0.05301716  0.66214849  0.        ]","[[-0.21841674 -0.3087225   0.15033568 -0.11834087]
 [-3.71845953 -4.60465518  0.          0.        ]]",[-0.66621476 -0.63144052]
4,[ 1.34068739  0.69422734],[ 1.52992938  0.62263719],-0.0348495735343,-0.0348495735343,"[ 1.03440788  1.3231328  -0.47469794  0.18763257  1.29108326 -1.03128809
 -0.58040697 -0.75344511 -0.07425875  0.37528367  0.        ]","[[-0.28408158 -0.42281759  0.15033568 -0.11834087]
 [-2.85093015 -6.79754416  0.          0.        ]]",[-0.66621476 -0.63144052]
5,[-0.04019087  0.25430369],[ 0.31565607  0.02472077],-0.0204527830157,-0.0204527830157,"[ 1.02750637  1.25784513 -0.49857777 -0.06015358  1.29108188 -1.03128724
 -0.04902474 -0.35572291 -0.17350659  0.22709692  0.        ]","[[-0.30085264 -0.53269687  0.15033568 -0.11834087]
 [ 1.1605129  -4.19903302  0.          0.        ]]",[-0.66621476 -0.63144052]
6,[-0.55065274  0.25927687],[-0.84464772  0.29444433],-0.0178068215975,-0.0178068215975,"[ 1.04166014  1.20019378 -0.44787902 -0.2354373   1.2910805  -1.03128639
  0.1133474  -0.32808188 -0.20163145  0.22775504  0.        ]","[[-0.26534406 -0.61486565  0.15033568 -0.11834087]
 [ 2.38627186 -4.01844173  0.          0.        ]]",[-0.66621476 -0.63144052]
7,[ 0.60548347  0.44676673],[ 0.74055061  0.04921509],-0.0128949849246,-0.0128949849246,"[ 1.0466643   1.14718913 -0.42815436 -0.3727929   1.29107913 -1.03128554
 -0.3356175  -0.13727958 -0.24393029  0.19789082  0.        ]","[[-0.25162401 -0.6827268   0.15033568 -0.11834087]
 [-1.00299531 -2.77183893  0.          0.        ]]",[-0.66621476 -0.63144052]
8,[-0.45614538  0.29814863],[-0.02363309  1.31752004],-0.00880597345995,-0.00880597345995,"[ 1.04998821  1.10261855 -0.41440655 -0.47485616  1.29107775 -1.03128469
  0.05510358 -0.09920469 -0.27970817  0.17447809  0.        ]","[[-0.24209007 -0.73566776  0.15033568 -0.11834087]
 [ 1.94658341 -2.52307774  0.          0.        ]]",[-0.66621476 -0.63144052]
9,[-1.04196298 -0.68970913],[-0.59847882  0.04931517],-0.0143423261575,-0.0143423261575,"[ 1.06186741  1.09368983 -0.35989336 -0.49403963  1.29107638 -1.03128384
  0.03744198  0.51449497 -0.24748769  0.24322972  0.        ]","[[-0.20449613 -0.74589975  0.15033568 -0.11834087]
 [ 1.813255    1.48651574  0.          0.        ]]",[-0.66621476 -0.63144052]
