timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.65481913 -3.30074334],[-2.24470155 -3.96259075],-0.239926704763,-0.239926704763,"[ 1.08333456  1.46265641 -0.00477212  1.17456859 -0.19833876 -0.47290691
 -0.20754571  0.28746528  1.86772719  0.88954707  0.        ]","[[ 0.03511429 -0.01333113 -0.02227018 -0.05455934]
 [ 0.00305665 -0.00446987  0.          0.        ]]",[-0.62056082 -0.5827893 ]
1,[-1.25342119 -2.79332852],[-1.00844251 -2.55377307],-0.236953693683,-0.236953693683,"[ 1.08420053  1.46094976 -0.06375     1.07337703 -0.19833867 -0.47290666
 -0.72104505 -0.30993242  1.86680475  0.73135731  0.        ]","[[-0.00450025 -0.05313204 -0.02227018 -0.05455934]
 [-3.95135175 -3.96243451  0.          0.        ]]",[-0.62056082 -0.5827893 ]
2,[-0.37465012 -2.19107366],[-0.34959493 -0.67098285],-0.227055129386,-0.227055129386,"[ 1.07351278  1.44389733 -0.23888374  0.77480713 -0.19833859 -0.47290641
 -1.22439964 -0.89550519  1.81614728  0.26663414  0.        ]","[[-0.12241895 -0.17130625 -0.02227018 -0.05455934]
 [-7.82764214 -7.84205711  0.          0.        ]]",[-0.62056082 -0.5827893 ]
3,[-0.10084668 -1.9738816 ],[ 0.82507335 -1.96892398],-0.209886137749,-0.209886137749,"[ 1.02397829  1.383167   -0.48468612  0.32841064 -0.1983385  -0.47290617
 -1.38379058 -1.27299565  1.61620146 -0.36616883  0.        ]","[[ -0.2912867   -0.35324096  -0.02227018  -0.05455934]
 [ -9.05510832 -10.34306851   0.           0.        ]]",[-0.62056082 -0.5827893 ]
4,[-0.25507006 -1.62516463],[-0.47023391 -1.76080833],-0.187986484119,-0.187986484119,"[ 0.94933132  1.23919875 -0.68838197 -0.22331608 -0.19833841 -0.47290592
 -0.93658507 -1.83990145  1.26035843 -0.89247546  0.        ]","[[ -0.43783476  -0.59778727  -0.02227018  -0.05455934]
 [ -5.61122976 -14.09903499   0.           0.        ]]",[-0.62056082 -0.5827893 ]
5,[ 0.77738571 -0.29843426],[-0.18891661 -0.21015073],-0.15910167148,-0.15910167148,"[ 0.859984    0.95798813 -0.85759858 -0.81040827 -0.19833832 -0.47290567
 -1.16377581 -2.39529997  0.75292274 -1.22077294  0.        ]","[[ -0.56761095  -0.91668817  -0.02227018  -0.05455934]
 [ -7.36081151 -17.7787883    0.           0.        ]]",[-0.62056082 -0.5827893 ]
6,[ 1.50094962  1.0181632 ],[ 2.80140311  2.74079412],-0.123009449903,-0.123009449903,"[ 0.72847878  0.54682049 -1.03990702 -1.22656092 -0.19833824 -0.47290543
 -1.24221429 -2.46770188  0.13569677 -1.2553204   0.        ]","[[ -0.72088665  -1.27707736  -0.02227018  -0.05455934]
 [ -7.9648687  -18.25852629   0.           0.        ]]",[-0.62056082 -0.5827893 ]
7,[ 1.10781741  1.05537188],[ 1.76359584  0.20547749],-0.0911617200776,-0.0911617200776,"[ 0.60985185  0.13735975 -1.16480401 -1.33450432 -0.19833815 -0.47290518
 -0.70822583 -1.81559845 -0.31173945 -0.99910146  0.        ]","[[ -0.83892882  -1.59889999  -0.02227018  -0.05455934]
 [ -3.85267981 -13.93811888   0.           0.        ]]",[-0.62056082 -0.5827893 ]
8,[ 0.59373093  0.9329282 ],[ 0.84633501  0.82073309],-0.0667083618907,-0.0667083618907,"[ 0.57029645 -0.20238882 -1.20046461 -1.22491638 -0.19833806 -0.47290494
 -0.18452246 -1.65122433 -0.50614764 -0.67473249  0.        ]","[[ -0.87552017  -1.86673613  -0.02227018  -0.05455934]
 [  0.18030656 -12.84909501   0.           0.        ]]",[-0.62056082 -0.5827893 ]
9,[-0.12739776  0.46479687],[-1.0099761   0.55466535],-0.0469551079225,-0.0469551079225,"[ 0.61047093 -0.46448069 -1.16422152 -1.00205763 -0.19833797 -0.47290469
  0.24994958 -1.12236585 -0.53802568 -0.40330673  0.        ]","[[-0.83834607 -2.08856275 -0.02227018 -0.05455934]
 [ 3.52613166 -9.34521071  0.          0.        ]]",[-0.62056082 -0.5827893 ]
