timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.49642983 -1.95000422],[-0.08551559 -0.93016669],-0.105299760958,-0.105299760958,"[ 1.04513477  1.6698451  -0.18984179  1.01413009  0.8908764  -0.18374823
 -0.24679719  0.30517619  0.55863161  0.16737233  0.        ]","[[-0.08577813 -0.01384642  0.10381792 -0.02205353]
 [-0.0004622  -0.00165921  0.          0.        ]]",[-0.36700705 -0.35246339]
1,[ 0.81097788 -1.4500165 ],[ 1.47672108 -1.66958106],-0.10473194621,-0.10473194621,"[ 1.04470332  1.66830355 -0.19488683  0.91721719  0.89087541 -0.18374811
 -0.28550549 -0.21503309  0.55373311  0.11638422  0.        ]","[[-0.08916707 -0.05083147  0.10381792 -0.02205353]
 [-0.33731645 -3.68457198  0.          0.        ]]",[-0.36700705 -0.35246339]
2,[ 0.47715759 -1.09998012],[ 0.19115236 -2.92788515],-0.103654791988,-0.103654791988,"[ 1.04818452  1.65280441 -0.14566383  0.62358146  0.89087442 -0.18374799
  0.17001111 -0.76423466  0.5421207   0.059098    0.        ]","[[-0.05614082 -0.16353428  0.10381792 -0.02205353]
 [ 3.62674032 -7.57274272  0.          0.        ]]",[-0.36700705 -0.35246339]
3,[ 0.48800069 -0.59809434],[-0.36187614 -0.59515554],-0.100852436592,-0.100852436592,"[ 1.05007838  1.59057359 -0.02702856  0.14350004  0.89087343 -0.18374788
  0.24882677 -1.30238013  0.51449925  0.0190481   0.        ]","[[  0.0232758   -0.35321523   0.10381792  -0.02205353]
 [  4.31262125 -11.38264903   0.           0.        ]]",[-0.36700705 -0.35246339]
4,[ 0.87070364 -0.08241917],[ 0.64705889  0.05405988],-0.0944555972738,-0.0944555972738,"[ 1.04401403  1.4437234   0.07892956 -0.43481583  0.89087244 -0.18374776
  0.07458829 -1.60332871  0.441298   -0.09670242  0.        ]","[[  0.09431555  -0.60224554   0.10381792  -0.02205353]
 [  2.79634266 -13.51329091   0.           0.        ]]",[-0.36700705 -0.35246339]
5,[ 0.44349283  0.11535822],[-0.94094923 -0.38319752],-0.0850619352804,-0.0850619352804,"[ 1.0281879   1.21551195  0.19892463 -0.94958697  0.89087145 -0.18374764
  0.36236274 -1.53541125  0.33173585 -0.1900858   0.        ]","[[  0.17536823  -0.86768753   0.10381792  -0.02205353]
 [  5.30064865 -13.03247986   0.           0.        ]]",[-0.36700705 -0.35246339]
6,[ 1.1693306   0.74932718],[-0.17095319  1.6010677 ],-0.0735651162519,-0.0735651162519,"[ 1.00779593  0.91992512  0.29773931 -1.33289044  0.89087046 -0.18374752
 -0.07750713 -1.71311881  0.17848546 -0.28889958  0.        ]","[[  0.24297654  -1.14095999   0.10381792  -0.02205353]
 [  1.47276432 -14.2906227    0.           0.        ]]",[-0.36700705 -0.35246339]
7,[ 1.2726562   0.76870883],[ 1.02099048  2.18297597],-0.0650111506866,-0.0650111506866,"[ 0.99962778  0.62261513  0.33008027 -1.52587474  0.89086947 -0.1837474
 -0.15876284 -1.11384204 -0.00583852 -0.40461877  0.        ]","[[  0.26533641  -1.38420413   0.10381792  -0.02205353]
 [  0.7656516  -10.04793886   0.           0.        ]]",[-0.36700705 -0.35246339]
8,[ 0.41184133  0.38716507],[ 0.96918888  1.87639303],-0.0574937147035,-0.0574937147035,"[ 0.97663057  0.41923311  0.40856125 -1.57040008  0.89086847 -0.18374729
  0.29414801 -0.52655709 -0.11214466 -0.39620915  0.        ]","[[ 0.32019291 -1.54344681  0.10381792 -0.02205353]
 [ 4.70701904 -5.89014477  0.          0.        ]]",[-0.36700705 -0.35246339]
9,[-0.74303263 -0.28429377],[-1.22751265 -0.08694442],-0.0459751672371,-0.0459751672371,"[ 0.90465324  0.32036633  0.59074073 -1.56815798  0.89086748 -0.18374717
  0.72414849  0.04914144 -0.10644549 -0.24149371  0.        ]","[[ 0.45187752 -1.62035668  0.10381792 -0.02205353]
 [ 8.44901569 -1.8143777   0.          0.        ]]",[-0.36700705 -0.35246339]
