timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.58871555 -1.88978422],[-0.39689153 -1.2292559 ],-0.371642876553,-0.371642876553,"[ 1.0311298   1.83377338 -0.15108229  0.71414963 -1.30003206  0.6692396
 -0.27257741  0.32219139  2.60976957 -0.81870693  0.        ]","[[-0.05500496 -0.08184774 -0.15018302  0.0755946 ]
 [-0.00151695 -0.00493114  0.          0.        ]]",[-0.28638184 -0.29267737]
1,[ 0.70939851 -1.71526396],[ 0.66528919 -2.03822209],-0.372623364,-0.372623364,"[ 1.02968742  1.82848458 -0.17477372  0.60496516 -1.30002933  0.66923884
 -0.43946202 -0.22312243  2.60069867 -0.8935067   0.        ]","[[-0.07077246 -0.12166711 -0.15018302  0.0755946 ]
 [-1.57001879 -3.96381369  0.          0.        ]]",[-0.28638184 -0.29267737]
2,[ 0.55965275 -1.68648505],[ 0.91772763 -3.34480941],-0.373362115607,-0.373362115607,"[ 1.02919003  1.80073184 -0.181783    0.28457897 -1.30002659  0.66923808
 -0.15598229 -0.75786447  2.57248199 -1.02680268  0.        ]","[[-0.07544066 -0.23989418 -0.15018302  0.0755946 ]
 [ 1.09431857 -7.84594953  0.          0.        ]]",[-0.28638184 -0.29267737]
3,[ 0.31296664 -1.73350334],[-1.40363116 -1.47322442],-0.370946477439,-0.370946477439,"[ 1.03310532  1.71649667 -0.09440333 -0.22207052 -1.30002386  0.66923733
  0.22813917 -1.28206194  2.52829313 -1.10708562  0.        ]","[[ -0.01733172  -0.43499614  -0.15018302   0.0755946 ]
 [  4.70455664 -11.65154495   0.           0.        ]]",[-0.28638184 -0.29267737]
4,[ 0.559057   -1.55592585],[ 1.30240223 -2.08411633],-0.364445119376,-0.364445119376,"[ 1.03237241  1.52641393 -0.01390517 -0.84764225 -1.30002112  0.66923657
 -0.20257764 -1.79549328  2.42366204 -1.2528874   0.        ]","[[  0.03614452  -0.70542555  -0.15018302   0.0755946 ]
 [  0.65638681 -15.37900593   0.           0.        ]]",[-0.28638184 -0.29267737]
5,[ 0.35258603 -1.64865959],[ 0.23748646 -2.04386012],-0.349939133586,-0.349939133586,"[ 1.02758625  1.18226932  0.06527127 -1.45105194 -1.30001839  0.66923581
  0.21705279 -2.29911748  2.22957523 -1.41687429  0.        ]","[[  0.08884309  -1.04969116  -0.15018302   0.0755946 ]
 [  4.6003565  -19.03531424   0.           0.        ]]",[-0.28638184 -0.29267737]
6,[ 0.25584677 -1.68062639],[ 0.70372557 -2.13407705],-0.323735222611,-0.323735222611,"[ 1.00732846  0.66823291  0.21508906 -1.80188446 -1.30001566  0.66923505
  0.30734826 -2.79261035  1.96181024 -1.46773207  0.        ]","[[  0.18936612  -1.46634532  -0.15018302   0.0755946 ]
 [  5.44901561 -22.61814021   0.           0.        ]]",[-0.28638184 -0.29267737]
7,[-0.11134431 -2.01307917],[-2.17467636 -2.27476266],-0.283666666687,-0.283666666687,"[ 0.95711244  0.04380004  0.41271491 -1.61703991 -1.30001292  0.6692343
  0.59215114 -3.27633103  1.61888795 -1.3831425   0.        ]","[[  0.32520282  -1.95394567  -0.15018302   0.0755946 ]
 [  8.12578591 -26.13011886   0.           0.        ]]",[-0.28638184 -0.29267737]
8,[-0.05243483 -2.05875826],[-0.61990339 -2.11474335],-0.228356906205,-0.228356906205,"[ 0.89085884 -0.52287663  0.58163614 -0.68555338 -1.30001019  0.66923354
  0.15370841 -3.75038968  1.20479722 -1.14517778  0.        ]","[[  0.44637645  -2.51108134  -0.15018302   0.0755946 ]
 [  4.00501659 -29.57208088   0.           0.        ]]",[-0.28638184 -0.29267737]
9,[-0.08228347 -1.84221387],[ 1.02653176 -3.88511094],-0.16315989423,-0.16315989423,"[ 0.85460424 -0.77397927  0.65486684  0.92513442 -1.30000746  0.66923278
 -0.11595077 -3.34409116  0.82183277 -0.66914461  0.        ]","[[  0.50104301  -3.13637702  -0.15018302   0.0755946 ]
 [  1.47058494 -26.62257566   0.           0.        ]]",[-0.28638184 -0.29267737]
