timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.55740142 -2.4499681 ],[-3.36547404 -2.7707783 ],-0.143327198605,-0.143327198605,"[ 1.08177336  1.43196595 -0.08638961  1.00865899  0.95362965 -1.03688197
 -0.1900938   0.28654081  0.58166549  1.48609168  0.        ]","[[-0.02473426 -0.08670959  0.11117459 -0.11918934]
 [ 0.00042868  0.00472186  0.          0.        ]]",[-0.65225118 -0.62696713]
1,[-0.85415435 -1.60035551],[-1.37899948 -0.85621894],-0.133352465654,-0.133352465654,"[ 1.07923803  1.426516   -0.14529742  0.90875801  0.95362891 -1.03688109
 -0.72452497 -0.31653848  0.5672094   1.32743407  0.        ]","[[-0.06440097 -0.12632852  0.11117459 -0.11918934]
 [-3.95394454 -3.95342708  0.          0.        ]]",[-0.65225118 -0.62696713]
2,[ 1.80774045 -0.3550384 ],[ 2.31740719 -0.7322268 ],-0.10399633043,-0.10399633043,"[ 1.05842605  1.4001729  -0.3192465   0.62887292  0.95362816 -1.03688021
 -1.24843207 -0.8209368   0.47920711  0.87581651  0.        ]","[[-0.18237367 -0.23861225  0.11117459 -0.11918934]
 [-7.83045356 -7.26391171  0.          0.        ]]",[-0.65225118 -0.62696713]
3,[ 1.56468189  0.19850902],[ 1.72150577  0.51729791],-0.0702959993927,-0.0702959993927,"[ 1.01911372  1.32881345 -0.4857292   0.21377333  0.95362742 -1.03687933
 -0.6927438  -1.24100472  0.28816852  0.39778892  0.        ]","[[ -0.29772915  -0.41155253   0.11117459  -0.11918934]
 [ -3.71880079 -10.02092108   0.           0.        ]]",[-0.65225118 -0.62696713]
4,[ 0.45656973  0.02284518],[ 0.09753682  0.44946275],-0.0499227980412,-0.0499227980412,"[ 1.00403951  1.21853914 -0.53372837 -0.18151414  0.95362667 -1.03687845
 -0.14827783 -0.89891096  0.11349632  0.15584442  0.        ]","[[-0.33168548 -0.5894439   0.11117459 -0.11918934]
 [ 0.30981751 -7.77568611  0.          0.        ]]",[-0.65225118 -0.62696713]
5,[ 0.3146466   0.06704214],[ 2.10609635 -0.64036188],-0.0394477590867,-0.0394477590867,"[ 1.00864032  1.11102042 -0.51964992 -0.45453291  0.95362593 -1.03687757
 -0.09705816 -0.60431462  0.00448336  0.07101789  0.        ]","[[-0.32168687 -0.7255582   0.11117459 -0.11918934]
 [ 0.68880223 -5.84218551  0.          0.        ]]",[-0.65225118 -0.62696713]
6,[-0.94386017  0.40024263],[-0.78461765  0.11355172],-0.0324504599709,-0.0324504599709,"[ 1.03087986  0.9806601  -0.44378377 -0.7046909   0.95362518 -1.03687668
  0.4359059  -0.97321071 -0.06364663  0.07917693  0.        ]","[[-0.26834473 -0.86669444  0.11117459 -0.11918934]
 [ 4.63231442 -8.26333897  0.          0.        ]]",[-0.65225118 -0.62696713]
7,[ 0.1451004   0.98677647],[ 0.6722546   1.17906872],-0.023660148746,-0.023660148746,"[ 1.05136277  0.81388288 -0.3562794  -0.94038047  0.95362444 -1.0368758
  0.00392844 -0.87962795 -0.14721625  0.10195849  0.        ]","[[-0.20776723 -1.02579845  0.11117459 -0.11918934]
 [ 1.43602553 -7.64913838  0.          0.        ]]",[-0.65225118 -0.62696713]
8,[-1.3466754   0.06490262],[-1.51732824  0.62810061],-0.018203014612,-0.018203014612,"[ 1.06552679  0.68635681 -0.27568451 -1.07346123  0.95362369 -1.03687492
  0.35943107 -0.25335925 -0.19530216  0.1464125   0.        ]","[[-0.15265547 -1.13754103  0.11117459 -0.11918934]
 [ 4.06646177 -3.53879668  0.          0.        ]]",[-0.65225118 -0.62696713]
9,[-0.19919766 -0.13523397],[-0.23100245  0.02918007],-0.0183425901039,-0.0183425901039,"[ 1.0732439   0.63286409 -0.21554103 -1.11913071  0.95362295 -1.03687404
 -0.18630409  0.13640943 -0.19444763  0.19585628  0.        ]","[[-0.11184057 -1.18265011  0.11117459 -0.11918934]
 [ 0.0284591  -0.98065771  0.          0.        ]]",[-0.65225118 -0.62696713]
