timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.82778847  0.34644097],[ 1.96263253  1.207691  ],-0.345261753075,-0.345261753075,"[ 1.11418077  1.36242141 -0.08670327  1.13827873 -0.9258331   1.10790191
 -0.18233935  0.28324005  2.88423371 -1.81421332  0.        ]","[[-0.02212435 -0.06299934 -0.10621689  0.12800532]
 [ 0.00015479 -0.00448378  0.          0.        ]]",[-0.77378881 -0.75757343]
1,[ 1.98806477  0.24634472],[ 2.27294595 -0.65482183],-0.340712091711,-0.340712091711,"[ 1.11430875  1.36466854 -0.02798489  1.23837405 -0.92583255  1.10790113
  0.37876583  0.91986188  2.88838288 -1.63814202  0.        ]","[[ 0.01755379 -0.02337571 -0.10621689  0.12800532]
 [ 3.95449664  3.95366065  0.          0.        ]]",[-0.77378881 -0.75757343]
2,[ 2.03331852  0.2751469 ],[ 1.29831202  0.96042889],-0.328313708981,-0.328313708981,"[ 1.1014974   1.3644782   0.14604773  1.37050223 -0.925832    1.10790034
  0.92913702  0.49000368  2.86393295 -1.21568526  0.        ]","[[ 0.13555986  0.02888235 -0.10621689  0.12800532]
 [ 7.83319348  1.28105588  0.          0.        ]]",[-0.77378881 -0.75757343]
3,[ 1.81114089 -0.47199008],[ 1.81867554 -0.92764397],-0.305324627795,-0.305324627795,"[ 1.0377353   1.35941949  0.42609384  1.5307697  -0.92583145  1.10789956
  1.46827011  1.09733655  2.73383924 -0.57608519  0.        ]","[[  0.33034513   0.09238977  -0.10621689   0.12800532]
 [ 11.63269719   5.05709904   0.           0.        ]]",[-0.77378881 -0.75757343]
4,[ 1.27532685 -0.93657905],[ 0.03315278 -0.37163441],-0.268788355323,-0.268788355323,"[ 0.86614539  1.34913276  0.78217408  1.68949992 -0.92583091  1.10789877
  1.99715739  0.49021045  2.40194125  0.17966016  0.        ]","[[  0.60039637   0.15565855  -0.10621689   0.12800532]
 [ 15.36000769   1.28234721   0.           0.        ]]",[-0.77378881 -0.75757343]
5,[ 0.71946472 -1.51512444],[ 0.80098276 -1.69180155],-0.225536853099,-0.225536853099,"[ 0.57058171  1.34689283  1.11071572  1.71602274 -0.92583036  1.10789799
  1.97273732  0.24943408  1.90734661  0.78174529  0.        ]","[[  0.9058701    0.16628556  -0.10621689   0.12800532]
 [ 15.18793078  -0.21465777   0.           0.        ]]",[-0.77378881 -0.75757343]
6,[-0.76441073 -1.75748324],[-0.16153071 -1.44699498],-0.177949059517,-0.177949059517,"[ 0.15770586  1.35520496  1.34500507  1.60594527 -0.92582981  1.1078972
  2.37992713 -0.38694384  1.30510861  1.15413289  0.        ]","[[  1.2384212    0.1222943   -0.10621689   0.12800532]
 [ 18.05760739  -4.17128021   0.           0.        ]]",[-0.77378881 -0.75757343]
7,[-1.7554189  -1.26831019],[-2.10620018 -0.84245758],-0.131058172335,-0.131058172335,"[-0.33239126  1.36502024  1.42574089  1.29739901 -0.92582927  1.10789641
  2.23877744 -1.01046855  0.69487982  1.26324871  0.        ]","[[  1.58959301e+00  -2.78917345e-05  -1.06216887e-01   1.28005321e-01]
 [  1.70628938e+01  -8.04799108e+00   0.00000000e+00   0.00000000e+00]]",[-0.77378881 -0.75757343]
8,[-0.94619429 -0.29942247],[-1.03340323 -0.17307674],-0.0978439208513,-0.0978439208513,"[-0.74839289  1.34065563  1.35226576  0.81285058 -0.92582872  1.10789563
  1.62974885 -1.52108366  0.27602597  1.18277474  0.        ]","[[  1.88778702  -0.19284078  -0.10621689   0.12800532]
 [ 12.77080999 -11.22270293   0.           0.        ]]",[-0.77378881 -0.75757343]
9,[ 0.14907798  0.51873249],[-0.28370638  0.41029094],-0.0805444353948,-0.0805444353948,"[-1.02389282  1.24975163  1.22282092  0.26192728 -0.92582817  1.10789484
  1.03261707 -1.59529206  0.09494401  1.06408236  0.        ]","[[  2.10098084  -0.421924    -0.10621689   0.12800532]
 [  8.56255759 -11.68409815   0.           0.        ]]",[-0.77378881 -0.75757343]
10,[ 0.10821503  0.95807058],[ 0.69340794  1.20341005],-0.0697120870708,-0.0697120870708,"[-1.2080433   1.10726495  1.08889112 -0.20652121 -0.92582762  1.10789406
  0.84924641 -1.2966937   0.02584773  0.94529864  0.        ]","[[ 2.25926603 -0.63697901 -0.10621689  0.12800532]
 [ 7.27026499 -9.82759586  0.          0.        ]]",[-0.77378881 -0.75757343]
11,[-1.69882941  0.48216054],[-1.57526146 -0.48719236],-0.0522966753923,-0.0522966753923,"[-1.38194837  0.97402454  0.91168004 -0.50210052 -0.92582708  1.10789327
  1.21793653 -0.62865036 -0.11834707  0.77745962  0.        ]","[[ 2.43074057 -0.7918579  -0.10621689  0.12800532]
 [ 9.86859734 -5.67409564  0.          0.        ]]",[-0.77378881 -0.75757343]
12,[-0.51303476  1.18029022],[-0.43010295  0.89426795],-0.0359899002783,-0.0359899002783,"[-1.51264605  0.8431997   0.72604971 -0.71979282 -0.92582653  1.10789249
  0.62893808 -0.92061119 -0.23979689  0.6002377   0.        ]","[[ 2.58646555 -0.92355224 -0.10621689  0.12800532]
 [ 5.71766097 -7.48933999  0.          0.        ]]",[-0.77378881 -0.75757343]
13,[-0.17799352  0.50024295],[ 0.68813954  0.9361725 ],-0.0272702285094,-0.0272702285094,"[-1.57891988  0.72017761  0.60172365 -0.87855836 -0.92582598  1.1078917
  0.37127451 -0.32714596 -0.26890991  0.48567926  0.        ]","[[ 2.68259963 -1.03631772 -0.10621689  0.12800532]
 [ 3.90179063 -3.79952262  0.          0.        ]]",[-0.77378881 -0.75757343]
14,[-1.735412  -0.6220538],[-1.41317823 -1.25191768],-0.0159053719959,-0.0159053719959,"[-1.63764099  0.67666616  0.4596521  -0.92598326 -0.92582543  1.10789091
  0.7465323   0.28105785 -0.38584459  0.34131957  0.        ]","[[ 2.7871696  -1.07436785 -0.10621689  0.12800532]
 [ 6.54640327 -0.01806916  0.          0.        ]]",[-0.77378881 -0.75757343]
15,[-0.48039806  0.47560248],[-0.34921378 -0.70164826],-0.0128366064948,-0.0128366064948,"[-1.67652596  0.62986258  0.33290862 -0.97244855 -0.92582489  1.10789013
  0.166862   -0.35554754 -0.46944994  0.20963557  0.        ]","[[ 2.87710982 -1.11444119 -0.10621689  0.12800532]
 [ 2.4612075  -3.9761059   0.          0.        ]]",[-0.77378881 -0.75757343]
16,[ 0.11098735  1.29990625],[ 0.46896367  0.56592231],-0.00587906611859,-0.00587906611859,"[-1.68863651  0.50103525  0.28285921 -1.07812995 -0.92582434  1.10788934
 -0.03602762 -0.78967323 -0.39827715  0.17970369  0.        ]","[[ 2.91198827 -1.22104455 -0.10621689  0.12800532]
 [ 1.03135386 -6.67524458  0.          0.        ]]",[-0.77378881 -0.75757343]
17,[-0.40779379  0.88202071],[ 0.53074086  1.99359244],-0.00271008665501,-0.00271008665501,"[-1.70019505  0.36314216  0.22636226 -1.15871344 -0.92582379  1.10788856
  0.22431306 -0.40807281 -0.32718368  0.13584047  0.        ]","[[ 2.95102332 -1.33074487 -0.10621689  0.12800532]
 [ 2.86609057 -4.30268068  0.          0.        ]]",[-0.77378881 -0.75757343]
18,[-1.43148243 -0.23802805],[-1.14066068 -0.08705543],-0.00743432587853,-0.00743432587853,"[-1.71688561  0.30478196  0.11254616 -1.18350366 -0.92582324  1.10788777
  0.51416595  0.24242282 -0.37562359  0.02576573  0.        ]","[[ 3.02884026 -1.3762199  -0.10621689  0.12800532]
 [ 4.90881323 -0.25828558  0.          0.        ]]",[-0.77378881 -0.75757343]
19,[-0.69806671  0.05298741],[-0.69916474 -0.94516404],-0.0156140198804,-0.0156140198804,"[-1.72373412  0.29372925  0.02776236 -1.18759873 -0.9258227   1.10788699
 -0.06112281  0.18794848 -0.4354948  -0.06179286  0.        ]","[[ 3.0863384  -1.38478358 -0.10621689  0.12800532]
 [ 0.85450035 -0.59697408  0.          0.        ]]",[-0.77378881 -0.75757343]
20,[ 0.55716825  1.23689246],[ 1.36973946  0.94565322],-0.0117513264635,-0.0117513264635,"[-1.72279917  0.22969527  0.04376407 -1.20764698 -0.92582215  1.1078862
 -0.45601699 -0.41199011 -0.36729157 -0.03752184  0.        ]","[[ 3.07550623 -1.43414793 -0.10621689  0.12800532]
 [-1.92849286 -4.32703377  0.          0.        ]]",[-0.77378881 -0.75757343]
