timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.83351403 -0.64584255],[-2.19626089  0.24100412],-0.194555751506,-0.194555751506,"[ 1.05947094  2.05373757 -0.18471579  0.53009489  0.95814489 -1.66424757
 -0.23298226  0.34772577  0.4639233   1.4627075   0.        ]","[[-0.07501572 -0.07050137  0.11102004 -0.19178583]
 [ 0.00122551  0.00263408  0.          0.        ]]",[-0.13454743 -0.22581975]
1,[-0.59084463 -0.51029003],[-0.92935689 -1.5383247 ],-0.187888913257,-0.187888913257,"[ 1.05422306  2.05457415 -0.24507862  0.5589901   0.95814212 -1.66423812
 -0.59507368  0.47838545  0.45734018  1.40213076  0.        ]","[[-0.1146857  -0.0608592   0.11102004 -0.19178583]
 [-3.95504979  0.95839277  0.          0.        ]]",[-0.13454743 -0.22581975]
2,[-0.17100471 -0.29224747],[-1.32036803  0.14504828],-0.16308381505,-0.16308381505,"[ 1.02666931  2.05256959 -0.41845159  0.49686975  0.95813936 -1.66422867
 -0.92425105 -0.06532737  0.41671234  1.18494266  0.        ]","[[-0.229873   -0.08159546  0.11102004 -0.19178583]
 [-7.55171294 -3.01876552  0.          0.        ]]",[-0.13454743 -0.22581975]
3,[ 0.43953535 -0.10081358],[-0.56112494  0.47284216],-0.118869822201,-0.118869822201,"[ 0.9425712   2.04466889 -0.69220313  0.33566832  0.95813659 -1.66421923
 -1.2726579   0.02156662  0.29118314  0.83078492  0.        ]","[[ -0.4191019   -0.13559349   0.11102004  -0.19178583]
 [-11.35850575  -2.38315296   0.           0.        ]]",[-0.13454743 -0.22581975]
4,[ 0.90120077 -0.01417696],[ 0.47538314  0.92616485],-0.0642466687719,-0.0642466687719,"[ 0.7648049   2.03894338 -1.01494934  0.25134211  0.95813382 -1.66420978
 -1.45531857  0.28409068  0.05776819  0.45781272  0.        ]","[[ -0.66629704  -0.16398949   0.11102004  -0.19178583]
 [-13.35435628  -0.46284094   0.           0.        ]]",[-0.13454743 -0.22581975]
5,[ 0.95456791 -0.02799368],[-0.33298755  1.96040536],-0.0181308415262,-0.0181308415262,"[ 0.52210298  2.04449579 -1.27874689  0.33336569  0.95813105 -1.66420033
 -1.25915003  0.78658786 -0.20970781  0.19400109  0.        ]","[[ -0.91187977  -0.13636704   0.11102004  -0.19178583]
 [-11.21104148   3.21282976   0.           0.        ]]",[-0.13454743 -0.22581975]
6,[ 1.05785024 -0.03247708],[ 1.94223334 -0.49388602],-0.0280399070884,-0.0280399070884,"[ 0.24132     2.05625417 -1.46358288  0.64251648  0.95812829 -1.66419089
 -1.35954389  1.31926551 -0.45109206  0.03865728  0.        ]","[[ -1.14710697  -0.03301591   0.11102004  -0.19178583]
 [-12.30802533   7.10928761   0.           0.        ]]",[-0.13454743 -0.22581975]
7,[ 0.88926119 -0.05637097],[ 1.06240826 -0.26015048],-0.0569109445659,-0.0569109445659,"[-0.02841299  2.05174432 -1.56200334  1.00597071  0.95812552 -1.66418144
 -0.97513143  1.03244968 -0.65433277 -0.04168118  0.        ]","[[-1.35112626  0.08812022  0.11102004 -0.19178583]
 [-8.10789663  5.01131504  0.          0.        ]]",[-0.13454743 -0.22581975]
8,[ 0.70568144 -0.07542323],[ 0.22820508  0.77286285],-0.0724825065563,-0.0724825065563,"[-0.19488905  2.03590527 -1.5912711   1.27047525  0.95812275 -1.664172
 -0.59835799  0.87784118 -0.76579044 -0.06628199  0.        ]","[[-1.47198035  0.17699962  0.11102004 -0.19178583]
 [-3.99121566  3.8804041   0.          0.        ]]",[-0.13454743 -0.22581975]
9,[ 0.62062275 -0.09228434],[ 1.27990206  0.86906741],-0.0753289012812,-0.0753289012812,"[-0.29237062  2.00276467 -1.59808434  1.58472932  0.95811999 -1.66416255
 -0.50861279  1.28564137 -0.78786744 -0.05995322  0.        ]","[[-1.54196652  0.28453717  0.11102004 -0.19178583]
 [-3.010655    6.86341155  0.          0.        ]]",[-0.13454743 -0.22581975]
10,[ 0.3447699  -0.15768421],[-0.90496372  0.92552682],-0.0612775221098,-0.0612775221098,"[-0.32019545  1.91987292 -1.59865054  2.06136825  0.95811722 -1.66415311
 -0.14119995  1.73728631 -0.69087726 -0.00761092  0.        ]","[[ -1.56190255   0.454953     0.11102004  -0.19178583]
 [  1.00375304  10.16717638   0.           0.        ]]",[-0.13454743 -0.22581975]
