timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.79679656  0.75011253],[ 2.22011438  1.73602274],-0.273277172737,-0.273277172737,"[ 1.10736883  1.37887071 -0.13321641  1.08275273 -0.02220957  1.33526466
 -0.1869644   0.28434883  1.77849379 -2.23945671  0.        ]","[[-0.05383701 -0.07890522 -0.00182333  0.15407561]
 [ 0.00168221 -0.00209658  0.          0.        ]]",[-0.74517548 -0.75509208]
1,[ 2.42613363  0.35398334],[ 2.83610256  1.07023636],-0.2661499909,-0.2661499909,"[ 1.10928651  1.38193401 -0.0744438   1.18296536 -0.02220956  1.33526341
  0.36448836  0.91289918  1.78806881 -2.0673434   0.        ]","[[ -1.41285992e-02  -3.92343036e-02  -1.82332976e-03   1.54075609e-01]
 [  3.95599513e+00   3.95600176e+00   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
2,[ 2.06682301 -0.55903256],[ 1.6825911   0.03427349],-0.243268155077,-0.243268155077,"[ 1.10176121  1.37887755  0.10005873  1.48147341 -0.02220956  1.33526215
  0.90503937  1.52900814  1.76576696 -1.55549647  0.        ]","[[  1.03881606e-01   7.88126161e-02  -1.82332976e-03   1.54075609e-01]
 [  7.83213648e+00   7.83576155e+00   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
3,[ 1.7330029  -1.45072472],[ 1.85937875 -2.20119938],-0.203989767155,-0.203989767155,"[ 1.0464712   1.34687243  0.3822693   1.87226361 -0.02220955  1.3352609
  1.43513024  1.52567864  1.58987286 -0.80668211  0.        ]","[[  2.98661936e-01   2.35317702e-01  -1.82332976e-03   1.54075609e-01]
 [  1.16332776e+01   7.81480585e+00   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
4,[ 0.14450987 -2.00674367],[-0.07154152 -2.32064132],-0.153338930997,-0.153338930997,"[ 0.8855659   1.30345477  0.74411974  2.1507477  -0.02220954  1.33525964
  1.95496914  0.8720603   1.19213189 -0.04641158  0.        ]","[[  5.68728122e-01   3.50317388e-01  -1.82332976e-03   1.54075609e-01]
 [  1.53609184e+01   3.69885322e+00   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
5,[-1.10092878 -2.1944232 ],[-0.76635236 -2.41094603],-0.104107178709,-0.104107178709,"[ 0.60424609  1.28771471  1.07856602  2.22990091 -0.02220953  1.33525839
  1.87334704  0.23162203  0.66322921  0.49290258  0.        ]","[[  8.70074733e-01   3.83830481e-01  -1.82332976e-03   1.54075609e-01]
 [  1.47756492e+01  -3.34104579e-01   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
6,[-1.30552387 -2.06763196],[-1.97247303 -1.38655167],-0.0719275913038,-0.0719275913038,"[ 0.29117051  1.30910945  1.28738441  2.1201935  -0.02220953  1.33525714
  1.40999655 -0.39596034  0.20554009  0.75152044  0.        ]","[[  1.13225173e+00   3.37496400e-01  -1.82332976e-03   1.54075609e-01]
 [  1.14530980e+01  -4.28610658e+00   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
7,[-0.5977729  -1.56179416],[-0.69520529 -1.54554886],-0.0611069965246,-0.0611069965246,"[ 0.04111936  1.35338377  1.38096552  1.81696787 -0.02220952  1.33525588
  0.82691644 -1.01103742 -0.04198585  0.8439731   0.        ]","[[  1.31936317e+00   2.12912387e-01  -1.82332976e-03   1.54075609e-01]
 [  7.27198966e+00  -8.15936270e+00   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
8,[ 0.42973709 -0.81545484],[ 0.76386319 -0.40477632],-0.0613659439472,-0.0613659439472,"[-0.12126806  1.38284371  1.41405449  1.31164241 -0.02220951  1.33525463
  0.42353449 -1.61399609 -0.06341004  0.86409506  0.        ]","[[  1.43578110e+00   1.16289997e-02  -1.82332976e-03   1.54075609e-01]
 [  4.37944706e+00  -1.19563151e+01   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
9,[-0.48261082 -0.23068988],[ 0.07353503  0.17124511],-0.0611600939548,-0.0611600939548,"[-0.28713613  1.34504362  1.42729253  0.67767754 -0.0222095   1.33525337
  0.83292954 -1.83109829 -0.03306127  0.83764585  0.        ]","[[  1.55282438e+00  -2.41214524e-01  -1.82332976e-03   1.54075609e-01]
 [  7.31511185e+00  -1.33234647e+01   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
10,[-0.8132925   0.17640978],[-0.7074771  -0.02847365],-0.0555657468617,-0.0555657468617,"[-0.49675777  1.22383461  1.41507248  0.07286185 -0.0222095   1.33525212
  0.85327579 -1.68152644 -0.0666421   0.77599603  0.        ]","[[  1.70059035e+00  -4.98233849e-01  -1.82332976e-03   1.54075609e-01]
 [  7.46101282e+00  -1.23815961e+01   0.00000000e+00   0.00000000e+00]]",[-0.74517548 -0.75509208]
