timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.09825754 -2.14497161],[-2.38470818 -2.56504425],-0.325514752044,-0.325514752044,"[ 1.09668154  1.41818212 -0.11410173  1.11373223 -0.96399148 -0.63879794
 -0.19878471  0.28715161  2.79838334  0.90493151  0.        ]","[[-0.03795111 -0.05274267 -0.11057747 -0.07313435]
 [-0.0037232   0.00469108  0.          0.        ]]",[-0.67393625 -0.67136991]
1,[-2.84439754 -1.91042209],[-2.82707067 -1.98710895],-0.322101940734,-0.322101940734,"[ 1.09340362  1.41445463 -0.17299335  1.01346541 -0.96399078 -0.6387976
 -0.73078809 -0.32554216  2.78492331  0.74069586  0.        ]","[[-0.07769996 -0.09236218 -0.11057747 -0.07313435]
 [-3.95800477 -3.95345564  0.          0.        ]]",[-0.67393625 -0.67136991]
2,[-2.02293897 -1.45556891],[-2.34684543 -1.76539843],-0.309891568879,-0.309891568879,"[ 1.07046165  1.39138319 -0.34646503  0.7176365  -0.96399007 -0.63879725
 -1.25228432 -0.92610783  2.69646874  0.26523524  0.        ]","[[-0.19575065 -0.21035859 -0.11057747 -0.07313435]
 [-7.83419393 -7.83325404  0.          0.        ]]",[-0.67393625 -0.67136991]
3,[-1.39847064 -1.14224768],[-2.65023332 -1.65846909],-0.283384211561,-0.283384211561,"[ 0.9902777   1.31493265 -0.62282211  0.24723883 -0.96398936 -0.63879691
 -1.76352171 -1.51477528  2.40353122 -0.43442029  0.        ]","[[ -0.39055938  -0.40517998  -0.11057747  -0.07313435]
 [-11.6341434  -11.636195     0.           0.        ]]",[-0.67393625 -0.67136991]
4,[-0.15051383 -0.21315801],[-0.24270018 -0.6282069 ],-0.235265367314,-0.235265367314,"[ 0.79756327  1.13522274 -0.96848988 -0.33881165 -0.96398865 -0.63879657
 -2.26479333 -2.09175792  1.76358    -1.10727515  0.        ]","[[ -0.66062262  -0.67530328  -0.11057747  -0.07313435]
 [-15.36004089 -15.36366654   0.           0.        ]]",[-0.67393625 -0.67136991]
5,[ 1.35622776  1.53242755],[ 1.26576201  1.37778085],-0.165458162257,-0.165458162257,"[ 0.47234531  0.81867608 -1.28576135 -0.89389116 -0.96398795 -0.63879623
 -2.35334352 -2.42955194  0.85562658 -1.30729302  0.        ]","[[ -0.97442511  -1.00447251  -0.11057747  -0.07313435]
 [-16.01826244 -17.54593957   0.           0.        ]]",[-0.67393625 -0.67136991]
6,[ 1.37940967  1.83102286],[ 0.7762805   1.32346646],-0.0958056138121,-0.0958056138121,"[ 0.11830084  0.45437531 -1.46715341 -1.20567088 -0.96398724 -0.63879589
 -1.77884949 -1.76291459  0.13234454 -0.93371774  0.        ]","[[ -1.25195045  -1.31218133  -0.11057747  -0.07313435]
 [-11.74816253 -13.23930929   0.           0.        ]]",[-0.67393625 -0.67136991]
7,[ 1.52882421  1.71165085],[ 1.24197748  2.24024876],-0.0450468262907,-0.0450468262907,"[-0.16234981  0.16950982 -1.53180823 -1.28839504 -0.96398653 -0.63879555
 -1.3345872  -1.10946147 -0.22489189 -0.42725853  0.        ]","[[-1.45378512 -1.53461194 -0.11057747 -0.07313435]
 [-8.44604079 -9.01783743  0.          0.        ]]",[-0.67393625 -0.67136991]
8,[ 1.02733278  1.22243965],[ 2.1884289   1.13376799],-0.0144330036375,-0.0144330036375,"[-0.34393243 -0.0103811  -1.54187261 -1.27669528 -0.96398583 -0.6387952
 -0.77981784 -0.46898667 -0.35619196 -0.0558408   0.        ]","[[-1.58133534 -1.6734543  -0.11057747 -0.07313435]
 [-4.32252909 -4.88020387  0.          0.        ]]",[-0.67393625 -0.67136991]
9,[ 0.2005406   0.37802887],[-0.1602038  0.2918868],-0.00400816019356,-0.00400816019356,"[-0.40935643 -0.08357579 -1.53959073 -1.25781548 -0.96398512 -0.63879486
 -0.23592312  0.15879944 -0.38315323  0.09130509  0.        ]","[[-1.62722514 -1.73036656 -0.11057747 -0.07313435]
 [-0.27984473 -0.82454197  0.          0.        ]]",[-0.67393625 -0.67136991]
