timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.00225616 -1.34270787],[-3.06186891 -2.00972251],-0.145468020044,-0.145468020044,"[ 1.06904711  1.5088267  -0.08144077  1.00828563  1.34454658 -1.26698324
 -0.20636529  0.28954653  0.12322792  1.76849623  0.        ]","[[-0.01846752 -0.05999347  0.15607197 -0.14571245]
 [ 0.00045948 -0.00147295  0.          0.        ]]",[-0.50936723 -0.49214089]
1,[-1.31474566 -0.23796999],[-1.07242276 -0.20032237],-0.133338398789,-0.133338398789,"[ 1.06685906  1.50475447 -0.14051508  0.90737125  1.34454475 -1.26698164
 -0.71256577 -0.29171323  0.11223033  1.61943885  0.        ]","[[-0.05813356 -0.09973504  0.15607197 -0.14571245]
 [-3.95390668 -3.95949788  0.          0.        ]]",[-0.50936723 -0.49214089]
2,[ 0.70271999  0.37856561],[ 0.92096732 -0.05772649],-0.10003606441,-0.10003606441,"[ 1.04701693  1.48897027 -0.31505881  0.68971008  1.34454292 -1.26698003
 -1.20892051 -0.39646332  0.04566534  1.22531789  0.        ]","[[-0.17611524 -0.18608163  0.15607197 -0.14571245]
 [-7.83136572 -4.6727832   0.          0.        ]]",[-0.50936723 -0.49214089]
3,[ 0.41777655  0.52194065],[ 0.65911095 -0.67610595],-0.0651407764333,-0.0651407764333,"[ 1.0072395   1.46080967 -0.48673862  0.45475874  1.34454109 -1.26697843
 -0.72271579 -0.41665248 -0.07868226  0.8426878   0.        ]","[[-0.29463462 -0.28091667  0.15607197 -0.14571245]
 [-4.03321171 -4.81026051  0.          0.        ]]",[-0.50936723 -0.49214089]
4,[ 0.36568573  1.15776134],[-0.45740768  1.59173759],-0.0408228235724,-0.0408228235724,"[ 0.98281153  1.40826827 -0.56265914  0.16185088  1.34453925 -1.26697683
 -0.37861363 -0.79596184 -0.20526883  0.60300266  0.        ]","[[-0.34832855 -0.40303667  0.15607197 -0.14571245]
 [-1.34513964 -7.39312659  0.          0.        ]]",[-0.50936723 -0.49214089]
5,[ 0.92921191  0.88937539],[ 0.9684746   0.82679992],-0.021506004752,-0.021506004752,"[ 0.95943682  1.34795558 -0.62490141 -0.08194443  1.34453742 -1.26697523
 -0.60705119 -0.19287921 -0.33449781  0.42073496  0.        ]","[[-0.39313614 -0.50969614  0.15607197 -0.14571245]
 [-3.12966146 -3.28650886  0.          0.        ]]",[-0.50936723 -0.49214089]
6,[-0.52980071 -0.02169263],[-0.26374023  0.31467712],-0.015278691157,-0.015278691157,"[ 0.9460816   1.32717889 -0.65715323 -0.15298839  1.34453559 -1.26697363
 -0.10882185  0.2972485  -0.38900149  0.35190771  0.        ]","[[-0.4166791  -0.54194047  0.15607197 -0.14571245]
 [ 0.7624271   0.05095617  0.          0.        ]]",[-0.50936723 -0.49214089]
7,[-0.36689419 -0.23084407],[-0.63848577  0.5593001 ],-0.0168054621654,-0.0168054621654,"[ 0.94876151  1.33602471 -0.65084388 -0.12337439  1.34453376 -1.26697203
 -0.24437434  0.4801375  -0.37212281  0.37065262  0.        ]","[[-0.41205499 -0.52842622  0.15607197 -0.14571245]
 [-0.29648807  1.29631759  0.          0.        ]]",[-0.50936723 -0.49214089]
8,[ 0.26259613 -0.56288195],[ 0.56931593 -0.34666662],-0.0150649449338,-0.0150649449338,"[ 0.93011505  1.36573979 -0.69318657 -0.01656366  1.34453193 -1.26697042
 -0.5670676   0.80173017 -0.37046131  0.35003771  0.        ]","[[-0.44327706 -0.48052842  0.15607197 -0.14571245]
 [-2.8173174   3.48616559  0.          0.        ]]",[-0.50936723 -0.49214089]
9,[-0.24209419 -0.53390414],[-0.47898739 -0.10943513],-0.0136008433697,-0.0136008433697,"[ 0.90890721  1.39676925 -0.73750648  0.10998149  1.3445301  -1.26696882
 -0.27155415  0.58988713 -0.36630403  0.3324369   0.        ]","[[-0.47646146 -0.42527832  0.15607197 -0.14571245]
 [-0.50881692  2.04365068  0.          0.        ]]",[-0.50936723 -0.49214089]
