timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.7129128  -1.65666521],[-3.61076522 -2.99557424],-0.262148999916,-0.262148999916,"[ 1.08958977  1.38723214 -0.15530113  1.44518035  0.06244513 -1.52312557
 -0.17905702  0.28355218  1.64854691  2.38114869  0.        ]","[[-0.07376682  0.0701592   0.00806306 -0.17525898]
 [-0.00307113 -0.00033264  0.          0.        ]]",[-0.71024245 -0.71715915]
1,[-2.10996485 -0.92515421],[-2.07712107 -1.45130847],-0.25364043694,-0.25364043694,"[ 1.08428053  1.38983394 -0.21400157  1.34480399  0.06244511 -1.52312375
 -0.73473223 -0.33666149  1.64105054  2.21325415  0.        ]","[[-0.11350273  0.0304402   0.00806306 -0.17525898]
 [-3.95735581 -3.95838223  0.          0.        ]]",[-0.71024245 -0.71715915]
2,[-0.56699181 -0.19670799],[-0.98620094 -0.69657721],-0.226718697785,-0.226718697785,"[ 1.05534232  1.38543147 -0.38645232  1.04626282  0.06244509 -1.52312192
 -1.27942249 -0.9445995   1.56904925  1.7231776   0.        ]","[[-0.23153991 -0.08765385  0.00806306 -0.17525898]
 [-7.83347481 -7.83809365  0.          0.        ]]",[-0.71024245 -0.71715915]
3,[ 1.00974429  0.27400604],[ 1.27904641  0.38431815],-0.179010055413,-0.179010055413,"[ 0.96588988  1.34302442 -0.65883482  0.59156274  0.06244506 -1.5231201
 -1.80576803 -1.35223944  1.30600099  1.00300784  0.        ]","[[ -4.25789271e-01  -2.70517192e-01   8.06306156e-03  -1.75258983e-01]
 [ -1.15790616e+01  -1.04395578e+01   0.00000000e+00   0.00000000e+00]]",[-0.71024245 -0.71715915]
4,[ 0.38881269 -0.08882175],[ 0.56176912  0.17509494],-0.127374083967,-0.127374083967,"[ 0.83133455  1.25377241 -0.90254246  0.13988892  0.06244504 -1.52311828
 -1.21781576 -1.08162317  0.88891498  0.43690106  0.        ]","[[ -6.15391817e-01  -4.61980863e-01   8.06306156e-03  -1.75258983e-01]
 [ -7.39509459e+00  -8.71255789e+00   0.00000000e+00   0.00000000e+00]]",[-0.71024245 -0.71715915]
5,[ 0.29383117  0.11286964],[-0.10669712  0.16867269],-0.088066423366,-0.088066423366,"[ 0.72021419  1.14204146 -1.04598081 -0.21803288  0.06244502 -1.52311646
 -0.88504959 -0.94607395  0.51274916  0.16532078  0.        ]","[[-0.7395349  -0.62755285  0.00806306 -0.17525898]
 [-5.02707404 -7.84752069  0.          0.        ]]",[-0.71024245 -0.71715915]
6,[ 1.03523004  0.79944795],[ 1.00093717  1.14007871],-0.053881279138,-0.053881279138,"[ 0.61476637  1.01699956 -1.15416976 -0.50508432  0.062445   -1.52311464
 -0.93048459 -0.81704564  0.1628775   0.04041633  0.        ]","[[-0.84332041 -0.77624161  0.00806306 -0.17525898]
 [-5.35040215 -7.02409741  0.          0.        ]]",[-0.71024245 -0.71715915]
7,[ 0.11017022  0.19063675],[ 0.27856152 -0.67458421],-0.0319434203706,-0.0319434203706,"[ 0.54201388  0.92179821 -1.21707635 -0.6754717   0.06244497 -1.52311281
 -0.35984279 -0.17499561 -0.06846663  0.01589588  0.        ]","[[-0.90958626 -0.875613    0.00806306 -0.17525898]
 [-1.28961278 -2.92669556  0.          0.        ]]",[-0.71024245 -0.71715915]
8,[ 0.13655998  0.89103991],[ 0.21388116  0.88148665],-0.0204377061415,-0.0204377061415,"[ 0.52560244  0.83405012 -1.23013806 -0.80570759  0.06244495 -1.52311099
 -0.20127974 -0.58451844 -0.18520389  0.0419344   0.        ]","[[-0.92405717 -0.96036877  0.00806306 -0.17525898]
 [-0.16125026 -5.54016848  0.          0.        ]]",[-0.71024245 -0.71715915]
9,[-0.33384478  0.1924099 ],[-0.33499622  1.08085844],-0.013094677922,-0.013094677922,"[ 0.53161865  0.75225927 -1.22539343 -0.90815974  0.06244493 -1.52310917
 -0.08206341 -0.02044646 -0.25274681  0.08067378  0.        ]","[[-0.91877062 -1.03505456  0.00806306 -0.17525898]
 [ 0.68711395 -1.94040467  0.          0.        ]]",[-0.71024245 -0.71715915]
10,[-0.03596964 -0.67719072],[ 0.76846592  0.04381668],-0.0132833369447,-0.0132833369447,"[ 0.53195407  0.75372564 -1.22512614 -0.90646639  0.06244491 -1.52310735
 -0.27039551  0.6060874  -0.25085967  0.08004288  0.        ]","[[-0.91847506 -1.03374559  0.00806306 -0.17525898]
 [-0.65309077  2.05797539  0.          0.        ]]",[-0.71024245 -0.71715915]
11,[-1.39623189 -1.08505845],[-1.74978827 -0.81214874],-0.020686758696,-0.020686758696,"[ 0.55177497  0.80069557 -1.20911365 -0.84952197  0.06244488 -1.52310553
  0.15868751  0.62675307 -0.17500106  0.06421156  0.        ]","[[-0.90090074 -0.99126286  0.00806306 -0.17525898]
 [ 2.40033805  2.18986036  0.          0.        ]]",[-0.71024245 -0.71715915]
12,[ 0.25051919 -0.03479963],[-0.51969082  0.29399918],-0.0231816361421,-0.0231816361421,"[ 0.56053068  0.81276862 -1.20185223 -0.83399627  0.06244486 -1.5231037
 -0.40386036  0.11624103 -0.14896894  0.06222565  0.        ]","[[-0.89305923 -0.98015373  0.00806306 -0.17525898]
 [-1.60284894 -1.06809463  0.          0.        ]]",[-0.71024245 -0.71715915]
13,[ 1.03678238  0.04730764],[ 0.83125169  0.49104642],-0.0141911433246,-0.0141911433246,"[ 0.50103098  0.80248853 -1.24897344 -0.8472378   0.06244484 -1.52310188
 -0.68840594  0.30206429 -0.2548918   0.04964602  0.        ]","[[-0.94543244 -0.98961738  0.00806306 -0.17525898]
 [-3.62772535  0.11778148  0.          0.        ]]",[-0.71024245 -0.71715915]
14,[-0.02397776 -0.70549184],[-0.29919871 -1.13124002],-0.0119552312961,-0.0119552312961,"[ 0.45541427  0.82610303 -1.28179517 -0.81640683  0.06244481 -1.52310006
 -0.21621734  0.60622053 -0.30427812  0.02937766  0.        ]","[[-0.98427327 -0.96778653  0.00806306 -0.17525898]
 [-0.26755366  2.05882822  0.          0.        ]]",[-0.71024245 -0.71715915]
15,[ 0.72306758  0.42801839],[ 0.41367118  0.36482072],-0.0108993640075,-0.0108993640075,"[ 0.43487205  0.82722234 -1.29570722 -0.81490799  0.06244479 -1.52309824
 -0.38166394 -0.02056786 -0.33499369  0.02586395  0.        ]","[[-1.00143694 -0.96674324  0.00806306 -0.17525898]
 [-1.44489977 -1.9411689   0.          0.        ]]",[-0.71024245 -0.71715915]
16,[ 0.08401816  0.02431437],[ 0.26991325  0.11932477],-0.00954288316249,-0.00954288316249,"[ 0.42013972  0.80131531 -1.30536708 -0.84872851  0.06244477 -1.52309641
 -0.14770522  0.21173376 -0.38171427  0.03849995  0.        ]","[[-1.01363072 -0.99069236  0.00806306 -0.17525898]
 [ 0.21998772 -0.45868169  0.          0.        ]]",[-0.71024245 -0.71715915]
