timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.15704083 -1.62488198],[-2.17680262 -0.92593523],-0.319010408054,-0.319010408054,"[ 1.03779018  2.02411323 -0.0875076   0.93926938 -0.41035699 -1.58896332
 -0.26018144  0.33803699  1.6606965   1.76037848  0.        ]","[[-0.00311885  0.04633131 -0.04868407 -0.18238494]
 [-0.00143992  0.00052331  0.          0.        ]]",[-0.20423245 -0.23306321]
1,[-1.67484915 -1.32329345],[-0.98171881 -1.66938179],-0.311884885442,-0.311884885442,"[ 1.0364991   2.02548435 -0.14833562  0.83182876 -0.41035646 -1.58895719
 -0.65333509 -0.15794302  1.66031777  1.65135557  0.        ]","[[-0.04282358  0.0095717  -0.04868407 -0.18238494]
 [-3.95586943 -3.66427583  0.          0.        ]]",[-0.20423245 -0.23306321]
2,[-0.88446629 -0.95818102],[-0.45632814 -1.08720453],-0.288680179713,-0.288680179713,"[ 1.0197182   2.01844447 -0.3270457   0.50407062 -0.41035594 -1.58895107
 -1.03151545 -0.68379961  1.62319902  1.32903983  0.        ]","[[-0.16010578 -0.1026989  -0.04868407 -0.18238494]
 [-7.75970529 -7.54983581  0.          0.        ]]",[-0.20423245 -0.23306321]
3,[-0.15627581 -0.53091389],[ 0.51132875 -2.10748403],-0.247755376577,-0.247755376577,"[ 0.9606839   1.9685936  -0.58202331 -0.03766976 -0.41035541 -1.58894494
 -1.19560438 -1.19934993  1.46334487  0.86810199  0.        ]","[[ -0.33185882  -0.29191687  -0.04868407  -0.18238494]
 [ -9.41017612 -11.35925608   0.           0.        ]]",[-0.20423245 -0.23306321]
4,[ 0.19567193 -0.17970596],[ 0.75414636  0.36002047],-0.194786364663,-0.194786364663,"[ 0.8662143   1.82240689 -0.81461737 -0.74089769 -0.41035489 -1.58893881
 -0.97591683 -1.70487741  1.14792182  0.45760983  0.        ]","[[ -0.49789134  -0.55658055  -0.04868407  -0.18238494]
 [ -7.20053526 -15.09464968   0.           0.        ]]",[-0.20423245 -0.23306321]
5,[ 0.22812945 -0.06692258],[ 1.32107595 -0.25647929],-0.144549318948,-0.144549318948,"[ 0.78246524  1.57683539 -0.96135058 -1.37584085 -0.41035437 -1.58893268
 -0.66527612 -1.47163225  0.79083514  0.2537573   0.        ]","[[ -0.61055395  -0.84118211  -0.04868407  -0.18238494]
 [ -4.07605894 -13.37123653   0.           0.        ]]",[-0.20423245 -0.23306321]
6,[ 0.10125531 -0.00157483],[ 0.1006568   0.73834617],-0.10756929161,-0.10756929161,"[ 0.74826291  1.2707718  -1.01210297 -1.82317155 -0.41035384 -1.58892655
 -0.26394922 -1.5733974   0.51067142  0.23645113  0.        ]","[[ -0.65157534  -1.11615207  -0.04868407  -0.18238494]
 [ -0.03943764 -14.12322542   0.           0.        ]]",[-0.20423245 -0.23306321]
7,[ 0.03837308  0.10691214],[-0.40135555  0.49608709],-0.0842385762508,-0.0842385762508,"[ 0.75099876  0.95286155 -1.00819602 -2.05937191 -0.41035332 -1.58892042
 -0.22441008 -1.13990583  0.31732816  0.31397363  0.        ]","[[ -0.64837485  -1.36647925  -0.04868407  -0.18238494]
 [  0.35825178 -10.92016383   0.           0.        ]]",[-0.20423245 -0.23306321]
8,[ 0.16765183  0.30949032],[ 0.92362957  1.25394058],-0.0699746325633,-0.0699746325633,"[ 0.74339977  0.69031374 -1.01896916 -2.12009106 -0.41035279 -1.5889143
 -0.38311561 -0.84476318  0.16743706  0.41108369  0.        ]","[[-0.65722593 -1.56300166 -0.04868407 -0.18238494]
 [-1.238041   -8.7393566   0.          0.        ]]",[-0.20423245 -0.23306321]
9,[-0.30798879  0.10397309],[ 1.13756525 -0.10440126],-0.0676628203221,-0.0676628203221,"[ 0.75380691  0.51133833 -1.0041547  -2.09715793 -0.41035227 -1.58890817
 -0.01733027 -0.28555051  0.09650723  0.4961136   0.        ]","[[-0.64507421 -1.69633094 -0.04868407 -0.18238494]
 [ 2.44108822 -4.60731909  0.          0.        ]]",[-0.20423245 -0.23306321]
