timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.81828904 -0.80144989],[ 1.72622168 -1.28858685],-0.192424651256,-0.192424651256,"[ 1.05643451  2.06531956 -0.05044919  0.56311804  0.63751039  1.1792291
 -0.25073588  0.34744561  0.74576471 -1.10685376  0.        ]","[[ 0.01719789 -0.0632908   0.07455055  0.13345892]
 [ 0.00390333 -0.00273214  0.          0.        ]]",[-0.15055446 -0.22243877]
1,[ 1.67697215 -0.84064734],[ 1.32617087 -1.41415795],-0.189515948707,-0.189515948707,"[ 1.054368    2.06083465  0.01041855  0.44331906  0.63750914  1.17922516
  0.114532   -0.19382384  0.74467941 -1.07316838  0.        ]","[[ 0.05698116 -0.10308815  0.07455055  0.13345892]
 [ 3.96124348 -3.96379565  0.          0.        ]]",[-0.15055446 -0.22243877]
2,[ 1.42685103 -0.91789722],[ 1.16240561 -1.65762369],-0.180478484213,-0.180478484213,"[ 1.03523993  2.03502551  0.18999295  0.09105283  0.63750788  1.17922122
  0.47257513 -0.72436815  0.73463005 -0.97379558  0.        ]","[[ 0.17512581 -0.22131942  0.07455055  0.13345892]
 [ 7.8403118  -7.84637553  0.          0.        ]]",[-0.15055446 -0.22243877]
3,[ 0.99059385 -1.0173775 ],[ 1.07374212 -2.24187533],-0.164351105021,-0.164351105021,"[ 0.96192956  1.95246238  0.47702095 -0.46774718  0.63750663  1.17921728
  0.82354554 -1.24438337  0.6961182  -0.81497597  0.        ]","[[  0.37008282  -0.41642965   0.07455055   0.13345892]
 [ 11.64276195 -11.65192118   0.           0.        ]]",[-0.15055446 -0.22243877]
4,[ 0.44025314 -1.10067296],[ 0.13378299 -1.54826591],-0.139855670902,-0.139855670902,"[ 0.77951873  1.76142874  0.83802149 -1.16145057  0.63750538  1.17921334
  1.16760318 -1.75404337  0.60029669 -0.61523929  0.        ]","[[  0.6403371   -0.68689139   0.07455055   0.13345892]
 [ 15.37033798 -15.38173009   0.           0.        ]]",[-0.15055446 -0.22243877]
5,[ 0.07175831 -1.04996777],[ 1.4088051  -1.07733435],-0.111451145908,-0.111451145908,"[ 0.47145775  1.41075261  1.16868822 -1.83743343  0.63750412  1.17920941
  1.18856595 -2.25338179  0.43668856 -0.46430624  0.        ]","[[  0.95002296  -1.03119176   0.07455055   0.13345892]
 [ 15.59749298 -19.03608233   0.           0.        ]]",[-0.15055446 -0.22243877]
6,[-0.31163526 -0.95285547],[-1.5215678  -1.29402297],-0.0812213258681,-0.0812213258681,"[ 0.0338886   0.88199968  1.39797616 -2.24384185  0.63750287  1.17920547
  1.52550523 -2.74286525  0.20052714 -0.40041629  0.        ]","[[  1.29859769  -1.44785804   0.07455055   0.13345892]
 [ 19.24798744 -22.61843429   0.           0.        ]]",[-0.15055446 -0.22243877]
7,[-0.20053951 -0.7097339 ],[ 0.05791986 -1.92610036],-0.0698832669046,-0.0698832669046,"[-0.43897093  0.23419126  1.45067347 -2.06800808  0.63750162  1.17920153
  1.12517518 -3.22242579 -0.07389188 -0.5040324   0.        ]","[[  1.64004541  -1.93544077   0.07455055   0.13345892]
 [ 14.91082141 -26.12833682   0.           0.        ]]",[-0.15055446 -0.22243877]
8,[-0.11784866 -0.60664737],[-0.20932471 -1.63058377],-0.0995163056347,-0.0995163056347,"[-0.84384962 -0.36061843  1.35248093 -1.07168926  0.63750037  1.17919759
  1.11912516 -3.69261405 -0.37283442 -0.77833848  0.        ]","[[  1.93760581  -2.49253702   0.07455055   0.13345892]
 [ 14.8453132  -29.56987356   0.           0.        ]]",[-0.15055446 -0.22243877]
9,[-0.18072827 -0.53850949],[-0.8091326  -1.23650505],-0.1547648138,-0.1547648138,"[-1.19144674 -0.63510109  1.13983593  0.68228423  0.63749911  1.17919365
  1.01551144 -3.30013881 -0.73650961 -1.13212335  0.        ]","[[  2.223247    -3.11778491   0.07455055   0.13345892]
 [ 13.7227851  -26.69796789   0.           0.        ]]",[-0.15055446 -0.22243877]
10,[-0.06682263 -0.46846107],[-0.46924652  0.08530686],-0.171128455136,-0.171128455136,"[-1.43095635 -0.62193581  0.88446499  1.18079981  0.63749786  1.17918972
  0.694854    0.62716475 -0.82474369 -1.23651189  0.        ]","[[  2.46285042  -3.28328863   0.07455055   0.13345892]
 [ 10.24877222   2.04417715   0.           0.        ]]",[-0.15055446 -0.22243877]
11,[-0.09925121 -0.52901661],[-0.73170795  1.81778346],-0.15895418331,-0.15895418331,"[-1.57344775 -0.63369614  0.64977834  0.90940833  0.63749661  1.17918578
  0.50465788  1.07588119 -0.75328009 -1.16223936  0.        ]","[[ 2.64715206 -3.19299802  0.07455055  0.13345892]
 [ 8.18818335  5.32814824  0.          0.        ]]",[-0.15055446 -0.22243877]
12,[-0.111119   -0.59861243],[ 0.6237147  -0.87673044],-0.141494616193,-0.141494616193,"[-1.65062488 -0.62953505  0.46453349  0.47117479  0.63749536  1.17918184
  0.22230818  1.60247616 -0.7040995  -1.02523146  0.        ]","[[ 2.78022405 -3.04776703  0.07455055  0.13345892]
 [ 5.12919287  9.18211168  0.          0.        ]]",[-0.15055446 -0.22243877]
13,[-0.22871323 -0.64447719],[ 0.32440049 -0.17520436],-0.125766691509,-0.125766691509,"[-1.7025026  -0.59647384  0.27974984  0.03374201  0.6374941   1.1791779
  0.44084639  1.10331039 -0.7026065  -0.87555467  0.        ]","[[ 2.9065635  -2.90077806  0.07455055  0.13345892]
 [ 7.49685404  5.52896531  0.          0.        ]]",[-0.15055446 -0.22243877]
14,[-0.28782755 -0.69085157],[-1.3052506  -0.61297469],-0.118437814956,-0.118437814956,"[-1.73715258 -0.55658695  0.03592783 -0.26271188  0.63749285  1.17917396
  0.54568194  0.99357618 -0.75000313 -0.76751805  0.        ]","[[ 3.06789653 -2.79825635  0.07455055  0.13345892]
 [ 8.63265677  4.72588962  0.          0.        ]]",[-0.15055446 -0.22243877]
15,[-0.29098552 -0.70454824],[ 0.24561106  0.19512024],-0.117530468399,-0.117530468399,"[-1.73862652 -0.52206202 -0.16482695 -0.45703465  0.6374916   1.17917003
  0.16445286  0.64914324 -0.80925472 -0.70466364  0.        ]","[[ 3.19910932 -2.72902991  0.07455055  0.13345892]
 [ 4.50241437  2.20514739  0.          0.        ]]",[-0.15055446 -0.22243877]
16,[-0.30975223 -0.72511566],[-0.75765288 -0.59474505],-0.119445262217,-0.119445262217,"[-1.72385109 -0.49256928 -0.3153454  -0.59766103  0.63749035  1.17916609
  0.24597726  0.74875226 -0.86443866 -0.66825662  0.        ]","[[ 3.29801952 -2.67761263  0.07455055  0.13345892]
 [ 5.38565439  2.93415294  0.          0.        ]]",[-0.15055446 -0.22243877]
17,[-0.27409458 -0.72562253],[-1.24658623  0.0582136 ],-0.122468659537,-0.122468659537,"[-1.70313139 -0.47100173 -0.43030562 -0.68996317  0.63748909  1.17916215
 -0.04074297  0.41903199 -0.90967781 -0.65117035  0.        ]","[[ 3.37456566 -2.64314062  0.07455055  0.13345892]
 [ 2.2793282   0.52108524  0.          0.        ]]",[-0.15055446 -0.22243877]
18,[-0.19248332 -0.69574642],[ 1.46257987 -1.88891142],-0.12273225601,-0.12273225601,"[-1.70135479 -0.46274458 -0.4383609  -0.7233569   0.63748784  1.17915821
 -0.4103396   0.44910752 -0.91857956 -0.64321704  0.        ]","[[ 3.37997666 -2.63051044  0.07455055  0.13345892]
 [-1.72488147  0.74119968  0.          0.        ]]",[-0.15055446 -0.22243877]
