timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.04443875 -0.23744866],[ 0.00163512  0.32293974],-0.233062851788,-0.233062851788,"[ 1.03975093  1.19379363 -0.10535314  0.17133925 -0.01297187 -0.99914512
  0.08621818  0.08422915  1.01467574  0.67137507  0.        ]","[[ -9.86668173e-02   4.06543936e-03  -5.36902200e-03  -1.11646318e-01]
 [  1.16895482e-03  -3.36428633e-05   0.00000000e+00   0.00000000e+00]]",[-0.04149862 -0.04518388]
1,[-0.04471268 -0.23511328],[ 0.03210733  0.02326884],-0.233739848151,-0.233739848151,"[ 1.0397342   1.19358644 -0.10522457  0.19275972 -0.0129717  -0.99911917
  0.08678939  0.25237505  1.01543073  0.68090348  0.        ]","[[-0.09858376  0.01689445 -0.00536902 -0.11164632]
 [ 0.00711872  1.27867281  0.          0.        ]]",[-0.04149862 -0.04518388]
2,[-0.04480324 -0.23402131],[-0.69022272  0.2353859 ],-0.235220461314,-0.235220461314,"[ 1.03989887  1.19255559 -0.10305607  0.23656239 -0.01297153 -0.99909321
  0.09899048  0.26115185  1.01677205  0.70219734  0.        ]","[[-0.0971687   0.04313783 -0.00536902 -0.11164632]
 [ 0.13396501  1.34544356  0.          0.        ]]",[-0.04149862 -0.04518388]
3,[-0.04530454 -0.23165695],[-1.93090231  0.90801831],-0.234532380384,-0.234532380384,"[ 1.03609901  1.18974393 -0.14090608  0.29657006 -0.01297137 -0.99906725
 -0.16396294  0.38034723  1.01543753  0.69399572  0.        ]","[[-0.12191482  0.07914148 -0.00536902 -0.11164632]
 [-2.59947515  2.25189602  0.          0.        ]]",[-0.04149862 -0.04518388]
4,[-0.04583835 -0.22180334],[ 0.97799397 -0.00852845],-0.229156471796,-0.229156471796,"[ 1.0148843   1.17758227 -0.27920357  0.43030569 -0.0129712  -0.9990413
 -0.53970011  0.84746984  1.00562405  0.62596264  0.        ]","[[ -2.13092922e-01   1.59820820e-01  -5.36902200e-03  -1.11646318e-01]
 [ -6.50533145e+00   5.80418819e+00   0.00000000e+00   0.00000000e+00]]",[-0.04149862 -0.04518388]
5,[-0.04589922 -0.21540898],[-0.63053337 -1.20074367],-0.224958097595,-0.224958097595,"[ 0.98284195  1.14643837 -0.41306338  0.61705145 -0.01297103 -0.99901535
 -0.15512442  0.82769597  0.99201067  0.58568849  0.        ]","[[ -3.03090774e-01   2.74397168e-01  -5.36902200e-03  -1.11646318e-01]
 [ -2.50775182e+00   5.65395984e+00   0.00000000e+00   0.00000000e+00]]",[-0.04149862 -0.04518388]
6,[-0.04562225 -0.21958208],[ 1.18039754  1.65858661],-0.220146293275,-0.220146293275,"[ 0.94806538  1.11857509 -0.52134483  0.73188512 -0.01297086 -0.9989894
 -0.3901658   0.29238343  0.9764525   0.5367342   0.        ]","[[-0.37775946  0.34663457 -0.00536902 -0.11164632]
 [-4.95099813  1.58333684  0.          0.        ]]",[-0.04149862 -0.04518388]
7,[-0.04562207 -0.20739676],[-0.00629832 -0.5326841 ],-0.216727089088,-0.216727089088,"[  9.15840787e-01   1.08512779e+00  -6.03801513e-01   8.41966087e-01
  -1.29706914e-02  -9.98963450e-01  -3.03302089e-04   8.08755940e-01
   9.62282535e-01   5.10089776e-01   0.00000000e+00]","[[ -4.36120138e-01   4.17699178e-01  -5.36902200e-03  -1.11646318e-01]
 [ -8.98537621e-01   5.51005192e+00   0.00000000e+00   0.00000000e+00]]",[-0.04149862 -0.04518388]
8,[-0.04566774 -0.2074113 ],[ 2.19473161  0.01440446],-0.217838578613,-0.217838578613,"[  9.04992614e-01   1.03571085e+00  -6.28838692e-01   9.73398499e-01
  -1.29705228e-02  -9.98937505e-01  -9.10568810e-04   5.17024989e-01
   9.56647624e-01   5.50771437e-01   0.00000000e+00]","[[-0.45415412  0.50564333 -0.00536902 -0.11164632]
 [-0.90484995  3.29175577  0.          0.        ]]",[-0.04149862 -0.04518388]
9,[-0.04549538 -0.20412539],[ 1.05222853 -0.94902519],-0.222012940463,-0.222012940463,"[ 0.91799244  0.993173   -0.59855535  1.06760467 -0.01297035 -0.99891156
  0.38141404  0.51575936  0.95673758  0.62818859  0.        ]","[[-0.43237836  0.57138247 -0.00536902 -0.11164632]
 [ 3.06921302  3.28219641  0.          0.        ]]",[-0.04149862 -0.04518388]
